时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782907279.073452	0.241735	-0.034447	0.155118	0.086090
1782907279.093773	0.235446	-0.042260	0.153341	0.085541
1782907279.115146	0.240521	-0.030166	0.150442	0.084881
1782907279.134566	0.237497	-0.012897	0.147711	0.083676
1782907279.154565	0.232293	-0.013035	0.151263	0.082981
1782907279.173953	0.240398	-0.008847	0.150891	0.082371
1782907279.193930	0.248205	-0.002723	0.162349	0.081721
1782907279.216395	0.251379	-0.007252	0.157622	0.081047
1782907279.233990	0.256080	-0.004394	0.170435	0.080033
1782907279.254137	0.260991	0.003089	0.158390	0.079984
1782907279.275271	0.272032	-0.010347	0.161179	0.079263
1782907279.294066	0.281795	0.039006	0.135344	0.078825
1782907279.313379	0.283848	0.034636	0.138697	0.078001
1782907279.333378	0.284044	0.013624	0.158064	0.077420
1782907279.354505	0.289567	0.008195	0.159162	0.077006
1782907279.374505	0.291538	0.041431	0.159438	0.076404
1782907279.393783	0.278210	0.028789	0.162880	0.076011
1782907279.413771	0.276132	0.053369	0.168251	0.074749
1782907279.434275	0.267279	0.058820	0.162603	0.073833
1782907279.453786	0.252969	0.046048	0.179464	0.073225
1782907279.473830	0.246860	0.056075	0.186906	0.073108
1782907279.494054	0.237770	0.056778	0.179015	0.072455
1782907279.513820	0.239889	0.079034	0.184111	0.072113
1782907279.534383	0.236586	0.068012	0.191681	0.071475
1782907279.554266	0.232405	0.069438	0.193585	0.071506
1782907279.573621	0.237884	0.063834	0.188854	0.070818
1782907279.593999	0.245917	0.107511	0.182886	0.070182
1782907279.613867	0.252256	0.069748	0.198692	0.070413
1782907279.633898	0.252901	0.064618	0.204098	0.069343
1782907279.653991	0.254044	0.085479	0.200179	0.068863
1782907279.674183	0.258209	0.082677	0.195615	0.068708
1782907279.693543	0.268146	0.083229	0.196859	0.068603
1782907279.713824	0.277690	0.082880	0.200212	0.067699
1782907279.733413	0.282238	0.087279	0.204576	0.068072
1782907279.753917	0.282959	0.063821	0.205756	0.067396
1782907279.773566	0.283995	0.088723	0.201825	0.067684
1782907279.793817	0.292449	0.066317	0.207270	0.066910
1782907279.813525	0.290110	0.098591	0.213827	0.066660
1782907279.833347	0.277519	0.083578	0.218781	0.066919
1782907279.854062	0.275185	0.080335	0.220262	0.066407
1782907279.873315	0.268710	0.082720	0.242209	0.065904
1782907279.893456	0.253122	0.039613	0.253914	0.065042
1782907279.914129	0.252161	0.088337	0.264624	0.064839
1782907279.933491	0.238827	0.035864	0.268172	0.064218
1782907279.956551	0.238074	0.062534	0.266096	0.063267
1782907279.973800	0.237623	0.054065	0.271903	0.063186
1782907279.994019	0.233525	0.054354	0.282132	0.062817
1782907280.014742	0.236372	0.036661	0.281265	0.062323
1782907280.033768	0.245539	0.031678	0.286049	0.061474
1782907280.053703	0.249232	0.080885	0.294281	0.061125
1782907280.074480	0.253524	0.070930	0.294166	0.061263
1782907280.093775	0.256578	0.021331	0.305874	0.060835
1782907280.113648	0.265186	0.015786	0.289985	0.060076
1782907280.134122	0.276207	0.035733	0.278249	0.060070
1782907280.154029	0.282344	0.016305	0.296732	0.059142
1782907280.174063	0.278805	0.028955	0.284898	0.058752
1782907280.193730	0.277701	0.017697	0.298818	0.058725
1782907280.214818	0.280443	0.015713	0.294040	0.058394
1782907280.233909	0.273934	0.007395	0.295201	0.057675
1782907280.253886	0.274401	0.003499	0.290866	0.057275
1782907280.273801	0.272835	0.026899	0.299688	0.056594
1782907280.293896	0.263634	0.001998	0.306545	0.056625
1782907280.315680	0.264487	-0.000548	0.306232	0.055960
1782907280.335393	0.261552	0.004779	0.310812	0.055301
1782907280.354125	0.251626	-0.013137	0.306922	0.054394
1782907280.373779	0.254089	-0.008657	0.313478	0.054427
1782907280.393523	0.249927	-0.005407	0.309009	0.053962
1782907280.414844	0.252415	-0.012107	0.313101	0.053465
1782907280.435693	0.258527	-0.034244	0.312388	0.053447
1782907280.453408	0.257584	-0.028258	0.312887	0.052700
1782907280.473885	0.255230	-0.033942	0.311341	0.052453
1782907280.493849	0.263917	-0.025332	0.291176	0.051967
1782907280.513922	0.272217	-0.052624	0.309753	0.050955
1782907280.534608	0.269199	-0.010731	0.292754	0.050628
1782907280.553772	0.266995	-0.032453	0.293698	0.050160
1782907280.573792	0.272930	-0.035307	0.292167	0.049691
1782907280.593941	0.271799	-0.007519	0.279330	0.049311
1782907280.613634	0.267781	-0.047467	0.274224	0.048826
1782907280.633671	0.272971	-0.041846	0.273377	0.048201
1782907280.655191	0.270936	-0.044826	0.271336	0.047775
1782907280.673662	0.264715	-0.026357	0.270266	0.047580
1782907280.694149	0.272648	-0.030540	0.261574	0.047333
1782907280.715545	0.270764	-0.016907	0.267735	0.047041
1782907280.733684	0.261002	-0.024274	0.265399	0.046212
1782907280.755906	0.266331	-0.038294	0.264039	0.045872
1782907280.773625	0.263438	-0.084304	0.278588	0.045171
1782907280.793600	0.258386	-0.022608	0.253101	0.044706
1782907280.814136	0.261669	-0.054057	0.260070	0.044490
1782907280.833658	0.258407	-0.052820	0.249832	0.043787
1782907280.853888	0.259683	-0.054029	0.241745	0.043921
1782907280.875262	0.266207	-0.031171	0.244988	0.043259
1782907280.894085	0.264114	-0.026514	0.251212	0.042703
1782907280.914332	0.259793	-0.041451	0.242780	0.042590
1782907280.933697	0.265536	-0.056092	0.241981	0.041951
1782907280.953664	0.269447	-0.032934	0.232295	0.041775
1782907280.974237	0.263856	-0.032693	0.223410	0.041662
1782907280.993752	0.265105	-0.038325	0.216372	0.041122
1782907281.014234	0.267918	-0.037319	0.223656	0.040500
1782907281.033671	0.263867	-0.018843	0.214038	0.040134
1782907281.053916	0.264994	-0.009651	0.190299	0.040178
1782907281.074549	0.268367	-0.034378	0.207050	0.039906
1782907281.093865	0.262530	-0.005866	0.211350	0.039534
1782907281.113536	0.259881	-0.049222	0.209298	0.039013
1782907281.133735	0.266878	-0.059646	0.211795	0.038837
1782907281.153680	0.267156	-0.023105	0.216507	0.038549
1782907281.175970	0.257661	-0.054580	0.219350	0.038119
1782907281.193643	0.260570	-0.042351	0.213791	0.037769
1782907281.213946	0.263716	-0.056476	0.221622	0.037364
1782907281.234096	0.256544	-0.045715	0.217642	0.036645
1782907281.253658	0.257600	-0.042345	0.205111	0.036495
1782907281.273736	0.259371	-0.025522	0.208476	0.036621
1782907281.293580	0.256603	-0.044280	0.205044	0.035423
1782907281.313793	0.260066	-0.012582	0.196309	0.035854
1782907281.334118	0.267442	-0.045136	0.203732	0.035519
1782907281.353932	0.267608	-0.028945	0.204068	0.034484
1782907281.374539	0.264430	-0.037234	0.200149	0.034638
1782907281.394404	0.266376	-0.001444	0.182273	0.034761
1782907281.413483	0.273625	-0.019260	0.209027	0.034123
1782907281.433430	0.268440	-0.006115	0.201316	0.034459
1782907281.454707	0.261598	-0.035380	0.199628	0.033894
1782907281.474474	0.265908	-0.012121	0.200169	0.033772
1782907281.495284	0.263348	-0.020272	0.213272	0.033703
1782907281.514410	0.253225	0.003368	0.194089	0.033283
1782907281.533760	0.256159	-0.015493	0.192473	0.033273
1782907281.554514	0.253626	-0.012527	0.200050	0.032689
1782907281.574548	0.247509	-0.005352	0.203483	0.032249
1782907281.593969	0.249859	-0.023862	0.205537	0.031876
1782907281.614800	0.254821	-0.016580	0.207792	0.031692
1782907281.634154	0.255752	-0.026330	0.209998	0.031338
1782907281.654285	0.258284	-0.000426	0.195533	0.031431
1782907281.674674	0.267537	0.019910	0.200023	0.030840
1782907281.695099	0.279006	0.010867	0.201568	0.030874
1782907281.714602	0.285481	-0.005463	0.221780	0.030950
1782907281.734055	0.282289	-0.001167	0.216721	0.030554
1782907281.754290	0.277262	-0.037287	0.217962	0.030013
1782907281.774511	0.283152	-0.053934	0.222501	0.029949
1782907281.795040	0.280498	0.013072	0.207369	0.030167
1782907281.820469	0.266925	-0.012569	0.211090	0.029951
1782907281.836723	0.267759	0.011618	0.216160	0.029469
1782907281.853565	0.257545	-0.019337	0.222240	0.028804
1782907281.873988	0.249222	0.007381	0.208939	0.028608
1782907281.893738	0.248580	-0.034733	0.216186	0.028664
1782907281.913863	0.240980	-0.003916	0.203019	0.028531
1782907281.933660	0.238688	-0.023230	0.217451	0.027725
1782907281.953662	0.244034	-0.020389	0.215574	0.027513
1782907281.973888	0.245624	-0.022342	0.210443	0.027618
1782907281.994880	0.245747	-0.018375	0.216133	0.027035
1782907282.014660	0.250128	-0.019282	0.203818	0.027196
1782907282.033765	0.260535	-0.027289	0.202354	0.027254
1782907282.053666	0.271902	-0.013430	0.200533	0.026795
1782907282.074013	0.280387	-0.027700	0.208598	0.026814
1782907282.093560	0.281863	-0.033705	0.213752	0.026389
1782907282.113731	0.276995	-0.026394	0.207124	0.026455
1782907282.133845	0.279049	-0.044829	0.200114	0.026176
1782907282.153687	0.281835	-0.036015	0.202257	0.026176
1782907282.174162	0.274494	-0.020535	0.183309	0.026281
1782907282.193649	0.268542	-0.041311	0.200391	0.025861
1782907282.213691	0.266456	-0.048817	0.192222	0.025322
1782907282.233939	0.254371	-0.031391	0.177311	0.025315
1782907282.253366	0.249431	-0.033080	0.172070	0.025210
1782907282.273463	0.247022	-0.002272	0.170303	0.024926
1782907282.293875	0.239985	0.012366	0.172778	0.024901
1782907282.314557	0.242696	-0.026333	0.173071	0.024660
1782907282.333722	0.250344	-0.035500	0.179090	0.024925
1782907282.354255	0.253998	-0.029920	0.183072	0.024781
1782907282.373700	0.255522	-0.023319	0.175963	0.024615
1782907282.396228	0.257416	-0.023002	0.196708	0.024799
1782907282.415859	0.261970	-0.016789	0.163204	0.024829
1782907282.434423	0.274021	-0.002002	0.172635	0.024813
1782907282.454303	0.282735	-0.030301	0.175005	0.025356
1782907282.473672	0.279891	-0.012101	0.194567	0.024786
1782907282.493907	0.269776	-0.012884	0.191312	0.025002
1782907282.513805	0.269663	0.005493	0.176385	0.024643
1782907282.533803	0.270954	-0.025874	0.189534	0.024606
1782907282.554071	0.259670	-0.023582	0.192285	0.024557
1782907282.573892	0.255437	-0.029136	0.195273	0.024385
1782907282.593935	0.256575	-0.021058	0.187231	0.024229
1782907282.614501	0.244175	-0.012165	0.193426	0.024021
1782907282.634317	0.237456	-0.015397	0.186562	0.023218
1782907282.653902	0.240039	-0.041086	0.193255	0.023641
1782907282.674259	0.242588	-0.038632	0.186826	0.023255
1782907282.694257	0.241379	-0.007377	0.171516	0.023252
1782907282.714813	0.241185	-0.019333	0.184576	0.023048
1782907282.734698	0.244400	-0.021267	0.171089	0.023108
1782907282.753848	0.255254	-0.039480	0.164541	0.023010
1782907282.773896	0.266056	-0.030587	0.164094	0.023035
1782907282.795135	0.275613	-0.013909	0.169377	0.023225
1782907282.813690	0.281813	-0.013698	0.161347	0.022971
1782907282.834355	0.284302	-0.010282	0.160477	0.022962
1782907282.853188	0.285573	-0.042444	0.168944	0.022908
1782907282.874703	0.287503	-0.032271	0.168234	0.023032
1782907282.894085	0.293338	-0.050566	0.174118	0.023052
1782907282.913802	0.291243	-0.047700	0.191986	0.023249
1782907282.933450	0.279546	-0.037499	0.180099	0.023380
1782907282.953624	0.276699	-0.030758	0.180745	0.023658
1782907282.973320	0.273478	-0.030140	0.190028	0.023691
1782907282.995618	0.259581	-0.026080	0.196007	0.023901
1782907283.013907	0.255473	-0.050084	0.199784	0.023937
1782907283.033882	0.256630	-0.041304	0.214111	0.023856
1782907283.053935	0.247214	-0.061251	0.214978	0.023746
1782907283.073850	0.243470	-0.054218	0.211759	0.023936
1782907283.094045	0.248266	-0.030728	0.206190	0.024294
1782907283.114505	0.252034	-0.027335	0.229404	0.024045
1782907283.133624	0.249326	-0.042811	0.239514	0.024323
1782907283.153589	0.246379	-0.043008	0.250101	0.024074
1782907283.173613	0.247408	-0.050120	0.251031	0.024522
1782907283.193742	0.254106	-0.044925	0.242739	0.024904
1782907283.214117	0.262932	-0.051982	0.241036	0.024978
1782907283.234256	0.268789	-0.027761	0.251448	0.025080
1782907283.284127	0.262741	-0.079138	0.250591	0.025444
1782907283.311683	0.268640	-0.071435	0.242037	0.025456
1782907283.330084	0.265056	-0.045789	0.245215	0.025511
1782907283.351197	0.253057	-0.055516	0.252856	0.025575
1782907283.370234	0.251810	-0.062261	0.248792	0.025606
1782907283.389657	0.259281	-0.050263	0.240457	0.025613
1782907283.410612	0.254465	-0.035398	0.241972	0.025670
1782907283.429742	0.245952	-0.020606	0.229015	0.025314
1782907283.450651	0.244864	-0.020850	0.222681	0.025573
1782907283.469951	0.254657	-0.026011	0.216407	0.025618
1782907283.490420	0.256727	-0.025676	0.220596	0.025483
1782907283.509411	0.253105	-0.028312	0.218532	0.025612
1782907283.533137	0.247321	-0.027047	0.213223	0.025692
1782907283.549047	0.250795	-0.043565	0.201921	0.025930
1782907283.570038	0.259912	-0.040110	0.208559	0.025450
1782907283.590019	0.260338	-0.010839	0.201207	0.025788
1782907283.610321	0.254332	-0.019961	0.208904	0.025837
1782907283.629296	0.251350	-0.003680	0.203657	0.025849
1782907283.650681	0.258400	-0.002903	0.186646	0.025675
1782907283.674071	0.265128	-0.004429	0.194987	0.025971
1782907283.691111	0.260363	0.012734	0.200886	0.025537
1782907283.709915	0.254980	-0.005223	0.189403	0.025630
1782907283.730473	0.260274	-0.018613	0.183646	0.025167
1782907283.749512	0.267041	-0.001204	0.168701	0.025486
1782907283.769624	0.263639	-0.004639	0.176828	0.025268
1782907283.792659	0.256219	-0.013632	0.169961	0.025281
1782907283.810403	0.256331	-0.038606	0.171554	0.025145
1782907283.829232	0.262117	-0.028927	0.158032	0.025181
1782907283.851713	0.256138	-0.028733	0.164961	0.024879
1782907283.869329	0.250909	-0.034138	0.162905	0.024879
1782907283.889796	0.253623	-0.022065	0.166900	0.024657
1782907283.910196	0.253947	-0.023707	0.166899	0.024169
1782907283.930662	0.251380	-0.013123	0.163583	0.023711
1782907283.949940	0.254536	-0.011199	0.156977	0.023715
1782907283.969877	0.263611	-0.029272	0.165360	0.024059
1782907283.989941	0.269453	-0.023861	0.165681	0.024389
1782907284.009857	0.269809	-0.017106	0.165832	0.024256
1782907284.029829	0.268214	0.002725	0.167820	0.023764
1782907284.050263	0.272280	0.030580	0.169565	0.023731
1782907284.070413	0.277544	0.034678	0.174661	0.023703
1782907284.089839	0.271304	0.013026	0.180160	0.023833
1782907284.110259	0.262826	0.015748	0.173554	0.023946
1782907284.129864	0.266381	0.008749	0.172536	0.023346
1782907284.149660	0.262906	0.031345	0.170877	0.023120
1782907284.169943	0.255651	0.043313	0.164309	0.023231
1782907284.189480	0.257619	0.053444	0.169459	0.022941
1782907284.209219	0.254084	0.024686	0.169239	0.022614
1782907284.230649	0.249759	0.006838	0.163576	0.022469
1782907284.249361	0.256389	0.002885	0.161724	0.022200
1782907284.269865	0.264421	0.005863	0.174832	0.022422
1782907284.289800	0.261125	0.004562	0.179596	0.022313
1782907284.311107	0.254839	0.012234	0.182802	0.022463
1782907284.334144	0.260520	0.016019	0.195382	0.021703
1782907284.352543	0.262652	0.016708	0.193857	0.022018
1782907284.369143	0.259151	0.018276	0.186999	0.021914
1782907284.390011	0.261826	0.022424	0.179359	0.021714
1782907284.410148	0.270153	0.037836	0.183428	0.021525
1782907284.429967	0.272672	0.067577	0.189711	0.021753
1782907284.449710	0.266728	0.013912	0.208213	0.021289
1782907284.469117	0.265910	0.034015	0.187983	0.021488
1782907284.489400	0.270717	0.018079	0.193927	0.021285
1782907284.509563	0.264778	0.007076	0.198945	0.020956
1782907284.529743	0.260686	0.028190	0.183830	0.020614
1782907284.549862	0.263678	0.028570	0.191456	0.020194
1782907284.570416	0.260462	0.035408	0.185554	0.020258
1782907284.589185	0.256987	0.010131	0.177457	0.020369
1782907284.609334	0.264048	0.026749	0.173501	0.020184
1782907284.630254	0.265515	0.029316	0.191653	0.019862
1782907284.651089	0.256735	0.032720	0.195212	0.019746
1782907284.669107	0.257920	0.031308	0.182106	0.019535
1782907284.689951	0.261803	0.036410	0.178443	0.019723
1782907284.709431	0.257787	0.012871	0.184082	0.019070
1782907284.731421	0.256214	0.015506	0.176983	0.018768
1782907284.750574	0.263706	0.016993	0.179358	0.018768
1782907284.771467	0.265760	0.025161	0.192249	0.018295
1782907284.790284	0.261370	0.019625	0.195832	0.018345
1782907284.810989	0.262541	0.015830	0.186839	0.018539
1782907284.829111	0.270799	0.033335	0.181951	0.018152
1782907284.848857	0.270144	0.033257	0.182601	0.018073
1782907284.869390	0.261774	0.046024	0.176819	0.017420
1782907284.889357	0.264952	0.041173	0.174642	0.017377
1782907284.909374	0.265974	0.034043	0.179710	0.016619
1782907284.929502	0.261426	0.044993	0.170315	0.017075
1782907284.949887	0.265224	0.047990	0.167339	0.017197
1782907284.970138	0.272438	0.060843	0.169283	0.017230
1782907284.989910	0.266878	0.044139	0.174866	0.017003
1782907285.009418	0.259160	0.017564	0.170944	0.016836
1782907285.031042	0.264619	0.016051	0.170907	0.016712
1782907285.049119	0.262976	0.014611	0.170841	0.016177
1782907285.069219	0.256173	-0.005426	0.173599	0.015914
1782907285.088985	0.260088	0.034580	0.173425	0.015953
1782907285.110965	0.258263	0.026610	0.176959	0.015729
1782907285.129394	0.253258	0.021685	0.175926	0.015071
1782907285.149513	0.260087	0.010521	0.174781	0.014909
1782907285.169303	0.266688	0.036480	0.178511	0.014752
1782907285.192664	0.260910	0.043201	0.183655	0.014465
