时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782912854.521535	0.263966	-0.135198	0.157641	-0.012298
1782912854.542710	0.266121	-0.109285	0.161659	-0.013050
1782912854.561573	0.286604	-0.132536	0.176932	-0.013694
1782912854.581964	0.299634	-0.127005	0.164201	-0.012987
1782912854.601847	0.317743	-0.105028	0.173387	-0.013380
1782912854.621943	0.328908	-0.089916	0.178675	-0.013216
1782912854.641777	0.331889	-0.083261	0.184300	-0.013539
1782912854.661775	0.333533	-0.056494	0.196287	-0.013279
1782912854.681206	0.320402	-0.046753	0.202653	-0.013247
1782912854.705352	0.291414	-0.037952	0.186447	-0.013723
1782912854.721348	0.271494	-0.015828	0.193024	-0.013598
1782912854.743325	0.272135	-0.021133	0.200656	-0.013806
1782912854.762219	0.250058	-0.001715	0.182507	-0.013828
1782912854.781691	0.247062	0.019276	0.170656	-0.013995
1782912854.803088	0.228750	0.017270	0.166179	-0.013797
1782912854.822452	0.221793	0.014846	0.172178	-0.013473
1782912854.841962	0.217562	0.013099	0.186302	-0.013808
1782912854.861876	0.216904	0.019374	0.174673	-0.014030
1782912854.881681	0.221134	-0.001955	0.168981	-0.013401
1782912854.902440	0.229276	0.024221	0.159917	-0.013513
1782912854.922982	0.241351	0.054389	0.158894	-0.013439
1782912854.942394	0.253387	0.046249	0.157100	-0.013294
1782912854.961464	0.274240	0.041630	0.159258	-0.013756
1782912854.981781	0.275491	0.057919	0.162735	-0.013540
1782912855.001625	0.283306	0.022824	0.186605	-0.013728
1782912855.021785	0.291185	0.052315	0.186789	-0.013113
1782912855.042368	0.295822	0.045439	0.186032	-0.013569
1782912855.061898	0.300221	0.059750	0.178604	-0.013077
1782912855.082447	0.296322	0.048934	0.180090	-0.013170
1782912855.101750	0.292085	0.060370	0.179033	-0.012953
1782912855.121558	0.283246	0.044771	0.186551	-0.012880
1782912855.141525	0.284492	0.066578	0.185980	-0.013197
1782912855.162482	0.269951	0.040564	0.196144	-0.013089
1782912855.181760	0.273828	0.050649	0.190472	-0.012698
1782912855.202223	0.262207	0.069394	0.181976	-0.012950
1782912855.222318	0.247234	0.059863	0.173477	-0.012700
1782912855.255632	0.237294	0.064629	0.187478	-0.012552
1782912855.282018	0.230241	0.083333	0.194767	-0.012897
1782912855.302597	0.226893	0.069651	0.198369	-0.012749
1782912855.322130	0.229070	0.076636	0.190582	-0.013177
1782912855.342119	0.231806	0.083381	0.175292	-0.012628
1782912855.362337	0.248861	0.058779	0.177572	-0.013531
1782912855.383177	0.247973	0.076471	0.170783	-0.012980
1782912855.402693	0.267783	0.042017	0.192367	-0.013070
1782912855.422086	0.278972	0.055281	0.209653	-0.013400
1782912855.442858	0.290725	0.056448	0.209040	-0.013633
1782912855.462298	0.293085	0.051269	0.223960	-0.013395
1782912855.482181	0.295272	0.019034	0.218573	-0.013231
1782912855.502890	0.292964	0.008100	0.231282	-0.012869
1782912855.522113	0.292065	0.006493	0.228687	-0.013581
1782912855.542278	0.288363	0.019135	0.232930	-0.012980
1782912855.562558	0.276119	0.020520	0.234924	-0.013351
1782912855.582299	0.255910	0.032849	0.241464	-0.013631
1782912855.602353	0.255464	0.016603	0.247130	-0.014106
1782912855.622488	0.253420	-0.004254	0.231971	-0.014350
1782912855.641920	0.241410	0.018856	0.239905	-0.014363
1782912855.661993	0.240292	0.021959	0.237059	-0.014355
1782912855.682009	0.237906	0.017758	0.218336	-0.014004
1782912855.702385	0.241216	0.002714	0.224491	-0.014111
1782912855.722979	0.245892	-0.000913	0.223143	-0.013883
1782912855.742507	0.256242	-0.007928	0.239397	-0.014061
1782912855.761646	0.256242	-0.007928	0.239397	-0.014061
1782912855.784202	0.268521	-0.016549	0.225072	-0.014928
1782912855.803159	0.268641	-0.011614	0.223304	-0.014482
1782912855.823367	0.275274	-0.005381	0.213393	-0.014995
1782912855.842430	0.282073	-0.018689	0.200292	-0.014604
1782912855.862009	0.288254	-0.050406	0.195930	-0.014959
1782912855.882534	0.297032	-0.004328	0.189949	-0.014834
1782912855.902551	0.295258	-0.022011	0.204570	-0.014461
1782912855.922126	0.297243	-0.006062	0.202255	-0.014426
1782912855.942258	0.288552	-0.035783	0.199939	-0.014042
1782912855.961847	0.281012	-0.038993	0.180766	-0.014058
1782912855.982825	0.277753	-0.016735	0.178390	-0.013796
1782912856.001898	0.264749	-0.015506	0.184264	-0.014206
1782912856.022964	0.253111	-0.012245	0.199780	-0.014010
1782912856.043221	0.243286	-0.011994	0.187879	-0.014082
1782912856.062319	0.239850	-0.026600	0.179393	-0.013758
1782912856.082953	0.235132	-0.005733	0.187269	-0.013995
1782912856.102165	0.234005	-0.001113	0.196329	-0.013869
1782912856.122274	0.233819	-0.006345	0.179614	-0.014028
1782912856.142342	0.237149	-0.012955	0.186063	-0.013809
1782912856.162347	0.241898	0.000470	0.181171	-0.013972
1782912856.182936	0.258775	-0.017357	0.187090	-0.014069
1782912856.202599	0.258741	-0.032768	0.193035	-0.013748
1782912856.224970	0.277124	-0.033081	0.200833	-0.013803
1782912856.244103	0.278273	-0.022453	0.203217	-0.013200
1782912856.263271	0.291944	-0.002308	0.209815	-0.013534
1782912856.282280	0.293164	-0.017032	0.211501	-0.013550
1782912856.302192	0.296226	-0.014269	0.200750	-0.013521
1782912856.322138	0.297826	-0.012631	0.200889	-0.013446
1782912856.342331	0.297432	-0.036767	0.189487	-0.012941
1782912856.362748	0.299895	0.030024	0.186361	-0.013242
1782912856.382074	0.291616	0.020983	0.190548	-0.013230
1782912856.402638	0.267151	0.028566	0.202876	-0.013065
1782912856.422743	0.266864	0.023150	0.210751	-0.012651
1782912856.442650	0.256083	0.044314	0.205488	-0.012954
1782912856.462415	0.247087	0.039086	0.191627	-0.012302
1782912856.482179	0.235325	0.031816	0.202444	-0.012853
1782912856.502357	0.235287	0.030310	0.198929	-0.012928
1782912856.522188	0.232533	0.022331	0.189744	-0.012207
1782912856.542138	0.232913	0.057595	0.198533	-0.012810
1782912856.562881	0.233581	0.022563	0.198741	-0.011782
1782912856.582539	0.242210	0.039456	0.198137	-0.011781
1782912856.602128	0.240810	0.045976	0.197101	-0.012057
1782912856.622026	0.249528	0.039672	0.189168	-0.011824
1782912856.642541	0.261069	0.044411	0.185703	-0.011998
1782912856.661979	0.273956	0.036526	0.186272	-0.011808
1782912856.682032	0.283984	0.030683	0.185851	-0.011409
1782912856.702329	0.293168	0.030174	0.191360	-0.011475
1782912856.722117	0.299331	0.032347	0.183272	-0.011150
1782912856.742405	0.301893	0.044770	0.200236	-0.011066
1782912856.762320	0.289609	0.009952	0.190468	-0.011042
1782912856.781999	0.290414	0.022496	0.191707	-0.010868
1782912856.805142	0.278358	0.017571	0.180098	-0.010797
1782912856.822399	0.270461	0.037206	0.181562	-0.011393
1782912856.841996	0.256485	0.049043	0.198602	-0.011473
1782912856.862352	0.256064	0.039264	0.198403	-0.011445
1782912856.882700	0.247221	0.041113	0.185601	-0.011225
1782912856.902713	0.248373	0.049849	0.189122	-0.011225
1782912856.923164	0.242516	0.044880	0.190781	-0.010854
1782912856.943590	0.241279	0.046799	0.197656	-0.010959
1782912856.962464	0.239506	0.024489	0.201509	-0.010650
1782912856.981829	0.241379	0.037135	0.210790	-0.010684
1782912857.002383	0.249095	0.051074	0.201085	-0.010667
1782912857.022338	0.248427	0.040516	0.211625	-0.010634
1782912857.041675	0.257707	0.023064	0.202420	-0.010556
1782912857.062182	0.257882	0.036936	0.213499	-0.010174
1782912857.082248	0.264947	0.011949	0.213337	-0.010411
1782912857.102019	0.271058	0.038926	0.212598	-0.009548
1782912857.122339	0.278647	0.057538	0.218787	-0.010086
1782912857.142111	0.283117	0.062038	0.204840	-0.009437
1782912857.161972	0.285966	0.041457	0.204344	-0.009521
1782912857.182308	0.289435	0.049737	0.189687	-0.009164
1782912857.202236	0.291220	0.063004	0.200012	-0.009279
1782912857.222304	0.291941	0.055796	0.201886	-0.009076
1782912857.243334	0.275965	0.035783	0.199599	-0.008700
1782912857.262076	0.276643	0.045904	0.203213	-0.008538
1782912857.282290	0.272101	0.043861	0.189435	-0.008350
1782912857.302381	0.257140	0.042522	0.193848	-0.008241
1782912857.321970	0.255846	0.029260	0.199843	-0.008335
1782912857.342743	0.246063	0.060031	0.208142	-0.008119
1782912857.361965	0.236871	0.039918	0.212089	-0.007692
1782912857.382071	0.234839	0.055432	0.210133	-0.007561
1782912857.402090	0.237323	0.053939	0.194879	-0.007696
1782912857.422710	0.238865	0.066181	0.206675	-0.007479
1782912857.442567	0.241356	0.052660	0.201418	-0.007288
1782912857.461980	0.252657	0.062332	0.190086	-0.007723
1782912857.482027	0.257892	0.047912	0.197911	-0.007517
1782912857.502126	0.263151	0.021118	0.202682	-0.007410
1782912857.522007	0.269258	0.015124	0.199586	-0.006784
1782912857.542167	0.275595	0.038975	0.192538	-0.006769
1782912857.563646	0.282855	0.020809	0.200360	-0.006971
1782912857.582670	0.288577	0.020784	0.203970	-0.006529
1782912857.602393	0.293630	0.011750	0.217780	-0.006622
1782912857.622018	0.292692	0.005763	0.231636	-0.006471
1782912857.642469	0.286829	-0.015402	0.235766	-0.006553
1782912857.662394	0.281928	-0.000080	0.213088	-0.006158
1782912857.681996	0.279461	0.007947	0.215947	-0.005995
1782912857.702140	0.270695	0.009962	0.213052	-0.006564
1782912857.723158	0.245787	0.020672	0.236078	-0.006599
1782912857.742794	0.244518	0.027413	0.235450	-0.005983
1782912857.762816	0.240711	0.037305	0.213148	-0.006530
1782912857.781838	0.242932	0.041842	0.218822	-0.006613
1782912857.803306	0.240334	0.044086	0.235840	-0.006078
1782912857.822813	0.239513	-0.000576	0.238013	-0.006003
1782912857.842370	0.240402	0.029968	0.234788	-0.005673
1782912857.862374	0.247882	0.035496	0.227001	-0.006248
1782912857.882696	0.252709	0.002249	0.234851	-0.005768
1782912857.902716	0.258350	0.003849	0.228349	-0.006029
1782912857.926237	0.269863	0.022957	0.225557	-0.005870
1782912857.942761	0.276084	0.020505	0.225935	-0.005870
1782912857.962109	0.282592	0.005843	0.226679	-0.005762
1782912857.983605	0.284710	0.006789	0.231542	-0.005749
1782912858.002126	0.293596	-0.005388	0.220035	-0.005122
1782912858.021773	0.295663	0.037816	0.249955	-0.005195
1782912858.044089	0.297766	0.023171	0.232766	-0.005533
1782912858.061762	0.289227	0.018574	0.248406	-0.005238
1782912858.082200	0.279001	0.014188	0.240107	-0.005505
1782912858.102392	0.275696	0.021233	0.233713	-0.005863
1782912858.122210	0.265814	0.007442	0.232173	-0.005758
1782912858.142832	0.253115	0.030473	0.208297	-0.005520
1782912858.166543	0.241933	0.011981	0.204549	-0.005039
1782912858.181570	0.239826	0.008790	0.210303	-0.005675
1782912858.201972	0.240978	0.039776	0.217926	-0.005718
1782912858.221746	0.235769	0.006597	0.220607	-0.005186
1782912858.241775	0.233373	0.033114	0.205859	-0.004973
1782912858.261814	0.239160	0.005078	0.198614	-0.004471
1782912858.281767	0.238285	-0.010154	0.217150	-0.004273
1782912858.302176	0.245799	0.004377	0.209827	-0.005064
1782912858.323193	0.253514	-0.000845	0.210097	-0.005412
1782912858.343746	0.261302	-0.007172	0.206773	-0.005259
1782912858.366151	0.279667	-0.015361	0.207828	-0.005255
1782912858.384952	0.289464	-0.019392	0.203375	-0.004888
