时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782912417.870427	0.217536	-0.002338	0.211716	-0.052395
1782912417.890772	0.215492	-0.002540	0.216277	-0.052853
1782912417.910775	0.242652	0.010556	0.210957	-0.052554
1782912417.931254	0.254321	-0.004064	0.221928	-0.052450
1782912417.950866	0.271031	-0.004638	0.219148	-0.052005
1782912417.970222	0.285551	0.018458	0.220510	-0.051706
1782912417.992113	0.293868	0.017778	0.213929	-0.051521
1782912418.010691	0.297283	0.005658	0.218446	-0.051061
1782912418.031213	0.300544	-0.017969	0.229832	-0.051130
1782912418.050419	0.292214	-0.002064	0.228560	-0.050393
1782912418.070776	0.287738	0.003697	0.223377	-0.050152
1782912418.090443	0.284201	-0.018660	0.231813	-0.050040
1782912418.111058	0.285401	-0.010478	0.216428	-0.049359
1782912418.130608	0.261128	-0.002421	0.211253	-0.049121
1782912418.151774	0.250873	-0.002039	0.209544	-0.048962
1782912418.170195	0.243461	-0.002923	0.206078	-0.048701
1782912418.190314	0.236624	-0.020301	0.212183	-0.048831
1782912418.211546	0.234970	-0.013426	0.205481	-0.048706
1782912418.230967	0.233714	-0.002440	0.192280	-0.048256
1782912418.250884	0.237025	-0.007055	0.182415	-0.048225
1782912418.270525	0.240317	-0.034595	0.196171	-0.047694
1782912418.290153	0.247592	-0.000253	0.191347	-0.047797
1782912418.311411	0.255464	-0.017815	0.182229	-0.047560
1782912418.331831	0.263118	0.001047	0.192894	-0.046548
1782912418.351244	0.269829	0.006545	0.194537	-0.046511
1782912418.373823	0.276759	-0.010389	0.205643	-0.046473
1782912418.391860	0.280556	0.007956	0.187218	-0.046553
1782912418.410889	0.285241	0.007377	0.178883	-0.046273
1782912418.431284	0.287413	-0.010070	0.194497	-0.046532
1782912418.450600	0.289316	0.034655	0.193763	-0.045822
1782912418.469792	0.285960	0.016295	0.200068	-0.045691
1782912418.489863	0.275605	0.025813	0.219368	-0.045715
1782912418.510490	0.276470	0.003027	0.212872	-0.044789
1782912418.530266	0.264393	0.002870	0.200376	-0.044646
1782912418.551180	0.254932	-0.003865	0.207962	-0.044190
1782912418.571979	0.245260	0.020662	0.206922	-0.044664
1782912418.591673	0.238475	0.007119	0.215967	-0.044018
1782912418.610958	0.232339	0.023026	0.201937	-0.044174
1782912418.632878	0.233770	0.020586	0.194613	-0.043785
1782912418.650268	0.238516	0.021145	0.184475	-0.043624
1782912418.670807	0.245231	0.027467	0.194231	-0.043501
1782912418.691250	0.244783	0.005541	0.192564	-0.043284
1782912418.711087	0.260680	0.026521	0.192618	-0.042632
1782912418.730332	0.269066	0.009302	0.190207	-0.042751
1782912418.750353	0.275460	0.006173	0.189084	-0.042546
1782912418.770195	0.280111	0.026395	0.193167	-0.042682
1782912418.794248	0.281936	0.002257	0.195585	-0.042868
1782912418.811913	0.285761	-0.014899	0.182997	-0.042576
1782912418.831127	0.287385	0.005362	0.186577	-0.041981
1782912418.850920	0.285823	-0.026450	0.191249	-0.042246
1782912418.870498	0.287331	-0.009110	0.203932	-0.042016
1782912418.890981	0.281302	-0.011015	0.214684	-0.041580
1782912418.910276	0.271322	-0.027248	0.213753	-0.041502
1782912418.930310	0.263954	-0.010692	0.194973	-0.040828
1782912418.952498	0.256563	0.001022	0.203276	-0.040505
1782912418.972078	0.248853	0.000763	0.201871	-0.040770
1782912418.990055	0.244701	-0.029975	0.202838	-0.040604
1782912419.011327	0.242481	-0.038402	0.191515	-0.040960
1782912419.030898	0.236164	0.017186	0.199417	-0.040311
1782912419.052645	0.237962	-0.013655	0.203010	-0.040496
1782912419.070897	0.241903	0.011180	0.192209	-0.040246
1782912419.090341	0.240616	-0.014141	0.201470	-0.039936
1782912419.110196	0.247511	0.005246	0.196490	-0.039869
1782912419.130344	0.257487	-0.018832	0.203495	-0.039883
1782912419.151153	0.273388	-0.015466	0.210208	-0.039036
1782912419.172507	0.280388	0.002188	0.219531	-0.039314
1782912419.190719	0.285197	-0.030386	0.213389	-0.039260
1782912419.210287	0.288687	-0.027096	0.206811	-0.039176
1782912419.231198	0.290733	-0.012145	0.201068	-0.039254
1782912419.251420	0.290825	-0.035293	0.200540	-0.039109
1782912419.271026	0.291902	0.008483	0.192378	-0.038948
1782912419.291297	0.287343	0.010741	0.207653	-0.038479
1782912419.311623	0.276290	-0.023855	0.203799	-0.038154
1782912419.331061	0.265900	-0.012831	0.202973	-0.038201
1782912419.350143	0.262063	0.007238	0.199408	-0.038056
1782912419.370885	0.249113	-0.008696	0.216578	-0.037463
1782912419.391861	0.241683	-0.019035	0.221191	-0.037872
1782912419.411579	0.238968	0.013900	0.209253	-0.037428
1782912419.430526	0.236963	0.001485	0.197545	-0.037681
1782912419.451567	0.236103	-0.008240	0.198647	-0.037265
1782912419.470774	0.235111	0.003320	0.197137	-0.037499
1782912419.495703	0.244281	-0.004219	0.198189	-0.037124
1782912419.514279	0.248199	0.021839	0.199772	-0.037423
1782912419.533837	0.253194	0.015185	0.191451	-0.036645
1782912419.550483	0.259984	0.000203	0.191126	-0.036691
1782912419.570083	0.268784	-0.007863	0.184482	-0.036662
1782912419.590177	0.270109	0.001776	0.194982	-0.037339
1782912419.610032	0.283866	-0.009894	0.193191	-0.037003
1782912419.630137	0.289422	0.004055	0.194548	-0.036704
1782912419.649837	0.291628	0.017660	0.203320	-0.036371
1782912419.669983	0.289594	0.013145	0.196208	-0.036090
1782912419.690469	0.281402	0.028593	0.202456	-0.036589
1782912419.709978	0.274978	0.014209	0.216926	-0.036069
1782912419.730291	0.265248	0.020574	0.211163	-0.036232
1782912419.750905	0.260592	0.004479	0.210800	-0.036453
1782912419.771644	0.254868	0.019496	0.217703	-0.036451
1782912419.818075	0.239746	0.017742	0.195341	-0.036094
1782912419.843057	0.238031	0.009339	0.198027	-0.036632
1782912419.862447	0.237079	0.003748	0.206874	-0.036316
1782912419.882925	0.238098	0.011901	0.182002	-0.035906
1782912419.903099	0.243529	0.012878	0.195000	-0.036934
1782912419.925153	0.250503	-0.007219	0.209322	-0.036315
1782912419.943124	0.260975	0.017450	0.222524	-0.036205
1782912419.962883	0.261040	0.018038	0.222732	-0.036106
1782912419.983271	0.265230	0.009691	0.217014	-0.036021
1782912420.002916	0.275610	0.012602	0.213565	-0.036357
1782912420.022127	0.276431	0.022189	0.200913	-0.036193
1782912420.042602	0.283541	0.022723	0.221421	-0.036295
1782912420.063121	0.285755	0.019302	0.211851	-0.036337
1782912420.082475	0.278305	0.016548	0.211350	-0.036113
1782912420.102338	0.280068	0.037835	0.206007	-0.036043
1782912420.122144	0.277775	0.026412	0.205454	-0.035564
1782912420.142545	0.269040	0.017463	0.192013	-0.036374
1782912420.162571	0.269235	0.018499	0.193459	-0.036210
1782912420.182301	0.270055	0.024031	0.196054	-0.036052
1782912420.203609	0.263902	0.013268	0.202658	-0.035736
1782912420.222650	0.255529	0.048992	0.203883	-0.035411
1782912420.242577	0.250248	0.026397	0.193092	-0.035769
1782912420.262849	0.242719	0.025052	0.198792	-0.035272
1782912420.282782	0.241583	0.015245	0.198683	-0.035825
1782912420.302586	0.241525	0.026713	0.199907	-0.035451
1782912420.322520	0.241704	0.037230	0.199892	-0.035589
1782912420.342822	0.242613	0.038137	0.207500	-0.035317
1782912420.362925	0.247213	0.016257	0.216967	-0.035411
1782912420.383509	0.252216	0.022156	0.221167	-0.035326
