时间(s)	位置x(m)	位置y(m)	位置z(m)	欧拉角roll(rad)	欧拉角pitch(rad)	欧拉角yaw(rad)	速度x(m/s)	速度y(m/s)	速度z(m/s)
1782895885.887416	-0.527554	-0.051902	1.243897	-0.007889	0.000694	0.028205	-0.016021	-0.020384	-0.008649
1782895885.890919	-0.527554	-0.051902	1.243897	-0.007889	0.000694	0.028205	-0.016021	-0.020384	-0.008649
1782895885.895972	-0.527554	-0.051902	1.243897	-0.007889	0.000694	0.028205	-0.016021	-0.020384	-0.008649
1782895885.905932	-0.527746	-0.051823	1.243576	-0.009794	0.003179	0.028185	-0.020773	-0.015005	-0.016999
1782895885.909185	-0.527894	-0.051801	1.243478	-0.009550	0.001930	0.028308	-0.020773	-0.015005	-0.016999
1782895885.919333	-0.528218	-0.051923	1.243285	-0.006928	0.000901	0.028668	-0.014284	-0.020944	-0.008926
1782895885.929255	-0.528560	-0.051831	1.243161	-0.008631	0.002449	0.031867	-0.020431	-0.020392	0.003941
1782895885.939344	-0.528909	-0.051748	1.242984	-0.012078	0.001875	0.036078	-0.020431	-0.020392	0.003941
1782895885.950263	-0.529215	-0.051818	1.243108	-0.010559	0.002085	0.039380	-0.020431	-0.020392	0.003941
1782895885.959924	-0.529476	-0.051692	1.243474	-0.008247	0.000920	0.042737	-0.020209	-0.018193	0.054520
1782895885.969358	-0.529476	-0.051692	1.243474	-0.008247	0.000920	0.042737	-0.025213	-0.008905	0.077356
1782895885.979324	-0.529725	-0.051644	1.243891	-0.011062	0.003342	0.045527	-0.025213	-0.008905	0.077356
1782895885.989304	-0.529972	-0.051543	1.244696	-0.009847	0.003425	0.049628	-0.025213	-0.008905	0.077356
1782895885.999920	-0.530396	-0.051211	1.245907	-0.009172	0.001618	0.052537	-0.019049	-0.011453	0.125258
1782895886.010328	-0.530681	-0.050930	1.246928	-0.012326	0.003023	0.055819	-0.019049	-0.011453	0.125258
1782895886.019549	-0.530926	-0.050694	1.248790	-0.011065	0.004634	0.059869	-0.016064	-0.009376	0.171134
1782895886.029364	-0.531181	-0.050646	1.250510	-0.008869	0.005480	0.062179	-0.016064	-0.009376	0.171134
1782895886.039353	-0.531489	-0.050623	1.252508	-0.012181	0.005500	0.067197	-0.026216	-0.003418	0.195751
1782895886.050273	-0.531874	-0.050234	1.254858	-0.008428	0.004481	0.070516	-0.026216	-0.003418	0.195751
1782895886.060443	-0.532147	-0.050033	1.257226	-0.009627	0.004333	0.074272	-0.021576	-0.006641	0.219959
1782895886.069673	-0.532147	-0.050033	1.257226	-0.009627	0.004333	0.074272	-0.021576	-0.006641	0.219959
1782895886.080229	-0.532386	-0.049891	1.259656	-0.013023	0.006713	0.077488	-0.023300	-0.001058	0.229478
1782895886.089626	-0.532724	-0.049624	1.262282	-0.012890	0.006891	0.080549	-0.015251	-0.002520	0.229903
1782895886.099405	-0.532981	-0.049361	1.264724	-0.009584	0.004514	0.084269	-0.015251	-0.002520	0.229903
1782895886.109666	-0.533262	-0.049195	1.267097	-0.007989	0.004536	0.088275	-0.015251	-0.002520	0.229903
1782895886.121026	-0.533598	-0.048884	1.269569	-0.007285	0.005223	0.090021	-0.020603	0.001619	0.203583
1782895886.129229	-0.533802	-0.048482	1.271864	-0.006412	0.005899	0.093117	-0.020603	0.001619	0.203583
1782895886.139438	-0.534057	-0.048291	1.274147	-0.007490	0.006965	0.097145	-0.026459	0.004003	0.195198
1782895886.150879	-0.534416	-0.048161	1.276320	-0.009697	0.006450	0.100460	-0.026459	0.004003	0.195198
1782895886.159591	-0.534619	-0.047972	1.277895	-0.008133	0.005100	0.105279	-0.021528	-0.000079	0.175695
1782895886.169789	-0.534799	-0.047810	1.279564	-0.005939	0.004591	0.108662	-0.010903	-0.005239	0.136375
1782895886.179737	-0.534799	-0.047810	1.279564	-0.005939	0.004591	0.108662	-0.010903	-0.005239	0.136375
1782895886.189339	-0.534967	-0.047514	1.281143	-0.004446	0.006177	0.110312	-0.010903	-0.005239	0.136375
1782895886.200120	-0.535255	-0.047117	1.282374	-0.007519	0.007828	0.114721	-0.010465	-0.007473	0.099254
1782895886.209347	-0.535569	-0.046935	1.283471	-0.000267	0.004603	0.118577	-0.010465	-0.007473	0.099254
1782895886.219781	-0.535959	-0.046557	1.284308	-0.003683	0.006405	0.123028	-0.014710	-0.004726	0.070689
1782895886.230458	-0.536141	-0.046532	1.284929	-0.010011	0.009189	0.124850	-0.019428	0.001201	0.036429
1782895886.239891	-0.536319	-0.046116	1.285560	-0.007473	0.008010	0.128822	-0.019428	0.001201	0.036429
1782895886.250438	-0.536604	-0.045940	1.285950	-0.003892	0.006195	0.131777	-0.020903	0.003213	0.019658
1782895886.259158	-0.536701	-0.045652	1.286186	-0.004210	0.006090	0.136374	-0.020903	0.003213	0.019658
1782895886.269465	-0.536701	-0.045652	1.286186	-0.004210	0.006090	0.136374	-0.020903	0.003213	0.019658
1782895886.295334	-0.537059	-0.045259	1.286534	-0.003668	0.007923	0.143143	-0.018267	-0.002950	0.006714
1782895886.305721	-0.537059	-0.045259	1.286534	-0.003668	0.007923	0.143143	-0.018267	-0.002950	0.006714
1782895886.308992	-0.537578	-0.044609	1.286733	-0.006581	0.010303	0.150018	-0.018267	-0.002950	0.006714
1782895886.313193	-0.537578	-0.044609	1.286733	-0.006581	0.010303	0.150018	-0.018267	-0.002950	0.006714
1782895886.320950	-0.537819	-0.044381	1.286677	-0.002097	0.007914	0.153750	-0.016743	0.002270	0.010358
1782895886.329795	-0.537918	-0.044229	1.286775	-0.004521	0.008129	0.157140	-0.016743	0.002270	0.010358
1782895886.339992	-0.538012	-0.043980	1.286726	-0.002825	0.007385	0.160641	-0.009867	-0.004562	0.022531
1782895886.350659	-0.538156	-0.043738	1.286737	-0.001208	0.007848	0.163881	-0.010476	0.000664	0.016388
1782895886.359891	-0.538156	-0.043738	1.286737	-0.001208	0.007848	0.163881	-0.010476	0.000664	0.016388
1782895886.370003	-0.538432	-0.043094	1.286987	-0.003451	0.011583	0.172868	-0.005554	-0.001939	0.031098
1782895886.379181	-0.538432	-0.043094	1.286987	-0.003451	0.011583	0.172868	-0.005554	-0.001939	0.031098
1782895886.389095	-0.538508	-0.042902	1.287286	-0.000005	0.010275	0.174631	-0.005554	-0.001939	0.031098
1782895886.399515	-0.538560	-0.042624	1.287506	-0.004694	0.010608	0.177948	-0.002440	-0.004206	0.028303
1782895886.410460	-0.538517	-0.042448	1.287666	-0.002574	0.009655	0.182275	0.000273	-0.000432	0.037286
1782895886.419120	-0.538597	-0.042251	1.287988	-0.003394	0.010825	0.183588	0.000273	-0.000432	0.037286
1782895886.429739	-0.538658	-0.042050	1.288335	-0.004227	0.012442	0.187298	0.004198	-0.005457	0.040435
1782895886.438933	-0.538736	-0.041745	1.288896	-0.001542	0.010215	0.191606	0.004198	-0.005457	0.040435
1782895886.449656	-0.538866	-0.041388	1.289444	-0.001986	0.009458	0.195490	0.004198	-0.005457	0.040435
1782895886.459166	-0.538718	-0.041346	1.289713	-0.000377	0.009145	0.199242	0.006557	-0.000869	0.045232
1782895886.469821	-0.538843	-0.041327	1.290053	-0.000340	0.008494	0.202657	0.008222	-0.004965	0.045721
1782895886.479702	-0.538843	-0.041327	1.290053	-0.000340	0.008494	0.202657	0.008222	-0.004965	0.045721
1782895886.489906	-0.538935	-0.040997	1.290746	0.003093	0.008489	0.205815	0.005221	-0.004090	0.047669
1782895886.499728	-0.538668	-0.040649	1.291194	-0.000728	0.010101	0.209078	0.005221	-0.004090	0.047669
1782895886.509363	-0.538604	-0.040429	1.291625	0.000683	0.010407	0.212262	0.005221	-0.004090	0.047669
1782895886.519321	-0.538387	-0.040352	1.292035	0.000265	0.010301	0.216083	0.011072	-0.005328	0.045959
1782895886.529346	-0.538374	-0.039899	1.292444	0.001245	0.009446	0.219302	0.011072	-0.005328	0.045959
1782895886.539549	-0.538299	-0.039818	1.292984	-0.000894	0.011991	0.221910	0.004033	-0.004699	0.045827
1782895886.550896	-0.538178	-0.039542	1.293206	-0.003044	0.012387	0.226477	0.008916	-0.005720	0.049559
1782895886.559613	-0.538034	-0.039363	1.293562	-0.002223	0.013188	0.230463	0.008916	-0.005720	0.049559
1782895886.569350	-0.538034	-0.039363	1.293562	-0.002223	0.013188	0.230463	0.017016	-0.008228	0.032304
1782895886.579436	-0.537882	-0.039154	1.293866	-0.004804	0.011855	0.233017	0.017016	-0.008228	0.032304
1782895886.589394	-0.537693	-0.038920	1.294261	-0.002327	0.010513	0.236291	0.017016	-0.008228	0.032304
1782895886.599796	-0.537495	-0.038821	1.294554	-0.006621	0.011256	0.238513	0.012381	-0.007958	0.020329
1782895886.612169	-0.537414	-0.038501	1.294696	-0.001407	0.010285	0.242490	0.012381	-0.007958	0.020329
1782895886.619193	-0.537312	-0.038349	1.294668	-0.002935	0.010957	0.245304	0.019141	-0.010180	0.017390
1782895886.630376	-0.537213	-0.038204	1.294751	-0.000982	0.009932	0.249039	0.019141	-0.010180	0.017390
1782895886.639436	-0.536991	-0.037972	1.294946	0.000525	0.008397	0.254311	0.021700	-0.013228	0.001228
1782895886.650765	-0.536725	-0.037974	1.294969	-0.002362	0.007519	0.257790	0.013728	-0.007097	-0.004922
1782895886.660576	-0.536694	-0.037851	1.294888	-0.001585	0.006937	0.260380	0.013728	-0.007097	-0.004922
1782895886.670524	-0.536694	-0.037851	1.294888	-0.001585	0.006937	0.260380	0.017634	-0.011382	0.006624
1782895886.679282	-0.536539	-0.037821	1.294724	0.000952	0.007029	0.262323	0.017634	-0.011382	0.006624
1782895886.688908	-0.536250	-0.037506	1.294740	-0.003056	0.007745	0.265197	0.021605	-0.016167	-0.005158
1782895886.698934	-0.535948	-0.037342	1.294610	0.000830	0.007438	0.269260	0.021605	-0.016167	-0.005158
1782895886.709040	-0.535700	-0.037150	1.294515	-0.004551	0.009380	0.272752	0.021605	-0.016167	-0.005158
1782895886.720626	-0.535461	-0.036971	1.294377	-0.006770	0.008408	0.275292	0.018423	-0.009488	-0.007199
1782895886.730848	-0.535269	-0.036860	1.294122	-0.006490	0.006247	0.278414	0.018423	-0.009488	-0.007199
1782895886.740913	-0.535022	-0.036898	1.294115	-0.004871	0.005871	0.281933	0.025249	-0.016171	-0.001417
1782895886.749421	-0.534903	-0.036693	1.294035	-0.001219	0.004946	0.286190	0.022393	-0.012626	-0.004471
1782895886.759678	-0.534602	-0.036552	1.293960	-0.001253	0.005202	0.290855	0.022393	-0.012626	-0.004471
1782895886.770344	-0.534341	-0.036490	1.293860	-0.003665	0.006640	0.293480	0.026934	-0.013840	0.001287
1782895886.780663	-0.534341	-0.036490	1.293860	-0.003665	0.006640	0.293480	0.026934	-0.013840	0.001287
1782895886.789889	-0.534181	-0.036319	1.293903	-0.002171	0.006111	0.296173	0.023314	-0.016026	0.002620
1782895886.799690	-0.533856	-0.036159	1.293850	-0.001115	0.005903	0.297894	0.023314	-0.016026	0.002620
1782895886.812389	-0.533706	-0.035988	1.294008	-0.000235	0.004801	0.302539	0.025733	-0.015175	0.014773
1782895886.820000	-0.533276	-0.035974	1.294086	-0.001059	0.004575	0.306387	0.025733	-0.015175	0.014773
1782895886.830464	-0.533004	-0.035896	1.294196	0.001576	0.004063	0.310184	0.020811	-0.016471	0.012027
1782895886.839457	-0.533031	-0.035673	1.294407	0.003806	0.004101	0.312880	0.020811	-0.016471	0.012027
1782895886.850588	-0.532778	-0.035660	1.294553	0.003628	0.004013	0.316658	0.020811	-0.016471	0.012027
1782895886.859744	-0.532547	-0.035600	1.294722	0.004544	0.003364	0.320324	0.021223	-0.015840	0.028184
1782895886.869920	-0.532547	-0.035600	1.294722	0.004544	0.003364	0.320324	0.020253	-0.015642	0.019506
1782895886.881319	-0.532246	-0.035557	1.294963	0.004223	0.002986	0.322685	0.020253	-0.015642	0.019506
1782895886.890182	-0.531985	-0.035436	1.295153	0.000315	0.003065	0.326597	0.015829	-0.014801	0.030545
1782895886.899333	-0.531744	-0.035344	1.295412	-0.003186	0.003609	0.330605	0.015829	-0.014801	0.030545
1782895886.910424	-0.531538	-0.035301	1.295766	-0.003591	0.003095	0.333403	0.015829	-0.014801	0.030545
1782895886.919336	-0.531309	-0.035065	1.295907	-0.001194	0.002409	0.336001	0.024833	-0.021444	0.024811
1782895886.934492	-0.531111	-0.035139	1.296035	-0.001466	0.002665	0.338654	0.024833	-0.021444	0.024811
1782895886.940019	-0.530767	-0.035090	1.296248	0.000258	0.002983	0.341213	0.017107	-0.016353	0.006239
1782895886.949504	-0.530467	-0.034985	1.296420	0.004573	0.001728	0.344503	0.018063	-0.017009	0.018846
1782895886.959505	-0.530335	-0.035089	1.296465	-0.000286	0.001052	0.348130	0.018063	-0.017009	0.018846
1782895886.969703	-0.530161	-0.034980	1.296636	-0.001531	-0.000019	0.351017	0.020997	-0.020879	0.006954
1782895886.979887	-0.530161	-0.034980	1.296636	-0.001531	-0.000019	0.351017	0.020997	-0.020879	0.006954
1782895886.989559	-0.530012	-0.034970	1.296711	-0.002024	-0.000454	0.352966	0.014135	-0.015472	-0.001610
1782895886.999551	-0.529671	-0.035008	1.296820	0.000830	-0.000642	0.358767	0.014135	-0.015472	-0.001610
1782895887.012527	-0.529571	-0.034962	1.296839	0.001530	-0.002183	0.362795	0.015180	-0.022081	0.006636
1782895887.019658	-0.529468	-0.034852	1.296906	0.002425	-0.001324	0.364959	0.015180	-0.022081	0.006636
1782895887.033025	-0.529288	-0.034802	1.296898	0.005904	-0.000566	0.368306	0.015180	-0.022081	0.006636
1782895887.039744	-0.529053	-0.034905	1.297069	0.004227	0.000407	0.371568	0.012093	-0.023023	0.005243
1782895887.050331	-0.528918	-0.034823	1.297077	0.002581	-0.000092	0.373920	0.012093	-0.023023	0.005243
1782895887.059361	-0.528713	-0.034875	1.297152	0.002056	0.000578	0.376903	0.016266	-0.022473	0.009965
1782895887.069597	-0.528675	-0.034947	1.297172	0.001808	0.001183	0.379225	0.016486	-0.024577	0.007158
1782895887.079683	-0.528675	-0.034947	1.297172	0.001808	0.001183	0.379225	0.016486	-0.024577	0.007158
1782895887.092111	-0.528492	-0.035024	1.297088	0.004664	0.001615	0.383247	0.016486	-0.024577	0.007158
1782895887.099295	-0.528277	-0.035082	1.297204	0.001514	0.000926	0.385979	0.016940	-0.025605	0.011702
1782895887.111279	-0.527904	-0.035198	1.297307	0.000561	0.001469	0.391021	0.016940	-0.025605	0.011702
1782895887.119319	-0.527800	-0.035209	1.297410	0.001633	0.000431	0.394227	0.019502	-0.025389	0.001188
1782895887.129449	-0.527723	-0.035062	1.297503	-0.000494	0.000321	0.396061	0.019502	-0.025389	0.001188
1782895887.140072	-0.527516	-0.035129	1.297555	-0.000259	-0.000798	0.398518	0.010723	-0.024532	0.003494
1782895887.150901	-0.527457	-0.035104	1.297778	0.004633	-0.001574	0.401058	0.010723	-0.024532	0.003494
1782895887.159394	-0.527276	-0.035309	1.297819	0.002620	-0.001694	0.404893	0.014485	-0.026014	0.007516
1782895887.169574	-0.527226	-0.035259	1.297820	0.002209	-0.001533	0.407319	0.009827	-0.026124	-0.009013
1782895887.180317	-0.527226	-0.035259	1.297820	0.002209	-0.001533	0.407319	0.009827	-0.026124	-0.009013
1782895887.190928	-0.527078	-0.035379	1.297918	0.002445	-0.000842	0.409736	0.009827	-0.026124	-0.009013
1782895887.200364	-0.526956	-0.035427	1.297792	0.000139	-0.001026	0.413848	0.004448	-0.021905	0.005037
1782895887.212029	-0.526774	-0.035509	1.297749	0.001652	-0.001772	0.414974	0.004448	-0.021905	0.005037
