时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782895685.739419	0.263908	-0.092509	0.432364	0.035214
1782895685.780542	0.265902	-0.118475	0.427479	0.032565
1782895685.823341	0.265303	-0.078203	0.443322	0.034964
1782895685.889169	0.269735	-0.124789	0.456116	0.033165
1782895685.959742	0.270049	-0.120139	0.458307	0.035217
1782895685.997871	0.266708	-0.128824	0.488780	0.033549
1782895686.028711	0.264563	-0.106253	0.471721	0.036518
1782895686.061319	0.261994	-0.088558	0.480716	0.036615
1782895686.105848	0.260980	-0.071325	0.475669	0.037533
1782895686.146309	0.259794	-0.084969	0.459722	0.037343
1782895686.180845	0.257623	-0.066062	0.442077	0.037472
1782895686.214206	0.257042	-0.073074	0.435651	0.038960
1782895686.254811	0.258216	-0.066965	0.432313	0.038417
1782895686.290692	0.256617	-0.083887	0.403068	0.037061
1782895686.325908	0.256314	-0.113899	0.430021	0.032836
1782895686.369084	0.256085	-0.104772	0.406700	0.033852
1782895686.408760	0.258260	-0.080401	0.411635	0.035133
1782895686.444776	0.261253	-0.110349	0.384773	0.032870
1782895686.481256	0.259800	-0.104880	0.402605	0.031787
1782895686.521054	0.268526	-0.078163	0.386358	0.034366
1782895686.560540	0.265995	-0.074809	0.377008	0.033088
1782895686.593421	0.271343	-0.059518	0.388607	0.033857
1782895686.641104	0.266142	-0.061511	0.381593	0.033413
1782895686.681132	0.265196	-0.060303	0.378061	0.032905
1782895686.717235	0.262192	-0.076563	0.401304	0.031404
1782895686.755570	0.263737	-0.102143	0.401722	0.029577
1782895686.799361	0.264674	-0.102063	0.413290	0.029246
1782895686.841329	0.265939	-0.099609	0.421149	0.030295
1782895686.883657	0.269886	-0.087024	0.415821	0.032449
1782895686.919351	0.270009	-0.069179	0.423023	0.032791
1782895687.004305	0.272309	-0.059522	0.411118	0.034520
1782895687.053229	0.266388	-0.074240	0.408558	0.035042
1782895687.099133	0.259113	-0.088152	0.403616	0.033389
1782895687.134055	0.260023	-0.118678	0.421790	0.030937
1782895687.169311	0.260115	-0.096170	0.388144	0.033570
1782895687.206575	0.259350	-0.086509	0.400966	0.033887
1782895687.254645	0.261483	-0.122302	0.383897	0.031872
1782895687.294725	0.261428	-0.125424	0.390637	0.032219
