时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782895752.427987	0.266969	-0.156540	0.520366	-0.060006
1782895752.462921	0.269445	-0.141824	0.493667	-0.056389
1782895752.506708	0.270631	-0.141303	0.497124	-0.051578
1782895752.547790	0.276807	-0.124288	0.473523	-0.046316
1782895752.585043	0.273096	-0.098257	0.462352	-0.042901
1782895752.619573	0.274433	-0.088470	0.461058	-0.037625
1782895752.663846	0.273522	-0.114249	0.444523	-0.033462
1782895752.704026	0.270979	-0.115039	0.436046	-0.028197
1782895752.740264	0.269432	-0.095647	0.423724	-0.023208
1782895752.776720	0.260598	-0.042591	0.400375	-0.015841
1782895752.826502	0.262120	-0.025921	0.389241	-0.012608
1782895752.872876	0.257772	-0.053991	0.371135	-0.008720
1782895752.906656	0.258579	-0.042162	0.375509	-0.005030
1782895752.939573	0.257857	-0.058803	0.365505	-0.004054
1782895752.981023	0.256871	-0.032849	0.383763	-0.000990
1782895753.016520	0.260271	-0.049120	0.364940	0.000155
1782895753.055932	0.261126	-0.013773	0.364063	0.003306
1782895753.092648	0.264703	-0.027331	0.346437	0.005355
1782895753.136113	0.269225	-0.016770	0.344336	0.008380
1782895753.177532	0.268404	-0.031372	0.328112	0.009862
1782895753.210891	0.271960	-0.052888	0.328952	0.009139
1782895753.255988	0.269626	-0.099131	0.315244	0.009296
1782895753.299177	0.271485	-0.083967	0.316674	0.010902
1782895753.346171	0.270218	-0.088568	0.296679	0.012023
1782895753.386563	0.265642	-0.067753	0.299068	0.015214
1782895753.476366	0.266450	-0.055442	0.328579	0.015704
1782895753.522795	0.267988	-0.037765	0.346536	0.018454
1782895753.566160	0.265286	-0.014140	0.397609	0.018207
1782895753.605638	0.268832	-0.027584	0.402394	0.020220
1782895753.640429	0.266806	-0.016360	0.421244	0.020476
1782895753.680829	0.266431	-0.035392	0.438239	0.022287
1782895753.727094	0.267095	-0.050643	0.433800	0.021292
1782895753.770049	0.265645	-0.025685	0.444665	0.025767
1782895753.806154	0.270055	-0.028647	0.451054	0.027298
1782895753.845501	0.271439	-0.048110	0.438330	0.027066
1782895753.890252	0.270430	-0.074636	0.432677	0.027327
1782895753.937568	0.273905	-0.061307	0.444401	0.028197
1782895753.975984	0.274352	-0.087503	0.435143	0.028626
1782895754.008721	0.273545	-0.070782	0.419791	0.030248
1782895754.053300	0.273589	-0.050970	0.393673	0.034440
1782895754.090955	0.270341	-0.052183	0.390177	0.035030
1782895754.125928	0.268223	-0.085457	0.381035	0.031786
1782895754.166111	0.266624	-0.087328	0.379115	0.031521
1782895754.208813	0.265346	-0.052348	0.359555	0.034406
1782895754.245644	0.261758	-0.086415	0.357914	0.031104
1782895754.279975	0.257238	-0.108081	0.354486	0.028303
1782895754.321287	0.259793	-0.106422	0.343017	0.029812
1782895754.375773	0.261200	-0.120505	0.332107	0.027822
1782895754.419168	0.262716	-0.114935	0.323552	0.028474
1782895754.459020	0.266682	-0.085551	0.314207	0.032130
1782895754.530909	0.270170	-0.087256	0.303645	0.030915
1782895754.608432	0.272651	-0.073040	0.333600	0.031141
1782895754.650021	0.276824	-0.084844	0.340736	0.030716
1782895754.689909	0.276857	-0.110975	0.376944	0.028648
1782895754.786535	0.274626	-0.091425	0.367427	0.031283
1782895754.906886	0.271498	-0.065341	0.407296	0.033386
1782895754.962868	0.265639	-0.004911	0.436710	0.037212
1782895755.001057	0.260045	-0.003858	0.460845	0.037743
1782895755.034068	0.257244	-0.061436	0.465756	0.032984
1782895755.076888	0.257493	-0.035140	0.454269	0.037417
1782895755.119313	0.258167	-0.058050	0.427838	0.036420
1782895755.169018	0.258616	-0.047792	0.435735	0.038524
1782895755.205213	0.266708	-0.079891	0.401069	0.038758
1782895755.243699	0.269688	-0.077917	0.369339	0.039803
1782895755.283167	0.275355	-0.107283	0.353639	0.038230
1782895755.326376	0.273066	-0.093872	0.351638	0.040167
1782895755.362826	0.276416	-0.086662	0.347770	0.040120
1782895755.398411	0.271652	-0.068243	0.343426	0.041739
1782895755.441043	0.271478	-0.039531	0.362599	0.043999
1782895755.478868	0.266202	-0.040828	0.381252	0.042952
1782895755.516054	0.263658	-0.055722	0.377985	0.042053
1782895755.553935	0.263599	-0.064262	0.398751	0.040709
1782895755.606632	0.264738	-0.088197	0.395166	0.039635
1782895755.686334	0.259524	-0.079556	0.389020	0.040210
1782895755.733931	0.263548	-0.100329	0.386412	0.039246
1782895755.777533	0.265915	-0.100142	0.368593	0.041265
1782895755.811303	0.266637	-0.054706	0.361300	0.046289
1782895755.850011	0.267051	-0.044275	0.342458	0.047873
1782895755.884969	0.268379	-0.046940	0.358077	0.046798
1782895755.921827	0.267887	-0.079399	0.356023	0.044273
1782895755.970315	0.267939	-0.071310	0.366694	0.044283
1782895756.011241	0.267409	-0.063812	0.353778	0.045498
1782895756.057509	0.263502	-0.035607	0.358871	0.046310
1782895756.088969	0.262646	-0.014033	0.337544	0.048533
1782895756.123633	0.260057	0.013048	0.340200	0.051333
1782895756.166191	0.262109	-0.034432	0.349332	0.047519
1782895756.201789	0.261870	-0.033424	0.378622	0.047321
1782895756.235191	0.263572	-0.040239	0.361973	0.047996
1782895756.275381	0.264327	-0.029263	0.358939	0.049014
1782895756.320673	0.264886	-0.018195	0.329646	0.051622
1782895756.358013	0.263991	-0.024372	0.330170	0.051138
1782895756.390619	0.267009	-0.051575	0.350587	0.048835
1782895756.435399	0.269661	-0.070628	0.334330	0.049024
