时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782895706.040972	0.252604	-0.240241	0.631378	-0.222381
1782895706.154416	0.261954	-0.135276	0.653688	-0.202497
1782895706.235438	0.265147	-0.042362	0.582802	-0.162536
1782895706.284533	0.262904	-0.086727	0.516217	-0.130743
1782895706.320878	0.262493	-0.088173	0.525349	-0.115662
1782895706.361809	0.258900	-0.162057	0.547550	-0.102534
1782895706.402315	0.257295	-0.193915	0.549879	-0.091687
1782895706.437987	0.259466	-0.235086	0.559477	-0.084503
1782895706.474756	0.259726	-0.262329	0.587184	-0.077645
1782895706.506133	0.263298	-0.281610	0.557755	-0.068834
1782895706.544051	0.267916	-0.275914	0.572219	-0.065469
1782895706.598498	0.268998	-0.275509	0.577345	-0.058092
1782895706.656632	0.273857	-0.260067	0.576257	-0.051272
1782895706.719777	0.273709	-0.262255	0.551827	-0.042296
1782895706.759135	0.274285	-0.220788	0.498895	-0.031579
1782895706.793586	0.272031	-0.201429	0.461861	-0.023170
1782895706.839123	0.270380	-0.194963	0.442744	-0.020980
1782895706.880275	0.266710	-0.179549	0.442433	-0.016291
1782895706.916853	0.266334	-0.170473	0.410901	-0.012749
1782895706.949442	0.261828	-0.124697	0.418821	-0.009838
1782895706.996519	0.259352	-0.066492	0.409698	-0.003989
1782895707.033525	0.256134	0.001896	0.406305	0.001399
1782895707.073546	0.255861	0.025082	0.401290	0.004281
1782895707.105842	0.256118	0.034666	0.432809	0.007677
1782895707.148138	0.254705	0.033440	0.437810	0.010428
1782895707.183349	0.254323	0.006331	0.435020	0.013124
1782895707.219026	0.255669	0.007254	0.427995	0.015153
1782895707.261158	0.255983	0.005104	0.435787	0.019418
1782895707.304554	0.256797	0.008340	0.454596	0.023439
1782895707.344109	0.257288	0.041194	0.451289	0.028225
1782895707.385557	0.261026	-0.013857	0.441258	0.028850
1782895707.420929	0.267264	-0.045979	0.440533	0.029003
1782895707.461272	0.268095	-0.052634	0.465344	0.031203
1782895707.498781	0.267388	-0.087179	0.457626	0.031227
1782895707.536996	0.269742	-0.123557	0.445507	0.032436
1782895707.571398	0.268843	-0.117840	0.448988	0.033515
1782895707.614383	0.267498	-0.128843	0.435880	0.034893
1782895707.659575	0.264784	-0.087094	0.442814	0.038092
1782895707.721082	0.263628	-0.128403	0.449120	0.035871
1782895707.767369	0.264602	-0.114925	0.442403	0.037849
1782895707.829387	0.264271	-0.117975	0.422870	0.038381
1782895707.867625	0.267363	-0.086059	0.436729	0.041041
1782895707.902962	0.262825	-0.066768	0.437399	0.041466
1782895707.946577	0.269423	-0.091337	0.428685	0.040993
1782895707.991867	0.267793	-0.109304	0.419974	0.040924
1782895708.034196	0.270302	-0.094978	0.420623	0.043511
1782895708.069319	0.268436	-0.086337	0.409894	0.045342
1782895708.111668	0.269826	-0.072319	0.424927	0.046759
1782895708.154782	0.268635	-0.100860	0.433231	0.046975
1782895708.189690	0.265442	-0.116309	0.409570	0.046489
1782895708.227099	0.268710	-0.095762	0.402731	0.048866
1782895708.274261	0.267865	-0.115125	0.401650	0.049581
1782895708.304516	0.266688	-0.103531	0.386807	0.052287
1782895708.338435	0.262755	-0.108510	0.383210	0.051561
1782895708.380688	0.264312	-0.155783	0.386598	0.049063
1782895708.419265	0.261152	-0.152408	0.382743	0.047661
1782895708.455680	0.264452	-0.169955	0.390026	0.048193
1782895708.493123	0.265012	-0.192011	0.376120	0.046714
1782895708.533169	0.266401	-0.161940	0.368629	0.050192
1782895708.569272	0.266941	-0.175218	0.358071	0.049481
1782895708.605240	0.269154	-0.189830	0.368471	0.048759
1782895708.642153	0.268610	-0.150637	0.349261	0.051645
1782895708.686337	0.269517	-0.136749	0.378777	0.052076
1782895708.719089	0.267559	-0.152046	0.354130	0.051600
1782895708.775798	0.263056	-0.147247	0.390788	0.049827
1782895708.856260	0.264448	-0.098921	0.391367	0.053824
1782895708.919568	0.266357	-0.070002	0.413070	0.056622
1782895708.963363	0.265589	-0.037935	0.425741	0.059888
1782895709.039886	0.266402	-0.016607	0.406865	0.063050
1782895709.160690	0.266066	-0.050708	0.426762	0.063223
1782895709.259240	0.262481	-0.066204	0.421018	0.065900
1782895709.301181	0.265840	-0.075202	0.411373	0.066523
1782895709.340917	0.264966	-0.074457	0.419924	0.066572
1782895709.380129	0.266909	-0.088066	0.400940	0.066890
1782895709.415772	0.269647	-0.056034	0.368874	0.070537
1782895709.468858	0.268553	-0.069189	0.362219	0.067315
1782895709.501433	0.268889	-0.082406	0.363552	0.065777
1782895709.533140	0.274280	-0.090646	0.348755	0.067141
1782895709.580221	0.269062	-0.076978	0.369554	0.065757
1782895709.620814	0.273091	-0.093411	0.345462	0.065861
1782895709.656154	0.271173	-0.085095	0.341225	0.065107
1782895709.698143	0.271039	-0.070238	0.346776	0.066311
1782895709.743145	0.271873	-0.082527	0.330939	0.064805
1782895709.786821	0.266298	-0.084792	0.332598	0.063187
1782895709.824002	0.267410	-0.096198	0.315033	0.063891
1782895709.876955	0.262849	-0.077564	0.307636	0.064300
1782895709.926363	0.260014	-0.098837	0.319287	0.062001
1782895709.997173	0.262705	-0.112347	0.342104	0.060532
1782895710.027764	0.265101	-0.125213	0.333886	0.060830
1782895710.072407	0.262616	-0.111177	0.350581	0.061423
1782895710.115423	0.265969	-0.114757	0.323594	0.061239
1782895710.155839	0.261057	-0.139999	0.346641	0.058253
1782895710.199590	0.263759	-0.125778	0.355389	0.059541
1782895710.231308	0.268142	-0.135936	0.363258	0.059407
1782895710.276425	0.267981	-0.115961	0.374066	0.061078
1782895710.315108	0.270471	-0.125052	0.380458	0.061251
1782895710.353754	0.268397	-0.139634	0.377831	0.059305
1782895710.385745	0.268426	-0.070785	0.363423	0.065220
1782895710.427287	0.264882	-0.078662	0.374731	0.062119
1782895710.459539	0.264252	-0.125965	0.382907	0.059291
1782895710.497912	0.267240	-0.090680	0.366474	0.062745
1782895710.537040	0.264398	-0.062217	0.348485	0.064877
1782895710.576596	0.269017	-0.030691	0.338193	0.067958
1782895710.609958	0.268801	-0.029090	0.341756	0.068762
1782895710.647251	0.270177	-0.052451	0.350174	0.065537
1782895710.692312	0.266078	-0.062473	0.350101	0.064622
1782895710.728352	0.264543	-0.057741	0.363129	0.064434
1782895710.763411	0.266911	-0.059005	0.368719	0.065510
1782895710.805486	0.265227	-0.049720	0.388874	0.065458
1782895710.846536	0.266713	-0.040986	0.395329	0.067105
1782895710.881335	0.263744	-0.018249	0.392478	0.066946
1782895710.913890	0.263106	-0.009756	0.404720	0.067666
1782895710.986005	0.268255	-0.022696	0.400185	0.067013
1782895711.033954	0.269402	-0.063368	0.403561	0.063976
