时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782912439.429669	0.274757	-0.008770	0.216826	-0.003516
1782912439.505535	0.291634	0.018648	0.223486	-0.001961
1782912439.560777	0.296864	0.099862	0.214494	0.000101
1782912439.614204	0.296655	0.116016	0.204767	0.001556
1782912439.667908	0.285759	0.095132	0.208425	0.002708
1782912439.723817	0.271803	0.112342	0.207931	0.003515
1782912439.777559	0.253950	0.084332	0.206732	0.004118
1782912439.825888	0.241065	0.083819	0.222338	0.003317
1782912439.878158	0.237423	0.051267	0.247136	0.003024
1782912439.934666	0.236641	0.053747	0.249973	0.002261
1782912440.004633	0.253031	0.034183	0.246310	0.002755
1782912440.049940	0.261281	0.026649	0.219738	0.003239
1782912440.095749	0.271409	-0.004371	0.215455	0.003440
1782912440.161624	0.280498	0.000407	0.200913	0.004365
1782912440.208195	0.288993	0.000664	0.216564	0.005452
1782912440.256979	0.285977	0.020322	0.208673	0.005687
1782912440.304747	0.285277	0.015099	0.217636	0.007229
1782912440.355764	0.271397	0.005322	0.208719	0.006109
1782912440.405382	0.256017	0.027217	0.215018	0.005931
1782912440.475330	0.245610	0.021340	0.217566	0.004826
1782912440.550637	0.237038	0.018799	0.198930	0.003896
1782912440.612277	0.238185	-0.010660	0.194005	0.003155
1782912440.662770	0.249980	-0.023276	0.197644	0.002993
1782912440.716874	0.261742	-0.027967	0.187666	0.002982
1782912440.811340	0.274257	-0.013001	0.188989	0.003559
1782912440.888270	0.287630	0.025814	0.212154	0.005049
1782912440.935857	0.287459	0.030374	0.217267	0.006401
1782912440.985104	0.283581	0.007505	0.225689	0.007831
1782912441.031834	0.268086	0.033008	0.211184	0.006321
1782912441.085215	0.255529	-0.009224	0.217223	0.004732
1782912441.134295	0.244447	-0.009014	0.229393	0.002903
1782912441.183441	0.241107	-0.036759	0.227186	0.002174
1782912441.236244	0.240167	-0.030753	0.226173	0.001073
1782912441.284984	0.248721	0.019035	0.244143	0.000778
1782912441.379404	0.255190	-0.002430	0.241670	0.000517
1782912441.440840	0.271437	0.044055	0.225714	0.001684
1782912441.498987	0.276731	0.005634	0.219560	0.001904
1782912441.572039	0.283656	0.000779	0.193670	0.001190
1782912441.646683	0.285796	-0.019161	0.184189	0.000793
1782912441.695477	0.281756	-0.018517	0.198113	0.000020
1782912441.742826	0.269168	-0.004788	0.213419	-0.001030
1782912441.785589	0.257896	-0.027790	0.216342	-0.001743
1782912441.835819	0.252313	-0.021404	0.200660	-0.002815
1782912441.880185	0.243434	-0.045726	0.209709	-0.004183
1782912441.926896	0.241984	-0.003688	0.214095	-0.004511
1782912441.974817	0.242561	-0.005634	0.233651	-0.004633
1782912442.025738	0.246643	0.010326	0.233073	-0.005216
1782912442.079322	0.262988	0.029733	0.233321	-0.005165
1782912442.130303	0.274955	0.028105	0.233635	-0.004229
1782912442.177862	0.278672	0.042501	0.231704	-0.003908
1782912442.222611	0.281297	-0.019781	0.230242	-0.003074
1782912442.267969	0.282344	-0.022053	0.204524	-0.002809
1782912442.319571	0.277999	0.014363	0.180017	-0.003129
1782912442.369608	0.275356	0.001274	0.169817	-0.004329
1782912442.419963	0.264314	0.024288	0.174453	-0.004357
1782912442.469730	0.256604	0.035876	0.179537	-0.004943
1782912442.521674	0.251796	0.021332	0.171927	-0.006354
1782912442.570190	0.244274	0.020112	0.194947	-0.006822
1782912442.636183	0.245836	0.038482	0.195936	-0.007124
1782912442.718695	0.249035	0.035760	0.184308	-0.008869
1782912442.761449	0.260790	0.036714	0.199373	-0.008737
1782912442.812042	0.267989	0.045775	0.208980	-0.007117
1782912442.853826	0.272459	0.026640	0.221578	-0.007556
1782912442.898855	0.276737	0.008729	0.211112	-0.005888
1782912442.946708	0.279331	0.028925	0.192308	-0.006426
1782912442.993401	0.279584	0.040153	0.187261	-0.006588
1782912443.045315	0.274133	0.007587	0.182265	-0.006163
1782912443.099601	0.273041	0.040318	0.177110	-0.005708
1782912443.150311	0.261322	0.041359	0.189953	-0.006124
1782912443.202066	0.254223	-0.010307	0.210430	-0.007499
1782912443.256905	0.248604	0.018209	0.208244	-0.008716
1782912443.314466	0.251551	0.009205	0.226131	-0.008107
1782912443.359713	0.252841	0.003900	0.225697	-0.008865
1782912443.403831	0.260916	-0.012573	0.249454	-0.008285
1782912443.455879	0.263464	0.000708	0.234062	-0.008027
1782912443.504076	0.266650	-0.031564	0.221047	-0.008268
1782912443.554979	0.268828	-0.028183	0.211740	-0.008589
1782912443.603836	0.270543	-0.013602	0.213572	-0.009055
1782912443.656890	0.269930	0.015054	0.186600	-0.008880
1782912443.723609	0.273284	0.015984	0.182368	-0.008594
1782912443.835692	0.267036	0.029569	0.190231	-0.009786
1782912443.928671	0.261180	0.041963	0.195757	-0.011021
1782912443.973631	0.252620	0.030787	0.216087	-0.012772
1782912444.020038	0.246694	0.028802	0.206904	-0.013553
1782912444.072511	0.247746	0.003794	0.203444	-0.014214
1782912444.120770	0.251119	0.019423	0.203564	-0.014865
1782912444.168563	0.259248	0.022378	0.226466	-0.014715
1782912444.215400	0.266027	0.040178	0.197393	-0.014571
1782912444.262811	0.269820	0.042703	0.211516	-0.015079
1782912444.318938	0.278466	0.022043	0.190000	-0.014686
1782912444.425804	0.276964	0.017178	0.200573	-0.014427
1782912444.488469	0.265772	-0.003489	0.176329	-0.015972
1782912444.536849	0.255653	-0.030509	0.185376	-0.016926
1782912444.590746	0.247916	-0.023459	0.191588	-0.017568
1782912444.644348	0.242284	-0.035959	0.215868	-0.018518
1782912444.700230	0.240409	-0.024080	0.197163	-0.019612
1782912444.755660	0.249461	-0.015989	0.188059	-0.020383
1782912444.820843	0.257066	-0.004258	0.188097	-0.020915
1782912444.901610	0.274956	-0.011846	0.184833	-0.021435
1782912444.960806	0.291243	-0.004485	0.179506	-0.020766
1782912445.035646	0.288596	0.002865	0.154357	-0.020113
1782912445.081059	0.284648	-0.017256	0.133218	-0.020063
1782912445.129313	0.268953	0.017105	0.139526	-0.019693
1782912445.176740	0.256917	-0.009157	0.152744	-0.020679
1782912445.230786	0.246291	-0.026108	0.177171	-0.020938
1782912445.276094	0.239869	0.014726	0.189761	-0.021472
1782912445.323402	0.238537	-0.003797	0.195998	-0.023276
1782912445.374050	0.244662	-0.029984	0.189532	-0.024943
1782912445.432514	0.251351	-0.012317	0.184285	-0.025735
1782912445.486160	0.261773	0.043654	0.212383	-0.026868
1782912445.531984	0.275544	-0.003352	0.237996	-0.026770
1782912445.589880	0.278516	-0.014730	0.220409	-0.026080
1782912445.636662	0.280642	0.003982	0.248407	-0.025694
1782912445.684397	0.272957	-0.003178	0.230149	-0.025328
1782912445.736619	0.260239	-0.015569	0.224026	-0.025774
1782912445.792567	0.252753	0.007746	0.220313	-0.025797
1782912445.850961	0.247828	0.011246	0.208385	-0.024875
1782912445.923318	0.244686	0.017299	0.206102	-0.025324
1782912445.994223	0.252257	0.011444	0.188803	-0.027175
1782912446.039970	0.259950	0.003707	0.170396	-0.027791
