时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782912386.387895	0.443548	0.022423	0.251990	-0.084922
1782912386.486945	0.411434	0.002655	0.265455	-0.075845
1782912386.581169	0.279836	-0.052915	0.232747	-0.058008
1782912386.665116	0.135842	-0.098677	0.231822	-0.044598
1782912386.737347	0.038295	-0.147886	0.277625	-0.041691
1782912386.791601	0.000000	-0.246368	0.393126	-0.049802
1782912386.842598	0.000000	-0.246145	0.417767	-0.058669
1782912386.897815	0.000000	-0.187843	0.432139	-0.058036
1782912386.951639	0.000000	-0.051745	0.393197	-0.056126
1782912386.996710	0.012196	0.047725	0.299163	-0.077231
1782912387.041950	0.039596	0.107272	0.271085	-0.100919
1782912387.090098	0.097256	0.189721	0.214407	-0.129821
1782912387.137025	0.145215	0.172448	0.184502	-0.150000
1782912387.180656	0.199148	0.106530	0.188545	-0.161971
1782912387.225312	0.262533	0.087294	0.177055	-0.152656
1782912387.275123	0.352096	0.084352	0.193006	-0.131314
1782912387.323202	0.389472	0.069605	0.233607	-0.115597
1782912387.372637	0.416045	0.076400	0.283179	-0.100844
1782912387.426056	0.398582	0.060663	0.317817	-0.094423
1782912387.475227	0.358300	0.009293	0.348036	-0.088290
1782912387.531044	0.306545	0.050139	0.339756	-0.090238
1782912387.579860	0.240283	0.008461	0.355766	-0.086216
1782912387.632944	0.195565	-0.040250	0.380363	-0.086225
1782912387.709358	0.137013	0.020321	0.401704	-0.083515
1782912387.759358	0.079797	-0.022806	0.483391	-0.089067
1782912387.811102	0.076267	-0.067239	0.524414	-0.106345
1782912387.854586	0.079095	-0.056788	0.528557	-0.119518
1782912387.901931	0.090168	-0.092825	0.500975	-0.139807
1782912387.955092	0.120591	-0.066488	0.478654	-0.151865
1782912388.010868	0.180715	0.023427	0.356721	-0.148841
1782912388.062601	0.268445	0.041678	0.238469	-0.140886
1782912388.118418	0.336262	0.054585	0.144716	-0.134578
1782912388.173355	0.379354	0.059090	0.082215	-0.129128
1782912388.228421	0.387727	0.067479	0.079473	-0.126416
1782912388.274391	0.360996	0.086061	0.108297	-0.117585
1782912388.327604	0.325799	0.055438	0.134307	-0.106810
1782912388.381799	0.261913	0.043380	0.151209	-0.094929
1782912388.431064	0.229665	0.048048	0.155562	-0.088827
1782912388.476615	0.193427	-0.008339	0.243785	-0.087545
1782912388.532650	0.191640	0.001122	0.269758	-0.090843
1782912388.580938	0.195547	-0.003365	0.273019	-0.094024
1782912388.632320	0.225458	-0.022037	0.254107	-0.095345
1782912388.684460	0.247933	-0.044675	0.235091	-0.096293
1782912388.753570	0.279338	-0.032870	0.217659	-0.093910
1782912388.833064	0.302985	-0.050410	0.184842	-0.092276
1782912388.896086	0.316023	-0.042715	0.159264	-0.090203
1782912388.983529	0.313732	-0.020522	0.140301	-0.085801
1782912389.057046	0.280688	0.009126	0.142855	-0.078958
1782912389.099794	0.237299	-0.016898	0.166979	-0.073233
1782912389.149702	0.214099	-0.037349	0.177570	-0.071761
1782912389.194830	0.198488	-0.028982	0.202023	-0.071194
1782912389.245819	0.200947	-0.018251	0.195442	-0.074171
1782912389.292699	0.216211	-0.022085	0.212213	-0.078193
1782912389.336749	0.239689	-0.022454	0.216411	-0.081425
1782912389.383651	0.263743	-0.022982	0.215199	-0.083432
1782912389.541990	0.301256	-0.015981	0.225083	-0.082366
1782912389.623201	0.311467	0.043515	0.174116	-0.079460
1782912389.665313	0.299108	0.025156	0.148388	-0.072131
1782912389.712888	0.293717	0.008214	0.137211	-0.070404
1782912389.755794	0.269001	0.015386	0.140189	-0.065294
1782912389.803385	0.249816	-0.027611	0.152781	-0.062624
1782912389.864375	0.235869	-0.022779	0.159011	-0.062518
1782912389.945863	0.224593	-0.036503	0.171683	-0.062787
1782912389.999608	0.227933	-0.065760	0.220393	-0.069840
1782912390.053777	0.235423	-0.039278	0.221018	-0.071824
1782912390.100116	0.251865	-0.009986	0.218792	-0.074242
1782912390.151782	0.268918	-0.036702	0.219566	-0.076699
1782912390.201770	0.279205	-0.024890	0.218562	-0.077459
1782912390.246258	0.284952	-0.000064	0.199642	-0.076173
1782912390.294435	0.284392	-0.000337	0.188921	-0.075734
1782912390.339900	0.281727	-0.013403	0.174906	-0.074756
1782912390.385210	0.272044	0.013922	0.163598	-0.070525
1782912390.433640	0.262219	-0.001781	0.155071	-0.068773
1782912390.483472	0.254436	0.009266	0.130649	-0.066361
1782912390.532160	0.245365	0.000722	0.130670	-0.064566
1782912390.581893	0.240661	-0.001102	0.158646	-0.065917
1782912390.634928	0.242639	0.007922	0.155427	-0.067629
1782912390.690034	0.247472	0.010833	0.158476	-0.069044
1782912390.744552	0.259005	0.031174	0.156677	-0.070202
1782912390.795862	0.270334	0.002662	0.164801	-0.071856
1782912390.849460	0.274616	-0.001559	0.146568	-0.071519
1782912390.914066	0.279933	0.000492	0.169183	-0.072699
1782912390.995551	0.274925	0.011626	0.172640	-0.070615
1782912391.062475	0.267649	0.030140	0.144825	-0.067247
1782912391.112220	0.249321	0.051475	0.132565	-0.064499
1782912391.171256	0.241038	0.046925	0.128750	-0.062028
1782912391.233843	0.238228	0.014517	0.151256	-0.062108
1782912391.286649	0.243392	0.032710	0.163372	-0.062423
1782912391.344833	0.253552	0.031808	0.174564	-0.064058
1782912391.400507	0.269675	0.015354	0.173450	-0.064507
1782912391.456084	0.278602	0.036793	0.181301	-0.063863
1782912391.509121	0.284930	0.040317	0.172810	-0.061624
1782912391.566671	0.282675	0.014827	0.152616	-0.059742
1782912391.618237	0.277893	0.016747	0.164810	-0.057053
1782912391.666644	0.258824	-0.020797	0.165002	-0.056059
1782912391.714599	0.246976	-0.036590	0.157364	-0.054010
1782912391.762467	0.237051	-0.036249	0.158901	-0.052404
1782912391.806346	0.233409	-0.030304	0.171023	-0.053631
1782912391.853283	0.236318	-0.019708	0.168712	-0.053531
1782912391.902912	0.243100	-0.035406	0.167983	-0.054232
1782912391.982357	0.254448	-0.036999	0.162798	-0.055622
1782912392.062870	0.271664	-0.027290	0.164852	-0.057302
1782912392.146458	0.287525	-0.013059	0.193626	-0.057559
1782912392.193991	0.287894	-0.037616	0.187233	-0.054255
1782912392.243488	0.286745	-0.034334	0.172811	-0.054310
1782912392.289199	0.279873	-0.016847	0.157119	-0.052439
1782912392.341236	0.267887	-0.031478	0.137933	-0.050929
1782912392.392419	0.253374	-0.031020	0.159054	-0.049450
1782912392.458499	0.238808	-0.050611	0.171085	-0.049258
1782912392.514075	0.230702	-0.029485	0.164057	-0.050251
1782912392.606197	0.231732	-0.050272	0.175271	-0.053098
1782912392.672925	0.248931	-0.031245	0.204509	-0.058693
1782912392.725623	0.271409	-0.037080	0.212493	-0.063134
1782912392.778339	0.290053	0.027290	0.208694	-0.065222
1782912392.831334	0.297629	0.007982	0.217314	-0.067416
1782912392.883554	0.296186	0.026006	0.211183	-0.066896
1782912392.941150	0.288303	-0.005178	0.205141	-0.065046
1782912392.989745	0.261656	-0.003895	0.195602	-0.062512
1782912393.031670	0.253101	-0.026234	0.195286	-0.062262
1782912393.079878	0.234217	-0.012755	0.203302	-0.061997
1782912393.152937	0.230463	-0.003334	0.211335	-0.063379
1782912393.230524	0.232109	-0.026414	0.207817	-0.066935
1782912393.283273	0.247149	-0.010048	0.195098	-0.071340
1782912393.335288	0.264739	-0.026239	0.191435	-0.075757
1782912393.389132	0.275569	-0.000203	0.199425	-0.077737
1782912393.441000	0.285125	0.020734	0.175292	-0.078644
1782912393.499317	0.290677	-0.004971	0.182267	-0.079699
1782912393.551292	0.285367	-0.018645	0.177012	-0.077918
1782912393.605549	0.269896	-0.014573	0.140715	-0.073758
1782912393.656752	0.258072	-0.001257	0.122207	-0.073155
1782912393.712104	0.246543	0.008501	0.119479	-0.071895
1782912393.756695	0.236568	0.000171	0.123074	-0.071874
1782912393.805004	0.237283	-0.026556	0.145194	-0.075315
1782912393.858303	0.240648	-0.013915	0.149592	-0.076834
1782912393.912477	0.251642	-0.033993	0.169351	-0.080385
1782912393.959159	0.262792	-0.030250	0.153500	-0.082944
1782912394.011626	0.271197	-0.004251	0.172247	-0.084927
1782912394.064180	0.280062	0.007737	0.163263	-0.086221
1782912394.114851	0.282138	-0.015533	0.161589	-0.084846
1782912394.166055	0.280430	0.013622	0.154329	-0.083045
1782912394.256200	0.274645	0.007840	0.152458	-0.082157
1782912394.324936	0.252791	-0.009929	0.147647	-0.078072
1782912394.365861	0.235557	0.004580	0.146160	-0.076426
1782912394.409694	0.224222	0.034839	0.158676	-0.075515
1782912394.452448	0.225520	0.038737	0.162090	-0.077648
1782912394.568294	0.247969	0.038046	0.171812	-0.085961
1782912394.614753	0.267567	0.037499	0.183175	-0.088474
1782912394.663105	0.281136	0.022255	0.183973	-0.090108
1782912394.707416	0.290470	0.036102	0.170379	-0.090581
1782912394.772271	0.294803	0.028690	0.179642	-0.089568
1782912394.816740	0.289209	0.027096	0.190251	-0.086747
1782912394.862345	0.275230	0.021538	0.185196	-0.082168
1782912394.911975	0.267080	0.008375	0.187402	-0.079696
1782912394.959224	0.252033	0.003455	0.176070	-0.076619
1782912395.013290	0.243830	-0.012488	0.184445	-0.076328
1782912395.099536	0.238073	-0.030482	0.181187	-0.075545
1782912395.158956	0.238450	-0.049375	0.186413	-0.079013
1782912395.205985	0.247478	-0.059325	0.192169	-0.080836
1782912395.258764	0.264258	-0.032207	0.194773	-0.083564
1782912395.347155	0.273076	-0.042929	0.210354	-0.084415
1782912395.413541	0.284561	-0.041769	0.214567	-0.084285
1782912395.485365	0.284615	-0.030201	0.206716	-0.081058
1782912395.528476	0.274496	-0.020248	0.198304	-0.076792
1782912395.633672	0.271310	0.002760	0.170482	-0.074293
1782912395.710430	0.252946	0.009611	0.151876	-0.070607
1782912395.762476	0.238646	0.016444	0.151252	-0.067123
1782912395.811483	0.236751	0.016305	0.147014	-0.068417
1782912395.864783	0.237649	0.033010	0.127063	-0.068709
1782912395.920332	0.245383	0.040215	0.138959	-0.071160
1782912395.972205	0.260202	0.001377	0.175202	-0.075066
1782912396.024972	0.270622	0.031177	0.192606	-0.076762
