时间(s)	位置x(m)	位置y(m)	位置z(m)	欧拉角roll(rad)	欧拉角pitch(rad)	欧拉角yaw(rad)	速度x(m/s)	速度y(m/s)	速度z(m/s)
1782895698.793518	-1.114460	-0.017581	1.296067	0.004318	0.009273	0.061962	0.009841	0.005076	0.027125
1782895698.799797	-1.114462	-0.017515	1.296295	0.002472	0.010801	0.066049	0.009841	0.005076	0.027125
1782895698.810360	-1.114462	-0.017515	1.296295	0.002472	0.010801	0.066049	0.004149	0.008569	0.016361
1782895698.819597	-1.114661	-0.017207	1.296470	0.001890	0.009970	0.068717	0.004149	0.008569	0.016361
1782895698.830455	-1.114713	-0.017151	1.296687	0.004011	0.009103	0.073471	0.009305	0.005786	0.018661
1782895698.839441	-1.114856	-0.016851	1.296728	0.003098	0.008319	0.076099	0.009305	0.005786	0.018661
1782895698.852662	-1.114978	-0.016693	1.296892	0.006360	0.006999	0.077308	0.013918	0.003168	0.002682
1782895698.859848	-1.114980	-0.016376	1.297023	0.007258	0.008057	0.080217	0.013918	0.003168	0.002682
1782895698.869648	-1.114961	-0.016190	1.297264	0.004523	0.008704	0.083830	0.007701	0.012197	0.000598
1782895698.879534	-1.114961	-0.015999	1.297432	0.003979	0.008579	0.087286	0.007701	0.012197	0.000598
1782895698.889668	-1.115011	-0.015788	1.297373	0.003146	0.007893	0.091532	0.007701	0.012197	0.000598
1782895698.901150	-1.115011	-0.015788	1.297373	0.003146	0.007893	0.091532	0.015030	0.007813	0.010020
1782895698.910125	-1.115097	-0.015656	1.297379	0.003341	0.006023	0.094367	0.015030	0.007813	0.010020
1782895698.921293	-1.115078	-0.015382	1.297292	0.005695	0.005531	0.097399	0.015072	0.007023	-0.012603
1782895698.929803	-1.115135	-0.015254	1.297208	0.005891	0.004911	0.101314	0.015072	0.007023	-0.012603
1782895698.941735	-1.114982	-0.014984	1.297191	0.007493	0.004152	0.104285	0.010643	0.009961	0.000781
1782895698.950173	-1.114994	-0.014758	1.297081	0.005828	0.005098	0.107313	0.020238	0.004429	0.002591
1782895698.960553	-1.114995	-0.014518	1.297148	0.006154	0.005762	0.110078	0.020238	0.004429	0.002591
1782895698.971783	-1.114986	-0.014096	1.297127	0.002669	0.006416	0.112395	0.020238	0.004429	0.002591
1782895698.981477	-1.114840	-0.013751	1.297014	0.000158	0.006872	0.115542	0.015475	0.013618	-0.006678
1782895698.990489	-1.114927	-0.013533	1.297043	0.002924	0.005055	0.119633	0.020441	0.011409	0.012866
1782895698.999573	-1.114927	-0.013533	1.297043	0.002924	0.005055	0.119633	0.020441	0.011409	0.012866
1782895699.014559	-1.114788	-0.013297	1.296943	0.000901	0.005673	0.122217	0.023094	0.008972	-0.000024
1782895699.020292	-1.114671	-0.012979	1.296780	-0.000333	0.005963	0.127975	0.023094	0.008972	-0.000024
1782895699.030577	-1.114619	-0.012676	1.296787	0.001608	0.005788	0.129641	0.019531	0.013311	0.006782
1782895699.040030	-1.114588	-0.012451	1.296783	-0.002704	0.007440	0.132105	0.019531	0.013311	0.006782
1782895699.052397	-1.114503	-0.012147	1.296824	0.000704	0.006950	0.135990	0.027022	0.007617	0.012935
1782895699.083805	-1.114193	-0.011188	1.296896	0.002753	0.007412	0.146764	0.024220	0.013281	0.008272
1782895699.087361	-1.114193	-0.011188	1.296896	0.002753	0.007412	0.146764	0.029949	0.014791	0.022109
1782895699.090686	-1.114193	-0.011188	1.296896	0.002753	0.007412	0.146764	0.029949	0.014791	0.022109
1782895699.094074	-1.114193	-0.011188	1.296896	0.002753	0.007412	0.146764	0.029949	0.014791	0.022109
1782895699.099128	-1.113988	-0.010850	1.296936	0.002604	0.007630	0.149584	0.029949	0.014791	0.022109
1782895699.109599	-1.113823	-0.010633	1.297137	0.003354	0.007811	0.153283	0.029338	0.013240	0.017167
1782895699.120248	-1.113701	-0.010190	1.297311	0.004858	0.007066	0.157553	0.029338	0.013240	0.017167
1782895699.129270	-1.113636	-0.009967	1.297420	0.003351	0.007898	0.160071	0.032143	0.013575	0.021060
1782895699.139343	-1.113401	-0.009706	1.297617	0.003167	0.008056	0.162955	0.032143	0.013575	0.021060
1782895699.150321	-1.113327	-0.009392	1.297735	0.004425	0.007834	0.167834	0.032143	0.013575	0.021060
1782895699.159862	-1.112946	-0.009109	1.297911	0.007522	0.007635	0.170965	0.035654	0.012483	0.016477
1782895699.169901	-1.112860	-0.008634	1.298193	0.001354	0.007528	0.173766	0.032947	0.011620	0.017329
1782895699.180873	-1.112615	-0.008217	1.298359	0.001048	0.008174	0.176733	0.032947	0.011620	0.017329
1782895699.190951	-1.112381	-0.007963	1.298456	0.005788	0.008768	0.179893	0.042947	0.010145	0.016745
1782895699.199634	-1.112381	-0.007963	1.298456	0.005788	0.008768	0.179893	0.042947	0.010145	0.016745
1782895699.210627	-1.112213	-0.007712	1.298653	0.006083	0.008803	0.183072	0.039184	0.012154	-0.007178
1782895699.219860	-1.111935	-0.007365	1.298592	0.005383	0.007654	0.187895	0.039184	0.012154	-0.007178
1782895699.230310	-1.111755	-0.007131	1.298612	0.005309	0.006773	0.190609	0.039184	0.012154	-0.007178
1782895699.240987	-1.111547	-0.006920	1.298646	0.006769	0.006912	0.193816	0.035868	0.014228	0.002043
1782895699.249751	-1.111403	-0.006380	1.298805	0.004043	0.007122	0.197580	0.042701	0.007370	0.001017
1782895699.259922	-1.110991	-0.006002	1.298756	0.003707	0.007901	0.201133	0.042701	0.007370	0.001017
1782895699.270844	-1.110795	-0.005577	1.298910	0.007611	0.005878	0.203535	0.038800	0.009733	-0.007973
1782895699.280698	-1.110438	-0.005427	1.298918	0.009151	0.006289	0.206043	0.038800	0.009733	-0.007973
1782895699.290384	-1.110235	-0.004991	1.298893	0.006566	0.007154	0.209509	0.040419	0.010827	0.009521
1782895699.300470	-1.110235	-0.004991	1.298893	0.006566	0.007154	0.209509	0.040419	0.010827	0.009521
1782895699.310558	-1.109923	-0.004588	1.298798	0.007071	0.007666	0.213081	0.040419	0.010827	0.009521
1782895699.321703	-1.109653	-0.004415	1.298769	0.009646	0.005745	0.217273	0.041896	0.007393	0.007013
1782895699.330247	-1.109384	-0.004193	1.298908	0.008257	0.005349	0.221861	0.041896	0.007393	0.007013
1782895699.341141	-1.109066	-0.004046	1.298884	0.007216	0.004896	0.225972	0.042456	0.008634	0.013691
1782895699.350479	-1.108815	-0.003727	1.299062	0.009452	0.006135	0.228025	0.042456	0.008634	0.013691
1782895699.360026	-1.108456	-0.003298	1.299145	0.009222	0.005387	0.233145	0.044109	0.007672	0.007118
1782895699.369769	-1.108088	-0.002899	1.299259	0.010462	0.005363	0.234734	0.041593	0.007510	0.013051
1782895699.380041	-1.107902	-0.002675	1.299235	0.009031	0.005181	0.237416	0.041593	0.007510	0.013051
1782895699.391480	-1.107554	-0.002335	1.299213	0.010837	0.004259	0.242882	0.051017	0.001517	0.015812
1782895699.400865	-1.107554	-0.002335	1.299213	0.010837	0.004259	0.242882	0.051017	0.001517	0.015812
1782895699.410072	-1.107155	-0.002079	1.299310	0.010595	0.004427	0.246389	0.051017	0.001517	0.015812
1782895699.420528	-1.106780	-0.001831	1.299257	0.005185	0.005756	0.250294	0.047315	0.004442	-0.008723
1782895699.430914	-1.106397	-0.001473	1.299098	0.002946	0.004790	0.252394	0.047315	0.004442	-0.008723
1782895699.441691	-1.106068	-0.001237	1.299030	0.005607	0.004044	0.255913	0.048939	0.006252	-0.005795
1782895699.449811	-1.105778	-0.001007	1.299056	0.008201	0.003049	0.259215	0.054164	0.000183	-0.012423
1782895699.459758	-1.105422	-0.000844	1.298727	0.005687	0.004213	0.262870	0.054164	0.000183	-0.012423
1782895699.469991	-1.104881	-0.000527	1.298634	0.007367	0.004638	0.267221	0.050434	0.000760	-0.016479
1782895699.480026	-1.104554	-0.000199	1.298440	0.005335	0.005382	0.269943	0.050434	0.000760	-0.016479
1782895699.490380	-1.104256	-0.000007	1.298055	0.007355	0.004185	0.271551	0.050434	0.000760	-0.016479
1782895699.500223	-1.104256	-0.000007	1.298055	0.007355	0.004185	0.271551	0.055180	0.002510	-0.014984
1782895699.509641	-1.103858	0.000258	1.297997	0.007337	0.003119	0.275511	0.055180	0.002510	-0.014984
1782895699.520583	-1.103363	0.000495	1.297799	0.007785	0.003612	0.278148	0.046423	0.002930	-0.017958
1782895699.529754	-1.103050	0.000702	1.297617	0.010330	0.003603	0.280940	0.046423	0.002930	-0.017958
1782895699.540385	-1.102774	0.001050	1.297401	0.007000	0.001954	0.286447	0.051138	0.001128	-0.003089
1782895699.553183	-1.102349	0.001285	1.297276	0.004347	0.002266	0.289424	0.050891	0.000227	-0.017461
1782895699.560209	-1.101968	0.001459	1.297261	0.002590	0.001515	0.292624	0.050891	0.000227	-0.017461
1782895699.571118	-1.101633	0.001626	1.296876	0.006242	0.000816	0.295376	0.048727	0.002280	-0.002649
1782895699.580600	-1.101139	0.002061	1.296872	0.008672	0.000887	0.299132	0.048727	0.002280	-0.002649
1782895699.590338	-1.100808	0.002165	1.296759	0.008010	0.000786	0.302898	0.048727	0.002280	-0.002649
1782895699.600235	-1.100362	0.002446	1.296578	0.009056	0.000996	0.304902	0.049592	-0.003167	-0.003436
1782895699.609622	-1.100362	0.002446	1.296578	0.009056	0.000996	0.304902	0.049592	-0.003167	-0.003436
1782895699.619884	-1.099938	0.002588	1.296454	0.005174	0.003092	0.307875	0.049570	-0.001907	0.004261
1782895699.629580	-1.099480	0.002981	1.296424	0.007156	0.003044	0.311934	0.049570	-0.001907	0.004261
1782895699.642615	-1.099063	0.003251	1.296436	0.007258	0.002048	0.315456	0.050840	-0.000985	0.002548
1782895699.650238	-1.098637	0.003233	1.296137	0.006574	0.002213	0.318587	0.049802	-0.002439	0.014310
1782895699.659697	-1.098364	0.003607	1.296277	0.006351	0.001854	0.321332	0.049802	-0.002439	0.014310
1782895699.669633	-1.097996	0.003781	1.296356	0.010221	0.001301	0.324328	0.057893	-0.009132	0.010689
1782895699.681972	-1.097474	0.003914	1.296492	0.010794	0.000835	0.326763	0.057893	-0.009132	0.010689
1782895699.690337	-1.097150	0.004087	1.296336	0.005813	-0.000690	0.331937	0.053232	-0.005100	-0.002799
1782895699.700237	-1.097150	0.004087	1.296336	0.005813	-0.000690	0.331937	0.053232	-0.005100	-0.002799
1782895699.710078	-1.096709	0.004462	1.296246	0.007120	-0.000939	0.335518	0.053232	-0.005100	-0.002799
1782895699.720512	-1.096417	0.004585	1.296244	0.004914	-0.000010	0.338233	0.057686	-0.008622	0.010919
1782895699.730828	-1.096010	0.004696	1.296258	0.003678	0.000304	0.342428	0.057686	-0.008622	0.010919
1782895699.740983	-1.095639	0.004789	1.296306	0.005925	0.000194	0.345453	0.057445	-0.010923	0.000713
1782895699.750126	-1.095241	0.004900	1.296152	0.004131	0.000388	0.347612	0.061225	-0.010351	0.005722
1782895699.759799	-1.094820	0.005192	1.296224	0.005740	-0.000271	0.350350	0.061225	-0.010351	0.005722
1782895699.770164	-1.094180	0.005457	1.296293	0.005127	0.000273	0.354477	0.056146	-0.010914	-0.005613
1782895699.780359	-1.093892	0.005784	1.296284	0.002790	0.000736	0.358052	0.056146	-0.010914	-0.005613
1782895699.789755	-1.093588	0.005907	1.296303	0.004860	-0.000757	0.360587	0.056146	-0.010914	-0.005613
1782895699.801353	-1.093588	0.005907	1.296303	0.004860	-0.000757	0.360587	0.055604	-0.011919	0.004430
1782895699.810150	-1.093183	0.005932	1.296326	0.005722	0.000262	0.362964	0.055604	-0.011919	0.004430
1782895699.819793	-1.092758	0.006025	1.296262	0.007473	-0.000686	0.366872	0.056594	-0.014881	-0.007932
1782895699.829907	-1.092234	0.006188	1.296141	0.007703	-0.001506	0.369109	0.049827	-0.008755	-0.006050
1782895699.839891	-1.091766	0.006234	1.296200	0.007373	-0.002394	0.373886	0.049827	-0.008755	-0.006050
1782895699.851154	-1.091422	0.006472	1.296287	0.010764	-0.003702	0.377062	0.053022	-0.015848	0.003471
1782895699.860967	-1.091097	0.006520	1.296232	0.011924	-0.003643	0.379058	0.053022	-0.015848	0.003471
1782895699.870071	-1.090682	0.006639	1.296211	0.009220	-0.003480	0.382094	0.047715	-0.014606	0.004456
1782895699.881010	-1.090269	0.006761	1.296094	0.007119	-0.004294	0.385671	0.047715	-0.014606	0.004456
1782895699.890692	-1.089894	0.006987	1.296222	0.005030	-0.003589	0.388283	0.047715	-0.014606	0.004456
1782895699.911128	-1.089442	0.006961	1.296182	0.006370	-0.003481	0.391824	0.049407	-0.015461	0.004821
1782895699.930292	-1.089152	0.007099	1.296036	0.009470	-0.004053	0.394299	0.044771	-0.014626	0.002253
1782895699.936156	-1.088690	0.007278	1.296016	0.007759	-0.002808	0.397070	0.050668	-0.019387	0.013424
1782895699.939619	-1.088301	0.007508	1.295897	0.005500	-0.001037	0.400064	0.050668	-0.019387	0.013424
1782895699.945093	-1.088301	0.007508	1.295897	0.005500	-0.001037	0.400064	0.050668	-0.019387	0.013424
1782895699.950634	-1.087881	0.007502	1.295768	0.006685	-0.002507	0.402970	0.048564	-0.015718	-0.012672
1782895699.959854	-1.087523	0.007659	1.295684	0.008511	-0.003200	0.405756	0.048564	-0.015718	-0.012672
1782895699.969603	-1.087237	0.007635	1.295610	0.009425	-0.004011	0.408652	0.046651	-0.014865	-0.001791
1782895699.979929	-1.086939	0.007673	1.295396	0.007679	-0.004764	0.411642	0.046651	-0.014865	-0.001791
1782895699.989563	-1.086377	0.007741	1.295279	0.003161	-0.003289	0.415687	0.046651	-0.014865	-0.001791
1782895699.999408	-1.086377	0.007741	1.295279	0.003161	-0.003289	0.415687	0.049860	-0.020730	-0.012040
1782895700.010914	-1.086034	0.007829	1.295109	0.004468	-0.002361	0.417953	0.046345	-0.018000	-0.014225
1782895700.019556	-1.085724	0.007823	1.294796	0.009347	-0.003707	0.422243	0.046345	-0.018000	-0.014225
1782895700.029692	-1.085452	0.007996	1.294589	0.009921	-0.003645	0.424201	0.046345	-0.018000	-0.014225
1782895700.040549	-1.085070	0.008053	1.294548	0.010759	-0.003246	0.427053	0.049398	-0.020703	-0.016156
1782895700.049264	-1.084695	0.008066	1.294327	0.010020	-0.001406	0.429342	0.043729	-0.018919	-0.011260
1782895700.059924	-1.084208	0.008237	1.294057	0.007570	-0.001344	0.431556	0.043729	-0.018919	-0.011260
1782895700.070112	-1.083870	0.008259	1.293996	0.008123	-0.001325	0.434738	0.050473	-0.023126	-0.007608
1782895700.082023	-1.083574	0.008314	1.293976	0.003713	-0.000836	0.437499	0.050473	-0.023126	-0.007608
1782895700.093233	-1.083252	0.008376	1.293814	0.005650	-0.000851	0.440296	0.043872	-0.019840	-0.022206
1782895700.100366	-1.083252	0.008376	1.293814	0.005650	-0.000851	0.440296	0.043872	-0.019840	-0.022206
1782895700.110306	-1.082858	0.008284	1.293631	0.007964	-0.001930	0.444173	0.043872	-0.019840	-0.022206
1782895700.120910	-1.082603	0.008400	1.293642	0.007066	-0.002850	0.446082	0.045542	-0.023550	0.003703
1782895700.130701	-1.082182	0.008494	1.293422	0.011029	-0.003253	0.449732	0.045542	-0.023550	0.003703
1782895700.140829	-1.081887	0.008291	1.293467	0.011690	-0.003786	0.454615	0.042966	-0.025491	-0.005292
1782895700.150243	-1.081621	0.008385	1.293467	0.004717	-0.002663	0.456525	0.042966	-0.025491	-0.005292
1782895700.159188	-1.081406	0.008516	1.293484	0.010405	-0.002757	0.458071	0.042011	-0.021392	0.010945
1782895700.169308	-1.081125	0.008399	1.293347	0.010822	-0.001783	0.461485	0.037048	-0.023453	0.016199
1782895700.179193	-1.080607	0.008486	1.293618	0.010006	-0.002265	0.465179	0.037048	-0.023453	0.016199
1782895700.189607	-1.080274	0.008675	1.293872	0.009317	-0.001215	0.465982	0.037048	-0.023453	0.016199
1782895700.199987	-1.080274	0.008675	1.293872	0.009317	-0.001215	0.465982	0.040724	-0.023267	0.029056
1782895700.209924	-1.079900	0.008573	1.293969	0.011807	-0.002554	0.470133	0.036996	-0.020351	0.013168
1782895700.219374	-1.079726	0.008701	1.294210	0.008591	-0.002256	0.472943	0.036996	-0.020351	0.013168
1782895700.229177	-1.079382	0.008742	1.294325	0.010242	-0.001856	0.474190	0.038049	-0.021952	0.028093
1782895700.239564	-1.078922	0.008763	1.294555	0.006362	-0.001733	0.477836	0.038049	-0.021952	0.028093
1782895700.250393	-1.078611	0.008712	1.294572	0.007292	-0.000443	0.478650	0.038049	-0.021952	0.028093
1782895700.259210	-1.078388	0.008748	1.294674	0.008951	-0.000824	0.481526	0.041534	-0.026682	0.021382
1782895700.271250	-1.078080	0.008790	1.294783	0.010266	-0.000796	0.484784	0.039450	-0.019898	0.016862
1782895700.279907	-1.077776	0.008718	1.294960	0.009484	-0.001640	0.488131	0.039450	-0.019898	0.016862
1782895700.290416	-1.077497	0.008842	1.295033	0.007764	-0.001397	0.491364	0.039450	-0.019898	0.016862
1782895700.301400	-1.077497	0.008842	1.295033	0.007764	-0.001397	0.491364	0.044515	-0.025689	0.020259
1782895700.309540	-1.077219	0.008918	1.295125	0.008193	-0.000890	0.494182	0.044515	-0.025689	0.020259
1782895700.319662	-1.077010	0.009085	1.295267	0.006726	0.000636	0.496385	0.044515	-0.025689	0.020259
1782895700.329599	-1.076713	0.009050	1.295439	0.004751	0.000738	0.499228	0.042496	-0.024250	0.022333
1782895700.339565	-1.076213	0.009051	1.295628	0.003365	0.001259	0.502475	0.048033	-0.025912	0.020713
1782895700.352028	-1.075913	0.009208	1.295896	0.003900	0.001939	0.504481	0.042863	-0.023511	0.012518
1782895700.359627	-1.075639	0.009219	1.296033	0.004242	0.001896	0.505682	0.042863	-0.023511	0.012518
1782895700.369793	-1.075310	0.009276	1.296233	0.007496	0.000726	0.508782	0.045857	-0.024516	0.020349
1782895700.379953	-1.074907	0.009358	1.296421	0.007936	0.000658	0.511045	0.045857	-0.024516	0.020349
1782895700.390085	-1.074639	0.009353	1.296358	0.005783	0.000045	0.513436	0.045857	-0.024516	0.020349
1782895700.400208	-1.074639	0.009353	1.296358	0.005783	0.000045	0.513436	0.048482	-0.025638	0.002883
1782895700.410416	-1.074361	0.009325	1.296459	0.006085	0.000020	0.516406	0.048482	-0.025638	0.002883
1782895700.419832	-1.073992	0.009488	1.296333	0.005720	-0.000671	0.519461	0.040405	-0.019014	-0.004186
1782895700.429619	-1.073656	0.009679	1.296438	0.003561	0.000107	0.521313	0.040405	-0.019014	-0.004186
1782895700.439607	-1.073250	0.009640	1.296358	0.008927	-0.000311	0.523174	0.042928	-0.023628	0.008297
1782895700.450399	-1.072939	0.009635	1.296334	0.007341	-0.000433	0.526901	0.041868	-0.024675	-0.004849
1782895700.460394	-1.072722	0.009925	1.296225	0.008467	0.000272	0.528463	0.041868	-0.024675	-0.004849
1782895700.470374	-1.072441	0.010107	1.296223	0.004679	0.000748	0.530024	0.039102	-0.020040	0.001004
1782895700.480097	-1.072218	0.010034	1.296186	0.003364	0.000669	0.533558	0.039102	-0.020040	0.001004
1782895700.490050	-1.071727	0.010023	1.296129	-0.000079	0.002454	0.536932	0.039102	-0.020040	0.001004
1782895700.499820	-1.071727	0.010023	1.296129	-0.000079	0.002454	0.536932	0.041511	-0.021809	0.001529
1782895700.511211	-1.071457	0.010291	1.296119	0.001921	0.002015	0.540143	0.041511	-0.021809	0.001529
1782895700.520268	-1.071129	0.010369	1.295886	0.002660	0.001472	0.542331	0.037098	-0.021619	0.005094
1782895700.530068	-1.070946	0.010438	1.295906	0.006056	0.001700	0.543537	0.044238	-0.024921	0.008520
1782895700.540478	-1.070532	0.010418	1.295924	0.006930	0.001363	0.546514	0.044238	-0.024921	0.008520
1782895700.550456	-1.070053	0.010500	1.295996	0.009176	0.000892	0.548629	0.044238	-0.024921	0.008520
1782895700.560467	-1.069779	0.010555	1.295943	0.007685	-0.000171	0.550090	0.040296	-0.021505	-0.005029
1782895700.579246	-1.069419	0.010741	1.295648	0.010178	0.000832	0.551983	0.041787	-0.021981	0.008802
1782895700.582577	-1.069198	0.010966	1.295621	0.008770	0.000914	0.554205	0.041787	-0.021981	0.008802
1782895700.589432	-1.069198	0.010966	1.295621	0.008770	0.000914	0.554205	0.041787	-0.021981	0.008802
1782895700.600439	-1.068795	0.010974	1.295553	0.007431	0.000654	0.557944	0.050485	-0.027713	0.002970
1782895700.609571	-1.068390	0.011161	1.295449	0.003285	0.000759	0.560454	0.050485	-0.027713	0.002970
1782895700.620003	-1.068176	0.011276	1.295309	0.008846	0.000088	0.562352	0.045921	-0.021959	-0.007802
1782895700.629763	-1.067903	0.011468	1.295116	0.003846	0.001527	0.564509	0.049031	-0.023911	0.006441
1782895700.639480	-1.067546	0.011475	1.295133	0.004098	0.000542	0.566983	0.049031	-0.023911	0.006441
1782895700.649861	-1.067136	0.011636	1.295122	0.000494	0.001466	0.569627	0.049031	-0.023911	0.006441
1782895700.659446	-1.066773	0.011858	1.295282	0.001825	-0.000281	0.571654	0.049443	-0.027304	-0.003011
1782895700.671407	-1.066484	0.012081	1.295222	0.002922	-0.001240	0.572625	0.049540	-0.024613	0.003488
1782895700.682126	-1.066120	0.012122	1.295221	0.004673	-0.002374	0.574903	0.049540	-0.024613	0.003488
1782895700.689085	-1.065691	0.012093	1.295040	0.006719	-0.001382	0.577142	0.049540	-0.024613	0.003488
1782895700.699166	-1.065691	0.012093	1.295040	0.006719	-0.001382	0.577142	0.048774	-0.024251	-0.000460
1782895700.709208	-1.065362	0.012210	1.294868	0.009139	-0.002796	0.581580	0.048774	-0.024251	-0.000460
1782895700.719194	-1.064994	0.012438	1.294972	0.007816	-0.002724	0.583866	0.045682	-0.023955	0.008884
1782895700.729677	-1.064858	0.012631	1.295025	0.005877	-0.002897	0.585927	0.045682	-0.023955	0.008884
1782895700.739151	-1.064475	0.012687	1.295133	0.003498	-0.003333	0.587669	0.050338	-0.025076	0.006042
1782895700.749165	-1.064152	0.012828	1.295040	-0.000292	-0.003438	0.589915	0.040880	-0.019131	-0.005632
1782895700.759324	-1.063767	0.012918	1.294997	0.001045	-0.003588	0.592937	0.040880	-0.019131	-0.005632
1782895700.770535	-1.063516	0.013132	1.295118	0.002447	-0.003180	0.593451	0.042371	-0.022209	0.013154
1782895700.780523	-1.063092	0.013318	1.295118	0.003385	-0.003704	0.596584	0.042371	-0.022209	0.013154
1782895700.789787	-1.062965	0.013426	1.295144	0.004572	-0.003597	0.597861	0.043075	-0.025028	0.003573
1782895700.799633	-1.062702	0.013529	1.295218	0.005733	-0.004457	0.599737	0.043075	-0.025028	0.003573
1782895700.809776	-1.062702	0.013529	1.295218	0.005733	-0.004457	0.599737	0.043075	-0.025028	0.003573
1782895700.820745	-1.062325	0.013586	1.295223	0.006363	-0.005087	0.602516	0.039395	-0.019679	0.007586
1782895700.830105	-1.061988	0.013672	1.295233	0.006508	-0.005346	0.604874	0.039395	-0.019679	0.007586
1782895700.839856	-1.061780	0.013713	1.295370	0.003340	-0.005363	0.607821	0.042762	-0.024202	0.014567
1782895700.849946	-1.061462	0.013866	1.295435	0.002186	-0.004261	0.609699	0.042762	-0.024202	0.014567
1782895700.859757	-1.061136	0.014090	1.295520	0.003965	-0.004463	0.613283	0.042762	-0.024202	0.014567
1782895700.869634	-1.060821	0.014228	1.295877	0.006460	-0.005368	0.614956	0.039100	-0.020946	0.019656
1782895700.881115	-1.060415	0.014442	1.296002	0.007502	-0.005202	0.616509	0.044398	-0.022588	0.013689
1782895700.892008	-1.060234	0.014674	1.296102	0.006490	-0.004021	0.617803	0.044398	-0.022588	0.013689
1782895700.899494	-1.060234	0.014674	1.296102	0.006490	-0.004021	0.617803	0.036169	-0.020397	0.011936
1782895700.910485	-1.059856	0.014874	1.296226	0.002796	-0.004393	0.619539	0.041610	-0.023791	0.022052
1782895700.920008	-1.059512	0.015037	1.296277	0.004901	-0.003681	0.622028	0.041610	-0.023791	0.022052
1782895700.929837	-1.059316	0.015156	1.296355	0.004780	-0.004480	0.623517	0.041610	-0.023791	0.022052
1782895700.940256	-1.059022	0.015293	1.296499	0.000889	-0.003655	0.626431	0.043035	-0.025473	0.008029
1782895700.950647	-1.058695	0.015369	1.296443	0.001283	-0.003388	0.629633	0.043035	-0.025473	0.008029
1782895700.959602	-1.058422	0.015514	1.296315	0.007871	-0.004731	0.631283	0.036320	-0.019215	0.007628
1782895700.969690	-1.058247	0.015562	1.296354	0.007457	-0.004102	0.633699	0.040801	-0.024186	0.015546
1782895700.979599	-1.057981	0.015677	1.296395	0.004414	-0.003809	0.636586	0.040801	-0.024186	0.015546
1782895700.990216	-1.057624	0.016012	1.296634	0.008043	-0.002472	0.637739	0.036334	-0.023800	0.007346
1782895700.999729	-1.057264	0.016145	1.296742	0.009873	-0.002424	0.638653	0.036334	-0.023800	0.007346
1782895701.009696	-1.057264	0.016145	1.296742	0.009873	-0.002424	0.638653	0.036334	-0.023800	0.007346
1782895701.019545	-1.056976	0.016435	1.296880	0.008839	-0.003159	0.641339	0.038410	-0.021008	0.014204
1782895701.029910	-1.056686	0.016589	1.296860	0.004123	-0.000781	0.642872	0.038410	-0.021008	0.014204
1782895701.040172	-1.056343	0.016675	1.296768	0.007088	-0.003085	0.645043	0.046040	-0.023674	-0.002796
