时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782907297.896548	0.291261	-0.110309	0.197620	0.069313
1782907298.011571	0.282205	-0.064408	0.181509	0.059480
1782907298.117879	0.255741	0.022715	0.161131	0.051160
1782907298.165351	0.231480	0.087568	0.161726	0.048975
1782907298.210328	0.235837	0.074015	0.186743	0.049146
1782907298.257498	0.232189	0.066079	0.200253	0.048276
1782907298.304444	0.250723	0.053299	0.170635	0.047973
1782907298.348635	0.257967	-0.005908	0.177216	0.047646
1782907298.429791	0.271014	0.002303	0.158901	0.045816
1782907298.469097	0.278993	-0.013315	0.167775	0.043394
1782907298.513532	0.282433	-0.062262	0.168075	0.041592
1782907298.558304	0.279665	-0.044019	0.161824	0.038981
1782907298.603265	0.274508	-0.056970	0.161370	0.035782
1782907298.650954	0.271164	-0.024222	0.156545	0.033492
1782907298.697475	0.269652	0.039840	0.160901	0.032669
1782907298.742916	0.264525	0.038515	0.153273	0.030698
1782907298.792933	0.255359	0.034433	0.161830	0.028540
1782907298.836256	0.253535	0.029983	0.153882	0.026710
1782907298.882309	0.254919	0.016576	0.138611	0.026406
1782907298.929356	0.255065	-0.003053	0.138527	0.024476
1782907298.975379	0.262017	0.002341	0.153910	0.024863
1782907299.024574	0.265367	-0.033461	0.151487	0.023228
1782907299.076573	0.265877	-0.013738	0.170364	0.022585
1782907299.125898	0.269177	-0.010521	0.179760	0.021442
1782907299.184312	0.268965	-0.020405	0.179954	0.019626
1782907299.231358	0.265211	-0.026396	0.181038	0.018534
1782907299.273783	0.265224	-0.000906	0.176487	0.017649
1782907299.326740	0.263611	-0.026871	0.194754	0.016510
1782907299.373958	0.262443	0.004111	0.181087	0.014829
1782907299.424786	0.254592	-0.013643	0.189608	0.013293
1782907299.473573	0.255489	0.009055	0.190985	0.011997
1782907299.528431	0.257456	-0.006273	0.201014	0.012218
1782907299.572094	0.258704	-0.017067	0.210437	0.010218
1782907299.627776	0.257804	-0.018606	0.212227	0.008998
1782907299.675206	0.265773	-0.018503	0.201402	0.009235
1782907299.725545	0.263832	-0.031531	0.211762	0.007108
1782907299.773097	0.265024	-0.039265	0.214304	0.006519
1782907299.825567	0.270152	-0.011036	0.215213	0.006951
1782907299.878916	0.274247	-0.000431	0.210276	0.006329
1782907299.931892	0.269068	0.010926	0.209410	0.005353
1782907299.979279	0.266798	0.018530	0.215049	0.004729
1782907300.032568	0.264652	-0.006540	0.220347	0.004102
1782907300.086573	0.264100	0.014295	0.210272	0.004079
1782907300.139992	0.262715	-0.014955	0.211984	0.003391
1782907300.206206	0.257547	-0.035386	0.214515	0.002352
1782907300.254236	0.258543	-0.039902	0.219611	0.001391
1782907300.334514	0.255823	-0.030990	0.218986	0.000431
1782907300.393953	0.261493	-0.033133	0.203967	0.000351
1782907300.438642	0.266474	-0.090422	0.232992	0.000494
1782907300.481868	0.263524	-0.095760	0.243608	-0.000419
1782907300.533743	0.265171	-0.087013	0.244810	-0.000839
1782907300.583389	0.268604	-0.060580	0.238781	-0.001014
1782907300.629081	0.271404	-0.046530	0.225968	-0.000981
1782907300.686327	0.270824	-0.013863	0.227478	-0.000659
1782907300.735749	0.272063	0.004711	0.235058	0.000093
1782907300.786730	0.265105	-0.012070	0.235404	-0.000158
1782907300.834848	0.256592	-0.007606	0.229254	-0.001037
1782907300.936792	0.252768	0.007497	0.214912	-0.000435
1782907301.056586	0.247600	0.010876	0.177611	-0.000352
1782907301.139081	0.257432	-0.007197	0.135199	-0.000903
1782907301.183431	0.279906	-0.010479	0.131627	-0.000234
1782907301.229767	0.277024	-0.027103	0.134803	-0.000917
1782907301.276192	0.281873	0.013263	0.136447	-0.001276
1782907301.332850	0.276083	-0.020774	0.142604	-0.001396
1782907301.386942	0.267162	0.002785	0.142388	-0.002214
1782907301.455891	0.265620	-0.013905	0.161368	-0.000938
1782907301.507059	0.256338	-0.022721	0.173963	0.000202
1782907301.552727	0.256481	-0.012456	0.185247	0.000025
1782907301.598975	0.260469	-0.035848	0.204989	0.001707
1782907301.644781	0.259731	-0.080589	0.227915	0.003533
1782907301.693826	0.261996	-0.082879	0.227230	0.004432
1782907301.741506	0.256497	-0.053639	0.231029	0.004779
1782907301.788697	0.256563	-0.032976	0.233137	0.004885
1782907301.832712	0.254831	-0.037053	0.231380	0.005538
1782907301.885487	0.257367	-0.032117	0.236355	0.006052
1782907301.937769	0.257866	-0.004662	0.239729	0.007322
1782907301.982202	0.260216	-0.004458	0.235592	0.007846
1782907302.028928	0.253963	0.015612	0.231497	0.008503
1782907302.078729	0.253068	-0.003792	0.226094	0.009350
1782907302.132695	0.255621	-0.032776	0.234247	0.009777
1782907302.181778	0.263543	-0.026810	0.242616	0.010775
1782907302.235898	0.262742	0.007723	0.238416	0.011024
1782907302.283326	0.264459	0.005819	0.251232	0.012011
1782907302.336915	0.266929	0.004433	0.238670	0.011741
1782907302.391936	0.261775	-0.013840	0.233322	0.011372
1782907302.442473	0.261801	-0.001058	0.222532	0.011969
1782907302.513185	0.257289	-0.006452	0.205675	0.010570
1782907302.561989	0.257974	-0.020646	0.187704	0.009742
1782907302.611624	0.256664	-0.028093	0.178621	0.009118
1782907302.654360	0.252089	-0.037412	0.185837	0.007941
1782907302.703774	0.256680	-0.027670	0.184849	0.008324
1782907302.756533	0.259219	-0.026667	0.180645	0.008043
1782907302.811679	0.262900	-0.017237	0.176778	0.007842
1782907302.865286	0.270039	-0.004997	0.194700	0.008636
1782907302.913972	0.274644	-0.031277	0.205266	0.009010
1782907302.959747	0.276382	-0.036319	0.225993	0.010689
1782907303.015839	0.277515	-0.033044	0.219966	0.010268
1782907303.063734	0.268155	-0.032065	0.228008	0.009854
1782907303.121497	0.258140	-0.036282	0.228835	0.009069
1782907303.172441	0.248660	-0.055123	0.232605	0.007387
1782907303.227228	0.250528	-0.023125	0.228202	0.007731
1782907303.278467	0.248330	-0.019319	0.213698	0.008077
1782907303.329788	0.243993	-0.042659	0.218303	0.007487
1782907303.375849	0.254178	-0.015013	0.228995	0.007672
1782907303.454590	0.265591	-0.031261	0.221233	0.007912
1782907303.499498	0.271030	-0.047214	0.222430	0.008629
1782907303.576230	0.282447	-0.058035	0.206431	0.008954
1782907303.653425	0.282499	-0.060724	0.199187	0.009421
1782907303.718646	0.274166	-0.068313	0.237143	0.009752
1782907303.772854	0.263750	-0.007345	0.226536	0.008303
1782907303.830035	0.259988	-0.037977	0.222849	0.007655
1782907303.884972	0.252499	-0.001531	0.211029	0.008622
