relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782824445,27.70833046,9.939988744,37.6483192,-2.155387,0.031874,0.442277,0.05691,-0.086686,0.736563,-0.065208,0.076249,0.424255,0,-0.127002,3.141593,-0.232922
0.01514697075,1782824445,27.95669426,9.937262258,37.89395651,-2.158031,0.030886,0.45285,0.054356,-0.082695,0.738233,-0.065208,0.076249,0.424255,0,-0.114703,3.141593,-0.23345
0.02958989143,1782824445,28.05904654,9.936327234,37.99537377,-2.159126,0.030302,0.457353,0.053223,-0.081199,0.738063,-0.087551,0.075581,0.385712,0,-0.110666,3.141593,-0.233396
0.04347085953,1782824445,28.23929262,9.943157211,38.18244983,-2.161592,0.029472,0.464207,0.054453,-0.07181,0.741754,-0.091428,0.065449,0.324215,0,-0.136128,3.141593,-0.234563
0.05853295326,1782824445,28.30787324,9.965386755,38.27325999,-2.162444,0.029153,0.466886,0.062699,-0.055848,0.743591,-0.071162,0.054765,0.295192,0,-0.201215,3.141593,-0.235144
0.07415699959,1782824445,28.37364636,9.960030819,38.33367718,-2.163383,0.02902,0.469355,0.060245,-0.033261,0.743256,-0.071162,0.054765,0.295192,0,-0.187567,3.141593,-0.235038
0.09413480759,1782824445,28.4443452,9.971187664,38.41553286,-2.16419,0.028769,0.472118,0.059469,0.005875,0.746515,-0.077967,0.036223,0.230785,0,-0.214132,3.141593,-0.236069
0.108399868,1782824445,28.48227694,9.974878099,38.45715504,-2.164835,0.028806,0.473245,0.059262,0.025077,0.750084,-0.06429,0.031038,0.167594,0,-0.22138,3.141593,-0.237197
0.1229438782,1782824445,28.50719548,9.978967281,38.48616276,-2.165551,0.02882,0.473882,0.053866,0.069964,0.749717,-0.037026,0.006736,0.084083,0,-0.23055,3.141593,-0.237081
0.1373870373,1782824445,28.51025977,9.979725589,38.48998536,-2.165915,0.028847,0.473268,0.052739,0.086329,0.754474,-0.025415,0.002739,0.043396,0,-0.230642,3.141593,-0.238586
0.154173851,1782824445,28.49031583,9.965626132,38.45594196,-2.165814,0.028645,0.472507,0.047031,0.109956,0.752011,-0.025415,0.002739,0.043396,0,-0.198664,3.141593,-0.237807
0.1688230038,1782824445,28.43645591,9.971603586,38.4080595,-2.16575,0.029394,0.46923,0.048316,0.154693,0.757321,0.014817,-0.001531,-0.022579,0,-0.21129,3.141593,-0.239486
0.1825869083,1782824445,28.39274787,9.990752598,38.38350047,-2.165585,0.029622,0.466953,0.053331,0.180058,0.757585,0.058657,-0.009589,-0.092288,0,-0.252493,3.141593,-0.239569
0.1963899136,1782824445,28.32171725,9.977733984,38.29945123,-2.164743,0.029897,0.463876,0.048505,0.20422,0.759906,0.058657,-0.009589,-0.092288,0,-0.224458,3.141593,-0.240304
0.2103869915,1782824445,28.25128015,9.970359122,38.22163927,-2.164043,0.030611,0.460744,0.041817,0.230677,0.758618,0.112439,-0.023606,-0.177946,0,-0.207852,3.141593,-0.239896
0.2250449657,1782824445,28.06287601,9.98730238,38.05017839,-2.162185,0.032331,0.451824,0.046785,0.278348,0.763073,0.183369,-0.030695,-0.241401,0,-0.24386,3.141593,-0.241305
0.2406539917,1782824445,27.94653562,9.966815138,37.91335075,-2.161071,0.032953,0.446322,0.038163,0.304174,0.761876,0.260546,-0.033386,-0.302448,0,-0.197897,3.141593,-0.240926
0.2554559708,1782824445,27.6848014,9.264946024,36.94974743,-2.158244,0.035479,0.434323,0.041108,0.359497,0.765867,0.260546,-0.033386,-0.302448,0,-0.208976,3.026982,-0.242188
0.2718508244,1782824445,27.36677,6.390869021,33.75763902,-2.154453,0.038835,0.419266,0.036315,0.40965,0.766082,0.397072,-0.039372,-0.393631,0,-0.18406,2.509642,-0.242256
0.2867529392,1782824445,27.37318822,5.861146293,33.23433451,-2.154453,0.038835,0.419266,0.036315,0.40965,0.766082,0.462516,-0.035179,-0.403962,0,-0.177183,2.402304,-0.242256
0.3030729294,1782824445,27.02147181,3.513821315,30.53529313,-2.149478,0.042639,0.402532,0.033386,0.46382,0.767098,0.603982,-0.043322,-0.487155,0,-0.165392,1.851384,-0.242578
0.3179419041,1782824445,26.82624261,2.672122866,29.49836547,-2.14679,0.045056,0.393115,0.037204,0.484845,0.767648,0.675588,-0.03085,-0.480639,0,-0.161223,1.608478,-0.242752
0.3315868378,1782824445,26.39596873,1.964763104,28.36073184,-2.140321,0.049928,0.373653,0.039104,0.524086,0.768014,0.675588,-0.03085,-0.480639,0,-0.161128,1.371064,-0.242867
0.3448739052,1782824445,26.20945651,1.081570471,27.29102698,-2.137108,0.053372,0.363317,0.03431,0.542258,0.770916,0.832729,-0.031813,-0.50791,0,-0.127769,1.002903,-0.243785
0.3620998859,1782824445,25.98481301,0.5315287381,26.51634175,-2.132839,0.056248,0.352455,0.031392,0.556183,0.767156,0.977452,-0.041402,-0.492126,0,-0.120483,0.676875,-0.242596
0.3777718544,1782824445,25.52427313,0.1940793829,25.71835251,-2.12387,0.064059,0.330033,0.026579,0.575544,0.770098,1.090907,-0.03018,-0.508481,0.011675,-0.057267,0.360738,-0.243526
0.3917210102,1782824445,25.26474916,0.1628040957,25.42755326,-2.118728,0.068361,0.3184,0.024402,0.582858,0.767974,1.090907,-0.03018,-0.508481,0.028127,-0.035282,0.307684,-0.242855
0.4074819088,1782824445,25.01726543,0.1098871218,25.12715255,-2.1133,0.07293,0.306445,0.026172,0.586774,0.768282,1.150107,-0.036599,-0.501514,0.042108,-0.045645,0.176202,-0.242952
0.4222939014,1782824445,24.51712495,0.1670574531,24.68418241,-2.101276,0.082953,0.281327,0.020668,0.589686,0.764638,1.320609,-0.034455,-0.538616,0.093212,0.011553,-0.146874,-0.2418
0.4357078075,1782824445,24.24968757,0.2098968507,24.45958442,-2.094866,0.088685,0.268404,0.020781,0.589775,0.767381,1.320609,-0.034455,-0.538616,0.111488,0.023729,-0.161712,-0.242667
0.4507758617,1782824445,23.71399488,0.4598571061,24.17385198,-2.080917,0.100389,0.240369,0.019545,0.585828,0.767109,1.414966,-0.015645,-0.582503,0.169566,0.08777,-0.325241,-0.242581
0.464525938,1782824445,23.46093966,0.6141742119,24.07511387,-2.073834,0.107101,0.22586,0.018879,0.578103,0.76836,1.484657,-0.023887,-0.592315,0.194205,0.093045,-0.411489,-0.242977
0.4783129692,1782824445,23.1956458,0.8897366902,24.08538249,-2.065698,0.113218,0.211179,0.019391,0.57036,0.764914,1.56815,-0.016994,-0.636249,0.233417,0.115119,-0.522628,-0.241887
0.4917469025,1782824445,22.92142315,0.9797529753,23.90117612,-2.05764,0.120906,0.195735,0.020932,0.563815,0.770989,1.56815,-0.016994,-0.636249,0.255259,0.123556,-0.503461,-0.243808
0.5056459904,1782824445,22.68274448,1.482442002,24.16518648,-2.048913,0.127964,0.179987,0.021809,0.556881,0.766308,1.731925,-0.023736,-0.666647,0.290296,0.123299,-0.752196,-0.242328
0.5206408501,1782824445,22.42226235,1.665398234,24.08766058,-2.040134,0.136393,0.164187,0.02433,0.535779,0.768306,1.759103,-0.018769,-0.712932,0.332078,0.135968,-0.696508,-0.24296
0.5345070362,1782824445,21.86132287,2.007450439,23.86877331,-2.021075,0.152606,0.13167,0.019781,0.527663,0.765657,1.759103,-0.018769,-0.712932,0.378064,0.198068,-0.693017,-0.242122
0.5481469631,1782824445,21.6316506,2.428360571,24.06001117,-2.011186,0.161248,0.115093,0.021625,0.514709,0.768051,1.845964,-0.020849,-0.742489,0.413921,0.203506,-0.783996,-0.242879
0.5642108917,1782824445,21.14884994,3.134489276,24.28333921,-1.989928,0.180022,0.081208,0.021523,0.488987,0.763065,1.979938,-0.020733,-0.758713,0.468654,0.246256,-0.905127,-0.241302
0.5787978172,1782824445,20.90908591,3.506804476,24.41589039,-1.978472,0.189639,0.064406,0.023919,0.47541,0.759149,2.039675,-0.019321,-0.771496,0.497785,0.256457,-0.95158,-0.240064
