relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782832724,8.632529478,9.779051925,18.4115814,-0.990458,-0.016791,0.387256,-0.009195,-0.017747,0.852456,-0.010563,-0.008796,-0.001651,0,0.00027,3.115507,-0.26957
0.0150821209,1782832724,8.632545214,9.827659473,18.46020469,-0.990458,-0.016791,0.387256,-0.009195,-0.017747,0.852456,-0.015304,-0.003025,0.01028,0,0.009736,3.123283,-0.26957
0.02882409096,1782832724,8.643296359,9.778519295,18.42181565,-0.990812,-0.017149,0.387642,-0.013948,-0.016184,0.853157,-0.015304,-0.003025,0.01028,0,0.03594,3.115195,-0.269792
0.04210400581,1782832724,8.644679384,9.636442086,18.28112147,-0.990919,-0.017123,0.387455,-0.015292,-0.013852,0.854955,-0.009168,-0.00158,0.042925,0,0.046002,3.092124,-0.270361
0.05552315712,1782832724,8.633990812,9.043469515,17.67746033,-0.990645,-0.016869,0.387344,-0.014615,0.00316,0.851327,-0.009168,-0.00158,0.042925,0,0.042725,2.994857,-0.269213
0.07019495964,1782832725,8.6182621,7.950062068,16.56832417,-0.990343,-0.015978,0.386454,-0.014464,0.023678,0.851992,0.034428,0.006487,0.025565,0,0.05709,2.806103,-0.269423
0.08365797997,1782832725,8.592590007,7.197764951,15.79035496,-0.989681,-0.015935,0.385645,-0.012945,0.047551,0.848001,0.034428,0.006487,0.025565,0,0.048556,2.668988,-0.268161
0.09894800186,1782832725,8.58429908,6.431570449,15.01586953,-0.989158,-0.015009,0.384994,-0.01223,0.068597,0.851952,0.050982,0.011869,0.012513,0,0.055391,2.521095,-0.269411
0.1152939796,1782832725,8.531300981,5.301752225,13.83305321,-0.988009,-0.01392,0.383101,-0.013659,0.106118,0.84413,0.062873,0.016448,-0.027043,0,0.073456,2.285848,-0.266937
0.1306390762,1782832725,8.470692874,4.434986858,12.90567973,-0.986616,-0.012315,0.380331,-0.011301,0.140374,0.841051,0.062873,0.016448,-0.027043,0,0.063646,2.088109,-0.265964
0.1441881657,1782832725,8.430975255,3.723636898,12.15461215,-0.985633,-0.011251,0.378221,-0.008317,0.154471,0.84103,0.120763,0.010041,-0.087454,0,0.038565,1.910868,-0.265957
0.1610059738,1782832725,8.334392137,2.861046423,11.19543856,-0.983843,-0.008891,0.373218,-0.008694,0.187734,0.836475,0.150145,0.01651,-0.171001,0,0.056595,1.669693,-0.264516
0.1743810177,1782832725,8.264021584,2.580487276,10.84450886,-0.982562,-0.007819,0.369821,-0.012244,0.202536,0.831806,0.150145,0.01651,-0.171001,0,0.079159,1.582729,-0.26304
0.1887731552,1782832725,8.266308521,2.348625829,10.61493435,-0.982562,-0.007819,0.369821,-0.012244,0.202536,0.831806,0.195649,0.011725,-0.191078,0,0.071311,1.508095,-0.26304
0.2033131123,1782832725,8.136075102,1.740802417,9.876877519,-0.980114,-0.004797,0.362202,-0.007236,0.224225,0.829219,0.249091,0.017204,-0.318837,0,0.058603,1.291746,-0.262222
0.2176680565,1782832725,8.075555782,1.347031147,9.422586929,-0.979072,-0.003032,0.35821,-0.006818,0.236307,0.831573,0.305022,0.014762,-0.314385,0,0.056169,1.129037,-0.262967
0.2316589355,1782832725,7.906894304,0.8988575444,8.805751849,-0.975629,0.000576,0.3483,-0.004336,0.255369,0.828026,0.367649,0.008704,-0.396241,0,0.040198,0.910318,-0.261845
0.2471649647,1782832725,7.81104813,0.8359683504,8.647016481,-0.973903,0.002807,0.342555,-0.005054,0.260972,0.828044,0.367649,0.008704,-0.396241,0,0.049265,0.874629,-0.26185
0.2650470734,1782832725,7.81889763,0.5769711586,8.395868788,-0.973903,0.002807,0.342555,-0.002263,0.276477,0.826105,0.414051,0.026978,-0.471528,0,0.06338,0.710429,-0.261237
0.281979084,1782832725,7.500818945,0.3941522755,7.894971221,-0.967408,0.010025,0.323384,-0.007096,0.276807,0.819575,0.493947,0.009013,-0.506005,0.020038,0.077519,0.56299,-0.259172
0.2958021164,1782832725,7.410109137,0.323355235,7.733464372,-0.965113,0.012891,0.316668,-0.007944,0.28496,0.820757,0.535867,0.023183,-0.599605,0.068845,0.111985,0.44278,-0.259546
0.3120319843,1782832725,7.160419889,0.2654354493,7.425855338,-0.959478,0.018635,0.300668,-0.00985,0.291532,0.812854,0.615803,0.019376,-0.636154,0.106821,0.129413,0.261739,-0.257047
0.3295509815,1782832725,7.037778828,0.2824456127,7.320224441,-0.956908,0.022188,0.29215,-0.003874,0.292005,0.814226,0.615803,0.019376,-0.636154,0.118867,0.103405,0.253304,-0.257481
