时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832602.113014	0.276848	0.057890	0.480361	-0.095890
1782832602.126405	0.275633	0.060471	0.480235	-0.094660
1782832602.140656	0.267575	0.099398	0.486719	-0.094660
1782832602.160406	0.258343	0.130280	0.472222	-0.092130
1782832602.175443	0.255245	0.150039	0.470393	-0.090236
1782832602.191996	0.254405	0.154989	0.462133	-0.088330
1782832602.206106	0.247169	0.158550	0.444686	-0.085240
1782832602.219781	0.249746	0.170968	0.461617	-0.084401
1782832602.240336	0.251291	0.195011	0.434068	-0.083115
1782832602.253944	0.248668	0.233382	0.420202	-0.080460
1782832602.271341	0.247173	0.227322	0.411372	-0.078631
1782832602.287385	0.244390	0.227450	0.408397	-0.075956
1782832602.301903	0.252283	0.234635	0.387852	-0.075344
1782832602.320367	0.257391	0.243850	0.380494	-0.072541
1782832602.334996	0.252481	0.252788	0.371808	-0.069914
1782832602.350034	0.252481	0.252788	0.371808	-0.069914
1782832602.364433	0.262176	0.239449	0.363963	-0.067344
1782832602.378477	0.274363	0.273756	0.363324	-0.065860
1782832602.393913	0.274339	0.233375	0.355538	-0.063221
1782832602.409756	0.271207	0.257175	0.350760	-0.061654
1782832602.424891	0.281007	0.229970	0.334238	-0.059557
1782832602.439645	0.284815	0.262671	0.323036	-0.058223
1782832602.453095	0.285092	0.275558	0.316522	-0.056698
1782832602.469475	0.280412	0.273811	0.328750	-0.055977
1782832602.483159	0.282526	0.263990	0.313865	-0.053358
1782832602.496448	0.283868	0.258063	0.303993	-0.052520
1782832602.510232	0.284694	0.253357	0.294069	-0.051240
1782832602.525818	0.286507	0.235789	0.296716	-0.048909
1782832602.539017	0.278647	0.264188	0.288048	-0.048191
1782832602.553546	0.278873	0.238882	0.294301	-0.047073
1782832602.568801	0.277712	0.255400	0.304119	-0.046621
1782832602.586768	0.271973	0.265068	0.296440	-0.044361
1782832602.602711	0.272898	0.256507	0.285304	-0.043534
1782832602.616714	0.264853	0.265779	0.320015	-0.041636
1782832602.631634	0.264670	0.242608	0.326252	-0.040914
1782832602.646801	0.267125	0.254067	0.320842	-0.039998
1782832602.660655	0.262354	0.259007	0.284094	-0.039764
1782832602.679482	0.265320	0.254752	0.287101	-0.037956
1782832602.694134	0.264514	0.232260	0.298334	-0.036334
1782832602.709618	0.264409	0.244023	0.298293	-0.035825
1782832602.725344	0.261887	0.233670	0.296992	-0.034510
1782832602.739808	0.258620	0.255053	0.287342	-0.033387
1782832602.754652	0.258377	0.245178	0.293221	-0.032775
1782832602.769967	0.252813	0.249984	0.289883	-0.032162
1782832602.784323	0.255804	0.238129	0.306301	-0.031295
1782832602.798755	0.264533	0.234223	0.295619	-0.030375
1782832602.813208	0.264103	0.208007	0.327613	-0.029650
1782832602.827820	0.266156	0.224544	0.295333	-0.029182
1782832602.842811	0.271525	0.223164	0.267543	-0.028016
1782832602.856748	0.272749	0.215853	0.271028	-0.027797
1782832602.871664	0.273169	0.211605	0.283592	-0.027564
1782832602.886805	0.274321	0.183042	0.289846	-0.025930
1782832602.901925	0.273392	0.206676	0.299851	-0.025883
1782832602.916578	0.276167	0.196144	0.310683	-0.024379
1782832602.933994	0.276350	0.192779	0.307515	-0.024221
1782832602.948988	0.279966	0.181554	0.284826	-0.023981
1782832602.962867	0.283450	0.144509	0.277966	-0.023001
1782832602.976727	0.291262	0.149381	0.268748	-0.022382
1782832602.990222	0.291828	0.133492	0.261815	-0.022852
1782832603.003694	0.293550	0.147167	0.266551	-0.022123
1782832603.018548	0.287796	0.155349	0.269188	-0.022008
1782832603.032283	0.288164	0.145060	0.275221	-0.021774
1782832603.048550	0.290082	0.139649	0.271730	-0.021653
1782832603.062549	0.287514	0.135038	0.273537	-0.020364
1782832603.076299	0.280099	0.107584	0.268124	-0.020552
1782832603.089860	0.280267	0.104065	0.270077	-0.020174
1782832603.106203	0.280662	0.137770	0.291430	-0.019788
1782832603.119339	0.274227	0.145455	0.307609	-0.019110
1782832603.134949	0.273669	0.116910	0.306640	-0.018430
1782832603.149119	0.271222	0.111193	0.292419	-0.018430
1782832603.163341	0.268197	0.084730	0.308435	-0.017377
1782832603.178810	0.264606	0.105058	0.312489	-0.017412
1782832603.194100	0.263819	0.092068	0.305480	-0.016530
1782832603.208284	0.267000	0.086331	0.315115	-0.016394
1782832603.222346	0.265501	0.116312	0.324757	-0.016538
1782832603.237110	0.268034	0.113761	0.326915	-0.016356
1782832603.253214	0.267762	0.071014	0.332271	-0.015467
1782832603.267725	0.269776	0.072869	0.330886	-0.015549
1782832603.280937	0.276610	0.077158	0.325537	-0.015620
1782832603.299794	0.276846	0.074494	0.314869	-0.014627
1782832603.320879	0.277787	0.063728	0.340387	-0.014257
1782832603.336314	0.277909	0.060115	0.330835	-0.013775
1782832603.360227	0.284964	0.061057	0.314710	-0.014030
1782832603.377019	0.285412	0.050676	0.319385	-0.013217
1782832603.391230	0.281424	0.035007	0.336157	-0.013448
1782832603.406480	0.281794	0.045776	0.340411	-0.013348
1782832603.419901	0.280529	0.045515	0.319428	-0.013266
1782832603.433815	0.280831	0.027526	0.315625	-0.013067
1782832603.447541	0.282813	0.039805	0.328760	-0.012817
1782832603.464154	0.282830	0.007963	0.319174	-0.012731
1782832603.478847	0.275264	0.018672	0.333680	-0.012935
1782832603.494442	0.275947	0.008452	0.341142	-0.012984
1782832603.507833	0.283337	0.003764	0.322363	-0.012984
1782832603.523090	0.282144	-0.007354	0.318712	-0.012367
1782832603.536581	0.278492	-0.010194	0.333406	-0.012367
1782832603.551562	0.278674	0.011140	0.314306	-0.012180
1782832603.566502	0.281520	0.022955	0.317862	-0.012533
1782832603.580976	0.277806	0.010403	0.323340	-0.013010
1782832603.594756	0.277710	0.029100	0.322705	-0.012984
1782832603.609438	0.280654	0.013835	0.327747	-0.012757
1782832603.625143	0.281918	0.008123	0.320183	-0.013004
1782832603.640013	0.272360	0.014026	0.330152	-0.012973
1782832603.655667	0.271843	0.029798	0.327062	-0.013050
1782832603.669786	0.274896	0.028086	0.337796	-0.012884
1782832603.684882	0.269205	0.005812	0.318892	-0.012804
1782832603.698279	0.274590	0.009956	0.350870	-0.012766
1782832603.712161	0.274364	0.007450	0.345671	-0.012517
1782832603.726773	0.272131	0.008748	0.342346	-0.012501
1782832603.741470	0.266085	-0.003544	0.338708	-0.012238
1782832603.755587	0.267197	-0.018524	0.356203	-0.011746
1782832603.769994	0.267136	-0.009813	0.338141	-0.012076
1782832603.784806	0.271382	0.041001	0.331733	-0.012117
1782832603.799257	0.273465	0.021365	0.322971	-0.012239
1782832603.815691	0.273359	0.038775	0.312545	-0.011649
1782832603.829946	0.276804	0.037496	0.319965	-0.011653
1782832603.846002	0.277619	0.019598	0.317475	-0.011359
1782832603.859702	0.281057	0.034338	0.310584	-0.011015
1782832603.873364	0.281133	0.025893	0.328003	-0.010726
1782832603.889272	0.281160	0.003360	0.305703	-0.010381
1782832603.908845	0.283534	0.025722	0.322680	-0.010510
1782832603.935906	0.289537	0.022632	0.294946	-0.009647
1782832603.953643	0.286480	0.045051	0.279165	-0.009450
1782832603.967355	0.283828	0.024295	0.309631	-0.009683
1782832603.981533	0.278384	0.059643	0.315424	-0.009165
1782832603.995735	0.278034	0.021234	0.320980	-0.008589
1782832604.013518	0.275520	0.066547	0.295926	-0.007978
1782832604.036518	0.271886	0.070111	0.298168	-0.007978
1782832604.055526	0.273779	0.071545	0.326175	-0.006672
1782832604.072087	0.267110	0.053448	0.323737	-0.006037
1782832604.087314	0.265276	0.060212	0.304581	-0.005324
1782832604.103008	0.265426	0.068088	0.334760	-0.004538
1782832604.116710	0.260749	0.088036	0.320109	-0.004065
1782832604.132776	0.260057	0.072116	0.334145	-0.003422
1782832604.146865	0.259679	0.052126	0.306555	-0.003391
1782832604.160354	0.264900	0.091290	0.319059	-0.002612
1782832604.175102	0.264115	0.067871	0.318208	-0.002072
1782832604.190151	0.267419	0.077872	0.320165	-0.001445
1782832604.208837	0.271701	0.062669	0.323795	-0.000894
1782832604.223092	0.278606	0.090371	0.291714	-0.000032
1782832604.236492	0.278767	0.072769	0.305341	0.000079
1782832604.250447	0.281852	0.069178	0.296035	0.000079
1782832604.264915	0.282326	0.061062	0.290065	0.001064
1782832604.278251	0.286134	0.081674	0.295252	0.001072
1782832604.293804	0.286968	0.081828	0.283662	0.001382
1782832604.310413	0.288183	0.087721	0.293866	0.001328
1782832604.325366	0.287632	0.074133	0.287992	0.002356
1782832604.339670	0.288398	0.078851	0.277693	0.002356
1782832604.355041	0.289136	0.071694	0.282681	0.002549
1782832604.369325	0.290560	0.074103	0.285331	0.002829
1782832604.384382	0.288130	0.068668	0.284210	0.003235
1782832604.399436	0.290052	0.073701	0.264689	0.003571
1782832604.415862	0.290433	0.064063	0.280665	0.004125
1782832604.429742	0.284530	0.052204	0.285445	0.004265
1782832604.444282	0.283227	0.066935	0.297397	0.004447
1782832604.458949	0.279513	0.078097	0.288819	0.004695
1782832604.474933	0.279585	0.080491	0.295476	0.004831
1782832604.489742	0.274341	0.094547	0.286430	0.004945
1782832604.505343	0.272937	0.117806	0.297730	0.005704
1782832604.519499	0.272531	0.136664	0.284901	0.005805
1782832604.533938	0.263987	0.116303	0.295836	0.005831
1782832604.547209	0.264729	0.123978	0.291836	0.005831
1782832604.562698	0.264131	0.142251	0.299532	0.006083
1782832604.577397	0.263082	0.135370	0.295989	0.006444
1782832604.591308	0.257265	0.132730	0.290531	0.007450
1782832604.606636	0.261466	0.139253	0.303285	0.007598
1782832604.620181	0.261052	0.138944	0.310618	0.007546
1782832604.634290	0.265863	0.144068	0.300820	0.008181
1782832604.647523	0.268564	0.143009	0.291536	0.008689
1782832604.661044	0.269620	0.136427	0.290639	0.008666
1782832604.676106	0.269599	0.151609	0.303743	0.008780
1782832604.690759	0.269273	0.148872	0.307128	0.009478
1782832604.705746	0.266038	0.164176	0.312299	0.009311
1782832604.721774	0.266174	0.161157	0.311988	0.009507
1782832604.738643	0.270821	0.154283	0.316137	0.010271
1782832604.752868	0.278529	0.163847	0.311213	0.010556
1782832604.767083	0.280990	0.159145	0.308845	0.010442
1782832604.783121	0.281264	0.155036	0.310970	0.010879
1782832604.798320	0.278109	0.144865	0.306240	0.011581
1782832604.813812	0.283051	0.165975	0.326544	0.011419
1782832604.830601	0.283331	0.175337	0.322442	0.011347
1782832604.845040	0.279845	0.180568	0.333718	0.011741
1782832604.860260	0.280454	0.184435	0.330382	0.011987
1782832604.875000	0.280955	0.183069	0.343983	0.011844
1782832604.888325	0.277082	0.177673	0.345159	0.012108
1782832604.903857	0.278205	0.177073	0.334063	0.012953
1782832604.919961	0.277768	0.181718	0.338002	0.013247
1782832604.937985	0.273066	0.164097	0.334794	0.013261
1782832604.952273	0.272950	0.160057	0.329363	0.013343
1782832604.966742	0.275515	0.182380	0.327374	0.013146
1782832604.982312	0.273531	0.171920	0.327933	0.013441
1782832604.996534	0.272913	0.192218	0.323239	0.013174
1782832605.009904	0.270309	0.166655	0.324759	0.013422
1782832605.024419	0.272146	0.180471	0.326996	0.014129
1782832605.038348	0.270317	0.181189	0.331145	0.014129
1782832605.052355	0.269824	0.176814	0.333408	0.014253
1782832605.066553	0.268934	0.168128	0.318121	0.013828
1782832605.080142	0.268728	0.166962	0.324351	0.013966
1782832605.095858	0.264479	0.137792	0.335534	0.015187
1782832605.110279	0.264150	0.133355	0.338595	0.015168
1782832605.124924	0.264454	0.160245	0.343142	0.015202
1782832605.138860	0.265379	0.140058	0.337836	0.015323
1782832605.153293	0.265012	0.145961	0.339669	0.015276
1782832605.167596	0.264269	0.122858	0.336528	0.015627
1782832605.181535	0.265436	0.121171	0.348262	0.015827
1782832605.197050	0.267302	0.110408	0.360097	0.016952
1782832605.210474	0.267522	0.111223	0.353687	0.016575
1782832605.225546	0.270991	0.130106	0.350549	0.016926
1782832605.239009	0.271126	0.118236	0.338771	0.016776
1782832605.253114	0.273986	0.074467	0.341203	0.016542
1782832605.267375	0.278617	0.065175	0.332223	0.016436
1782832605.281128	0.285151	0.073543	0.308631	0.016710
1782832605.296992	0.290610	0.076536	0.292317	0.016880
1782832605.310194	0.291223	0.091318	0.282969	0.016712
1782832605.324452	0.287137	0.079473	0.287096	0.017003
1782832605.337816	0.287472	0.078937	0.283551	0.017274
1782832605.351088	0.286635	0.080457	0.287298	0.017274
1782832605.366232	0.291491	0.087219	0.305189	0.017321
1782832605.379986	0.291947	0.074677	0.298509	0.017613
1782832605.398395	0.287237	0.056293	0.273932	0.018035
1782832605.413485	0.284656	0.042370	0.312091	0.018404
1782832605.426868	0.284761	0.058225	0.291319	0.018593
1782832605.441885	0.284695	0.052352	0.298982	0.018700
1782832605.456507	0.276115	0.048743	0.280460	0.018764
1782832605.472744	0.275988	0.041354	0.282646	0.018320
1782832605.490412	0.272097	0.039665	0.302283	0.018760
1782832605.509091	0.263744	0.041989	0.268311	0.019190
1782832605.522488	0.265190	0.074101	0.267452	0.018785
1782832605.537741	0.262245	0.086996	0.262828	0.018581
1782832605.556188	0.261309	0.080178	0.272234	0.019334
1782832605.570085	0.258148	0.053099	0.260947	0.019277
1782832605.586181	0.261119	0.076235	0.281117	0.019900
1782832605.600948	0.262885	0.094821	0.299592	0.020061
1782832605.616173	0.261751	0.049647	0.312040	0.020310
1782832605.630254	0.260780	0.036147	0.295243	0.020180
1782832605.643942	0.263129	0.043001	0.287062	0.020694
1782832605.658226	0.262921	0.036260	0.288327	0.020849
1782832605.674570	0.268561	0.047695	0.281210	0.021065
1782832605.687972	0.271623	0.041169	0.296222	0.021233
1782832605.705655	0.270534	0.037636	0.301633	0.022044
1782832605.719424	0.270943	0.045740	0.305909	0.021687
1782832605.734961	0.272648	0.058328	0.299742	0.022048
1782832605.748923	0.281231	0.057947	0.302231	0.022048
1782832605.763196	0.286811	0.067927	0.315791	0.021691
1782832605.776765	0.288674	0.074738	0.301723	0.021600
1782832605.790741	0.288855	0.066669	0.305255	0.022004
1782832605.805630	0.291190	0.025340	0.290677	0.022187
1782832605.821792	0.293362	0.032219	0.303981	0.021791
1782832605.837281	0.288577	0.041071	0.315967	0.022401
1782832605.852007	0.288954	0.023526	0.317554	0.022748
1782832605.869470	0.286546	0.028352	0.303961	0.022872
1782832605.883723	0.286836	0.042068	0.298619	0.023256
1782832605.897011	0.287124	0.033981	0.303788	0.023063
1782832605.910725	0.283356	0.034429	0.311293	0.022913
1782832605.928927	0.276631	0.048428	0.310365	0.022937
1782832605.942915	0.276487	0.062933	0.313849	0.022969
1782832605.956221	0.271542	0.074455	0.306210	0.023217
1782832605.972815	0.271571	0.077403	0.300999	0.022809
1782832605.986267	0.266216	0.064537	0.300368	0.022930
1782832605.999597	0.264328	0.065149	0.325823	0.023146
1782832606.014833	0.263033	0.078218	0.310849	0.023636
1782832606.028534	0.259072	0.079359	0.317338	0.023288
1782832606.042111	0.253912	0.078082	0.315359	0.022959
1782832606.055520	0.262499	0.083624	0.305378	0.023216
1782832606.070345	0.261882	0.073272	0.305322	0.023106
1782832606.084446	0.262823	0.073446	0.321907	0.023193
1782832606.097834	0.262439	0.072115	0.324101	0.023512
1782832606.114151	0.264794	0.089129	0.314000	0.023678
1782832606.128786	0.264784	0.073043	0.304679	0.023478
1782832606.143623	0.270111	0.073092	0.299076	0.023382
1782832606.156804	0.270165	0.065585	0.290926	0.023693
1782832606.170431	0.276362	0.073200	0.302297	0.023425
1782832606.185703	0.276876	0.089609	0.318586	0.023659
1782832606.200092	0.278644	0.090360	0.295604	0.023688
1782832606.219944	0.281197	0.093812	0.298419	0.023998
1782832606.237292	0.281833	0.082290	0.301251	0.024601
1782832606.253464	0.283340	0.065987	0.305403	0.024529
1782832606.267405	0.281317	0.059081	0.301679	0.024818
1782832606.281857	0.278902	0.067280	0.308511	0.025069
1782832606.295683	0.279367	0.069406	0.302109	0.025000
1782832606.309415	0.280697	0.084833	0.311183	0.024704
1782832606.325057	0.275784	0.089013	0.330530	0.024989
1782832606.338750	0.274202	0.060255	0.312645	0.025039
1782832606.353714	0.274183	0.073751	0.306805	0.025128
1782832606.367296	0.272620	0.084183	0.303850	0.025111
1782832606.380946	0.267964	0.085117	0.336471	0.025274
1782832606.394440	0.267688	0.090453	0.336248	0.025606
1782832606.408086	0.268061	0.091203	0.329550	0.025570
1782832606.424022	0.268438	0.079828	0.324909	0.025739
1782832606.438522	0.269252	0.081832	0.321894	0.026049
1782832606.452992	0.269102	0.072436	0.322463	0.025949
1782832606.467465	0.270087	0.082796	0.313588	0.025677
1782832606.483090	0.271395	0.072625	0.312658	0.026338
1782832606.498300	0.269249	0.066549	0.325624	0.025793
1782832606.513838	0.269219	0.066265	0.322002	0.025563
1782832606.527835	0.271528	0.063544	0.316668	0.025764
1782832606.543395	0.276376	0.070832	0.302001	0.026084
1782832606.556844	0.274196	0.051023	0.296437	0.025435
1782832606.572782	0.274208	0.052300	0.297836	0.025307
1782832606.590527	0.272311	0.044934	0.289660	0.025527
1782832606.613892	0.273085	0.056568	0.304236	0.025868
1782832606.632482	0.274740	0.044987	0.300108	0.026787
1782832606.704809	0.267559	0.031615	0.287928	0.026345
1782832606.720536	0.266209	0.024144	0.281354	0.026746
1782832606.736460	0.267955	0.044738	0.306887	0.026659
1782832606.752489	0.267955	0.056447	0.306012	0.026899
1782832606.767049	0.263516	0.068366	0.302104	0.027101
1782832606.780931	0.263287	0.057717	0.288210	0.026960
1782832606.795412	0.270613	0.066441	0.284086	0.027101
1782832606.813142	0.270419	0.067498	0.289000	0.027142
1782832606.827929	0.272655	0.082870	0.284342	0.027150
1782832606.842471	0.271430	0.067404	0.286079	0.027158
1782832606.857119	0.271495	0.057134	0.293986	0.027324
1782832606.875363	0.281743	0.065997	0.287890	0.027455
1782832606.892058	0.282255	0.057345	0.298051	0.026934
1782832606.907795	0.283344	0.066361	0.289074	0.027409
1782832606.926969	0.283536	0.035726	0.288023	0.026917
1782832606.948604	0.284119	0.028110	0.289923	0.027353
1782832606.964326	0.283306	0.021152	0.287495	0.027811
1782832606.980452	0.279807	0.023353	0.290503	0.027856
1782832606.999005	0.278666	0.029242	0.292087	0.028390
1782832607.012804	0.278822	0.025821	0.296916	0.028400
1782832607.032395	0.280003	0.044287	0.307808	0.028251
1782832607.048141	0.275840	0.054709	0.296539	0.028192
1782832607.062362	0.272087	0.051047	0.280511	0.028381
1782832607.076437	0.272441	0.071867	0.312860	0.028378
1782832607.090310	0.272331	0.093630	0.314637	0.028158
1782832607.106045	0.267119	0.072328	0.315225	0.028432
