时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832652.372777	0.283752	-0.001324	0.309248	0.020626
1782832652.386256	0.282624	-0.002273	0.317351	0.021184
1782832652.400497	0.276672	-0.005540	0.315670	0.021668
1782832652.416249	0.276638	0.008462	0.303188	0.022263
1782832652.432515	0.275057	0.008002	0.304673	0.022765
1782832652.446854	0.270359	0.001649	0.305571	0.022905
1782832652.461507	0.272292	0.027156	0.312167	0.023648
1782832652.477822	0.271404	0.006500	0.315739	0.023759
1782832652.492638	0.270800	0.027607	0.312489	0.024906
1782832652.505894	0.269478	-0.002403	0.291124	0.025316
1782832652.519573	0.274727	0.010497	0.281118	0.025562
1782832652.534393	0.274745	0.001131	0.278627	0.026024
1782832652.549984	0.273565	-0.009086	0.278203	0.026758
1782832652.565737	0.274073	0.008959	0.281754	0.027161
1782832652.581832	0.272543	0.001722	0.296618	0.027582
1782832652.597701	0.269399	0.005954	0.282304	0.028064
1782832652.612673	0.269251	0.016110	0.280538	0.029104
1782832652.626498	0.270670	0.025566	0.268903	0.029608
1782832652.639731	0.274497	0.028575	0.260258	0.029608
1782832652.653081	0.274835	0.030159	0.253328	0.030043
1782832652.667192	0.277027	0.040724	0.258663	0.030526
1782832652.682635	0.281239	0.038879	0.267098	0.030957
1782832652.696658	0.275390	0.010821	0.270843	0.031342
1782832652.709971	0.275524	0.004023	0.270720	0.032267
1782832652.724456	0.269412	0.002199	0.260288	0.032857
1782832652.739183	0.272825	0.013230	0.261720	0.032857
1782832652.754080	0.272892	0.025456	0.263703	0.033357
1782832652.769186	0.270319	0.030555	0.275889	0.034090
1782832652.783224	0.269856	0.018660	0.274653	0.034666
1782832652.797346	0.275170	0.032694	0.276257	0.034948
1782832652.810649	0.276013	0.016956	0.269108	0.035555
1782832652.825446	0.275505	0.001531	0.247479	0.036130
1782832652.839978	0.275505	0.001531	0.247479	0.036130
1782832652.856641	0.274146	0.004613	0.271856	0.037149
1782832652.872403	0.273938	0.010881	0.273097	0.037385
1782832652.887227	0.268898	0.017543	0.278105	0.037385
1782832652.900868	0.270537	0.021091	0.270643	0.037385
1782832652.914472	0.269885	0.017577	0.250073	0.037385
1782832652.928482	0.269239	0.012650	0.250397	0.038823
1782832652.943666	0.275313	0.015059	0.244208	0.038646
1782832652.959328	0.274923	0.016100	0.258621	0.039155
1782832652.973426	0.274519	0.037448	0.260569	0.039811
1782832652.987815	0.270853	0.024528	0.255521	0.039867
1782832653.004107	0.270768	0.014564	0.272583	0.040181
1782832653.019928	0.270279	0.009864	0.279603	0.040235
1782832653.038076	0.270096	0.030656	0.247555	0.040752
1782832653.052700	0.270149	0.031304	0.248770	0.040697
1782832653.066602	0.275280	0.034411	0.258299	0.041070
1782832653.080287	0.275300	0.031393	0.256683	0.040958
1782832653.103850	0.274430	0.013527	0.262957	0.041257
1782832653.120175	0.276943	0.000202	0.267683	0.041661
1782832653.135610	0.277100	0.007044	0.271669	0.041818
1782832653.150125	0.276722	0.010040	0.270262	0.041818
