时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832772.900771	0.348568	0.140504	0.082667	-0.271356
1782832772.916020	0.350641	0.195908	0.071219	-0.270704
1782832772.929824	0.335035	0.145679	0.105338	-0.270184
1782832772.945771	0.306472	0.121699	0.152592	-0.268155
1782832772.961128	0.285087	0.094747	0.164816	-0.267518
1782832772.976265	0.283445	0.113331	0.157973	-0.266605
1782832772.993602	0.254304	0.082412	0.196060	-0.265147
1782832773.008542	0.232428	0.045962	0.232230	-0.265147
1782832773.026786	0.218470	0.037779	0.241316	-0.263899
1782832773.043701	0.198764	0.027073	0.252388	-0.262758
1782832773.064254	0.194963	-0.030654	0.290725	-0.261489
1782832773.084245	0.189642	-0.027060	0.276649	-0.259638
1782832773.102254	0.195055	-0.069038	0.315776	-0.259638
1782832773.125040	0.189626	-0.063634	0.311611	-0.256370
1782832773.141348	0.187213	-0.056992	0.304890	-0.255981
1782832773.160135	0.237111	-0.078869	0.337414	-0.254941
1782832773.183896	0.237065	-0.125753	0.353306	-0.252775
1782832773.200036	0.266702	-0.126729	0.328569	-0.251970
1782832773.219432	0.292777	-0.142341	0.359174	-0.250359
1782832773.236580	0.295565	-0.116070	0.317374	-0.248319
1782832773.251385	0.283506	-0.150023	0.310806	-0.247990
1782832773.266438	0.319354	-0.157474	0.294006	-0.245911
1782832773.281158	0.316978	-0.181171	0.313767	-0.244649
1782832773.298378	0.315858	-0.207241	0.305288	-0.243422
1782832773.313312	0.318555	-0.220240	0.301303	-0.242499
1782832773.327540	0.319967	-0.179160	0.317617	-0.241787
1782832773.341899	0.311011	-0.227566	0.348405	-0.240580
1782832773.356772	0.310411	-0.216776	0.343219	-0.238999
1782832773.370261	0.312526	-0.213422	0.330449	-0.238149
1782832773.385997	0.302842	-0.205123	0.323313	-0.236277
1782832773.400244	0.293280	-0.209109	0.343230	-0.235387
1782832773.415557	0.281056	-0.222017	0.350404	-0.233790
1782832773.430113	0.282012	-0.216568	0.341936	-0.232827
1782832773.446813	0.273926	-0.181874	0.354164	-0.231016
1782832773.460320	0.262328	-0.213124	0.359717	-0.229861
1782832773.475402	0.262512	-0.186100	0.316487	-0.227338
1782832773.488951	0.254974	-0.191002	0.339972	-0.226151
1782832773.506360	0.248502	-0.199754	0.355777	-0.223576
1782832773.519742	0.246465	-0.213263	0.391893	-0.223576
1782832773.534319	0.242323	-0.201040	0.388949	-0.221178
1782832773.549530	0.241787	-0.187464	0.362512	-0.219478
1782832773.564915	0.236355	-0.177105	0.377116	-0.217577
1782832773.578712	0.244647	-0.206844	0.397612	-0.215821
1782832773.593270	0.244330	-0.186070	0.381776	-0.213611
1782832773.607656	0.257444	-0.204237	0.412971	-0.213611
1782832773.623019	0.256709	-0.183141	0.456470	-0.210446
1782832773.636756	0.257010	-0.222818	0.424037	-0.209153
1782832773.650480	0.266463	-0.227036	0.462379	-0.207725
1782832773.664812	0.283987	-0.244499	0.445278	-0.205115
1782832773.678168	0.279562	-0.223645	0.493917	-0.203523
1782832773.695642	0.280819	-0.223617	0.451246	-0.200783
1782832773.710031	0.288376	-0.244332	0.452578	-0.199553
1782832773.724242	0.297715	-0.251680	0.481232	-0.197992
1782832773.738156	0.295074	-0.247895	0.508587	-0.196604
1782832773.753770	0.293568	-0.233334	0.546483	-0.194998
1782832773.767426	0.297056	-0.228188	0.498363	-0.191768
1782832773.780777	0.298551	-0.239975	0.480468	-0.190463
1782832773.798051	0.286873	-0.231544	0.538008	-0.186853
1782832773.811883	0.288062	-0.206554	0.496437	-0.185299
1782832773.826132	0.280449	-0.218110	0.522932	-0.183773
1782832773.839580	0.271464	-0.211299	0.553613	-0.182016
1782832773.855915	0.272477	-0.196194	0.498754	-0.178850
1782832773.871886	0.272551	-0.216179	0.515483	-0.176470
1782832773.888169	0.261248	-0.201632	0.552930	-0.175269
1782832773.905532	0.258851	-0.192037	0.559889	-0.171950
1782832773.921061	0.248121	-0.167522	0.562449	-0.170327
1782832773.937821	0.252348	-0.160422	0.565171	-0.166512
1782832773.951612	0.251990	-0.155953	0.550187	-0.164753
1782832773.970554	0.253927	-0.166558	0.537963	-0.161133
1782832773.984347	0.248057	-0.166102	0.539178	-0.157783
1782832773.997734	0.247861	-0.156351	0.521532	-0.156345
1782832774.011419	0.254362	-0.153898	0.531741	-0.154481
1782832774.026579	0.262907	-0.129990	0.536210	-0.152300
1782832774.039990	0.258891	-0.111561	0.556824	-0.150301
1782832774.055725	0.271025	-0.097938	0.555469	-0.147004
1782832774.072221	0.270940	-0.126662	0.553797	-0.144908
1782832774.086928	0.275276	-0.088586	0.543469	-0.141277
1782832774.100835	0.275944	-0.092508	0.516992	-0.140076
1782832774.117118	0.278658	-0.072672	0.544315	-0.137875
1782832774.132956	0.286976	-0.029336	0.602089	-0.136116
1782832774.146944	0.288615	-0.036105	0.574349	-0.132242
1782832774.160580	0.290167	-0.030328	0.583110	-0.130829
1782832774.176122	0.297848	-0.013217	0.604869	-0.127331
1782832774.189352	0.298423	0.001699	0.570627	-0.124191
1782832774.203077	0.288840	0.010280	0.602442	-0.122737
1782832774.218661	0.298057	0.014326	0.594539	-0.118719
1782832774.232891	0.298236	0.005274	0.574983	-0.116421
1782832774.246586	0.291016	0.031593	0.606459	-0.114355
1782832774.259786	0.285070	0.045959	0.603254	-0.112530
1782832774.273268	0.285118	0.008701	0.600619	-0.108437
1782832774.286680	0.270756	0.046813	0.604709	-0.106433
1782832774.299784	0.272567	0.058885	0.610596	-0.104805
1782832774.314313	0.267679	0.077417	0.612368	-0.102741
1782832774.327677	0.267002	0.073220	0.594147	-0.101039
1782832774.341789	0.266404	0.062427	0.597426	-0.098550
1782832774.355446	0.251796	0.078111	0.609663	-0.095082
1782832774.369072	0.251227	0.085264	0.586733	-0.093453
1782832774.386131	0.261955	0.086455	0.567262	-0.089747
1782832774.399246	0.260651	0.069271	0.557429	-0.087724
1782832774.415099	0.256370	0.077676	0.563840	-0.085902
1782832774.429277	0.257562	0.073403	0.584866	-0.084155
1782832774.443845	0.260267	0.067989	0.541143	-0.080858
1782832774.459703	0.268461	0.106447	0.543397	-0.079659
1782832774.474442	0.267495	0.050308	0.536370	-0.076691
1782832774.488168	0.263879	0.114566	0.531657	-0.075399
1782832774.503047	0.263498	0.086514	0.524400	-0.073695
1782832774.517448	0.277572	0.104140	0.504243	-0.072155
1782832774.530993	0.277751	0.088039	0.488366	-0.070684
1782832774.546497	0.273604	0.101552	0.501992	-0.068667
1782832774.560012	0.274979	0.157479	0.481338	-0.067357
1782832774.576010	0.279153	0.140546	0.453085	-0.064852
1782832774.592172	0.279435	0.133120	0.445657	-0.063224
1782832774.605745	0.282875	0.139255	0.452564	-0.061289
1782832774.619203	0.274944	0.160787	0.446274	-0.061289
1782832774.634214	0.274669	0.147290	0.437879	-0.058874
1782832774.647499	0.271858	0.159302	0.457738	-0.057393
1782832774.661277	0.272871	0.171161	0.438782	-0.055807
1782832774.677350	0.267405	0.157256	0.417024	-0.053567
1782832774.691996	0.267456	0.152960	0.430536	-0.053052
1782832774.707115	0.263637	0.178439	0.398437	-0.050886
1782832774.720449	0.263637	0.178439	0.398437	-0.050886
1782832774.736363	0.264345	0.243125	0.398604	-0.048819
1782832774.749615	0.262703	0.216480	0.373407	-0.047610
1782832774.763744	0.264221	0.240972	0.364446	-0.044697
1782832774.777373	0.263442	0.225980	0.367004	-0.043804
1782832774.792932	0.260556	0.233151	0.351589	-0.041823
1782832774.806216	0.259495	0.253488	0.340055	-0.040550
1782832774.819415	0.259495	0.253488	0.340055	-0.040550
1782832774.834800	0.251957	0.251893	0.340237	-0.038053
1782832774.848547	0.258445	0.251828	0.321384	-0.037488
1782832774.863127	0.263885	0.251458	0.307730	-0.035859
1782832774.876984	0.263434	0.245887	0.312397	-0.034518
1782832774.893633	0.262735	0.248524	0.296756	-0.032393
1782832774.906784	0.265927	0.243820	0.299619	-0.031835
1782832774.919988	0.265927	0.243820	0.299619	-0.031835
1782832774.935409	0.268619	0.248910	0.305619	-0.030465
1782832774.948833	0.278885	0.258973	0.265043	-0.029215
1782832774.962803	0.279697	0.251459	0.261761	-0.027270
1782832774.977418	0.275281	0.262143	0.270047	-0.026753
1782832774.991826	0.275589	0.240598	0.272363	-0.026060
1782832775.006908	0.280814	0.231187	0.276191	-0.024689
1782832775.020373	0.282073	0.237074	0.256787	-0.024689
1782832775.053466	0.283161	0.224766	0.233095	-0.022725
1782832775.073959	0.284025	0.214014	0.208082	-0.019824
1782832775.089465	0.280083	0.193787	0.223375	-0.019368
1782832775.105769	0.279755	0.203235	0.228484	-0.018766
1782832775.119330	0.279719	0.210927	0.227959	-0.018396
1782832775.133585	0.271114	0.183538	0.223976	-0.016293
1782832775.146746	0.267504	0.200769	0.218612	-0.015696
1782832775.160255	0.260705	0.195254	0.217283	-0.015406
1782832775.174653	0.260245	0.188195	0.229091	-0.014701
1782832775.187751	0.258787	0.179296	0.236334	-0.014135
1782832775.203215	0.253313	0.155305	0.239296	-0.012631
1782832775.216931	0.252494	0.156211	0.238158	-0.012631
1782832775.230641	0.249682	0.182118	0.230995	-0.012545
1782832775.247633	0.255460	0.177791	0.239354	-0.011887
1782832775.262039	0.260417	0.162986	0.207897	-0.010886
1782832775.278608	0.259873	0.181349	0.213177	-0.010935
1782832775.293007	0.265518	0.135736	0.218329	-0.009457
1782832775.306279	0.269730	0.140988	0.219772	-0.009457
1782832775.320435	0.269716	0.139957	0.222084	-0.009190
1782832775.337296	0.271233	0.121694	0.251630	-0.009381
1782832775.350936	0.272342	0.128435	0.237050	-0.008706
1782832775.365894	0.281985	0.096822	0.229098	-0.008754
1782832775.380500	0.284529	0.098997	0.234955	-0.008355
1782832775.395447	0.285892	0.092193	0.240180	-0.007471
1782832775.408857	0.289691	0.091021	0.232681	-0.007706
1782832775.423547	0.294501	0.072647	0.233463	-0.007476
1782832775.438269	0.295276	0.095190	0.229095	-0.006822
1782832775.452787	0.290366	0.102124	0.232451	-0.006780
1782832775.467503	0.284738	0.048172	0.240337	-0.006442
1782832775.480894	0.285119	0.028649	0.246816	-0.006011
1782832775.494502	0.287430	0.043947	0.262149	-0.006027
1782832775.507622	0.280243	0.052302	0.276768	-0.005405
1782832775.521042	0.276877	0.043149	0.261635	-0.005405
1782832775.535834	0.277337	0.037621	0.274610	-0.004645
1782832775.549047	0.271273	0.023476	0.262323	-0.004560
1782832775.563156	0.269883	0.027217	0.272985	-0.004103
1782832775.577508	0.269819	0.031975	0.280285	-0.003320
1782832775.590691	0.265855	0.019954	0.291758	-0.002958
1782832775.605059	0.259854	0.020086	0.293190	-0.002965
1782832775.620373	0.263730	0.026343	0.300159	-0.002965
1782832775.636587	0.263350	0.007518	0.313162	-0.002207
1782832775.651721	0.259504	-0.025500	0.297814	-0.001960
1782832775.666059	0.259022	-0.008383	0.293972	-0.001738
1782832775.680098	0.265817	-0.017178	0.298966	-0.001578
1782832775.696899	0.265273	-0.004921	0.304507	-0.000752
1782832775.719089	0.270914	-0.014581	0.339197	-0.000260
1782832775.733568	0.270807	-0.028666	0.332955	0.000894
1782832775.747269	0.274218	-0.026143	0.323884	0.000360
1782832775.761574	0.273215	-0.027463	0.331990	0.000995
1782832775.775851	0.273781	-0.045066	0.337884	0.000975
1782832775.789249	0.272930	-0.064848	0.345878	0.001473
1782832775.804300	0.278334	-0.034503	0.315980	0.002067
1782832775.817742	0.280267	-0.032339	0.326019	0.002067
1782832775.832008	0.280904	-0.078408	0.340680	0.002019
1782832775.847988	0.278207	-0.050228	0.327279	0.002601
1782832775.862517	0.280514	-0.060344	0.332548	0.002848
1782832775.876273	0.281451	-0.072697	0.339463	0.002983
1782832775.890329	0.283105	-0.049635	0.343895	0.003739
1782832775.904548	0.284471	-0.047151	0.345711	0.003874
1782832775.919677	0.284970	-0.054307	0.334029	0.003874
1782832775.936525	0.285400	-0.056871	0.326630	0.004691
1782832775.949684	0.279977	-0.069674	0.325528	0.004800
1782832775.964440	0.278094	-0.045352	0.331800	0.005633
1782832775.979235	0.278170	-0.065932	0.339676	0.006083
1782832775.996739	0.279996	-0.044652	0.348017	0.006671
1782832776.010437	0.272199	-0.058710	0.334040	0.006826
1782832776.024470	0.272526	-0.080591	0.352443	0.006890
1782832776.043884	0.270114	-0.068316	0.339617	0.007471
1782832776.057519	0.269904	-0.057256	0.342030	0.007661
1782832776.079217	0.267325	-0.061559	0.354951	0.008223
1782832776.096781	0.264903	-0.037582	0.359556	0.008391
1782832776.113332	0.265257	-0.040657	0.356416	0.008780
1782832776.130204	0.270915	-0.029125	0.358987	0.008452
1782832776.147292	0.268968	-0.035428	0.366797	0.009495
1782832776.167779	0.266318	-0.027471	0.350531	0.009738
1782832776.186410	0.272076	-0.031736	0.370515	0.010324
1782832776.202688	0.273325	-0.036116	0.377913	0.010875
1782832776.220111	0.274499	-0.024413	0.357789	0.010809
1782832776.236845	0.274520	-0.022576	0.372361	0.011206
1782832776.251097	0.277189	-0.033134	0.355449	0.011987
1782832776.267689	0.271256	-0.019354	0.339394	0.012636
1782832776.287148	0.270086	-0.022591	0.343788	0.012895
1782832776.301903	0.270049	-0.032391	0.349521	0.013513
1782832776.318564	0.275720	-0.004505	0.363162	0.014244
1782832776.332748	0.273059	-0.001352	0.363515	0.014780
1782832776.346703	0.270240	-0.006696	0.335284	0.015282
1782832776.360309	0.271196	0.002239	0.327046	0.015379
1782832776.375265	0.271402	-0.010165	0.328065	0.016222
1782832776.388637	0.269464	-0.013986	0.349229	0.016946
1782832776.402764	0.273474	0.027289	0.333690	0.017548
1782832776.417760	0.277997	0.037351	0.325335	0.017786
1782832776.434873	0.278040	0.015864	0.345094	0.018724
1782832776.448402	0.276255	-0.003930	0.313047	0.019713
1782832776.463485	0.278011	-0.012687	0.283414	0.020332
1782832776.477021	0.278214	-0.013015	0.291982	0.021204
1782832776.493231	0.281018	0.009894	0.284536	0.021722
1782832776.507078	0.279731	0.014099	0.295468	0.022590
1782832776.523345	0.279731	0.014099	0.295468	0.022590
1782832776.543124	0.273009	0.014011	0.271724	0.023528
1782832776.558200	0.268759	-0.019678	0.279830	0.024559
1782832776.574399	0.268507	0.002396	0.268984	0.025448
1782832776.588005	0.270924	0.037539	0.290844	0.026185
1782832776.602289	0.266589	0.016372	0.298962	0.026753
1782832776.616245	0.266418	0.002187	0.297680	0.027091
1782832776.629903	0.264118	0.008011	0.273473	0.027771
1782832776.644403	0.262377	0.028062	0.272013	0.028295
1782832776.657646	0.261114	0.036802	0.265661	0.028664
1782832776.673794	0.260580	0.036291	0.277576	0.030396
1782832776.687485	0.265863	0.050755	0.266585	0.030731
1782832776.706462	0.268066	0.036760	0.269342	0.032040
1782832776.721704	0.268066	0.036760	0.269342	0.032040
1782832776.740861	0.267551	0.045490	0.249050	0.032422
1782832776.757102	0.267276	0.040046	0.260418	0.033164
1782832776.772301	0.265478	0.052736	0.279482	0.033973
1782832776.786352	0.264919	0.045128	0.263753	0.034571
1782832776.800616	0.264862	0.061043	0.267605	0.034663
1782832776.816269	0.269368	0.073126	0.252940	0.034680
1782832776.829820	0.275706	0.051932	0.250378	0.035341
1782832776.844691	0.279195	0.047179	0.255429	0.036284
1782832776.858194	0.284551	0.073577	0.267829	0.036685
1782832776.872943	0.285214	0.052379	0.277292	0.037539
1782832776.886265	0.282906	0.075324	0.273487	0.038129
1782832776.900230	0.283492	0.088052	0.248753	0.038658
1782832776.913578	0.284036	0.080486	0.263972	0.039362
1782832776.927055	0.286112	0.079155	0.256432	0.040185
1782832776.940940	0.283763	0.059704	0.262945	0.040632
1782832776.956910	0.286201	0.079137	0.259882	0.041466
1782832776.971638	0.286433	0.073602	0.262228	0.041908
1782832776.985472	0.281608	0.027336	0.267944	0.043140
1782832776.998637	0.274883	0.037879	0.267270	0.043257
1782832777.012897	0.274576	0.030468	0.269677	0.043326
1782832777.026047	0.269338	0.037737	0.278973	0.043272
1782832777.040179	0.262598	0.046550	0.267744	0.043587
1782832777.055914	0.257748	0.084147	0.278491	0.044282
1782832777.070738	0.257272	0.081988	0.281657	0.044637
1782832777.086572	0.255836	0.066153	0.322661	0.045156
1782832777.101908	0.256477	0.086596	0.319420	0.045462
1782832777.116881	0.255017	0.081131	0.303929	0.045519
1782832777.131845	0.254414	0.079144	0.296442	0.045827
1782832777.146922	0.260590	0.053031	0.272021	0.046899
1782832777.161840	0.268243	0.053363	0.274657	0.047345
1782832777.176108	0.267709	0.029275	0.284359	0.048272
1782832777.190277	0.267634	0.042560	0.280954	0.048359
1782832777.206884	0.271344	0.028010	0.297101	0.049411
1782832777.222639	0.274410	0.042260	0.314638	0.049411
1782832777.242847	0.274626	0.057523	0.305662	0.049961
1782832777.259948	0.281752	0.034391	0.299537	0.050782
1782832777.273990	0.282514	0.018737	0.301756	0.051403
1782832777.288265	0.287851	-0.002213	0.278275	0.051944
1782832777.302901	0.286674	-0.005903	0.270601	0.051911
1782832777.319515	0.287190	0.014152	0.251820	0.052379
1782832777.334844	0.287317	0.004594	0.269744	0.053342
1782832777.349281	0.287297	0.018547	0.288765	0.053705
1782832777.363471	0.282259	-0.008313	0.298841	0.054438
1782832777.376776	0.282469	-0.008760	0.304583	0.054873
1782832777.391638	0.278829	-0.004260	0.291727	0.055263
1782832777.405966	0.273601	-0.016430	0.284516	0.056224
1782832777.420217	0.274083	-0.002032	0.304713	0.056224
1782832777.435665	0.274167	0.000869	0.303543	0.056342
1782832777.449119	0.269536	-0.001254	0.305093	0.056921
1782832777.464827	0.265362	-0.015801	0.283424	0.057274
1782832777.478156	0.265244	-0.016002	0.284527	0.057408
1782832777.492842	0.266018	-0.015223	0.285649	0.057647
1782832777.507691	0.265755	-0.035924	0.297692	0.057965
1782832777.522784	0.269629	-0.033778	0.300271	0.057965
1782832777.538480	0.269227	-0.012995	0.300235	0.058725
1782832777.553046	0.267549	-0.022683	0.296640	0.059227
1782832777.567302	0.267772	-0.028669	0.278432	0.059212
1782832777.581224	0.272007	-0.024447	0.272242	0.058824
1782832777.596463	0.271617	-0.032628	0.275272	0.059378
1782832777.610581	0.270526	-0.049280	0.276985	0.059494
1782832777.624218	0.271316	-0.039832	0.289997	0.059716
1782832777.639078	0.271868	-0.041703	0.302729	0.059626
1782832777.652755	0.270171	-0.047815	0.297829	0.059577
1782832777.669664	0.270458	-0.071221	0.300807	0.059323
1782832777.685058	0.273950	-0.057810	0.269126	0.059382
1782832777.698588	0.274111	-0.047160	0.258333	0.059844
1782832777.714912	0.279242	-0.042049	0.238795	0.059663
1782832777.728702	0.280221	-0.047017	0.240590	0.059668
1782832777.743774	0.281609	-0.042769	0.251319	0.060104
1782832777.758754	0.280069	-0.030567	0.265455	0.060331
1782832777.774591	0.280628	-0.018980	0.275851	0.059864
1782832777.788053	0.275295	-0.045770	0.287010	0.059755
1782832777.801286	0.275549	-0.039851	0.274446	0.059761
1782832777.814711	0.275502	-0.042265	0.275833	0.059903
1782832777.828576	0.273169	-0.049711	0.274450	0.060040
1782832777.865758	0.270444	-0.063730	0.300216	0.059972
1782832777.880364	0.266995	-0.060315	0.304989	0.060271
1782832777.894250	0.266828	-0.056191	0.291985	0.060113
1782832777.907442	0.273084	-0.038293	0.282630	0.059748
1782832777.922547	0.274298	-0.040442	0.272640	0.059473
1782832777.937250	0.274244	-0.045251	0.283586	0.059909
1782832777.951500	0.277986	-0.061938	0.271014	0.060152
1782832777.965899	0.278731	-0.039981	0.279716	0.059476
1782832777.979803	0.272785	-0.046420	0.293700	0.059545
1782832777.993286	0.272675	-0.054742	0.315205	0.059180
1782832778.006547	0.274454	-0.054487	0.316634	0.058871
1782832778.020644	0.274454	-0.054487	0.316634	0.058871
1782832778.037264	0.274149	-0.065905	0.326085	0.058966
1782832778.051744	0.274052	-0.072588	0.324636	0.059164
1782832778.066962	0.273177	-0.057196	0.333592	0.058782
1782832778.080927	0.267368	-0.048388	0.336356	0.059066
1782832778.096652	0.266781	-0.035117	0.331073	0.058909
1782832778.111254	0.266927	-0.043367	0.364460	0.058663
1782832778.125273	0.272046	-0.036643	0.359529	0.058877
1782832778.138558	0.271296	-0.048582	0.353367	0.059186
1782832778.152925	0.271577	-0.040742	0.365746	0.059117
1782832778.169223	0.276494	-0.032167	0.372792	0.059162
1782832778.184365	0.277327	-0.008442	0.359382	0.059674
1782832778.197515	0.277315	-0.010849	0.352607	0.060119
1782832778.212174	0.271007	0.000399	0.362178	0.060236
1782832778.227572	0.272533	-0.002528	0.368981	0.060131
1782832778.240928	0.274719	-0.020839	0.343354	0.060026
1782832778.257247	0.272960	-0.006940	0.343155	0.060563
1782832778.273041	0.272696	-0.021484	0.350940	0.060757
1782832778.287763	0.275970	-0.015480	0.334134	0.060511
1782832778.304861	0.275927	-0.025104	0.322525	0.060990
1782832778.319432	0.275927	-0.025104	0.322525	0.060990
1782832778.338790	0.272345	-0.020367	0.325778	0.060831
1782832778.353485	0.271888	-0.029789	0.337002	0.060727
1782832778.372288	0.269729	-0.003886	0.342831	0.060791
1782832778.386931	0.274628	-0.025837	0.321925	0.060719
1782832778.402622	0.274599	-0.019437	0.318838	0.060693
1782832778.419401	0.269062	-0.015341	0.322349	0.060715
1782832778.434114	0.268990	-0.015695	0.317572	0.060020
1782832778.447971	0.274339	-0.015639	0.312892	0.060362
1782832778.462016	0.273625	-0.027074	0.323038	0.060394
1782832778.475980	0.273552	-0.001947	0.301625	0.059721
1782832778.489759	0.270185	-0.016507	0.311329	0.059783
1782832778.505666	0.271588	-0.022182	0.316983	0.059988
1782832778.519375	0.270997	-0.026507	0.310332	0.059988
1782832778.535180	0.271162	-0.022147	0.308813	0.059658
1782832778.548548	0.274357	-0.023885	0.301190	0.060185
1782832778.562328	0.275752	-0.023585	0.302295	0.060001
1782832778.576938	0.275907	-0.001117	0.290453	0.059548
1782832778.594144	0.273765	-0.008159	0.298059	0.059696
1782832778.607880	0.271771	-0.001932	0.305936	0.059568
1782832778.623706	0.271771	-0.001932	0.305936	0.059568
1782832778.639910	0.271101	-0.002108	0.313248	0.059416
1782832778.657654	0.277373	0.015671	0.297270	0.059216
1782832778.672033	0.277356	0.018110	0.293450	0.059098
1782832778.685870	0.276457	0.005837	0.290910	0.059127
1782832778.699965	0.274807	0.008982	0.287278	0.059111
1782832778.716247	0.274904	0.007685	0.286191	0.059091
1782832778.729518	0.275980	0.013416	0.283255	0.058808
1782832778.745147	0.274588	0.000187	0.288471	0.058949
1782832778.760710	0.276918	0.022773	0.272691	0.058907
1782832778.775264	0.277175	0.010606	0.280188	0.058315
1782832778.788881	0.278584	-0.011623	0.292262	0.058403
1782832778.803399	0.273023	-0.011149	0.289588	0.058267
1782832778.817741	0.273023	-0.011149	0.289588	0.058267
1782832778.832245	0.272211	-0.006048	0.288735	0.058134
1782832778.847435	0.269889	0.047217	0.280681	0.058308
1782832778.862519	0.270231	0.030585	0.288482	0.058222
1782832778.876754	0.270049	0.032077	0.285549	0.057714
1782832778.890263	0.270645	0.039468	0.294085	0.057465
1782832778.905688	0.264222	0.028709	0.300096	0.057628
1782832778.921158	0.261691	0.031200	0.304869	0.057628
1782832778.937430	0.261374	0.060424	0.307370	0.057081
1782832778.950995	0.262295	0.072220	0.315602	0.057253
1782832778.965459	0.262943	0.077911	0.315223	0.057449
1782832778.979928	0.268828	0.068352	0.328264	0.057325
1782832778.995738	0.268106	0.033646	0.331673	0.057754
1782832779.009162	0.268673	0.028792	0.323358	0.057754
1782832779.023278	0.268746	0.033944	0.324731	0.057568
1782832779.038179	0.268974	0.017366	0.312821	0.057546
1782832779.053210	0.273746	0.021588	0.303592	0.057420
1782832779.069212	0.275298	0.016186	0.324891	0.057728
1782832779.086276	0.276873	0.006974	0.322094	0.057906
1782832779.108406	0.284491	0.039272	0.326536	0.057865
1782832779.126841	0.281917	0.010722	0.329582	0.058112
1782832779.165082	0.279602	-0.005816	0.305011	0.059161
1782832779.184642	0.279085	0.002597	0.297040	0.059460
