时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832674.296061	0.316484	-0.175530	0.414404	-0.214104
1782832674.310448	0.319237	-0.158676	0.406095	-0.212804
1782832674.326308	0.317389	-0.173267	0.414557	-0.211973
1782832674.340196	0.314385	-0.190097	0.442443	-0.210295
1782832674.355717	0.293923	-0.202798	0.448737	-0.208018
1782832674.368945	0.295815	-0.179309	0.425921	-0.206773
1782832674.385230	0.298103	-0.165785	0.403790	-0.204637
1782832674.398978	0.286453	-0.191360	0.401364	-0.203507
1782832674.413493	0.287467	-0.172566	0.360132	-0.200242
1782832674.428619	0.270243	-0.185188	0.403435	-0.200242
1782832674.445516	0.260508	-0.204034	0.401031	-0.197742
1782832674.459708	0.238435	-0.225344	0.434229	-0.196312
1782832674.474407	0.237547	-0.185413	0.392678	-0.194346
1782832674.488916	0.231715	-0.210668	0.439225	-0.193014
1782832674.504168	0.231686	-0.186475	0.386672	-0.189855
1782832674.518573	0.235261	-0.216006	0.453152	-0.189169
1782832674.533445	0.234527	-0.206421	0.427885	-0.187747
1782832674.547890	0.231899	-0.211213	0.412487	-0.186443
1782832674.562013	0.247647	-0.223170	0.445046	-0.185182
1782832674.575839	0.247850	-0.200026	0.408633	-0.182284
1782832674.589262	0.254112	-0.232190	0.458931	-0.181609
1782832674.607288	0.260680	-0.217293	0.459327	-0.178857
1782832674.626961	0.280266	-0.253459	0.454701	-0.175809
1782832674.644566	0.282300	-0.215490	0.504109	-0.174793
1782832674.660812	0.293465	-0.260697	0.525827	-0.173891
1782832674.678903	0.295615	-0.266341	0.534175	-0.171011
1782832674.692839	0.297553	-0.276691	0.506369	-0.169674
1782832674.708238	0.314911	-0.244367	0.529792	-0.166871
1782832674.722924	0.304964	-0.262615	0.505183	-0.165459
1782832674.736336	0.311090	-0.243766	0.517407	-0.164484
1782832674.750067	0.313605	-0.254520	0.495173	-0.163323
1782832674.764411	0.319483	-0.260221	0.506140	-0.160272
1782832674.777585	0.321275	-0.243541	0.470584	-0.159155
1782832674.793962	0.306353	-0.249949	0.512661	-0.156198
1782832674.810294	0.306513	-0.257821	0.482457	-0.154774
1782832674.825653	0.286726	-0.225963	0.530754	-0.153079
1782832674.839092	0.284325	-0.228933	0.543914	-0.152426
1782832674.853709	0.285257	-0.234104	0.503805	-0.149203
1782832674.868378	0.264302	-0.202805	0.549929	-0.147757
1782832674.882954	0.249912	-0.170349	0.550106	-0.144182
1782832674.896315	0.248664	-0.192409	0.533380	-0.142495
1782832674.909851	0.244105	-0.162305	0.561690	-0.140823
1782832674.925129	0.242235	-0.191306	0.559272	-0.139302
1782832674.939219	0.235397	-0.154508	0.591707	-0.137837
1782832674.954762	0.235806	-0.139078	0.581824	-0.133972
1782832674.969049	0.234816	-0.156578	0.572468	-0.132210
1782832674.982785	0.236166	-0.135277	0.566667	-0.129099
1782832674.995898	0.235290	-0.159101	0.557575	-0.127401
1782832675.012015	0.249816	-0.156127	0.556147	-0.125402
1782832675.025996	0.255179	-0.158251	0.599510	-0.124205
1782832675.040040	0.259298	-0.120474	0.596640	-0.122007
1782832675.060061	0.281377	-0.139623	0.587984	-0.119640
1782832675.074998	0.278582	-0.128209	0.566318	-0.116003
1782832675.090017	0.279211	-0.133357	0.536340	-0.114020
1782832675.105646	0.297985	-0.131074	0.562069	-0.111179
1782832675.122146	0.294149	-0.117031	0.543135	-0.109523
1782832675.136258	0.295210	-0.137829	0.524974	-0.108346
1782832675.150060	0.304342	-0.105294	0.573450	-0.106814
1782832675.164897	0.307282	-0.096449	0.560503	-0.103921
1782832675.178334	0.314484	-0.065910	0.554511	-0.102099
1782832675.192698	0.316651	-0.086174	0.530898	-0.099190
1782832675.207261	0.304753	-0.048991	0.535588	-0.097693
1782832675.223985	0.303739	-0.028499	0.536688	-0.093927
1782832675.237503	0.303739	-0.028499	0.536688	-0.093927
1782832675.254270	0.292809	-0.009880	0.556566	-0.092040
1782832675.267963	0.287303	0.007587	0.551099	-0.089186
1782832675.282137	0.270003	0.037006	0.556639	-0.087701
1782832675.295728	0.268789	0.027055	0.539692	-0.083468
1782832675.309060	0.262324	0.040761	0.530437	-0.081572
1782832675.324382	0.262446	0.059458	0.545194	-0.080039
1782832675.338409	0.261494	0.049586	0.529818	-0.078062
1782832675.352759	0.252740	0.070775	0.514989	-0.074584
1782832675.366433	0.247662	0.073667	0.520467	-0.073066
1782832675.380380	0.239624	0.085966	0.508021	-0.071427
1782832675.395755	0.236625	0.069160	0.491323	-0.068107
1782832675.411144	0.232388	0.118341	0.483632	-0.066707
1782832675.429297	0.238461	0.096608	0.472392	-0.065214
1782832675.443235	0.245603	0.115729	0.441125	-0.061707
1782832675.457003	0.242271	0.110925	0.461849	-0.060476
1782832675.470838	0.241355	0.086934	0.458229	-0.058824
1782832675.485196	0.254575	0.142491	0.440072	-0.055961
1782832675.499138	0.271822	0.145605	0.434920	-0.055135
1782832675.516315	0.271312	0.117516	0.430711	-0.052458
1782832675.534006	0.269891	0.143253	0.421624	-0.051231
1782832675.547623	0.283496	0.135051	0.393417	-0.049771
1782832675.561026	0.290386	0.169840	0.377560	-0.048470
1782832675.575460	0.291310	0.132397	0.378795	-0.046152
1782832675.589136	0.288084	0.159244	0.356158	-0.044613
1782832675.603137	0.289002	0.155379	0.359628	-0.043039
1782832675.619081	0.289589	0.156996	0.352052	-0.041782
1782832675.635895	0.294194	0.197649	0.322565	-0.040405
1782832675.649303	0.291223	0.212925	0.318754	-0.038921
1782832675.663977	0.286798	0.195612	0.305734	-0.036544
1782832675.678910	0.280844	0.216413	0.296627	-0.035479
1782832675.693456	0.280784	0.186195	0.306320	-0.033168
1782832675.716887	0.271443	0.189875	0.294162	-0.032180
1782832675.743366	0.261412	0.237022	0.291739	-0.030645
1782832675.759253	0.254993	0.247961	0.280986	-0.028387
1782832675.774142	0.253318	0.217567	0.279488	-0.026367
1782832675.788208	0.248573	0.230910	0.280050	-0.024689
1782832675.802730	0.246253	0.205487	0.258282	-0.022402
1782832675.817290	0.245645	0.241483	0.228085	-0.021273
1782832675.832291	0.245645	0.241483	0.228085	-0.021273
1782832675.848831	0.246211	0.220866	0.228920	-0.020266
1782832675.864660	0.246525	0.215095	0.234488	-0.018210
1782832675.877963	0.251358	0.220371	0.226002	-0.016884
1782832675.891732	0.250657	0.218909	0.225204	-0.016558
1782832675.908705	0.255540	0.229130	0.202217	-0.014630
1782832675.923371	0.265834	0.198606	0.198130	-0.013224
1782832675.936706	0.265834	0.198606	0.198130	-0.013224
1782832675.950541	0.271881	0.216324	0.187257	-0.011896
1782832675.965843	0.272362	0.224201	0.223080	-0.010756
1782832675.979003	0.280212	0.215322	0.198542	-0.009929
1782832675.993463	0.281533	0.209154	0.206533	-0.008631
1782832676.008811	0.290270	0.218364	0.184217	-0.008145
1782832676.023154	0.292528	0.200604	0.192457	-0.007314
1782832676.037715	0.291533	0.212203	0.195056	-0.006634
1782832676.054006	0.293217	0.195317	0.201947	-0.005243
1782832676.069029	0.295205	0.200108	0.206142	-0.004550
1782832676.083828	0.290324	0.207479	0.209458	-0.002985
1782832676.097816	0.284945	0.178862	0.197943	-0.002802
1782832676.113834	0.286074	0.184592	0.203113	-0.000998
1782832676.127918	0.288556	0.202953	0.203340	-0.000955
1782832676.143261	0.288556	0.202953	0.203340	-0.000955
1782832676.157676	0.276948	0.205203	0.182897	0.000146
1782832676.170905	0.277205	0.173417	0.204814	0.000808
1782832676.185134	0.270603	0.164914	0.207058	0.002381
1782832676.199502	0.270555	0.170797	0.221984	0.002597
1782832676.214780	0.256246	0.164662	0.202666	0.003499
1782832676.227952	0.255654	0.158889	0.218894	0.003516
1782832676.241766	0.255654	0.158889	0.218894	0.003516
1782832676.259412	0.250603	0.163820	0.223108	0.004695
1782832676.274703	0.252588	0.161411	0.231863	0.004975
1782832676.289589	0.251707	0.147833	0.243905	0.005441
1782832676.303696	0.252385	0.132857	0.241555	0.006781
1782832676.317646	0.252029	0.150807	0.241522	0.006423
1782832676.349941	0.268052	0.137599	0.219515	0.006571
1782832676.369776	0.271369	0.112340	0.242199	0.007391
1782832676.386482	0.277082	0.113725	0.256972	0.007692
1782832676.408698	0.281747	0.096631	0.264456	0.007834
1782832676.429181	0.290530	0.107274	0.249206	0.007822
1782832676.452314	0.293037	0.108155	0.243759	0.008755
1782832676.470609	0.297727	0.098236	0.261102	0.008212
1782832676.486343	0.294786	0.064331	0.296670	0.008425
1782832676.501357	0.295319	0.057905	0.305643	0.008710
1782832676.516153	0.296959	0.074150	0.299743	0.008458
1782832676.534984	0.292131	0.028204	0.293294	0.008902
1782832676.548757	0.292579	0.059989	0.304496	0.009136
1782832676.562972	0.286444	0.056528	0.312381	0.009559
1782832676.577404	0.286573	0.035959	0.309468	0.009906
1782832676.592772	0.273900	0.062896	0.326896	0.010323
1782832676.606486	0.269025	0.051902	0.322132	0.010998
1782832676.621632	0.267223	0.055935	0.332974	0.011116
1782832676.638886	0.259574	0.040718	0.333297	0.010761
1782832676.655569	0.258538	0.044392	0.330067	0.011075
1782832676.670062	0.261390	0.056317	0.334068	0.011382
1782832676.685920	0.258208	0.018068	0.334783	0.011484
1782832676.699365	0.264550	0.029300	0.325374	0.011306
1782832676.714293	0.263575	0.015542	0.336282	0.012325
1782832676.728475	0.264747	0.047426	0.336501	0.011960
1782832676.743256	0.268544	0.062361	0.342210	0.012199
1782832676.756865	0.265587	0.024850	0.344628	0.012370
1782832676.770387	0.265126	0.015564	0.335865	0.012904
1782832676.786117	0.274838	0.044118	0.340797	0.012573
1782832676.804291	0.268703	0.039407	0.359352	0.012652
1782832676.820919	0.273749	0.024888	0.369170	0.013214
1782832676.834887	0.274257	0.030574	0.360046	0.013754
1782832676.849515	0.275265	0.008353	0.349450	0.013960
1782832676.873329	0.277469	-0.001713	0.365624	0.014675
1782832676.886970	0.285225	-0.000883	0.334386	0.015370
1782832676.900576	0.281474	-0.000129	0.350070	0.015302
1782832676.914808	0.282327	-0.019501	0.338055	0.015364
1782832676.928648	0.285143	-0.014846	0.331320	0.015869
1782832676.943812	0.289443	0.016107	0.329521	0.016143
1782832676.958673	0.283835	-0.015973	0.337699	0.016164
1782832676.973558	0.284783	-0.014059	0.319697	0.015580
1782832676.986947	0.284594	-0.009033	0.317449	0.015932
1782832677.002898	0.286287	-0.016797	0.321372	0.016542
1782832677.017371	0.282149	0.001055	0.308888	0.016307
1782832677.030987	0.282149	0.001055	0.308888	0.016307
1782832677.046674	0.278152	0.021028	0.310530	0.016189
1782832677.062623	0.277531	0.007959	0.330683	0.016616
1782832677.076598	0.277401	0.050180	0.308395	0.016863
1782832677.090903	0.272228	0.019412	0.314310	0.016854
1782832677.106051	0.267068	0.020542	0.319652	0.016965
1782832677.120096	0.263698	0.035638	0.330281	0.017065
1782832677.133746	0.262623	0.021404	0.325816	0.017423
1782832677.177241	0.253992	0.045736	0.320162	0.018017
1782832677.193228	0.253541	0.043834	0.324158	0.018762
1782832677.207797	0.255796	0.043170	0.342522	0.019266
1782832677.222025	0.256710	0.042140	0.348008	0.019297
1782832677.236409	0.256108	0.049024	0.343509	0.019622
1782832677.250906	0.254606	0.048689	0.334571	0.019700
1782832677.268095	0.259371	0.031187	0.305201	0.020368
1782832677.283858	0.268772	0.032968	0.298429	0.020892
1782832677.299480	0.278650	0.048410	0.289150	0.020459
1782832677.314898	0.278994	0.058010	0.291684	0.021020
1782832677.328485	0.278300	0.040553	0.309056	0.021504
1782832677.343924	0.277429	0.033944	0.294459	0.021231
1782832677.359438	0.278959	0.045771	0.280195	0.021096
1782832677.373879	0.279361	0.042706	0.291047	0.021748
1782832677.387018	0.283431	0.021165	0.290365	0.022078
1782832677.400184	0.283598	0.024125	0.293105	0.022203
1782832677.414399	0.284669	0.037392	0.288456	0.022776
1782832677.429421	0.284024	0.050574	0.295079	0.022373
1782832677.443361	0.281168	0.057144	0.289349	0.022310
1782832677.456529	0.281403	0.044250	0.299113	0.022180
1782832677.472569	0.280387	0.064546	0.297775	0.022726
1782832677.485856	0.280655	0.076161	0.298666	0.022924
1782832677.499935	0.273989	0.079822	0.290405	0.023170
1782832677.514683	0.273760	0.075090	0.285147	0.022923
1782832677.528469	0.274064	0.081089	0.289219	0.023088
1782832677.542644	0.274064	0.070780	0.286785	0.023620
1782832677.555956	0.273106	0.079446	0.290443	0.023732
1782832677.570781	0.267054	0.082578	0.288225	0.023771
1782832677.585218	0.265848	0.093564	0.291583	0.023876
1782832677.599773	0.263850	0.104946	0.299360	0.024435
1782832677.613611	0.262777	0.125700	0.301049	0.024873
1782832677.634695	0.262511	0.130754	0.286081	0.024763
1782832677.649048	0.260630	0.123958	0.292445	0.025006
1782832677.663207	0.255297	0.139421	0.288124	0.026080
1782832677.677467	0.254916	0.123745	0.303885	0.025792
1782832677.695263	0.262154	0.151869	0.320411	0.026113
1782832677.710040	0.261556	0.146857	0.320571	0.026633
1782832677.723956	0.261740	0.145251	0.315639	0.027157
1782832677.739366	0.262429	0.146746	0.290084	0.027215
1782832677.755960	0.262348	0.122349	0.306639	0.027932
1782832677.770508	0.271494	0.107656	0.302654	0.027849
1782832677.786797	0.277226	0.140084	0.316704	0.028634
1782832677.800185	0.275988	0.095618	0.335547	0.029177
1782832677.815664	0.276062	0.098961	0.325487	0.029770
1782832677.829568	0.275127	0.096553	0.311660	0.030022
1782832677.844806	0.277096	0.097534	0.301007	0.030463
1782832677.858121	0.276094	0.090149	0.302699	0.031015
1782832677.873487	0.276550	0.084101	0.291957	0.031741
1782832677.887455	0.276652	0.085315	0.306663	0.031956
1782832677.901547	0.277607	0.093847	0.306171	0.032405
1782832677.917526	0.276035	0.084559	0.295497	0.032702
1782832677.931933	0.276035	0.084559	0.295497	0.032702
1782832677.945989	0.277422	0.075387	0.273207	0.033141
1782832677.961761	0.281294	0.084943	0.268138	0.033701
1782832677.979193	0.282163	0.078739	0.273181	0.033487
1782832677.993881	0.282597	0.063629	0.288101	0.033974
1782832678.008548	0.280878	0.059956	0.275954	0.033973
1782832678.024470	0.282406	0.057142	0.256334	0.034273
1782832678.038292	0.280112	0.055080	0.250832	0.033845
1782832678.057797	0.278720	0.045448	0.255770	0.034479
1782832678.075144	0.280856	0.031099	0.253451	0.034793
1782832678.090887	0.276214	0.008321	0.249868	0.034539
1782832678.105554	0.276196	0.006050	0.258258	0.034978
1782832678.119892	0.274132	0.043108	0.239714	0.035351
1782832678.134764	0.276284	0.037188	0.248900	0.035349
1782832678.148746	0.276112	0.025871	0.251588	0.035552
1782832678.163254	0.269873	0.057178	0.253038	0.035427
1782832678.177127	0.266340	0.035639	0.238312	0.035863
1782832678.190281	0.266263	0.024084	0.246381	0.035849
1782832678.206288	0.270163	0.037611	0.242069	0.035980
1782832678.220430	0.267274	0.024465	0.259090	0.035664
1782832678.234000	0.268258	0.027997	0.261837	0.036154
1782832678.247810	0.268083	0.016163	0.279349	0.035841
1782832678.263310	0.272638	0.025884	0.264912	0.035748
1782832678.277313	0.274293	0.022772	0.244282	0.036137
1782832678.290871	0.274096	0.034844	0.237531	0.036425
1782832678.308700	0.277640	0.033300	0.230468	0.036295
1782832678.326104	0.281080	0.045103	0.231980	0.036565
1782832678.339740	0.277247	0.043763	0.249778	0.036672
1782832678.354243	0.272384	0.038673	0.246587	0.036882
1782832678.367813	0.272523	0.041660	0.249565	0.036452
1782832678.381100	0.274008	0.055688	0.242133	0.036317
1782832678.395005	0.275270	0.057153	0.254218	0.036402
1782832678.408525	0.275386	0.064954	0.261152	0.036270
1782832678.422123	0.273088	0.061877	0.268125	0.036156
1782832678.435500	0.273073	0.068502	0.267380	0.036699
1782832678.448632	0.278415	0.070959	0.270564	0.036786
1782832678.463399	0.278401	0.059283	0.257269	0.037160
1782832678.477994	0.283038	0.055437	0.250343	0.036983
1782832678.493170	0.283005	0.055597	0.252398	0.037240
1782832678.508666	0.286891	0.063047	0.264140	0.037159
1782832678.523727	0.277695	0.061769	0.269772	0.036772
1782832678.537481	0.275589	0.064271	0.288199	0.036409
1782832678.553109	0.275856	0.060162	0.293878	0.036893
1782832678.567483	0.282897	0.064741	0.276002	0.036826
1782832678.582556	0.279015	0.054694	0.280158	0.036981
1782832678.597047	0.279252	0.066749	0.278112	0.037029
1782832678.610716	0.280812	0.068554	0.286416	0.037605
1782832678.628018	0.283018	0.084447	0.287368	0.037626
1782832678.642729	0.279064	0.097868	0.274443	0.037227
1782832678.657547	0.278385	0.093019	0.290641	0.037285
1782832678.671505	0.278445	0.096200	0.291157	0.037773
1782832678.685037	0.272955	0.078804	0.291314	0.037824
1782832678.698407	0.272870	0.073127	0.294527	0.037320
1782832678.712702	0.274084	0.081331	0.291745	0.037945
1782832678.729060	0.274155	0.097053	0.292688	0.037847
1782832678.743352	0.270971	0.086358	0.281328	0.037751
1782832678.757438	0.271039	0.088121	0.281256	0.037821
1782832678.773040	0.276979	0.096335	0.288216	0.038111
1782832678.786809	0.276035	0.087383	0.277934	0.038250
1782832678.802783	0.276352	0.082555	0.276166	0.038392
1782832678.818493	0.276431	0.087634	0.271306	0.038316
1782832678.833896	0.277139	0.094735	0.270609	0.038558
1782832678.848131	0.281072	0.097722	0.275325	0.039036
1782832678.863025	0.281329	0.079266	0.280604	0.039400
1782832678.877811	0.282009	0.065035	0.289585	0.039396
1782832678.892610	0.282125	0.053776	0.289068	0.039933
1782832678.906094	0.280613	0.048608	0.287929	0.039949
1782832678.919653	0.274449	0.030728	0.274137	0.040619
1782832678.936648	0.274530	0.021870	0.280242	0.040769
1782832678.955251	0.277126	0.030111	0.306682	0.041644
1782832678.968905	0.276956	0.026774	0.302392	0.041851
1782832678.986012	0.272562	0.020724	0.284760	0.042533
1782832679.001521	0.273059	0.016194	0.281343	0.042524
1782832679.016781	0.272838	0.001898	0.295324	0.043773
1782832679.040731	0.272937	0.017759	0.280237	0.043984
1782832679.062001	0.274693	0.012086	0.261355	0.044485
1782832679.075541	0.277508	-0.007488	0.258186	0.045256
1782832679.088829	0.277379	0.013880	0.254254	0.045653
1782832679.102599	0.276961	0.009494	0.235153	0.045939
1782832679.117523	0.281307	0.005668	0.249644	0.046794
1782832679.132290	0.281307	0.005668	0.249644	0.046794
1782832679.147754	0.282805	0.000265	0.264571	0.047811
1782832679.161662	0.278740	-0.008783	0.264876	0.047990
1782832679.176340	0.278698	-0.006558	0.262333	0.048700
1782832679.190895	0.274986	-0.016471	0.241719	0.048793
1782832679.206098	0.271123	-0.024655	0.250577	0.049906
1782832679.219474	0.268949	-0.010422	0.270116	0.050446
1782832679.233329	0.268772	-0.002353	0.271463	0.050796
1782832679.247044	0.269956	-0.004281	0.262406	0.051093
1782832679.263718	0.266301	-0.007177	0.265259	0.051976
1782832679.280491	0.267935	0.002906	0.250535	0.052608
1782832679.295591	0.267631	-0.002444	0.247152	0.053616
1782832679.310802	0.272397	0.003528	0.262213	0.053855
1782832679.326475	0.276092	-0.001831	0.268079	0.054007
1782832679.339894	0.277001	-0.010345	0.249299	0.054609
1782832679.355396	0.277889	-0.019020	0.237082	0.055585
1782832679.370506	0.277814	-0.016392	0.233299	0.055857
1782832679.384324	0.271466	-0.009634	0.235683	0.056346
1782832679.398174	0.271967	0.007795	0.246222	0.056800
1782832679.411984	0.271843	0.006483	0.249187	0.057329
1782832679.433625	0.274916	0.028458	0.278039	0.057692
1782832679.449547	0.272729	0.002573	0.264104	0.058420
1782832679.467570	0.272461	-0.003215	0.251717	0.059088
1782832679.485707	0.275864	0.011577	0.268573	0.059822
1782832679.503960	0.275791	0.013524	0.258630	0.061012
1782832679.519881	0.279334	0.027114	0.265767	0.060950
1782832679.534134	0.279161	0.020986	0.272125	0.060791
1782832679.548617	0.277474	0.007313	0.265001	0.061617
1782832679.563028	0.269463	-0.011610	0.273060	0.062703
1782832679.576712	0.272693	-0.024126	0.299314	0.063169
1782832679.590880	0.272465	-0.002638	0.297506	0.063140
1782832679.607679	0.270993	0.025195	0.299457	0.063920
1782832679.620982	0.267591	0.012411	0.292898	0.064427
1782832679.635304	0.266304	0.010579	0.292401	0.064932
1782832679.650398	0.266201	0.027429	0.292809	0.064864
1782832679.665793	0.266997	-0.006483	0.300370	0.065517
1782832679.680000	0.270330	0.002781	0.306676	0.065888
1782832679.695047	0.270117	0.014295	0.311163	0.066368
1782832679.710615	0.276718	0.015451	0.307317	0.066857
1782832679.726992	0.275037	0.015037	0.293886	0.067397
1782832679.740693	0.271001	0.023972	0.278632	0.067500
1782832679.756126	0.271363	0.040962	0.291560	0.068186
1782832679.771492	0.271440	0.019106	0.294472	0.068734
1782832679.785542	0.270763	0.040142	0.314510	0.068806
1782832679.799903	0.272283	0.046086	0.310397	0.069269
1782832679.815221	0.274551	0.047647	0.295787	0.069954
1782832679.829538	0.274619	0.054185	0.300608	0.070266
1782832679.843672	0.276308	0.033593	0.287510	0.070603
1782832679.857427	0.276550	0.026936	0.296514	0.070744
1782832679.872514	0.276753	0.039674	0.289845	0.070905
1782832679.886770	0.281058	0.054172	0.299043	0.071684
1782832679.900285	0.276324	0.052156	0.311878	0.071762
1782832679.914930	0.276548	0.038742	0.314355	0.072363
1782832679.928692	0.271327	0.033887	0.300660	0.072363
1782832679.943188	0.273060	0.023009	0.300269	0.072824
1782832679.956870	0.270795	0.036809	0.306721	0.072794
1782832679.972717	0.270839	0.028507	0.308709	0.073051
1782832679.987147	0.274404	0.020851	0.307725	0.073906
1782832680.000444	0.276355	0.020483	0.316484	0.074307
1782832680.014329	0.276383	0.021804	0.311497	0.074793
1782832680.028409	0.275068	0.007510	0.289616	0.074793
1782832680.041900	0.277044	0.006623	0.283866	0.074602
1782832680.056093	0.277040	0.009489	0.282424	0.075141
1782832680.072270	0.276571	0.008209	0.298176	0.075228
1782832680.087015	0.275311	0.021990	0.290775	0.075441
1782832680.113893	0.272629	0.019145	0.289184	0.076011
1782832680.129592	0.272293	0.012327	0.266984	0.076899
1782832680.145302	0.271972	0.007328	0.265652	0.077082
1782832680.161811	0.276727	0.022065	0.273669	0.077004
1782832680.180689	0.281009	0.017750	0.284591	0.077301
1782832680.194356	0.281409	0.040181	0.272205	0.077803
1782832680.209594	0.278360	0.026961	0.253412	0.077803
1782832680.225358	0.280998	0.020029	0.243868	0.078352
