时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832751.364866	0.253862	-0.015659	0.572129	-0.128696
1782832751.378826	0.248328	-0.014130	0.616763	-0.128000
1782832751.393584	0.247815	-0.001867	0.575096	-0.125376
1782832751.407662	0.252819	0.016069	0.584088	-0.125376
1782832751.424886	0.247097	-0.014611	0.575376	-0.122501
1782832751.439236	0.255346	0.034411	0.590046	-0.121634
1782832751.454482	0.255112	0.037560	0.562208	-0.118797
1782832751.470756	0.261546	0.029532	0.585702	-0.117256
1782832751.485890	0.272885	0.015233	0.581112	-0.115217
1782832751.501735	0.270089	0.024373	0.579262	-0.113667
1782832751.529581	0.276705	0.033466	0.563538	-0.110850
1782832751.544298	0.286041	0.014211	0.539881	-0.108562
1782832751.558889	0.286959	0.018365	0.510724	-0.107260
1782832751.574255	0.288450	0.024750	0.520394	-0.104183
1782832751.588671	0.282820	0.043946	0.519102	-0.103145
1782832751.602458	0.287385	0.080845	0.497828	-0.102345
1782832751.616728	0.288818	0.081241	0.496255	-0.101102
1782832751.634212	0.290141	0.074286	0.493443	-0.098500
1782832751.648597	0.286102	0.096822	0.493904	-0.096062
1782832751.662596	0.275109	0.091479	0.512258	-0.093549
1782832751.675856	0.275054	0.104023	0.498189	-0.092529
1782832751.689759	0.272848	0.094799	0.508305	-0.091172
1782832751.703305	0.265676	0.132285	0.491269	-0.088585
1782832751.717016	0.265676	0.132285	0.491269	-0.088585
1782832751.733685	0.261743	0.120591	0.482705	-0.085484
1782832751.748661	0.254147	0.126224	0.495630	-0.084048
1782832751.763294	0.242504	0.118635	0.496482	-0.081500
1782832751.777895	0.241697	0.102027	0.484847	-0.080023
1782832751.794837	0.245179	0.135279	0.509442	-0.077381
1782832751.809005	0.247446	0.133452	0.493870	-0.076560
1782832751.823179	0.250066	0.114503	0.494691	-0.074965
1782832751.837235	0.249068	0.119013	0.495189	-0.073338
1782832751.852862	0.245634	0.117098	0.494950	-0.071655
1782832751.868487	0.255551	0.121841	0.490594	-0.070065
1782832751.887511	0.267705	0.121268	0.459715	-0.068111
1782832751.916778	0.263429	0.128397	0.455133	-0.066097
1782832751.954648	0.286143	0.120014	0.420896	-0.063336
1782832751.971745	0.282804	0.108475	0.444048	-0.061416
1782832751.986548	0.289889	0.096534	0.423597	-0.059539
1782832752.002399	0.290770	0.073939	0.425945	-0.058934
1782832752.020372	0.297464	0.120618	0.385067	-0.058206
1782832752.038698	0.299840	0.082711	0.375223	-0.056250
1782832752.061982	0.293967	0.119323	0.366580	-0.054433
1782832752.080090	0.293420	0.131583	0.369594	-0.052912
1782832752.096080	0.283258	0.117102	0.359041	-0.050718
1782832752.110992	0.283552	0.117640	0.366209	-0.050090
1782832752.126618	0.280483	0.122220	0.345542	-0.049199
1782832752.139745	0.280522	0.104180	0.350764	-0.048295
1782832752.154052	0.264605	0.140194	0.329514	-0.046476
1782832752.169072	0.264201	0.131469	0.325136	-0.045499
1782832752.182953	0.257180	0.110413	0.313835	-0.043663
1782832752.196653	0.251559	0.099679	0.305579	-0.042695
1782832752.212106	0.250660	0.113653	0.295683	-0.042440
1782832752.233006	0.243389	0.107810	0.289565	-0.040213
1782832752.247314	0.243892	0.097680	0.291681	-0.039291
1782832752.263958	0.239551	0.122453	0.285083	-0.037314
1782832752.278843	0.237473	0.135126	0.287210	-0.036592
1782832752.295290	0.248581	0.118682	0.289793	-0.034970
1782832752.308915	0.247929	0.131380	0.296544	-0.034464
1782832752.324128	0.251770	0.123245	0.293111	-0.033235
1782832752.338138	0.251406	0.112455	0.285534	-0.032630
1782832752.354641	0.266493	0.114810	0.290415	-0.030855
1782832752.368687	0.266357	0.109935	0.284311	-0.030186
1782832752.385064	0.274552	0.099516	0.262388	-0.028021
1782832752.398334	0.272847	0.118651	0.250921	-0.027377
1782832752.412673	0.273002	0.102903	0.251873	-0.026777
1782832752.427501	0.281093	0.122074	0.246655	-0.026552
1782832752.441089	0.284026	0.140360	0.221107	-0.025578
1782832752.457511	0.286275	0.116619	0.238005	-0.024107
1782832752.473334	0.287253	0.119869	0.241745	-0.023057
1782832752.489966	0.282309	0.102449	0.246605	-0.021867
1782832752.506330	0.278683	0.089509	0.234031	-0.019839
1782832752.520833	0.281676	0.094792	0.223417	-0.019839
1782832752.541045	0.279958	0.103445	0.208692	-0.018672
1782832752.556971	0.280857	0.109141	0.217998	-0.016456
1782832752.573353	0.276725	0.115255	0.226493	-0.015406
1782832752.587572	0.268285	0.096224	0.225149	-0.014370
1782832752.601012	0.264104	0.105600	0.240262	-0.013749
1782832752.614918	0.263704	0.104600	0.245444	-0.013630
1782832752.630090	0.253088	0.116633	0.222686	-0.012531
1782832752.645342	0.254606	0.094497	0.255017	-0.011460
1782832752.686505	0.256431	0.095411	0.269239	-0.009166
1782832752.700392	0.261662	0.075691	0.257940	-0.008795
1782832752.715589	0.259185	0.033874	0.261648	-0.008245
1782832752.729183	0.259030	0.050862	0.249909	-0.007668
1782832752.746142	0.258954	0.034794	0.252291	-0.006325
1782832752.761715	0.265265	0.041133	0.251959	-0.005825
1782832752.776414	0.270678	0.058971	0.270041	-0.004974
1782832752.790490	0.270677	0.025041	0.265529	-0.004460
1782832752.807421	0.277529	0.044934	0.278570	-0.003577
1782832752.820629	0.282706	0.031566	0.282766	-0.003024
1782832752.834819	0.279817	0.014221	0.292051	-0.002613
1782832752.849044	0.280330	0.009163	0.296815	-0.002485
1782832752.863165	0.276769	-0.006810	0.280991	-0.001494
1782832752.876625	0.282906	-0.015491	0.264880	-0.000746
1782832752.890717	0.283457	-0.030927	0.268671	-0.000654
1782832752.908950	0.282947	-0.017691	0.281884	0.000548
1782832752.924285	0.280372	-0.026452	0.283308	0.000599
1782832752.937955	0.281192	-0.042976	0.298069	0.000028
1782832752.951860	0.281894	-0.030862	0.298743	0.000883
1782832752.966304	0.278180	-0.067406	0.294999	0.001324
1782832752.979716	0.278571	-0.064694	0.293260	0.000889
1782832752.995280	0.281444	-0.026859	0.284462	0.001820
1782832753.008908	0.280553	-0.035371	0.287672	0.002136
1782832753.023530	0.280775	-0.037750	0.287176	0.001918
1782832753.039113	0.276068	-0.066606	0.303465	0.002302
1782832753.057510	0.273201	-0.051388	0.319849	0.002645
1782832753.073355	0.272860	-0.065796	0.315925	0.003290
1782832753.086579	0.276104	-0.062561	0.337985	0.003368
1782832753.100068	0.275762	-0.037433	0.325678	0.003480
1782832753.115111	0.268874	-0.060317	0.338861	0.003333
1782832753.128305	0.263992	-0.051496	0.324135	0.004572
1782832753.143217	0.263894	-0.060108	0.331452	0.004829
1782832753.158147	0.260042	-0.032253	0.376037	0.005411
1782832753.172436	0.259629	-0.017935	0.363940	0.005515
1782832753.188154	0.262144	-0.039860	0.365163	0.006401
1782832753.206252	0.261903	-0.023126	0.370064	0.006430
1782832753.221943	0.263911	-0.047037	0.346549	0.007687
1782832753.235906	0.271826	-0.042992	0.350188	0.008333
1782832753.251557	0.271554	-0.055909	0.365075	0.008813
1782832753.266491	0.272779	-0.051179	0.363154	0.009950
1782832753.279913	0.272814	-0.049427	0.361362	0.010183
1782832753.294971	0.275722	-0.063530	0.373843	0.010509
1782832753.308424	0.274542	-0.045679	0.371762	0.011606
1782832753.322891	0.272159	-0.047799	0.379528	0.011606
1782832753.338418	0.272843	-0.085417	0.370034	0.012516
1782832753.352273	0.274316	-0.096766	0.368540	0.013222
1782832753.366801	0.276522	-0.117546	0.348067	0.014189
1782832753.380051	0.276856	-0.093107	0.323933	0.014716
1782832753.394765	0.279877	-0.119380	0.350062	0.016050
1782832753.409003	0.279877	-0.119380	0.350062	0.016050
1782832753.423531	0.276329	-0.127042	0.345205	0.016562
1782832753.437035	0.276472	-0.126434	0.349510	0.017300
1782832753.450663	0.275750	-0.088295	0.358122	0.017861
1782832753.467257	0.269777	-0.105266	0.330276	0.018608
1782832753.480669	0.270010	-0.104514	0.332172	0.019227
1782832753.496021	0.269192	-0.103129	0.316051	0.020448
1782832753.509705	0.272734	-0.118347	0.321557	0.020170
1782832753.524218	0.273193	-0.103403	0.333882	0.021057
1782832753.538250	0.273875	-0.077150	0.328278	0.021720
1782832753.552211	0.279025	-0.081408	0.318710	0.021956
1782832753.566524	0.276860	-0.097915	0.310964	0.023081
1782832753.580371	0.276793	-0.097945	0.314699	0.024020
1782832753.596238	0.276943	-0.088530	0.299012	0.024116
1782832753.609624	0.276785	-0.088285	0.293899	0.024998
1782832753.627115	0.273678	-0.074733	0.321743	0.025567
1782832753.641505	0.273447	-0.074684	0.314916	0.026269
1782832753.659273	0.270236	-0.086827	0.314808	0.026990
1782832753.674044	0.270006	-0.065599	0.329789	0.028386
1782832753.689601	0.272721	-0.084405	0.299535	0.028176
1782832753.705450	0.278252	-0.086604	0.286307	0.029063
1782832753.721079	0.276863	-0.083066	0.291462	0.029063
1782832753.736878	0.276750	-0.080088	0.307997	0.029739
1782832753.750753	0.278270	-0.079879	0.309518	0.030015
1782832753.764813	0.274404	-0.047933	0.302239	0.030577
1782832753.778844	0.274726	-0.069946	0.309635	0.031164
1782832753.792933	0.271088	-0.083230	0.288174	0.031957
1782832753.807258	0.274217	-0.060358	0.306339	0.031936
1782832753.821930	0.273247	-0.053021	0.307268	0.031936
1782832753.837296	0.276914	-0.039743	0.305633	0.032585
1782832753.851822	0.276857	-0.049480	0.305896	0.032968
1782832753.867464	0.276297	-0.045810	0.292656	0.033343
1782832753.880841	0.277276	-0.050043	0.273203	0.033593
1782832753.896300	0.277009	-0.028942	0.261965	0.034509
1782832753.911161	0.277042	-0.038521	0.261606	0.034440
1782832753.925136	0.274045	-0.039451	0.283644	0.034432
1782832753.938681	0.273747	-0.042452	0.286170	0.035072
1782832753.956076	0.273510	-0.018066	0.306060	0.035480
1782832753.970376	0.269201	-0.022256	0.294569	0.035460
1782832753.984851	0.270940	-0.018222	0.273969	0.036201
1782832753.998826	0.275050	-0.012166	0.276698	0.036812
1782832754.014476	0.276281	-0.019001	0.272818	0.037179
1782832754.029724	0.276281	-0.019001	0.272818	0.037179
1782832754.044878	0.278603	-0.008791	0.298368	0.037781
1782832754.058951	0.271761	0.006765	0.299329	0.038107
1782832754.074041	0.271194	-0.021028	0.306335	0.038913
1782832754.088472	0.267790	-0.003159	0.290818	0.038648
1782832754.103578	0.266156	-0.030332	0.298566	0.040211
1782832754.116896	0.266156	-0.030332	0.298566	0.040211
1782832754.130479	0.270837	-0.012409	0.281645	0.040542
1782832754.144873	0.275621	0.011162	0.302675	0.041400
1782832754.158698	0.275342	-0.007873	0.296314	0.042005
1782832754.173953	0.275202	-0.015577	0.303716	0.042731
1782832754.187180	0.277097	-0.017598	0.308237	0.043230
1782832754.200968	0.277005	-0.002311	0.291132	0.043663
1782832754.217267	0.270380	-0.005138	0.276744	0.044177
1782832754.232142	0.272058	-0.000288	0.269401	0.044737
1782832754.247548	0.274493	0.002059	0.278539	0.045970
1782832754.261545	0.275665	-0.003257	0.287933	0.046121
1782832754.275536	0.275522	-0.021094	0.314984	0.046922
1782832754.288862	0.279958	-0.013302	0.301863	0.047381
1782832754.304829	0.278089	-0.029995	0.286829	0.048632
1782832754.319351	0.275113	-0.028935	0.277338	0.048632
1782832754.332867	0.275155	-0.024652	0.280968	0.049293
1782832754.347825	0.271499	-0.034552	0.291355	0.049860
1782832754.364269	0.269910	-0.014172	0.309692	0.050932
1782832754.377498	0.269612	-0.032105	0.320848	0.051496
1782832754.390702	0.271741	-0.010386	0.327244	0.051924
1782832754.406674	0.270630	-0.018521	0.300617	0.052894
1782832754.420755	0.274667	-0.007504	0.275339	0.052955
1782832754.435186	0.274565	-0.011058	0.273328	0.053999
1782832754.450425	0.274984	-0.032978	0.279324	0.054393
1782832754.466039	0.275102	-0.023759	0.289615	0.055369
1782832754.479197	0.278287	-0.011057	0.311248	0.055637
1782832754.494782	0.278269	-0.026317	0.308187	0.056550
1782832754.508402	0.273141	-0.036400	0.309780	0.057111
1782832754.523404	0.272069	-0.037942	0.301079	0.057513
1782832754.537831	0.273261	-0.040177	0.303354	0.057937
1782832754.558585	0.273136	-0.032353	0.298682	0.058499
1782832754.575081	0.273938	-0.020666	0.296773	0.059493
1782832754.589016	0.281588	-0.001218	0.297626	0.060198
1782832754.606237	0.281566	0.014873	0.280554	0.060838
1782832754.623693	0.278116	0.008316	0.246842	0.061225
1782832754.637992	0.278374	0.002742	0.250750	0.061957
1782832754.652349	0.277610	-0.016273	0.257409	0.062196
1782832754.675734	0.274855	-0.002967	0.267363	0.063244
1782832754.692927	0.273414	0.016473	0.281591	0.063560
1782832754.708280	0.270319	-0.014948	0.273942	0.064359
1782832754.726102	0.267099	-0.016253	0.267313	0.064548
1782832754.739855	0.272218	-0.013905	0.268301	0.065016
1782832754.754348	0.272121	-0.024718	0.261743	0.065545
1782832754.770229	0.272903	-0.014769	0.257857	0.065864
1782832754.789320	0.272594	-0.004149	0.244407	0.066321
1782832754.804435	0.277447	-0.011157	0.223385	0.067023
1782832754.820706	0.273654	-0.012615	0.222772	0.067023
1782832754.838435	0.273663	0.010616	0.218029	0.067732
1782832754.852482	0.274326	-0.006118	0.237301	0.068870
1782832754.865999	0.276381	0.027138	0.250942	0.068613
1782832754.879406	0.276465	0.014945	0.261519	0.069281
1782832754.894035	0.274817	0.019157	0.268918	0.069743
1782832754.909427	0.274897	0.017437	0.245702	0.070163
1782832754.925002	0.278711	0.014369	0.233604	0.070231
1782832754.939921	0.280977	0.020178	0.246898	0.070171
1782832754.954110	0.281276	0.019753	0.249707	0.071041
1782832754.970646	0.282621	0.001253	0.248197	0.071376
1782832754.987051	0.284986	0.006568	0.240664	0.071556
1782832755.005693	0.281738	0.006004	0.236625	0.072150
1782832755.022378	0.280598	0.011299	0.233419	0.072285
1782832755.036631	0.280849	-0.003142	0.231990	0.072154
1782832755.058932	0.273297	0.007652	0.247398	0.072155
1782832755.073477	0.273224	0.000475	0.249909	0.071903
1782832755.091162	0.273186	0.018441	0.235736	0.072015
1782832755.105896	0.271169	0.029595	0.254223	0.072144
1782832755.124382	0.267610	0.035462	0.266815	0.072341
1782832755.138135	0.270598	0.029495	0.269764	0.072267
1782832755.152699	0.270243	0.031967	0.267535	0.072108
1782832755.166208	0.267704	0.021093	0.256772	0.072173
1782832755.179413	0.270930	0.012179	0.251667	0.072297
1782832755.194920	0.270467	0.035997	0.239606	0.071266
1782832755.208116	0.274458	0.034795	0.246033	0.071153
1782832755.222420	0.270307	0.041607	0.261857	0.071153
1782832755.236781	0.269809	0.050387	0.267052	0.071038
1782832755.250499	0.264030	0.035146	0.286180	0.070510
1782832755.264751	0.266819	0.044435	0.291871	0.070810
1782832755.278054	0.266634	0.043890	0.293351	0.070735
1782832755.292854	0.271176	0.037032	0.318524	0.070017
1782832755.307249	0.272670	0.035328	0.317767	0.070171
1782832755.321065	0.267650	0.030401	0.324858	0.070171
1782832755.335676	0.267242	0.046041	0.317470	0.069645
1782832755.349108	0.277627	0.075016	0.285119	0.069694
1782832755.362780	0.274367	0.090022	0.284974	0.069742
1782832755.375945	0.274535	0.099376	0.276906	0.069912
1782832755.389306	0.275943	0.109782	0.286584	0.069701
1782832755.404310	0.275484	0.077407	0.318947	0.069834
1782832755.418314	0.275484	0.077407	0.318947	0.069834
1782832755.432447	0.275222	0.062310	0.321941	0.069302
1782832755.447619	0.277010	0.096588	0.311628	0.068995
1782832755.461304	0.277798	0.106095	0.305912	0.068773
1782832755.475805	0.278567	0.142159	0.284986	0.067917
1782832755.489453	0.275966	0.110557	0.292843	0.067669
1782832755.504186	0.274378	0.086512	0.299767	0.068077
1782832755.518437	0.274378	0.086512	0.299767	0.068077
1782832755.534714	0.277789	0.103718	0.312291	0.067439
1782832755.548602	0.276638	0.116875	0.302714	0.067267
1782832755.563040	0.277075	0.086360	0.292975	0.067256
1782832755.576400	0.277250	0.091471	0.287189	0.066926
1782832755.591822	0.277791	0.100047	0.280509	0.067109
1782832755.606420	0.275150	0.078754	0.281506	0.066934
1782832755.621150	0.272459	0.075196	0.287539	0.066934
1782832755.637079	0.272492	0.090085	0.318881	0.065940
1782832755.651899	0.270674	0.101621	0.302682	0.066304
1782832755.666471	0.272033	0.101853	0.296305	0.065968
1782832755.679820	0.271906	0.111646	0.286432	0.065865
1782832755.699998	0.268101	0.088255	0.290093	0.065578
1782832755.715907	0.267925	0.083431	0.282441	0.065890
1782832755.733265	0.268480	0.086470	0.288678	0.065386
1782832755.748412	0.266151	0.069603	0.292733	0.065372
1782832755.765411	0.265906	0.066309	0.311125	0.064306
1782832755.779512	0.265412	0.077678	0.304160	0.064529
1782832755.794187	0.267788	0.084914	0.300595	0.064478
1782832755.808958	0.269902	0.082551	0.290177	0.064478
1782832755.824294	0.269742	0.063744	0.292120	0.064045
1782832755.838245	0.270004	0.064968	0.278578	0.063637
1782832755.853468	0.274487	0.076444	0.282545	0.063682
1782832755.871558	0.275694	0.079286	0.282769	0.063681
1782832755.885711	0.279466	0.041387	0.292713	0.062898
1782832755.900718	0.279888	0.034880	0.297604	0.062848
1782832755.917202	0.280243	0.032496	0.301893	0.062631
1782832755.933056	0.282619	0.049200	0.297855	0.062339
1782832755.946671	0.285664	0.052539	0.309996	0.062196
1782832755.960752	0.285773	0.048859	0.301008	0.062190
1782832755.986630	0.287975	0.042354	0.260967	0.061704
1782832756.001376	0.288679	0.024216	0.257164	0.061604
1782832756.015918	0.286555	0.027407	0.268790	0.061170
1782832756.029662	0.282636	0.018220	0.280202	0.061196
1782832756.049193	0.276126	0.012812	0.276511	0.060618
1782832756.065251	0.273439	0.014364	0.290720	0.060659
1782832756.083862	0.267508	0.021603	0.292358	0.060030
1782832756.099311	0.259218	0.012102	0.278923	0.060078
1782832756.119058	0.257255	0.011806	0.294907	0.059629
1782832756.134023	0.256614	0.014983	0.288209	0.059550
1782832756.149728	0.251812	0.018733	0.299158	0.059805
1782832756.166590	0.250206	-0.000277	0.289185	0.059307
1782832756.182244	0.255099	0.019278	0.289120	0.058902
1782832756.197680	0.253717	0.019998	0.287541	0.058881
1782832756.225898	0.259541	0.022079	0.279830	0.058414
1782832756.244080	0.263082	0.020572	0.256852	0.057831
1782832756.264813	0.270836	0.018925	0.259709	0.057393
1782832756.279473	0.271096	0.011323	0.265256	0.057226
1782832756.297058	0.276600	0.022114	0.277282	0.057174
1782832756.311347	0.281228	0.023885	0.291709	0.057174
1782832756.327342	0.279848	0.007498	0.297667	0.057136
1782832756.340520	0.276729	0.013894	0.290866	0.056813
1782832756.354698	0.277355	-0.008900	0.297055	0.057286
1782832756.369315	0.283070	-0.012257	0.286398	0.056735
1782832756.386381	0.286250	-0.009878	0.304394	0.056253
1782832756.400887	0.284038	-0.010658	0.289615	0.056020
1782832756.415423	0.280378	-0.007933	0.278652	0.056028
1782832756.430786	0.280822	0.001358	0.288382	0.055666
1782832756.445906	0.279104	0.003188	0.315218	0.055936
1782832756.460210	0.275861	-0.010621	0.320839	0.055908
1782832756.475879	0.276058	0.002823	0.320533	0.055565
1782832756.491686	0.275005	-0.004224	0.305560	0.056059
1782832756.506202	0.273569	0.000451	0.294297	0.055531
1782832756.519729	0.273569	0.000451	0.294297	0.055531
1782832756.535552	0.271287	-0.001978	0.290714	0.055246
1782832756.550711	0.271040	0.004853	0.291841	0.055521
1782832756.566606	0.266981	0.000351	0.289568	0.055116
1782832756.580298	0.266462	0.025899	0.296110	0.054823
1782832756.595816	0.266108	0.039842	0.297167	0.054676
1782832756.609169	0.270262	0.026137	0.278837	0.054632
1782832756.623643	0.266839	0.040509	0.266859	0.054566
1782832756.637213	0.266979	0.029944	0.259817	0.054546
