时间(s)	位置x(m)	位置y(m)	位置z(m)	欧拉角roll(rad)	欧拉角pitch(rad)	欧拉角yaw(rad)	速度x(m/s)	速度y(m/s)	速度z(m/s)
1782835001.729366	-0.462671	0.021264	1.234372	0.006460	-0.002107	-0.013939	0.022911	-0.013221	0.025271
1782835001.740482	-0.462635	0.021218	1.234572	0.003410	-0.002498	-0.014447	0.008775	-0.001601	0.011503
1782835001.750015	-0.462460	0.021229	1.234816	0.004569	-0.003590	-0.013269	0.008775	-0.001601	0.011503
1782835001.761851	-0.462460	0.021229	1.234816	0.004569	-0.003590	-0.013269	0.024044	-0.011445	0.034227
1782835001.769879	-0.462284	0.021235	1.235023	0.003188	-0.003814	-0.012607	0.024044	-0.011445	0.034227
1782835001.780342	-0.462091	0.021294	1.235238	0.005811	-0.003466	-0.008816	0.024884	-0.006170	0.035693
1782835001.790077	-0.462021	0.021340	1.235579	0.007154	-0.002351	-0.007996	0.024884	-0.006170	0.035693
1782835001.798865	-0.461873	0.021578	1.236009	0.009983	-0.002709	-0.006985	0.019673	-0.001647	0.086957
1782835001.809811	-0.461873	0.021578	1.236009	0.009983	-0.002709	-0.006985	0.019673	-0.001647	0.086957
1782835001.819644	-0.461704	0.021823	1.236860	0.008064	-0.003942	-0.003186	0.019515	-0.003854	0.135058
1782835001.829276	-0.461463	0.021771	1.237710	0.004808	-0.003180	-0.001373	0.019515	-0.003854	0.135058
1782835001.839516	-0.461515	0.021974	1.239086	0.008047	-0.002276	0.001820	0.016036	0.005731	0.187487
1782835001.849166	-0.461574	0.022011	1.240465	0.006962	-0.003501	0.004683	0.016036	0.005731	0.187487
1782835001.858721	-0.461455	0.022288	1.242187	0.004211	-0.003090	0.008094	0.015497	0.006733	0.208721
1782835001.870100	-0.461360	0.022444	1.244180	0.008094	-0.004685	0.009111	0.015497	0.006733	0.208721
1782835001.880728	-0.461124	0.022899	1.248994	0.006820	-0.004478	0.013831	0.026395	0.004206	0.250654
1782835001.889256	-0.461124	0.022899	1.248994	0.006820	-0.004478	0.013831	0.026395	0.004206	0.250654
