时间(s)	位置x(m)	位置y(m)	位置z(m)	欧拉角roll(rad)	欧拉角pitch(rad)	欧拉角yaw(rad)	速度x(m/s)	速度y(m/s)	速度z(m/s)
1782835025.267597	-0.456681	0.033646	1.267957	0.006804	-0.013331	-0.035844	0.011991	0.002470	0.022468
1782835025.280780	-0.456693	0.033938	1.268219	0.004097	-0.011099	-0.036482	0.011991	0.002470	0.022468
1782835025.288609	-0.456608	0.034115	1.268282	0.004662	-0.011812	-0.035749	0.001586	0.009105	0.012531
1782835025.297750	-0.456608	0.034115	1.268282	0.004662	-0.011812	-0.035749	0.001586	0.009105	0.012531
1782835025.309651	-0.456658	0.034282	1.268479	0.004311	-0.012382	-0.033279	-0.001798	0.014155	0.016114
1782835025.318264	-0.456658	0.034282	1.268479	0.004311	-0.012382	-0.033279	0.014490	0.005589	0.046915
1782835025.330780	-0.456524	0.034513	1.268631	0.002891	-0.011616	-0.031236	0.014490	0.005589	0.046915
1782835025.338296	-0.456657	0.034605	1.269098	0.006679	-0.007993	-0.029844	0.014490	0.005589	0.046915
1782835025.348953	-0.456521	0.034749	1.269370	0.010438	-0.008346	-0.028271	-0.000814	0.010896	0.037530
1782835025.360754	-0.456612	0.035046	1.269829	0.008711	-0.008142	-0.026850	-0.000814	0.010896	0.037530
1782835025.368685	-0.456640	0.035317	1.270173	0.008560	-0.008663	-0.025107	0.000616	0.015415	0.065314
1782835025.379857	-0.456631	0.035530	1.270838	0.007053	-0.006820	-0.023336	0.009168	0.008482	0.075362
1782835025.387677	-0.456586	0.035638	1.271427	0.008605	-0.005558	-0.020687	0.009168	0.008482	0.075362
1782835025.399193	-0.456586	0.035638	1.271427	0.008605	-0.005558	-0.020687	0.009168	0.008482	0.075362
1782835025.407899	-0.456770	0.035840	1.272224	0.009727	-0.006997	-0.016513	0.007581	0.013654	0.074863
1782835025.417938	-0.456819	0.035953	1.272890	0.008964	-0.005255	-0.014729	0.007581	0.013654	0.074863
1782835025.428638	-0.456738	0.036240	1.273907	0.013150	-0.005742	-0.013925	-0.001004	0.017891	0.090413
1782835025.438726	-0.456666	0.036373	1.274898	0.012184	-0.003750	-0.012511	-0.001004	0.017891	0.090413
1782835025.447847	-0.456596	0.036686	1.276142	0.013966	-0.005534	-0.010409	0.018327	0.008070	0.097345
1782835025.457624	-0.456471	0.036786	1.277090	0.014762	-0.004604	-0.009114	0.018327	0.008070	0.097345
1782835025.467982	-0.456434	0.037021	1.278151	0.010326	-0.003356	-0.005145	0.007705	0.012494	0.101429
1782835025.481921	-0.456417	0.037131	1.279584	0.016110	-0.003646	-0.005171	0.023420	0.006996	0.118311
1782835025.488009	-0.456384	0.037315	1.280732	0.018106	-0.004154	-0.003366	0.023420	0.006996	0.118311
1782835025.498053	-0.456384	0.037315	1.280732	0.018106	-0.004154	-0.003366	0.023420	0.006996	0.118311
1782835025.508569	-0.456325	0.037264	1.281831	0.016892	-0.003550	0.000018	0.024596	0.007500	0.104963
1782835025.517648	-0.456239	0.037374	1.283338	0.019701	-0.004403	0.001584	0.024596	0.007500	0.104963
1782835025.528026	-0.456096	0.037728	1.284317	0.016646	-0.002502	0.004459	0.021159	0.003862	0.107863
1782835025.538794	-0.456064	0.037967	1.285727	0.015314	0.000165	0.006432	0.021159	0.003862	0.107863
1782835025.549178	-0.456001	0.038079	1.286571	0.015928	-0.003214	0.009405	0.016797	0.010469	0.093959
1782835025.559342	-0.455868	0.038118	1.287518	0.018367	-0.002854	0.013296	0.016797	0.010469	0.093959
1782835025.568785	-0.455852	0.038248	1.288744	0.019287	-0.003094	0.013041	0.027264	-0.000686	0.094785
1782835025.578876	-0.455528	0.038280	1.289498	0.018625	-0.002236	0.015352	0.027264	-0.000686	0.094785
1782835025.590014	-0.455414	0.038360	1.290344	0.020197	-0.000798	0.017813	0.034901	-0.003573	0.072089
1782835025.597848	-0.455419	0.038532	1.291016	0.020684	-0.003868	0.020952	0.034901	-0.003573	0.072089
1782835025.609670	-0.455419	0.038532	1.291016	0.020684	-0.003868	0.020952	0.026399	0.001793	0.032055
1782835025.617927	-0.455368	0.038613	1.291561	0.019710	-0.002012	0.023316	0.026399	0.001793	0.032055
1782835025.629393	-0.455020	0.038727	1.292244	0.019264	-0.000872	0.025335	0.021964	0.004836	0.015893
1782835025.638787	-0.454849	0.038772	1.292670	0.022631	-0.002260	0.025503	0.021964	0.004836	0.015893
1782835025.649559	-0.454686	0.038703	1.292849	0.019476	-0.002361	0.028493	0.020589	-0.005937	0.027945
1782835025.658338	-0.454483	0.038660	1.292923	0.018043	-0.002764	0.032565	0.020589	-0.005937	0.027945
1782835025.667971	-0.454393	0.038588	1.293298	0.019884	-0.003398	0.033312	0.035033	-0.011921	0.035982
1782835025.678007	-0.453967	0.038721	1.293388	0.021179	-0.002694	0.036262	0.035033	-0.011921	0.035982
1782835025.691571	-0.453760	0.038738	1.293419	0.022247	-0.003800	0.037486	0.030669	-0.006614	0.000858
1782835025.701088	-0.453760	0.038738	1.293419	0.022247	-0.003800	0.037486	0.022612	-0.008096	-0.006908
1782835025.707840	-0.453605	0.038740	1.293388	0.022356	-0.004483	0.038601	0.022612	-0.008096	-0.006908
1782835025.717762	-0.453432	0.038888	1.293421	0.017061	-0.005792	0.043275	0.022612	-0.008096	-0.006908
1782835025.728142	-0.453235	0.038897	1.293374	0.019085	-0.005307	0.043937	0.038483	-0.013333	-0.003203
1782835025.737897	-0.453065	0.038905	1.293447	0.017829	-0.004110	0.045304	0.038483	-0.013333	-0.003203
1782835025.752164	-0.452539	0.038774	1.293029	0.018467	-0.006551	0.050861	0.041455	-0.017556	-0.021903
1782835025.759655	-0.452539	0.038774	1.293029	0.018467	-0.006551	0.050861	0.041455	-0.017556	-0.021903
1782835025.770360	-0.452395	0.038698	1.293035	0.016934	-0.007454	0.053036	0.033096	-0.019240	-0.007555
1782835025.780876	-0.452274	0.038496	1.292877	0.017064	-0.006575	0.055397	0.033096	-0.019240	-0.007555
1782835025.790794	-0.451910	0.038382	1.292755	0.015200	-0.006371	0.058230	0.029402	-0.015234	-0.007310
1782835025.809797	-0.451910	0.038382	1.292755	0.015200	-0.006371	0.058230	0.038390	-0.024168	0.016240
1782835025.814375	-0.451410	0.038440	1.292844	0.015859	-0.006075	0.061191	0.038390	-0.024168	0.016240
1782835025.826051	-0.451068	0.038379	1.292765	0.014655	-0.005952	0.063991	0.029123	-0.021595	0.013802
1782835025.832558	-0.450825	0.038139	1.292737	0.014757	-0.005463	0.068224	0.029123	-0.021595	0.013802
1782835025.839727	-0.450825	0.038139	1.292737	0.014757	-0.005463	0.068224	0.029123	-0.021595	0.013802
1782835025.849137	-0.450643	0.038101	1.292836	0.014041	-0.005198	0.070332	0.020955	-0.013336	0.027437
1782835025.858385	-0.450420	0.038091	1.292858	0.011711	-0.006446	0.072992	0.020955	-0.013336	0.027437
1782835025.867975	-0.450091	0.037858	1.292932	0.013715	-0.005477	0.074993	0.037812	-0.026780	0.041201
1782835025.878928	-0.449588	0.037771	1.292941	0.013361	-0.006331	0.078262	0.037812	-0.026780	0.041201
1782835025.887928	-0.449357	0.037874	1.293155	0.013842	-0.007264	0.080249	0.025036	-0.014563	0.012852
1782835025.899664	-0.449357	0.037874	1.293155	0.013842	-0.007264	0.080249	0.025036	-0.014563	0.012852
1782835025.909122	-0.448977	0.037613	1.293339	0.013916	-0.005955	0.082012	0.029441	-0.019981	0.021296
1782835025.918062	-0.448714	0.037466	1.293157	0.014060	-0.008489	0.084472	0.047086	-0.021920	0.024240
1782835025.928753	-0.448508	0.037460	1.293207	0.010831	-0.008619	0.086939	0.047086	-0.021920	0.024240
1782835025.939148	-0.448230	0.037322	1.293362	0.012834	-0.008932	0.088296	0.047086	-0.021920	0.024240
1782835025.948808	-0.447826	0.037125	1.293387	0.011364	-0.006329	0.091597	0.043067	-0.019322	-0.009183
1782835025.958775	-0.447392	0.037121	1.293503	0.012635	-0.004745	0.093406	0.043067	-0.019322	-0.009183
1782835025.970772	-0.446812	0.036869	1.293385	0.008850	-0.005509	0.098008	0.035217	-0.018756	-0.003781
1782835025.977863	-0.446812	0.036869	1.293385	0.008850	-0.005509	0.098008	0.035217	-0.018756	-0.003781
1782835025.988317	-0.446470	0.036664	1.293255	0.008885	-0.006751	0.101020	0.052576	-0.024604	-0.003480
1782835025.997787	-0.446470	0.036664	1.293255	0.008885	-0.006751	0.101020	0.052576	-0.024604	-0.003480
1782835026.009354	-0.446278	0.036603	1.293260	0.009922	-0.008493	0.102654	0.047881	-0.023995	-0.006103
1782835026.018104	-0.445794	0.036658	1.293039	0.010636	-0.006928	0.103701	0.047881	-0.023995	-0.006103
1782835026.028658	-0.445543	0.036483	1.293076	0.011425	-0.006568	0.106071	0.037042	-0.019014	0.003649
1782835026.038505	-0.445171	0.036292	1.292993	0.010866	-0.007670	0.108800	0.037042	-0.019014	0.003649
1782835026.048997	-0.444812	0.036298	1.292960	0.011865	-0.007219	0.109957	0.042661	-0.019157	0.010997
1782835026.059826	-0.444494	0.036162	1.293048	0.011266	-0.008116	0.112009	0.042661	-0.019157	0.010997
1782835026.069140	-0.444183	0.036127	1.292967	0.010708	-0.008153	0.115751	0.045271	-0.024417	0.022568
1782835026.079496	-0.443739	0.036144	1.293262	0.005919	-0.007354	0.119403	0.027288	-0.014763	0.019137
1782835026.089032	-0.443739	0.036144	1.293262	0.005919	-0.007354	0.119403	0.027288	-0.014763	0.019137
1782835026.097817	-0.443043	0.035954	1.293447	0.011036	-0.007522	0.123145	0.027288	-0.014763	0.019137
1782835026.108897	-0.443043	0.035954	1.293447	0.011036	-0.007522	0.123145	0.035491	-0.010305	0.004928
1782835026.119221	-0.442690	0.035976	1.293629	0.010744	-0.005838	0.124108	0.035491	-0.010305	0.004928
1782835026.129244	-0.442327	0.036050	1.293618	0.009222	-0.007165	0.126461	0.045337	-0.020547	0.033672
1782835026.137840	-0.441844	0.035956	1.293793	0.007301	-0.006704	0.128987	0.045337	-0.020547	0.033672
1782835026.150678	-0.441563	0.035834	1.293958	0.008794	-0.007710	0.132055	0.032711	-0.006610	0.012532
1782835026.157630	-0.441158	0.035796	1.294072	0.008018	-0.007676	0.134291	0.032711	-0.006610	0.012532
1782835026.167816	-0.440791	0.035841	1.294471	0.008452	-0.006233	0.135175	0.042183	-0.018140	0.031169
1782835026.181629	-0.440531	0.035706	1.294736	0.006031	-0.004583	0.137505	0.052340	-0.017276	0.023552
1782835026.187570	-0.440207	0.035739	1.294832	0.007216	-0.006171	0.141267	0.052340	-0.017276	0.023552
1782835026.197969	-0.440207	0.035739	1.294832	0.007216	-0.006171	0.141267	0.052340	-0.017276	0.023552
1782835026.209747	-0.439481	0.035693	1.294998	0.008354	-0.009215	0.144271	0.038147	-0.009489	0.000184
1782835026.219620	-0.439481	0.035693	1.294998	0.008354	-0.009215	0.144271	0.038147	-0.009489	0.000184
1782835026.228116	-0.438983	0.035578	1.294943	0.008283	-0.008725	0.146439	0.037089	-0.011033	0.007731
1782835026.237866	-0.438548	0.035633	1.295192	0.007493	-0.008780	0.148095	0.037089	-0.011033	0.007731
1782835026.248129	-0.438226	0.035708	1.295294	0.007827	-0.009811	0.148318	0.053677	-0.016595	0.011263
1782835026.258924	-0.438001	0.035781	1.295368	0.011583	-0.010830	0.150301	0.053677	-0.016595	0.011263
1782835026.267680	-0.437658	0.035729	1.295150	0.008520	-0.010478	0.153416	0.040084	-0.013404	-0.005239
1782835026.278025	-0.437354	0.035744	1.295208	0.006376	-0.011086	0.155553	0.040084	-0.013404	-0.005239
1782835026.288411	-0.437078	0.035795	1.295350	0.006638	-0.011268	0.157263	0.033389	-0.008714	0.000067
1782835026.299103	-0.437078	0.035795	1.295350	0.006638	-0.011268	0.157263	0.033389	-0.008714	0.000067
1782835026.308397	-0.436668	0.035757	1.295144	0.007461	-0.009901	0.159265	0.042950	-0.010501	0.005054
1782835026.320255	-0.436369	0.035867	1.295204	0.008511	-0.010035	0.160719	0.042950	-0.010501	0.005054
1782835026.329126	-0.435974	0.035892	1.295209	0.009712	-0.010655	0.161449	0.041153	-0.011847	0.019148
1782835026.338889	-0.435500	0.036069	1.295088	0.008402	-0.011471	0.165945	0.037655	-0.011036	0.022018
1782835026.347690	-0.435246	0.035939	1.295136	0.008156	-0.011029	0.167520	0.037655	-0.011036	0.022018
1782835026.357669	-0.435044	0.035973	1.294932	0.006424	-0.011890	0.171126	0.037655	-0.011036	0.022018
1782835026.367781	-0.434711	0.036163	1.295107	0.006248	-0.011438	0.172931	0.027806	-0.001934	0.004163
1782835026.377779	-0.434333	0.036246	1.295308	0.008342	-0.011855	0.173916	0.027806	-0.001934	0.004163
1782835026.388981	-0.434114	0.036402	1.295244	0.008498	-0.012207	0.175763	0.040888	-0.007893	0.014052
1782835026.399267	-0.434114	0.036402	1.295244	0.008498	-0.012207	0.175763	0.046560	-0.009782	0.002095
1782835026.408484	-0.433899	0.036482	1.295186	0.007957	-0.011645	0.177004	0.046560	-0.009782	0.002095
1782835026.420039	-0.433609	0.036502	1.295097	0.007090	-0.012016	0.178907	0.033042	-0.000696	-0.018424
1782835026.428343	-0.433220	0.036652	1.294866	0.006122	-0.011851	0.182374	0.033042	-0.000696	-0.018424
1782835026.438872	-0.432887	0.036599	1.294858	0.006668	-0.011222	0.184732	0.033042	-0.000696	-0.018424
1782835026.448895	-0.432680	0.036752	1.295049	0.007122	-0.009119	0.185868	0.043024	-0.004993	-0.003321
1782835026.461060	-0.432371	0.037012	1.294939	0.007836	-0.008595	0.187957	0.046779	-0.005450	-0.012087
1782835026.468730	-0.432171	0.037041	1.294957	0.007351	-0.008949	0.190468	0.046779	-0.005450	-0.012087
1782835026.480151	-0.431861	0.037324	1.294679	0.009067	-0.011272	0.192757	0.046779	-0.005450	-0.012087
1782835026.487897	-0.431674	0.037307	1.294910	0.008747	-0.010222	0.193886	0.033790	-0.002126	-0.003737
1782835026.497616	-0.431493	0.037305	1.294913	0.008449	-0.010529	0.196074	0.033790	-0.002126	-0.003737
1782835026.509753	-0.431493	0.037305	1.294913	0.008449	-0.010529	0.196074	0.037379	-0.002675	0.009959
1782835026.521150	-0.431263	0.037420	1.294840	0.008522	-0.011676	0.199601	0.037379	-0.002675	0.009959
1782835026.528624	-0.430910	0.037729	1.295132	0.008171	-0.010570	0.199478	0.038599	-0.003361	0.017138
1782835026.540820	-0.430699	0.037790	1.295173	0.008862	-0.010488	0.200980	0.023945	-0.001377	0.025128
1782835026.548398	-0.430332	0.038048	1.295114	0.007565	-0.010263	0.204046	0.023945	-0.001377	0.025128
1782835026.561583	-0.430211	0.038056	1.295266	0.008198	-0.010824	0.207571	0.022680	0.008096	0.024446
1782835026.567863	-0.429985	0.038220	1.295396	0.008706	-0.010667	0.208308	0.022680	0.008096	0.024446
1782835026.579314	-0.429805	0.038449	1.295587	0.010082	-0.010331	0.210510	0.022680	0.008096	0.024446
1782835026.588967	-0.429556	0.038559	1.295792	0.009114	-0.009516	0.211276	0.035389	-0.000839	0.036541
1782835026.597780	-0.429179	0.038818	1.295959	0.007409	-0.009340	0.213466	0.035389	-0.000839	0.036541
1782835026.609958	-0.429179	0.038818	1.295959	0.007409	-0.009340	0.213466	0.030654	0.002348	0.023303
1782835026.618483	-0.429004	0.039041	1.296227	0.009822	-0.010198	0.214697	0.030654	0.002348	0.023303
1782835026.629097	-0.428926	0.039014	1.296413	0.009558	-0.009268	0.217193	0.024560	0.011060	0.008351
1782835026.638077	-0.428817	0.039142	1.296449	0.009189	-0.009514	0.222244	0.041579	-0.002457	0.015278
1782835026.650563	-0.428469	0.039409	1.296688	0.012238	-0.009788	0.222591	0.041579	-0.002457	0.015278
1782835026.659292	-0.428252	0.039537	1.296820	0.014477	-0.008356	0.224178	0.045501	-0.000731	-0.008073
1782835026.667837	-0.427731	0.039702	1.296978	0.015060	-0.007658	0.226635	0.045501	-0.000731	-0.008073
1782835026.679912	-0.427725	0.040011	1.297103	0.016050	-0.007402	0.227159	0.045501	-0.000731	-0.008073
1782835026.687607	-0.427496	0.040151	1.297033	0.014873	-0.008541	0.229806	0.027955	0.008494	-0.024611
1782835026.698162	-0.427496	0.040151	1.297033	0.014873	-0.008541	0.229806	0.027955	0.008494	-0.024611
1782835026.709086	-0.427127	0.040224	1.296984	0.017073	-0.008618	0.232847	0.037540	-0.001929	-0.018411
1782835026.720355	-0.427127	0.040224	1.296984	0.017073	-0.008618	0.232847	0.037540	-0.001929	-0.018411
1782835026.728017	-0.426938	0.040442	1.297143	0.018341	-0.009184	0.234514	0.046199	-0.002601	-0.016226
1782835026.737865	-0.426660	0.040514	1.297012	0.018037	-0.007548	0.234571	0.046199	-0.002601	-0.016226
1782835026.750322	-0.426559	0.040802	1.297021	0.015320	-0.007895	0.237185	0.028703	0.002421	-0.020396
1782835026.759083	-0.426434	0.041023	1.297023	0.016210	-0.008606	0.239618	0.034105	-0.003105	-0.002841
1782835026.768223	-0.426207	0.041109	1.297103	0.016261	-0.008537	0.240786	0.034105	-0.003105	-0.002841
1782835026.777765	-0.425947	0.041171	1.297073	0.015604	-0.010467	0.243892	0.039273	-0.004396	0.000725
1782835026.788013	-0.425787	0.041253	1.296987	0.017346	-0.009889	0.245793	0.039273	-0.004396	0.000725
1782835026.798520	-0.425787	0.041253	1.296987	0.017346	-0.009889	0.245793	0.039273	-0.004396	0.000725
1782835026.809838	-0.425541	0.041432	1.297360	0.018463	-0.009320	0.245586	0.024430	-0.002912	0.002015
1782835026.817589	-0.425351	0.041486	1.297359	0.019597	-0.009867	0.247845	0.023475	0.001263	0.014193
1782835026.828751	-0.425031	0.041584	1.297504	0.017631	-0.010540	0.250952	0.023475	0.001263	0.014193
1782835026.837736	-0.424899	0.041656	1.297760	0.017740	-0.011417	0.251787	0.031700	-0.004600	0.017910
1782835026.848609	-0.424755	0.041704	1.297847	0.015752	-0.010920	0.254130	0.031700	-0.004600	0.017910
1782835026.858443	-0.424459	0.041703	1.298075	0.015548	-0.009727	0.256204	0.031700	-0.004600	0.017910
1782835026.868500	-0.424373	0.041841	1.298230	0.015487	-0.009850	0.257802	0.027931	-0.003640	0.014751
1782835026.878145	-0.424151	0.041977	1.298568	0.019088	-0.012008	0.258900	0.027931	-0.003640	0.014751
1782835026.888135	-0.424151	0.041977	1.298568	0.019088	-0.012008	0.258900	0.022854	-0.000074	0.006674
1782835026.901455	-0.423884	0.042023	1.298697	0.019527	-0.011255	0.259194	0.033904	-0.005448	0.016927
1782835026.908955	-0.423684	0.042098	1.298723	0.018992	-0.011075	0.261070	0.033904	-0.005448	0.016927
1782835026.918210	-0.423537	0.042225	1.298865	0.015123	-0.011777	0.264509	0.033904	-0.005448	0.016927
1782835026.928359	-0.423248	0.042250	1.298844	0.017186	-0.011827	0.265901	0.031233	-0.006431	0.005689
1782835026.943812	-0.423040	0.042158	1.298835	0.017477	-0.011474	0.268968	0.019432	0.002619	-0.014354
1782835026.950368	-0.422888	0.042271	1.299026	0.016517	-0.010750	0.270580	0.019432	0.002619	-0.014354
1782835026.960134	-0.422753	0.042484	1.299255	0.018985	-0.011164	0.270403	0.033634	-0.008956	-0.006266
1782835026.968725	-0.422544	0.042442	1.299274	0.017053	-0.011854	0.273100	0.033634	-0.008956	-0.006266
1782835026.978350	-0.422340	0.042396	1.299272	0.015643	-0.011945	0.275458	0.033634	-0.008956	-0.006266
1782835026.989951	-0.422340	0.042396	1.299272	0.015643	-0.011945	0.275458	0.040773	-0.010689	-0.023224
1782835026.998051	-0.422249	0.042682	1.299194	0.015563	-0.011594	0.277442	0.040773	-0.010689	-0.023224
1782835027.009694	-0.421822	0.042534	1.299290	0.015655	-0.010265	0.278846	0.024373	-0.000687	-0.041170
