时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1763642227.220413	0.268783	-0.057380	0.566141	0.001009
1763642227.255516	0.264414	-0.033323	0.551750	0.000325
1763642227.278916	0.266709	-0.064515	0.582300	-0.000764
1763642227.310926	0.263655	-0.019635	0.579976	0.000000
1763642227.332561	0.266170	-0.056419	0.558391	-0.001332
1763642227.366485	0.266243	-0.067465	0.587175	-0.001418
1763642227.391669	0.266331	-0.066223	0.559799	-0.001427
1763642227.423767	0.267709	-0.067995	0.567353	-0.001274
1763642227.447158	0.265720	-0.065512	0.551583	-0.001606
1763642227.480625	0.265928	-0.027296	0.580853	-0.000903
1763642227.513657	0.260466	-0.001196	0.539705	-0.001425
1763642227.540420	0.265318	-0.010321	0.565904	-0.001073
1763642227.572895	0.262104	0.003659	0.556690	-0.001664
1763642227.603522	0.266984	-0.018373	0.579052	-0.001532
1763642227.631860	0.262949	-0.002517	0.555156	-0.002303
1763642227.653787	0.266525	-0.040300	0.588973	-0.003401
1763642227.682494	0.263933	-0.013702	0.580206	-0.003390
1763642227.708579	0.265185	-0.038988	0.576958	-0.003986
1763642227.743249	0.265921	-0.042339	0.595406	-0.004089
1763642227.762377	0.266445	-0.056616	0.579698	-0.004940
1763642227.791672	0.268129	-0.045282	0.584722	-0.004350
1763642227.824419	0.263497	-0.022821	0.563171	-0.004889
1763642227.848418	0.266778	-0.026389	0.562121	-0.003662
1763642227.878670	0.263360	0.005071	0.550382	-0.003266
1763642227.906595	0.267829	-0.021448	0.572665	-0.003318
1763642227.936097	0.262695	-0.005886	0.566400	-0.003961
1763642227.961647	0.266094	-0.036126	0.588750	-0.004613
1763642227.994977	0.262817	-0.007804	0.568954	-0.004522
1763642228.016275	0.266971	-0.035023	0.596458	-0.004725
1763642228.043478	0.265701	-0.031261	0.607604	-0.004733
1763642228.066199	0.264581	-0.034943	0.576362	-0.005284
1763642228.087050	0.265180	-0.035705	0.611806	-0.005127
