relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782832578,9.236576636,9.643981868,18.8805585,-1.061961,0.011765,0.392156,-0.007383,-0.010265,0.722031,0.004554,0.00079,-0.007264,0,0.069551,3.09629,-0.228326
0.0151450634,1782832578,9.235860959,9.688415404,18.92427636,-1.06207,0.011722,0.392012,-0.00529,-0.009107,0.722308,-0.003819,0.001087,0.00288,0,0.058047,3.103687,-0.228414
0.02996206284,1782832578,9.236550804,9.804162531,19.04071334,-1.062105,0.011807,0.391997,-0.004279,-0.009469,0.722665,-0.013724,0.010621,0.000691,0,0.068131,3.122066,-0.228527
0.04488706589,1782832578,9.222091634,8.924418683,18.14651032,-1.061754,0.012217,0.391429,-0.008785,0.006695,0.721266,0.017994,0.005201,0.036388,0,0.085759,2.977422,-0.228084
0.05909109116,1782832578,9.205558393,8.04706983,17.25262822,-1.061408,0.012871,0.390578,-0.00587,0.027075,0.721438,0.038959,0.009543,0.024791,0,0.077783,2.826477,-0.228139
0.07430195808,1782832578,9.167758716,7.306515665,16.47427438,-1.060526,0.013142,0.389194,-0.009767,0.050456,0.716514,0.038959,0.009543,0.024791,0,0.100526,2.691667,-0.226581
0.08792114258,1782832578,9.146774264,6.515522645,15.66229691,-1.059916,0.013626,0.388333,-0.006058,0.07381,0.715432,0.049116,0.014582,0.017889,0,0.088802,2.540955,-0.22624
0.1029191017,1782832578,9.120477918,5.67939658,14.7998745,-1.059303,0.01431,0.387339,-0.007155,0.094172,0.711787,0.081469,0.009841,-0.00608,0,0.088788,2.370833,-0.225087
0.1167321205,1782832578,9.065591586,4.773822783,13.83941437,-1.057609,0.01578,0.385077,-0.00305,0.128455,0.709682,0.081469,0.009841,-0.00608,0,0.068754,2.172264,-0.224421
0.1312119961,1782832578,9.024724854,4.105273047,13.1299979,-1.056548,0.016259,0.383284,-0.004279,0.145622,0.706922,0.118017,0.008151,-0.073596,0,0.074035,2.012416,-0.223548
0.1459081173,1782832578,8.938503782,3.216706408,12.15521019,-1.054518,0.018182,0.379193,-0.002644,0.17807,0.703267,0.145736,0.012244,-0.108084,0,0.075761,1.778063,-0.222393
0.1609220505,1782832578,8.886349692,2.689384533,11.57573423,-1.052998,0.019329,0.376806,-0.004041,0.19313,0.700907,0.186035,0.007391,-0.152772,0,0.078306,1.622999,-0.221646
0.1744141579,1782832578,8.833475777,2.414942187,11.24841796,-1.051929,0.020367,0.373817,-0.002575,0.207962,0.702652,0.186035,0.007391,-0.152772,0,0.072295,1.536341,-0.222198
0.1883950233,1782832578,8.768876884,1.952465944,10.72134283,-1.050392,0.021665,0.370472,-0.001069,0.219061,0.699382,0.241774,0.002815,-0.226779,0,0.059135,1.378425,-0.221164
0.2028269768,1782832578,8.705237675,1.54693452,10.25217219,-1.048644,0.02305,0.367028,1.3e-05,0.229376,0.698893,0.298987,0.010081,-0.273069,0,0.068005,1.222074,-0.221009
0.2167930603,1782832578,8.543792195,1.2435036,9.787295795,-1.044907,0.026215,0.358771,-0.004198,0.251379,0.695804,0.298987,0.010081,-0.273069,0,0.099004,1.088709,-0.220033
0.231274128,1782832578,8.47290828,0.990401868,9.463310148,-1.043089,0.028226,0.354393,0.000343,0.260687,0.698777,0.338102,0.007126,-0.32159,0,0.072853,0.967608,-0.220973
0.2460801601,1782832578,8.278878778,0.5893192199,8.868197998,-1.038168,0.032176,0.343633,-0.001601,0.275089,0.694921,0.425883,0.001424,-0.380064,0,0.083378,0.730805,-0.219753
0.2608311176,1782832578,8.185522559,0.4570576675,8.642580227,-1.035771,0.034021,0.338019,0.000713,0.281461,0.693075,0.459823,0.009238,-0.458949,0,0.087177,0.633579,-0.21917
0.2751510143,1782832578,8.081131918,0.2999692083,8.381101127,-1.033062,0.036464,0.331399,0.000975,0.282905,0.691905,0.535771,0.000227,-0.514307,0.01219,0.076372,0.49475,-0.218799
0.2904670238,1782832578,7.955943344,0.2540123155,8.209955659,-1.029853,0.038579,0.324601,-0.00579,0.292504,0.688828,0.535771,0.000227,-0.514307,0.021804,0.119531,0.433038,-0.217827
0.3056559563,1782832578,7.712267516,0.2094857783,7.921753294,-1.023557,0.043801,0.309488,-0.001189,0.292305,0.68597,0.59849,0.000484,-0.580995,0.071184,0.10549,0.317223,-0.216923
0.3197641373,1782832578,7.588113825,0.2083741197,7.796487944,-1.020438,0.046585,0.301793,-0.00048,0.296405,0.686188,0.59849,0.000484,-0.580995,0.082066,0.10769,0.286955,-0.216992
0.3356301785,1782832579,7.314370206,0.268362475,7.582732681,-1.012938,0.052577,0.284044,-0.003814,0.297092,0.682035,0.649355,-0.00333,-0.636748,0.130581,0.133774,0.182854,-0.215679
0.3502590656,1782832579,7.198571799,0.3793785292,7.577950329,-1.009273,0.056003,0.274677,0.004871,0.293256,0.685488,0.713341,-0.001799,-0.716932,0.177501,0.094601,0.091509,-0.21677
0.3666059971,1782832579,7.064122578,0.4827180692,7.546840648,-1.004972,0.059153,0.265043,0.005334,0.293592,0.683316,0.770566,-0.007517,-0.754332,0.206833,0.089637,-0.013875,-0.216083
0.3804011345,1782832579,6.941708865,0.7225174545,7.664226319,-1.000942,0.062713,0.25465,0.007004,0.289483,0.684403,0.828147,-0.010015,-0.838464,0.256863,0.084013,-0.093982,-0.216427
0.398471117,1782832579,6.642579929,0.8907416352,7.533321564,-0.991834,0.069914,0.233009,0.009493,0.287242,0.68297,0.828147,-0.010015,-0.838464,0.287468,0.085974,-0.101621,-0.215974
0.4135940075,1782832579,6.345879281,1.273985464,7.619864745,-0.981845,0.077525,0.209158,0.001997,0.280964,0.67744,0.860468,-0.009909,-0.893977,0.344512,0.145753,-0.141294,-0.214225
0.4275910854,1782832579,6.233529708,1.613669371,7.847199079,-0.976864,0.08206,0.197249,0.009802,0.276045,0.681766,0.929861,-0.021559,-0.956324,0.387538,0.092445,-0.238298,-0.215593
0.4467420578,1782832579,5.954362112,2.069036313,8.023398425,-0.966008,0.090128,0.171898,0.009961,0.263898,0.676004,0.965015,-0.019353,-0.998963,0.441295,0.113199,-0.25122,-0.213771
0.461961031,1782832579,5.809279776,2.094752058,7.904031834,-0.959901,0.094639,0.158879,0.012818,0.257539,0.674175,0.99747,-0.024654,-0.958542,0.442732,0.098357,-0.281976,-0.213193
0.479391098,1782832579,5.690066532,2.392091743,8.082158275,-0.954247,0.09927,0.146136,0.0097,0.253108,0.672772,1.020931,-0.021557,-0.987057,0.472728,0.131505,-0.307926,-0.212749
0.4946820736,1782832579,5.437397431,2.704753331,8.142150762,-0.941459,0.10867,0.120891,0.013051,0.23598,0.668613,1.020931,-0.021557,-0.987057,0.50843,0.133489,-0.239205,-0.211434
0.5083501339,1782832579,5.316941138,2.721173715,8.038114853,-0.934507,0.113742,0.108322,0.0114,0.230717,0.666087,1.065355,-0.02806,-0.94064,0.506712,0.143546,-0.297709,-0.210635
0.5217709541,1782832579,5.193110952,2.543123166,7.736234119,-0.927584,0.118922,0.096271,0.010974,0.220754,0.662608,1.083191,-0.027108,-0.858125,0.489101,0.159106,-0.285842,-0.209535
0.536894083,1782832579,4.97239926,2.418518232,7.390917492,-0.912586,0.12971,0.0741,0.010593,0.203691,0.657634,1.097752,-0.028367,-0.756072,0.477597,0.183329,-0.246316,-0.207962
0.5505611897,1782832579,4.97239926,2.418518232,7.390917492,-0.912586,0.12971,0.0741,0.010593,0.203691,0.657634,1.097752,-0.028367,-0.756072,0.477597,0.183329,-0.246316,-0.207962
0.5639691353,1782832579,4.775687265,2.264785065,7.04047233,-0.896651,0.141275,0.054598,0.012796,0.185653,0.652752,1.113372,-0.023315,-0.654201,0.462397,0.204961,-0.20508,-0.206418
0.5783751011,1782832579,4.675777728,1.882845179,6.558622907,-0.888076,0.146991,0.0464,0.01595,0.173297,0.651393,1.123062,-0.019684,-0.527113,0.420617,0.205777,-0.169951,-0.205988
0.5917611122,1782832579,4.588708234,1.974914991,6.563623224,-0.879308,0.153415,0.038844,0.014496,0.165257,0.646711,1.123062,-0.019684,-0.527113,0.431303,0.228404,-0.143876,-0.204508
0.6067781448,1782832579,4.413097098,1.614453976,6.027551075,-0.860903,0.165912,0.026184,0.021265,0.146442,0.64065,1.134068,-0.014888,-0.383743,0.388998,0.225754,-0.096185,-0.202591
0.6236741543,1782832579,4.249035257,1.271639874,5.520675131,-0.841835,0.178811,0.017756,0.020086,0.130586,0.633536,1.142764,-0.012181,-0.239014,0.340135,0.265737,-0.062997,-0.200342
