relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782832749,8.567032487,9.628442644,18.19547513,-0.986174,-0.030179,0.390534,-0.008948,-0.013844,0.805784,-0.015867,0.019394,-0.026252,0,0.015162,3.092456,-0.254811
0.01385307312,1782832749,8.568176884,9.511498372,18.07967526,-0.9864,-0.029792,0.390226,-0.009035,-0.014248,0.808198,-0.002578,0.013263,-0.023858,0,0.00647,3.073457,-0.255575
0.03509402275,1782832749,8.567907466,9.52510742,18.09301489,-0.986662,-0.029618,0.39014,-0.009559,-0.014537,0.807293,-0.002578,0.013263,-0.023858,0,0.009835,3.075685,-0.255289
0.05323410034,1782832749,8.535527367,8.454442837,16.9899702,-0.986349,-0.028391,0.388364,-0.012812,0.013397,0.806515,0.009656,0.016508,0.007785,0,0.03638,2.896217,-0.255042
0.06666898727,1782832749,8.508635957,7.75008684,16.2587228,-0.985803,-0.027592,0.387152,-0.011942,0.035039,0.804909,0.009656,0.016508,0.007785,0,0.033228,2.772038,-0.254535
0.08186602592,1782832749,8.486547902,6.713582256,15.20013016,-0.985288,-0.026991,0.385954,-0.00985,0.059537,0.805709,0.042142,0.015636,-0.001052,0,0.021254,2.578413,-0.254788
0.09544610977,1782832749,8.464590837,6.075775091,14.54036593,-0.984855,-0.02601,0.384979,-0.006853,0.07747,0.803935,0.056689,0.022223,-0.021836,0,0.017223,2.451703,-0.254226
0.1104171276,1782832749,8.404384108,4.824455174,13.22883928,-0.983725,-0.024271,0.381942,-0.008905,0.115049,0.801693,0.089632,0.017508,-0.062708,0,0.025037,2.181641,-0.253517
0.1236491203,1782832749,8.361210176,4.418711937,12.77992211,-0.9828,-0.023253,0.37997,-0.011726,0.131452,0.799071,0.089632,0.017508,-0.062708,0,0.043344,2.08638,-0.252689
0.1368970871,1782832749,8.321932612,3.776452967,12.09838558,-0.982317,-0.022218,0.377837,-0.00987,0.150029,0.796312,0.122242,0.026833,-0.12551,0,0.050408,1.926266,-0.251816
0.1520440578,1782832750,8.214977256,3.021992548,11.2369698,-0.980262,-0.019815,0.372125,-0.009065,0.17803,0.793804,0.14845,0.022552,-0.182996,0,0.044186,1.719601,-0.251023
0.1676950455,1782832750,8.218775778,2.737872336,10.95664811,-0.980262,-0.019815,0.372125,-0.009065,0.17803,0.793804,0.200138,0.024234,-0.231033,0,0.046944,1.634826,-0.251023
0.1853170395,1782832750,8.097354641,1.982525966,10.07988061,-0.978058,-0.016929,0.365262,-0.011835,0.205991,0.789556,0.253559,0.030653,-0.322936,0,0.079662,1.383416,-0.24968
0.2002711296,1782832750,8.02835131,1.686274072,9.714625382,-0.976769,-0.014923,0.361263,-0.005372,0.224846,0.790329,0.253559,0.030653,-0.322936,0,0.047426,1.273406,-0.249924
0.2134709358,1782832750,7.87549028,1.307622957,9.183113237,-0.973851,-0.011519,0.352346,-0.006073,0.236987,0.790276,0.304158,0.022818,-0.323798,0,0.046171,1.114916,-0.249907
0.2267210484,1782832750,7.78383415,1.186628041,8.970462191,-0.97228,-0.009547,0.347092,-0.007244,0.246233,0.788304,0.304158,0.022818,-0.323798,0,0.057233,1.058872,-0.249284
0.2408981323,1782832750,7.595825624,0.8042771452,8.40010277,-0.968418,-0.004889,0.335445,-0.005051,0.261079,0.786077,0.368506,0.018337,-0.420986,0,0.04784,0.860347,-0.248579
0.2551779747,1782832750,7.513762973,0.6052827143,8.119045687,-0.966708,-0.002197,0.329443,-0.000656,0.2683,0.789645,0.417836,0.035788,-0.470518,0,0.057512,0.734589,-0.249708
0.2684559822,1782832750,7.52180517,0.4462181669,7.968023337,-0.966708,-0.002197,0.329443,-0.000656,0.2683,0.789645,0.488432,0.017655,-0.488671,0.004191,0.027772,0.618803,-0.249708
0.2840299606,1782832750,7.302020757,0.3721850014,7.674205759,-0.961939,0.00332,0.316118,-0.0028,0.278609,0.788156,0.488432,0.017655,-0.488671,0.023035,0.052285,0.549569,-0.249237
0.2984580994,1782832750,7.186108105,0.3026573418,7.488765447,-0.959228,0.006128,0.308418,-0.004277,0.27845,0.783723,0.548858,0.019944,-0.554563,0.061596,0.070715,0.445302,-0.247835
0.3136229515,1782832750,6.967659375,0.3291078432,7.296767218,-0.953753,0.012563,0.293013,-0.001522,0.285078,0.785432,0.587511,0.031472,-0.64705,0.122223,0.088354,0.332004,-0.248375
0.3285179138,1782832750,6.836063827,0.3556183186,7.191682146,-0.950588,0.016022,0.284247,-0.002837,0.28604,0.78492,0.587511,0.031472,-0.64705,0.13462,0.103563,0.319465,-0.248213
0.3442289829,1782832750,6.578621448,0.3616407065,6.940262154,-0.943945,0.023184,0.265727,-0.001325,0.287895,0.782053,0.675228,0.014652,-0.656096,0.16461,0.083399,0.1502,-0.247307
0.3593211174,1782832750,6.465092433,0.6245296341,7.089622067,-0.940672,0.027157,0.255579,0.00012,0.284132,0.781431,0.71035,0.027817,-0.783765,0.232578,0.105665,0.106658,-0.24711
0.3734591007,1782832750,6.334570605,0.818870442,7.153441047,-0.936571,0.030907,0.245094,-0.003251,0.283637,0.776314,0.77893,0.025133,-0.843214,0.272372,0.128805,-0.012179,-0.245492
0.3874590397,1782832750,6.202170784,0.906403562,7.108574346,-0.933045,0.03505,0.23419,-0.001426,0.286265,0.778609,0.77893,0.025133,-0.843214,0.287793,0.1277,-0.034998,-0.246218
0.4027700424,1782832750,5.924199109,1.321413107,7.245612216,-0.924799,0.043641,0.210359,-0.005963,0.281003,0.770169,0.832424,0.015482,-0.911127,0.350016,0.156853,-0.111275,-0.243549
0.4199779034,1782832750,5.808894235,1.730898718,7.539792953,-0.920572,0.048007,0.198229,-0.000803,0.278003,0.769408,0.868764,0.032581,-0.994553,0.402206,0.165351,-0.163286,-0.243308
0.4340620041,1782832750,5.536527972,2.097801577,7.634329549,-0.911616,0.057175,0.172074,-0.004752,0.265173,0.761995,0.917743,0.026423,-1.004041,0.443179,0.198182,-0.19075,-0.240964
0.4479179382,1782832750,5.436109823,2.468299561,7.904409384,-0.907125,0.062366,0.15931,0.000611,0.26289,0.763873,0.970386,0.021292,-1.049126,0.480164,0.170904,-0.274165,-0.241558
0.463146925,1782832750,5.182848695,2.740627386,7.923476081,-0.896837,0.072596,0.132581,-0.001297,0.247655,0.757472,0.992946,0.031644,-1.023566,0.507231,0.221596,-0.247615,-0.239534
0.4783830643,1782832750,5.182848695,2.740627386,7.923476081,-0.896837,0.072596,0.132581,-0.001297,0.247655,0.757472,0.992946,0.031644,-1.023566,0.507231,0.221596,-0.247615,-0.239534
0.493678093,1782832750,4.957250325,2.966840692,7.924091017,-0.885541,0.08399,0.107093,-0.001256,0.236294,0.750093,0.992946,0.031644,-1.023566,0.52974,0.246845,-0.208326,-0.2372
0.5096349716,1782832750,4.844499495,2.62569738,7.470196875,-0.879871,0.089991,0.094997,0.001911,0.229401,0.749874,1.050697,0.034328,-0.863516,0.493167,0.246669,-0.276557,-0.237131
0.524946928,1782832750,4.658032822,2.93283037,7.590863192,-0.866869,0.102424,0.072445,0.003471,0.21498,0.744044,1.050697,0.034328,-0.863516,0.52506,0.26561,-0.2237,-0.235287
0.5383849144,1782832750,4.56193227,2.696406457,7.258338727,-0.859966,0.109047,0.062468,0.003195,0.206924,0.740718,1.067434,0.037898,-0.772608,0.500992,0.287839,-0.220814,-0.234236
0.5541980267,1782832750,4.396938958,2.500713697,6.897652655,-0.845441,0.12293,0.044666,0.005051,0.188635,0.735239,1.091352,0.040534,-0.664982,0.48097,0.312665,-0.188614,-0.232503
0.5683801174,1782832750,4.383706176,1.993695975,6.377402151,-0.845441,0.12293,0.044666,0.005051,0.188635,0.735239,1.105935,0.049762,-0.526305,0.422731,0.327801,-0.212532,-0.232503
0.5851860046,1782832750,4.235396863,1.651546339,5.886943202,-0.829771,0.137524,0.030903,0.007784,0.169456,0.731748,1.122965,0.051532,-0.379866,0.380696,0.347811,-0.166535,-0.231399
0.5987329483,1782832750,4.166831563,1.70809426,5.874925822,-0.821748,0.144966,0.025479,0.009119,0.161603,0.727326,1.122965,0.051532,-0.379866,0.388366,0.356863,-0.139861,-0.230001
0.6139709949,1782832750,4.023729251,1.319664294,5.343393546,-0.804301,0.160864,0.01731,0.013425,0.145638,0.719391,1.135344,0.05498,-0.223261,0.334151,0.373601,-0.108469,-0.227491
0.6275949478,1782832750,3.959927794,1.013535485,4.973463279,-0.795407,0.168527,0.014874,0.014963,0.137134,0.717887,1.147377,0.060884,-0.092307,0.2826,0.391683,-0.09978,-0.227016
0.6413080692,1782832750,3.897812355,1.006847022,4.904659377,-0.78627,0.176534,0.013469,0.021242,0.129464,0.716009,1.147377,0.060884,-0.092307,0.284587,0.373912,-0.076631,-0.226422
0.6546621323,1782832750,3.832250113,0.7581053528,4.590355466,-0.776915,0.184706,0.012781,0.021426,0.119624,0.711005,1.152755,0.06555,0.031276,0.23366,0.398793,-0.050463,-0.22484
0.6711080074,1782832750,3.77339517,0.573996669,4.347391839,-0.767405,0.192896,0.0128,0.027427,0.105661,0.706053,1.174066,0.064713,0.1248,0.194357,0.381643,-0.02735,-0.223273
0.6870019436,1782832750,3.66232203,0.508830441,4.171152471,-0.747847,0.209637,0.015001,0.029658,0.100027,0.703099,1.193653,0.07101,0.181265,0.167531,0.416725,-0.071202,-0.222339
0.7019560337,1782832750,3.544537539,0.479501443,4.024038982,-0.727818,0.226193,0.019187,0.037515,0.08822,0.696831,1.193653,0.07101,0.181265,0.161611,0.40911,-0.048909,-0.220357
0.716892004,1782832750,3.495461631,0.4083631275,3.903824758,-0.717744,0.234646,0.021561,0.041695,0.081649,0.693626,1.215726,0.065008,0.221563,0.14133,0.39442,-0.070303,-0.219344
0.7333920002,1782832750,3.390360849,0.3892887086,3.779649557,-0.697192,0.251298,0.026702,0.047486,0.070833,0.688646,1.222895,0.066137,0.224029,0.133024,0.4006,-0.066567,-0.217769
0.7477920055,1782832750,3.340775995,0.3851575135,3.725933509,-0.686851,0.259654,0.029563,0.051348,0.064105,0.685089,1.235282,0.060581,0.209604,0.135036,0.388231,-0.07178,-0.216644
0.7613120079,1782832750,3.287214768,0.3681851405,3.655399908,-0.676228,0.267836,0.031904,0.056161,0.059119,0.680983,1.235282,0.060581,0.209604,0.131726,0.37918,-0.067204,-0.215346
0.7757499218,1782832750,3.245320874,0.4156529464,3.66097382,-0.665864,0.276512,0.034516,0.060233,0.052874,0.67971,1.252779,0.05589,0.155534,0.150739,0.367752,-0.083597,-0.214943
0.7898380756,1782832750,3.191802796,0.4958309197,3.687633716,-0.65524,0.284205,0.03639,0.062795,0.049524,0.674516,1.257178,0.052825,0.090462,0.175417,0.36537,-0.095536,-0.213301
0.8035869598,1782832750,3.100803145,0.4844045973,3.585207742,-0.634201,0.300325,0.039967,0.066431,0.036237,0.66866,1.257178,0.052825,0.090462,0.170357,0.38076,-0.067087,-0.211449
0.816931963,1782832750,3.063385638,0.4932277607,3.556613399,-0.623735,0.308634,0.041059,0.078259,0.027975,0.669566,1.260521,0.030639,0.041569,0.189347,0.295752,-0.04903,-0.211735
0.8313260078,1782832750,2.977476906,0.5729589602,3.550435866,-0.602558,0.324172,0.042399,0.086151,0.017483,0.662713,1.26756,0.015989,-0.021811,0.214069,0.261629,-0.048323,-0.209568
0.845195055,1782832750,2.932016189,0.7595041757,3.691520365,-0.591862,0.331989,0.042402,0.08971,0.011948,0.660148,1.246321,0.003338,-0.123443,0.256745,0.238137,-0.005959,-0.208757
0.8607981205,1782832750,2.892246725,0.756320717,3.648567442,-0.581435,0.339414,0.041929,0.095272,0.002459,0.658011,1.246321,0.003338,-0.123443,0.257415,0.223139,0.024641,-0.208081
0.8755989075,1782832750,2.858215452,0.8289443734,3.687159825,-0.570636,0.347318,0.04134,0.095272,0.002459,0.658011,1.250239,-0.021355,-0.158658,0.273036,0.200312,-0.005933,-0.208081
0.8909919262,1782832750,2.782063156,1.135247697,3.917310852,-0.549389,0.36191,0.038934,0.097288,-0.006104,0.653413,1.233851,-0.035185,-0.272929,0.324429,0.198805,0.022086,-0.206627
0.9053509235,1782832750,2.742716664,1.049917974,3.792634638,-0.538785,0.369066,0.037186,0.101494,-0.013205,0.650762,1.23165,-0.067222,-0.242466,0.314107,0.138365,0.042331,-0.205789
0.920552969,1782832750,2.670043902,1.08833242,3.758376322,-0.517329,0.383037,0.033125,0.104913,-0.019815,0.645909,1.23165,-0.067222,-0.242466,0.31985,0.150182,0.031904,-0.204254
0.9344100952,1782832750,2.643422937,1.391264904,4.034687842,-0.50701,0.389579,0.031256,0.106794,-0.019946,0.644453,1.227399,-0.085334,-0.344246,0.365237,0.124412,0.01655,-0.203794
0.9485681057,1782832750,2.595509518,1.308986079,3.904495596,-0.495959,0.396206,0.028709,0.107776,-0.027232,0.640312,1.191567,-0.121441,-0.309186,0.354116,0.074431,0.092005,-0.202484
0.9628329277,1782832750,2.570116782,1.328840381,3.898957164,-0.485774,0.40254,0.026529,0.112794,-0.030947,0.641546,1.191567,-0.121441,-0.309186,0.357199,0.060087,0.090335,-0.202875
0.9788320065,1782832750,2.535631155,1.355949713,3.891580869,-0.47463,0.408647,0.024591,0.113134,-0.036455,0.636608,1.199351,-0.137801,-0.312746,0.361435,0.044977,0.083948,-0.201313
0.998016119,1782832750,2.47815767,1.35464424,3.83280191,-0.453547,0.420429,0.020398,0.11291,-0.044679,0.635291,1.188256,-0.155306,-0.297197,0.360834,0.043883,0.101721,-0.200897
1.01375699,1782832750,2.412675985,1.218239532,3.630915516,-0.43232,0.431393,0.017183,0.109958,-0.050643,0.630637,1.153825,-0.196032,-0.237186,0.340179,0.018374,0.144617,-0.199425
1.03026104,1782832750,2.381117489,1.143576623,3.524694112,-0.421652,0.436275,0.015987,0.113469,-0.056194,0.62831,1.143571,-0.201473,-0.204035,0.327948,0.000419,0.169116,-0.198689
1.050800085,1782832750,2.323517059,1.031194459,3.354711518,-0.400392,0.445629,0.014575,0.116856,-0.064947,0.623703,1.124726,-0.227218,-0.152224,0.308187,-0.04013,0.202216,-0.197232
1.0660429,1782832750,2.291167223,0.8789555533,3.170122777,-0.389797,0.449873,0.014554,0.116623,-0.068843,0.62132,1.098615,-0.245951,-0.08225,0.27883,-0.060041,0.243485,-0.196479
1.083745003,1782832750,2.241605441,0.8620613243,3.103666765,-0.368675,0.457406,0.014954,0.112275,-0.073339,0.618228,1.098615,-0.245951,-0.08225,0.278263,-0.018494,0.221801,-0.195501
1.099157095,1782832750,2.217136081,0.7544703352,2.971606416,-0.358332,0.46098,0.016004,0.116941,-0.07646,0.618938,1.074582,-0.262686,-0.028668,0.254276,-0.064458,0.255821,-0.195725
1.113147974,1782832750,2.168063693,0.6442894645,2.812353157,-0.337192,0.46719,0.018538,0.114694,-0.081628,0.614286,1.064387,-0.295148,0.01832,0.23096,-0.091053,0.254635,-0.194254
