relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782832673,8.829465266,9.924034399,18.75349967,-0.986346,-0.020061,0.390304,-0.006679,-0.020743,0.957192,-0.01805,-0.006669,-0.01249,0,-0.017849,3.135617,-0.302691
0.01583909988,1782832673,8.828360529,9.830712354,18.65907288,-0.986413,-0.020137,0.390285,-0.006848,-0.020417,0.956433,-0.010004,-0.007855,-0.007577,0,-0.019004,3.120717,-0.302451
0.02950310707,1782832673,8.82881523,9.825600557,18.65441579,-0.986368,-0.020174,0.390181,-0.005127,-0.02027,0.957748,-0.010004,-0.007855,-0.007577,0,-0.028862,3.119782,-0.302866
0.04465413094,1782832673,8.825426782,9.589816593,18.41524338,-0.98625,-0.020209,0.389878,-0.00217,-0.015931,0.958944,-0.001933,-0.003005,0.049156,0,-0.037788,3.081628,-0.303245
0.05896019936,1782832673,8.810042131,8.787634287,17.59767642,-0.985763,-0.019821,0.389214,-0.005174,0.003466,0.958973,0.011209,-0.002499,0.019306,0,-0.019024,2.948781,-0.303254
0.07333707809,1782832673,8.7628592,7.36128895,16.12414815,-0.984799,-0.018793,0.387065,-0.00513,0.047544,0.956704,0.011209,-0.002499,0.019306,0,-0.016972,2.696196,-0.302536
0.08801221848,1782832673,8.738068754,6.714496425,15.45256518,-0.984224,-0.018159,0.385924,-0.00304,0.067426,0.955796,0.016438,-0.004101,0.039834,0,-0.030061,2.573371,-0.302249
0.1041891575,1782832673,8.713487852,5.946284892,14.65977274,-0.98372,-0.017514,0.384509,-0.003248,0.087428,0.956843,0.040288,-0.004809,-0.008346,0,-0.028596,2.419486,-0.30258
0.1176030636,1782832673,8.683431747,5.162517635,13.84594938,-0.983101,-0.017,0.383105,-0.004912,0.105888,0.954899,0.077707,-0.007376,-0.077138,0,-0.0222,2.251853,-0.301965
0.1316502094,1782832673,8.65236876,4.357357658,13.00972642,-0.982424,-0.015878,0.381539,-0.001252,0.138491,0.954338,0.077707,-0.007376,-0.077138,0,-0.040491,2.065101,-0.301788
0.1456031799,1782832673,8.573724064,3.643145739,12.2168698,-0.980837,-0.014219,0.377166,-0.002462,0.156281,0.954564,0.12399,-0.001781,-0.150005,0,-0.02073,1.884568,-0.30186
0.1592690945,1782832673,8.523451063,3.089247063,11.61269813,-0.979948,-0.013249,0.374409,-0.002804,0.170911,0.952574,0.165554,-0.012353,-0.208946,0,-0.033954,1.731287,-0.30123
0.1748800278,1782832673,8.396388263,2.494879284,10.89126755,-0.977878,-0.010869,0.367604,-0.003019,0.201917,0.949061,0.165554,-0.012353,-0.208946,0,-0.027412,1.550502,-0.300119
