relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835319,9.611456889,10.62558206,20.23703895,-1.078789,0.047419,0.397237,0.01871,-0.013948,0.79064,0.02975,0.021927,-0.019547,0.135708,0.737908,2.519767,-1.883529
0.09426188469,1782835320,9.604012027,10.62745244,20.23146447,-1.078642,0.050428,0.396283,0.019552,-0.016496,0.79559,0.03189,0.005399,-0.012833,0.134734,0.714271,2.524532,-1.887452
0.1714918613,1782835320,9.422170698,7.491519229,16.91368993,-1.073143,0.053836,0.392471,0.05328,0.097098,0.752685,0.101727,-0.002937,-0.018118,0.188062,0.48214,1.855781,-1.860501
0.2416658401,1782835320,9.004726306,2.416249814,11.42097612,-1.059782,0.058926,0.379239,0.083513,0.216932,0.690695,0.287289,-0.065664,-0.202076,0.208272,0.200136,0.62783,-1.244288
0.314991951,1782835320,8.371861433,1.146404239,9.518265672,-1.039949,0.065397,0.35443,0.100115,0.325938,0.622462,0.49249,-0.09411,-0.252396,0.222959,0.085537,-0.57676,-0.556173
0.3914558887,1782835320,7.286588727,2.60091665,9.887505377,-0.99568,0.080034,0.310738,0.093973,0.387399,0.527697,0.803292,-0.117537,-0.249836,0.228762,-0.006455,-1.435755,-0.12713
0.4635529518,1782835320,6.389859852,3.245274268,9.635134121,-0.946646,0.09567,0.274183,0.08233,0.358813,0.467835,1.094105,-0.134462,-0.243718,0.210997,-0.100285,-1.669019,-0.066298
0.5388948917,1782835320,5.452489696,2.395573581,7.848063277,-0.885159,0.114619,0.237178,0.068831,0.252101,0.418516,1.231026,-0.140526,-0.294951,0.220847,-0.166537,-1.360699,-0.169125
0.6165008545,1782835320,4.417823108,1.717128852,6.134951961,-0.802586,0.138316,0.193351,0.059927,0.128167,0.391044,1.298085,-0.162434,-0.526258,0.29119,-0.254879,-0.852607,-0.278048
0.6818590164,1782835320,3.320656362,1.419663498,4.74031986,-0.704784,0.164529,0.135896,0.042941,-0.025778,0.361096,1.18515,-0.161631,-0.76576,0.352202,-0.208128,0.261224,-0.260088
0.7537138462,1782835320,2.736047203,2.115213794,4.851260996,-0.645709,0.179184,0.098162,0.030411,-0.102081,0.341452,1.045136,-0.145833,-0.830752,0.341048,-0.085593,0.951151,-0.200155
0.8298959732,1782835320,2.165260003,2.909427298,5.074687301,-0.580783,0.194796,0.057058,0.016527,-0.151387,0.311585,0.87185,-0.090225,-0.690255,0.306269,0.123544,1.386792,-0.181563
0.8986229897,1782835320,1.687065272,2.837911273,4.524976545,-0.509579,0.211487,0.020646,0.000133,-0.145333,0.283361,0.743895,-0.04266,-0.43159,0.282056,0.328719,1.37434,-0.213281
0.9718568325,1782835320,1.454208043,2.184214454,3.638422497,-0.467131,0.22196,0.009778,0.005576,-0.101738,0.258498,0.664279,-0.003468,-0.170896,0.261758,0.409255,1.129617,-0.235622
1.049974918,1782835320,1.271829825,1.437003273,2.708833097,-0.426421,0.232343,0.009628,0.024859,-0.045276,0.232013,0.606107,0.019634,-0.011499,0.248287,0.418562,0.777395,-0.202489
1.199471951,1782835321,1.063951751,0.6195463217,1.683498073,-0.368996,0.244895,0.021706,0.074788,0.019608,0.190944,0.595521,0.001306,0.11613,0.228968,0.129952,0.251955,-0.122123
1.276318789,1782835321,0.9124452836,0.6249611323,1.537406416,-0.320253,0.248581,0.034473,0.111298,0.052957,0.162432,0.613757,-0.045136,0.106218,0.236893,-0.214447,-0.09638,-0.092204
1.390277863,1782835321,0.7960721675,0.789204239,1.585276406,-0.278389,0.24657,0.042639,0.122765,0.054093,0.138236,0.670934,-0.113757,0.100312,0.231985,-0.421401,-0.257699,-0.083942
1.462549925,1782835321,0.6226885997,0.7573487617,1.380037361,-0.213865,0.235722,0.049372,0.093235,0.013242,0.108747,0.705414,-0.221314,0.022274,0.230007,-0.443641,-0.163045,-0.070111
1.540464878,1782835321,0.5146597146,0.7086117576,1.223271472,-0.17435,0.225009,0.049393,0.064591,-0.020836,0.092807,0.672573,-0.248973,-0.047279,0.242383,-0.34182,0.029561,-0.058325
1.612393856,1782835321,0.3995102362,0.8530766267,1.252586863,-0.130928,0.209879,0.045098,0.029519,-0.063956,0.07709,0.60779,-0.27526,-0.138573,0.263993,-0.209741,0.3316,-0.046944
1.689743996,1782835321,0.2964473744,1.12655063,1.422998004,-0.092378,0.192979,0.035624,-0.005582,-0.089715,0.068064,0.501717,-0.267618,-0.2102,0.277957,-0.011243,0.593132,-0.044919
1.757863998,1782835321,0.2138013879,1.320190382,1.53399177,-0.060554,0.175967,0.021783,-0.023589,-0.098139,0.060527,0.394772,-0.258028,-0.205692,0.275777,0.082387,0.742384,-0.041704
1.833004951,1782835321,0.1637828219,1.352255863,1.516038685,-0.038782,0.162236,0.009224,-0.029827,-0.086146,0.051299,0.316326,-0.230365,-0.204516,0.27928,0.141585,0.742149,-0.038095
1.95113802,1782835321,0.1246281633,1.243710277,1.36833844,-0.019715,0.148291,-0.003018,-0.023052,-0.060707,0.042495,0.220712,-0.196224,-0.126579,0.274526,0.126745,0.687758,-0.031459
2.041000843,1782835321,0.09829982374,1.006761869,1.105061693,-0.001178,0.132172,-0.01498,-0.010198,-0.019474,0.028765,0.159173,-0.166783,-0.051641,0.274284,0.067326,0.499624,-0.016965
2.110503912,1782835322,0.0844955533,0.8019652914,0.8864608447,0.011197,0.120908,-0.018682,0.005364,0.019638,0.013974,0.118095,-0.144949,0.024949,0.265541,-0.012267,0.310957,-0.000574
