relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835424,8.976693753,10.04226355,19.0189573,-1.02989,0.034293,0.400298,0.008331,-0.017757,0.680057,0.006617,-0.020281,0.033965,0.111091,0.622931,2.637426,-1.604616
0.06593203545,1782835424,8.969057462,9.965045689,18.93410315,-1.028908,0.03441,0.400595,0.011128,-0.018691,0.678374,0.009449,-0.019887,-0.025436,0.114429,0.611578,2.629711,-1.595211
0.145498991,1782835424,8.824641294,8.063004674,16.88764597,-1.024335,0.035721,0.396385,0.035022,0.058888,0.654825,0.041056,-0.020129,-0.023394,0.146279,0.445363,2.236197,-1.627914
0.2389810085,1782835424,8.414975524,2.625523335,11.04049886,-1.012281,0.038299,0.382335,0.066052,0.199754,0.592622,0.163034,-0.049286,-0.139574,0.190472,0.167564,0.980207,-1.128647
0.3502030373,1782835425,7.537188255,1.444132246,8.981320501,-0.986589,0.043898,0.342724,0.083866,0.348938,0.506206,0.51073,-0.098909,-0.392206,0.247884,0.048245,-0.871128,-0.261679
0.4574849606,1782835425,5.98108635,4.73300764,10.71409399,-0.927266,0.05898,0.262608,0.065737,0.450998,0.388652,0.969899,-0.10419,-0.428303,0.219181,-0.011853,-2.059414,0.106198
0.5423839092,1782835425,4.332718508,5.836939817,10.16965832,-0.827381,0.085373,0.163801,0.040194,0.395598,0.300022,1.460036,-0.067057,-0.417362,0.187333,-0.030188,-2.339306,0.112869
0.6041610241,1782835425,3.30448507,4.917841812,8.222326883,-0.734722,0.108911,0.093518,0.026233,0.254755,0.261784,1.603882,-0.029175,-0.622608,0.238529,0.032154,-2.085071,0.018056
0.6766078472,1782835425,2.695189574,4.03655863,6.731748204,-0.662769,0.126973,0.04392,0.02231,0.119132,0.242586,1.572939,-0.030109,-0.847729,0.388481,0.016085,-1.585341,-0.117554
0.7444360256,1782835425,2.082004421,2.6517461,4.733750522,-0.562574,0.151572,-0.030448,0.017293,-0.064408,0.221209,1.330766,-0.027504,-1.181513,0.512668,0.085155,0.022965,-0.12523
0.8169970512,1782835425,1.795761064,4.024752131,5.820513195,-0.48254,0.170867,-0.095044,0.03036,-0.204892,0.199906,1.042291,-0.024614,-1.232646,0.442295,0.020612,1.438077,-0.003626
0.8926999569,1782835425,1.636618011,5.234738114,6.871356125,-0.407993,0.187957,-0.154263,0.035198,-0.287935,0.174163,0.653642,-0.007441,-0.838262,0.291721,0.064516,2.092656,0.018848
0.9707019329,1782835425,1.570102073,5.143430299,6.713532372,-0.367085,0.197382,-0.178129,0.044373,-0.271416,0.158752,0.456225,0.00055,-0.365624,0.271416,0.032438,2.098654,-0.036919
1.046995878,1782835425,1.412413418,3.765672122,5.178085541,-0.343018,0.201723,-0.171188,0.045574,-0.174836,0.14753,0.283245,-0.003016,0.1219,0.257038,0.092655,1.75573,-0.117533
1.125531912,1782835425,1.235407532,2.324149869,3.559557401,-0.337342,0.200814,-0.146749,0.041467,-0.06365,0.140661,0.164518,-0.018853,0.331179,0.225786,0.185612,1.326984,-0.137907
1.194893837,1782835425,1.063245799,1.119920687,2.183166486,-0.335798,0.196287,-0.116127,0.05116,0.037801,0.133001,0.144005,-0.058298,0.407238,0.209051,0.110394,0.815569,-0.074551
1.275027037,1782835426,0.9274685076,0.5922148846,1.519683392,-0.332045,0.190663,-0.088421,0.06058,0.103965,0.123874,0.183455,-0.086645,0.41428,0.218488,-0.011348,0.338043,-0.021047
1.357518911,1782835426,0.792067204,0.5939979696,1.386065174,-0.321733,0.182133,-0.0598,0.067435,0.148799,0.117589,0.249313,-0.113117,0.362386,0.237713,-0.136683,-0.101171,0.002335
1.44638896,1782835426,0.6524199713,0.8460082906,1.498428262,-0.298804,0.169957,-0.033961,0.068347,0.163304,0.103733,0.367231,-0.157975,0.293785,0.243354,-0.256688,-0.433467,0.003772
1.520831823,1782835426,0.5215691805,0.8726609299,1.39423011,-0.265494,0.155962,-0.018058,0.056453,0.133187,0.088069,0.477774,-0.194296,0.213089,0.241622,-0.281957,-0.457495,-0.006899
1.612985849,1782835426,0.426465714,0.7704548122,1.196920526,-0.234582,0.144481,-0.009762,0.03872,0.087915,0.076303,0.5555,-0.229133,0.14796,0.242409,-0.269142,-0.331645,-0.020193
1.685848951,1782835426,0.3039881853,0.6996018785,1.003590064,-0.189856,0.12784,-0.003157,0.014629,0.02607,0.060595,0.568319,-0.235673,0.048278,0.256417,-0.197105,-0.047202,-0.032042
1.760731936,1782835426,0.213649909,0.7483937681,0.9620436771,-0.150548,0.113008,-0.000739,-0.002142,-0.021792,0.047922,0.535588,-0.232995,0.005349,0.260432,-0.138859,0.222341,-0.037791
1.837445021,1782835426,0.1437229298,0.9021056505,1.04582858,-0.114212,0.09892,-0.00206,-0.016009,-0.057649,0.035471,0.478348,-0.221851,-0.026588,0.262072,-0.069895,0.457416,-0.034258
1.916007996,1782835426,0.09162719314,1.039577176,1.131204369,-0.082551,0.08621,-0.004176,-0.026952,-0.074982,0.022305,0.390923,-0.190085,-0.012869,0.25442,0.021026,0.625412,-0.026449
1.984505892,1782835426,0.05833549913,1.070986996,1.129322495,-0.055989,0.075467,-0.005332,-0.028444,-0.074359,0.00728,0.323507,-0.156918,0.004335,0.249953,0.061378,0.664963,-0.016701
2.059643984,1782835426,0.04060114807,1.028295159,1.068896307,-0.037063,0.068339,-0.005601,-0.024686,-0.065927,-0.006714,0.269275,-0.134851,0.037982,0.244128,0.059003,0.654805,-0.007708
2.133499861,1782835426,0.02751271849,1.025615032,1.05312775,-0.019354,0.061793,-0.00642,-0.01389,-0.050357,-0.019972,0.194722,-0.10685,0.034426,0.246128,0.028798,0.647291,0.003185
2.207124949,1782835426,0.02258626128,0.9864199519,1.009006213,-0.007596,0.057819,-0.00852,-0.009579,-0.029637,-0.03326,0.13899,-0.097634,0.020609,0.250977,0.008004,0.596887,0.013684
2.289230824,1782835427,0.02176568603,0.9833895279,1.005155214,0.002808,0.053719,-0.013262,-0.000645,-0.006806,-0.046367,0.092197,-0.084203,-0.025764,0.265485,-0.033076,0.526106,0.026175
2.385998964,1782835427,0.02849175677,0.9386129113,0.9671046681,0.013595,0.048695,-0.023509,0.008446,0.019743,-0.051996,0.07651,-0.106953,-0.042331,0.279237,-0.141745,0.37125,0.031011
2.465307951,1782835427,0.03896170475,0.9513675048,0.9903292095,0.021397,0.044665,-0.033272,0.012666,0.032337,-0.050148,0.069778,-0.106716,-0.054411,0.289362,-0.176585,0.286219,0.030988
2.555426836,1782835427,0.05412929187,0.9065954863,0.9607247781,0.031315,0.039298,-0.042879,0.010022,0.038918,-0.049683,0.08481,-0.115832,-0.020353,0.288315,-0.187131,0.198719,0.028859
2.632719994,1782835427,0.06465775754,0.8391443538,0.9038021114,0.0425,0.033625,-0.047994,0.000523,0.032655,-0.045787,0.078855,-0.09853,0.033028,0.278286,-0.10972,0.227857,0.027497
2.742990017,1782835427,0.06366022621,0.7764264217,0.8400866479,0.053279,0.029496,-0.045409,-0.005258,0.021752,-0.043047,0.076349,-0.081839,0.084944,0.263843,-0.055104,0.276929,0.023854
2.852696896,1782835427,0.05360506749,0.7014875199,0.7550925874,0.067817,0.024984,-0.033347,-0.009687,0.00449,-0.04137,0.056557,-0.060069,0.168651,0.23668,-0.005119,0.375446,0.018094
2.933307886,1782835427,0.04420058488,0.7048452422,0.7490458271,0.07913,0.022538,-0.014096,-0.001761,-0.005792,-0.040357,0.004312,-0.031444,0.215545,0.215783,-0.005774,0.488859,0.014344
3.005112886,1782835427,0.04230628967,0.7601259339,0.8024322236,0.083778,0.022166,-0.002533,0.000663,-0.003923,-0.041332,-0.026769,-0.023172,0.167101,0.220596,-0.006649,0.522666,0.016614
3.076969862,1782835427,0.04400813349,0.8611045793,0.9051127127,0.087139,0.021351,0.005742,0.008106,0.002052,-0.043585,-0.068379,-0.017724,0.083531,0.234858,-0.04272,0.554317,0.020723
3.156796932,1782835427,0.04490348913,0.9226760646,0.9675795538,0.088808,0.02075,0.005009,0.012584,0.017698,-0.045787,-0.070194,-0.024514,-0.034373,0.263402,-0.083076,0.470318,0.027736
3.232863903,1782835427,0.04868131043,1.071015914,1.119697224,0.089633,0.019757,-0.005811,0.012483,0.035386,-0.042082,-0.071961,-0.043805,-0.180623,0.305044,-0.117362,0.354614,0.031186
3.323153019,1782835428,0.05805738962,1.128474813,1.186532203,0.090407,0.018329,-0.020575,0.012318,0.046968,-0.03985,-0.078134,-0.045648,-0.209791,0.321461,-0.124106,0.280575,0.03128
3.439102888,1782835428,0.08070024161,1.084256063,1.164956305,0.09183,0.015201,-0.040681,0.010913,0.050846,-0.033604,-0.047025,-0.055354,-0.153462,0.320011,-0.136711,0.201878,0.027222
3.527122974,1782835428,0.1027848234,0.8606948348,0.9634796582,0.096988,0.010016,-0.051982,0.006814,0.043094,-0.025784,-0.023178,-0.046748,0.028261,0.282948,-0.103149,0.221302,0.022019
3.606837034,1782835428,0.09350804876,0.6977227963,0.791230845,0.102946,0.006227,-0.043081,5.8e-05,0.029707,-0.020749,-0.024051,-0.028941,0.159529,0.24648,-0.04099,0.297066,0.016447
3.710839987,1782835428,0.0789557584,0.5293727958,0.6083285542,0.108603,0.00344,-0.023779,-0.00583,0.021677,-0.020622,-0.018809,-0.012434,0.284398,0.206,0.009091,0.323656,0.013302
3.795894861,1782835428,0.08076904192,0.4458197482,0.5265887901,0.11523,0.001656,0.008888,-0.005238,0.015272,-0.0223,-0.037422,0.004573,0.34814,0.173362,0.026878,0.379967,0.013363
3.882590055,1782835428,0.1011988033,0.5531179591,0.6543167624,0.118417,0.000797,0.034701,0.000957,0.009148,-0.030001,-0.064286,0.026433,0.236809,0.186297,0.030154,0.452682,0.014899
3.956969976,1782835428,0.1160356374,0.7497880461,0.8658236834,0.119141,0.000342,0.046098,0.009296,0.01123,-0.03747,-0.095962,0.018079,0.04276,0.225453,-0.033046,0.489922,0.019542
4.026064873,1782835428,0.1061853356,1.040953069,1.147138405,0.118072,-0.000524,0.037642,0.016483,0.021949,-0.045538,-0.101369,0.008263,-0.222646,0.290756,-0.093858,0.430967,0.031948
4.098902941,1782835428,0.08916926062,1.218464933,1.307634194,0.117126,-0.001436,0.017243,0.018826,0.030988,-0.051394,-0.105847,-0.009807,-0.327372,0.325568,-0.144498,0.36926,0.035876
4.172996044,1782835428,0.08940418303,1.397863536,1.487267719,0.114918,-0.003126,-0.010215,0.014227,0.041043,-0.054823,-0.077385,-0.031213,-0.416499,0.362896,-0.156417,0.235058,0.034784
4.24396801,1782835428,0.1125096306,1.370502582,1.483012212,0.11272,-0.005636,-0.04089,0.011448,0.04741,-0.053981,-0.065784,-0.040062,-0.341129,0.362078,-0.162689,0.17836,0.034897
4.323779821,1782835429,0.1371938694,1.162333822,1.299527692,0.111487,-0.008826,-0.05863,0.001587,0.040262,-0.047994,-0.037492,-0.044822,-0.176092,0.332586,-0.110135,0.206982,0.035044
4.398658037,1782835429,0.1428589988,0.7998678715,0.9427268703,0.1122,-0.012411,-0.061595,-0.010333,0.031353,-0.04507,-0.02822,-0.028242,0.098289,0.269371,-0.024584,0.269707,0.030237
4.477391958,1782835429,0.1180963059,0.4807520095,0.5988483154,0.113902,-0.015447,-0.042441,-0.016055,0.018699,-0.040787,-0.027521,-0.004149,0.37694,0.191143,0.029359,0.33781,0.020445
4.556228876,1782835429,0.09468263503,0.4149069645,0.5095895995,0.114886,-0.016694,-0.008032,-0.012131,0.006544,-0.040653,-0.052691,0.022573,0.489946,0.146707,0.048814,0.443734,0.019871
4.631770849,1782835429,0.1101466345,0.4780706129,0.5882172474,0.114403,-0.017152,0.035178,-0.004989,0.001913,-0.043912,-0.073171,0.034057,0.398787,0.146195,0.030857,0.512781,0.021079
