relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835204,8.627629026,10.74583674,19.37346577,-0.980529,0.024402,0.398512,0.018261,-0.012747,0.800709,0.004184,-0.002211,-0.020765,0.135695,0.68972,2.550608,-1.892192
0.09877300262,1782835204,8.636080099,10.83506125,19.47114135,-0.981108,0.024293,0.398182,0.013657,-0.014254,0.805742,0.006837,-0.009635,0.011667,0.132991,0.703613,2.562393,-1.896646
0.1815581322,1782835204,8.517402696,8.579260028,17.09666272,-0.976516,0.025501,0.397272,0.037109,0.081226,0.767225,0.050836,-0.004334,0.020218,0.178415,0.569599,2.073352,-1.907278
0.2698740959,1782835204,8.052020965,1.761861729,9.813882694,-0.958369,0.030812,0.385881,0.084075,0.259919,0.67946,0.248544,-0.062508,-0.106713,0.19285,0.180199,0.384087,-1.09998
0.3360059261,1782835204,7.166485429,1.914380599,9.080866028,-0.925538,0.040854,0.352394,0.107622,0.405285,0.581457,0.550514,-0.109183,-0.205715,0.226644,0.002722,-1.158906,-0.240073
0.4085130692,1782835204,6.47367364,3.568998061,10.0426717,-0.894317,0.050747,0.322651,0.102375,0.440628,0.520015,0.915234,-0.126326,-0.186263,0.201366,-0.10627,-1.775256,-0.026234
0.4886341095,1782835204,5.371789303,3.943805256,9.315594559,-0.833675,0.070277,0.275696,0.076232,0.396055,0.445737,1.142728,-0.125579,-0.217968,0.196092,-0.101346,-1.883861,0.009014
0.567553997,1782835204,4.449980612,3.135732826,7.585713438,-0.767085,0.091334,0.23439,0.060703,0.2668,0.397861,1.359324,-0.126655,-0.390388,0.210549,-0.165691,-1.628983,-0.1067
0.6916871071,1782835204,2.731206696,1.786642805,4.517849501,-0.614995,0.13716,0.136615,0.036765,0.020969,0.353159,1.305398,-0.127869,-0.870822,0.397655,-0.168817,-0.344271,-0.241508
0.7654869556,1782835205,1.974148585,2.772876283,4.747024868,-0.528056,0.161642,0.067773,0.022966,-0.130433,0.324765,1.082626,-0.121204,-1.146845,0.405869,-0.059182,1.052789,-0.117101
0.8573541641,1782835205,1.451771959,4.799625069,6.251397028,-0.451582,0.182345,-0.003025,0.020348,-0.231406,0.29481,0.741004,-0.06656,-1.086499,0.330887,0.099728,1.921556,-0.049395
0.9290039539,1782835205,1.176463674,5.104368945,6.280832619,-0.38719,0.199235,-0.063748,0.014546,-0.231373,0.261598,0.499716,-0.022246,-0.695018,0.284458,0.242461,2.056138,-0.093352
1.002614021,1782835205,1.074886395,4.173502735,5.24838913,-0.353227,0.207983,-0.088492,0.026239,-0.159925,0.237074,0.370035,-0.013021,-0.23661,0.278016,0.231834,1.820859,-0.176916
1.075587034,1782835205,1.018744661,2.839826937,3.858571598,-0.335332,0.211991,-0.092907,0.038554,-0.072886,0.220762,0.311279,-0.021227,-0.014669,0.262857,0.231016,1.433011,-0.204939
1.147711039,1782835205,0.9393270333,1.364841862,2.304168895,-0.319041,0.213036,-0.087362,0.05879,0.025615,0.199966,0.309038,-0.031117,0.088445,0.261626,0.150302,0.79902,-0.139056
1.221961975,1782835205,0.8589662435,0.7902420904,1.649208334,-0.304172,0.21188,-0.077488,0.07651,0.090421,0.184013,0.362054,-0.065244,0.173551,0.271352,-0.027823,0.218822,-0.072566
1.325478077,1782835205,0.744586697,0.7638799058,1.508466603,-0.280765,0.207698,-0.061778,0.087775,0.136808,0.164677,0.443643,-0.105788,0.280311,0.257338,-0.185628,-0.257037,-0.033551
1.398401022,1782835205,0.573862833,0.7341698038,1.308032637,-0.237755,0.197955,-0.031827,0.08845,0.130855,0.143241,0.579911,-0.15724,0.399009,0.211988,-0.296887,-0.441846,-0.037562
1.469431162,1782835205,0.4564979721,0.6190784046,1.075576377,-0.201078,0.18867,-0.007689,0.079715,0.099419,0.127198,0.63114,-0.17259,0.381526,0.196808,-0.304089,-0.370323,-0.046209
1.542371988,1782835205,0.3572234912,0.4776029588,0.83482645,-0.154279,0.176318,0.020796,0.056985,0.045941,0.107163,0.682578,-0.222246,0.325169,0.184725,-0.3049,-0.20011,-0.05798
1.611941099,1782835205,0.2842895922,0.5044224563,0.7887120485,-0.107008,0.161914,0.041588,0.033347,-0.014454,0.086602,0.673868,-0.245018,0.152279,0.206638,-0.259683,0.077308,-0.063388
1.684769154,1782835205,0.2342109488,0.7074005744,0.9416115231,-0.068226,0.148559,0.049735,0.017336,-0.051464,0.069741,0.626561,-0.258468,-0.01399,0.236841,-0.227176,0.303368,-0.053131
1.755110025,1782835206,0.1764722709,1.045857963,1.222330234,-0.02749,0.132586,0.045429,-0.001623,-0.077428,0.056558,0.538808,-0.260645,-0.197461,0.271419,-0.147082,0.535141,-0.03415
1.828629971,1782835206,0.1291551039,1.308259262,1.437414366,0.003197,0.11937,0.031816,-0.012021,-0.089834,0.03895,0.457051,-0.245322,-0.289248,0.288088,-0.072361,0.687642,-0.014989
1.91331315,1782835206,0.09175884848,1.460209008,1.551967856,0.028546,0.107005,0.013813,-0.025323,-0.082226,0.027317,0.337,-0.211338,-0.305097,0.29364,0.049336,0.771622,-0.0114
2.003051996,1782835206,0.07584121888,1.382209331,1.45805055,0.054268,0.092503,-0.010136,-0.023682,-0.062698,0.014245,0.25616,-0.19191,-0.231959,0.294203,0.037503,0.717778,-0.006599
2.07770896,1782835206,0.08056826031,1.22083266,1.30140092,0.071901,0.08061,-0.027683,-0.01739,-0.030836,0.00112,0.16266,-0.157692,-0.128202,0.287771,0.020305,0.626337,0.000919
2.14834094,1782835206,0.09020972604,1.024174012,1.114383738,0.08272,0.072179,-0.036046,-0.013671,-0.004291,-0.009228,0.127769,-0.144668,-0.036104,0.278934,-0.00839,0.495982,0.007982
2.223596096,1782835206,0.09391441523,0.89061763,0.9845320453,0.090098,0.066256,-0.037593,-0.011782,0.014417,-0.01236,0.103509,-0.132998,0.029071,0.26898,-0.017976,0.408217,0.012287
2.306355,1782835206,0.09200140988,0.7428765966,0.8348780065,0.09803,0.06026,-0.033422,-0.011015,0.033145,-0.018016,0.077697,-0.115946,0.102979,0.252285,-0.011995,0.325415,0.018989
2.386888027,1782835206,0.08889677212,0.6445819124,0.7334786846,0.105915,0.055144,-0.025296,-0.007569,0.038727,-0.01913,0.084432,-0.115422,0.1496,0.238822,-0.044114,0.268264,0.01763
2.504169941,1782835206,0.08779637964,0.6104824083,0.698278788,0.115501,0.049951,-0.013829,-0.007041,0.039022,-0.01885,0.072377,-0.113399,0.157204,0.231276,-0.056456,0.268592,0.016358
