relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835177,8.17301384,10.28484883,18.45786267,-0.950813,0.026697,0.397064,0.009916,-0.013007,0.704176,-0.018268,-0.030174,-0.010943,0.120396,0.634781,2.646032,-1.653924
0.07713389397,1782835178,8.177710324,10.28952367,18.46723399,-0.950419,0.024983,0.397566,0.008948,-0.010974,0.704812,-0.018075,-0.033999,0.007375,0.119834,0.631409,2.644517,-1.65945
0.1505959034,1782835178,8.090650398,8.39706043,16.48771083,-0.946609,0.023947,0.396749,0.03139,0.065134,0.676929,0.029711,-0.041416,0.047883,0.149318,0.440029,2.264407,-1.689064
0.2215600014,1782835178,7.796309178,3.201298016,10.99760719,-0.935279,0.02443,0.389094,0.070963,0.194507,0.620037,0.143497,-0.068686,-0.066673,0.187725,0.075118,1.116118,-1.263934
0.2967159748,1782835178,7.174929154,0.8618769924,8.036806146,-0.914121,0.027451,0.364541,0.092925,0.328506,0.551053,0.377708,-0.11757,-0.207591,0.213045,-0.044771,-0.404801,-0.492064
0.3629720211,1782835178,6.434581814,2.362636361,8.797218175,-0.885265,0.03339,0.331238,0.080745,0.392512,0.489038,0.71451,-0.15148,-0.275694,0.229027,-0.056906,-1.349497,-0.117142
0.4362668991,1782835178,5.568977615,3.056619735,8.625597351,-0.843995,0.043494,0.292288,0.062344,0.387025,0.430038,0.887208,-0.131456,-0.291438,0.22532,-0.019717,-1.596327,-0.016735
0.5074679852,1782835178,4.700217845,3.066549946,7.766767791,-0.789262,0.057916,0.251273,0.047189,0.314275,0.387212,1.147489,-0.126885,-0.356312,0.219423,-0.055263,-1.606243,-0.044887
0.578168869,1782835178,3.700571574,1.948033585,5.648605158,-0.712733,0.078082,0.20236,0.041879,0.18227,0.358338,1.248313,-0.137591,-0.463995,0.261755,-0.151018,-1.099006,-0.1796
0.6642458439,1782835178,2.917014259,1.508919055,4.425933314,-0.642185,0.096103,0.157933,0.041473,0.055767,0.333602,1.197528,-0.130881,-0.728541,0.360662,-0.214177,-0.328253,-0.233509
0.7496180534,1782835178,2.031417066,2.026255143,4.057672209,-0.549379,0.118001,0.095294,0.029465,-0.086849,0.305114,1.035916,-0.128302,-0.825812,0.343711,-0.151256,0.891743,-0.163703
0.8341619968,1782835178,1.41227422,3.364560055,4.776834274,-0.46669,0.135819,0.039141,0.019037,-0.170474,0.270625,0.829027,-0.09307,-0.739101,0.306282,0.007017,1.554238,-0.103771
0.9051759243,1782835178,1.071329412,3.626742492,4.698071904,-0.409797,0.146868,0.007832,0.010726,-0.171074,0.244437,0.634746,-0.039335,-0.441034,0.279144,0.158306,1.674186,-0.13989
1.002687931,1782835178,0.8763846371,2.752769259,3.629153896,-0.367591,0.154898,-0.004871,0.008669,-0.11282,0.220224,0.528361,-0.016405,-0.161401,0.258981,0.247585,1.409377,-0.185515
