relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782826031,28.09739783,15.90146586,43.99886369,-2.202553,-0.028812,0.389123,0.017919,-0.01494,0.899199,-0.003997,0.01493,0.027793,0.156876,1.011604,3.141593,-2.182296
0.1038510799,1782826031,27.98627319,15.63626388,43.62253707,-2.201453,-0.027788,0.38372,0.015745,-0.018284,0.897114,0.000107,-0.016045,-0.084706,0.15739,1.008346,3.141593,-2.121834
0.1733109951,1782826031,27.29731082,15.36149428,42.6588051,-2.189189,-0.02617,0.36197,0.083081,0.126367,0.837864,0.136502,-0.081788,-0.196547,0.418937,0.559916,2.910099,-2.196413
0.250510931,1782826031,26.46007311,9.09955473,35.55962784,-2.172025,-0.023274,0.334582,0.128288,0.275197,0.77321,0.315233,-0.151417,-0.327058,0.482086,0.164467,1.89642,-1.775395
0.3194351196,1782826031,25.2853124,3.213514076,28.49882647,-2.144397,-0.017243,0.293075,0.154633,0.422965,0.701607,0.731771,-0.223268,-0.16453,0.441619,-0.127871,0.351422,-1.059902
0.3892431259,1782826031,23.47727559,3.091397984,26.56867357,-2.082759,-0.000397,0.251886,0.134222,0.549626,0.599704,1.072928,-0.22247,0.26826,0.424914,-0.070907,-1.082777,-0.32931
0.4613740444,1782826031,21.59142972,4.053355528,25.64478525,-1.993309,0.028428,0.235135,0.077512,0.572936,0.514613,1.536329,-0.153821,0.886375,0.314834,0.092875,-1.742234,-0.134707
0.5322980881,1782826031,19.36694907,3.803866647,23.17081572,-1.870636,0.071877,0.238488,0.025051,0.482267,0.438448,1.886147,-0.084742,1.162588,0.225412,0.252379,-1.785831,-0.207059
0.6162540913,1782826032,16.71632851,3.979247176,20.69557569,-1.694815,0.135495,0.264578,0.012142,0.340709,0.397561,2.342076,-0.000469,1.201268,0.120492,0.269288,-1.911651,-0.32732
0.7340629101,1782826032,13.93494753,2.893372593,16.82832012,-1.475724,0.215986,0.310515,0.015323,0.133484,0.353762,2.580349,0.069165,0.955241,0.044408,0.251118,-1.605838,-0.481535
0.8135399818,1782826032,11.09237678,0.7379218539,11.83029864,-1.206703,0.313689,0.355589,0.032839,-0.136497,0.296063,2.631574,0.169485,-0.241381,0.121413,0.478781,-0.233613,-0.553809
0.9057040215,1782826032,9.122899935,1.799020753,10.92192069,-1.009613,0.384376,0.360362,0.07078,-0.335825,0.241353,2.287468,0.178507,-0.969022,0.259375,0.114572,1.032161,-0.218595
0.9800310135,1782826032,7.470860231,5.439462969,12.9103232,-0.855226,0.437926,0.340327,0.121677,-0.438559,0.191647,1.672419,0.107063,-1.414815,0.310773,-0.194329,2.102948,-0.116234
1.05112505,1782826032,6.004211927,7.019163217,13.02337514,-0.72255,0.48176,0.299822,0.154936,-0.472209,0.15428,1.341792,0.010429,-1.438537,0.285768,-0.382252,2.458205,-0.116796
1.120249033,1782826032,4.868530378,7.111077088,11.97960747,-0.629681,0.510164,0.255294,0.153025,-0.43262,0.151588,0.96902,-0.096588,-1.193034,0.254597,-0.383036,2.510406,-0.118431
1.218396902,1782826032,3.923331097,5.499754262,9.423085358,-0.548247,0.529809,0.201857,0.134533,-0.337354,0.163033,0.807039,-0.163864,-0.971893,0.260759,-0.310074,2.172294,-0.069243
1.305426121,1782826032,3.076385037,3.04388482,6.120269857,-0.476818,0.537279,0.131881,0.101896,-0.185213,0.176382,0.677779,-0.245018,-0.780329,0.292061,-0.137337,1.472918,-0.050395
1.402930021,1782826032,2.566894903,1.548698475,4.115593379,-0.429755,0.53244,0.06714,0.078842,-0.056978,0.184897,0.667501,-0.31174,-0.681349,0.353422,0.005439,0.541666,-0.078713
1.489919901,1782826032,2.206207753,1.777686644,3.983894397,-0.382977,0.518092,-0.000999,0.067281,0.035648,0.189901,0.703424,-0.354901,-0.565828,0.403812,0.011238,-0.368617,-0.105074
1.559596062,1782826032,2.000960486,1.571702484,3.57266297,-0.345338,0.501764,-0.038976,0.066323,0.052515,0.190627,0.730676,-0.417284,-0.275591,0.354032,-0.093391,-0.545551,-0.109399
1.635884047,1782826033,1.778882297,1.015587683,2.79446998,-0.304821,0.480879,-0.052758,0.052907,0.018416,0.181221,0.710816,-0.430815,-0.041342,0.303411,-0.039336,-0.287791,-0.103123
1.709093094,1782826033,1.554236402,0.552488251,2.106724653,-0.269038,0.459671,-0.041118,0.053363,-0.039318,0.166251,0.676136,-0.45446,0.27532,0.227886,-0.122834,0.085601,-0.103693
1.779307127,1782826033,1.301155236,0.5564610522,1.857616288,-0.230983,0.431594,-0.006145,0.046675,-0.095091,0.148988,0.586858,-0.481886,0.46137,0.170991,-0.184082,0.467776,-0.106683
1.850003958,1782826033,1.145206912,0.7433846691,1.888591581,-0.203514,0.40475,0.032682,0.039898,-0.122531,0.135996,0.505245,-0.511635,0.507763,0.139862,-0.231171,0.695903,-0.100249
1.919825077,1782826033,1.047384271,1.080204389,2.12758866,-0.181641,0.376278,0.06909,0.030777,-0.125464,0.125575,0.363888,-0.548535,0.427251,0.136579,-0.283902,0.896872,-0.093201
1.9897089,1782826033,0.9671262617,1.240476824,2.207603086,-0.161485,0.341456,0.098229,0.017529,-0.10621,0.11478,0.262516,-0.571654,0.262602,0.154487,-0.31812,0.945313,-0.083651
2.061337948,1782826033,0.8672217365,1.536770294,2.40399203,-0.147612,0.311734,0.1054,0.006865,-0.077438,0.108475,0.142193,-0.594784,-0.065704,0.207511,-0.360517,0.98567,-0.068149
2.131618977,1782826033,0.7201208328,1.517536531,2.237657364,-0.136221,0.282872,0.092528,-0.013816,-0.038423,0.101187,0.074658,-0.593962,-0.312835,0.263152,-0.286241,0.860282,-0.055025
2.253228903,1782826033,0.4778435635,1.662763969,2.140607533,-0.121619,0.240959,0.038082,-0.044388,0.023823,0.087491,0.057675,-0.555958,-0.673993,0.384962,-0.02763,0.420909,-0.053654
