relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822614,27.97267539,15.7870542,43.75972959,-2.244619,0.017223,0.306753,-0.021441,0.012384,0.943486,0.062443,-0.014379,-0.26522,0.198237,1.315864,3.141593,-1.947555
0.1159548759,1782822614,27.7166221,15.66311342,43.37973552,-2.240995,0.021679,0.292827,-0.018509,-0.003502,0.941833,0.080726,-0.002358,-0.113539,0.184694,1.255858,3.141593,-1.968555
0.2344298363,1782822615,27.21233987,15.03716771,42.24950758,-2.223642,0.033116,0.293375,0.082086,0.137684,0.86854,0.195651,-0.014062,0.133456,0.448922,0.776842,2.702856,-2.261182
0.3539898396,1782822615,25.87292512,4.140247743,30.01317286,-2.176887,0.053657,0.275196,0.211938,0.399007,0.773489,0.544109,-0.115453,0.022774,0.429928,-0.176779,0.575341,-1.3891
0.430893898,1782822615,23.44129269,4.748392263,28.18968496,-2.084198,0.083421,0.227544,0.252266,0.640382,0.64873,1.20792,-0.148755,0.593483,0.375386,-0.366466,-1.786125,-0.121268
0.4958159924,1782822615,20.84222172,6.470762851,27.31298457,-1.956761,0.118866,0.204628,0.196948,0.730342,0.51972,1.714707,-0.037126,1.296411,0.234685,-0.159287,-2.421962,0.16947
0.5675580502,1782822615,18.57528867,6.213865748,24.78915442,-1.829599,0.153259,0.197573,0.112092,0.665196,0.409262,2.145361,0.056961,1.632178,0.10739,0.102654,-2.463294,0.142072
0.6373338699,1782822615,14.66850873,6.709228793,21.37773752,-1.577109,0.222387,0.200115,0.052114,0.477456,0.342748,2.850957,0.143135,1.511807,0,0.296309,-2.572792,0.046595
0.7101888657,1782822615,11.83495426,6.86062014,18.6955744,-1.366374,0.279434,0.205797,0.041401,0.283104,0.309824,3.237214,0.187733,1.034132,0,0.366028,-2.593461,-0.02457
0.7807018757,1782822615,9.333307986,6.38542793,15.71873592,-1.153493,0.3369,0.204552,0.029543,0.083686,0.28332,3.449125,0.232441,0.036328,0.090519,0.437978,-2.466,-0.174672
0.874078989,1782822615,6.928563826,4.163303258,11.09186708,-0.912757,0.400994,0.190249,0.041483,-0.157746,0.25824,3.325119,0.193162,-0.750609,0.336876,0.135725,-1.712407,-0.278729
0.9456460476,1782822615,4.832877701,3.60983383,8.44271153,-0.661309,0.466083,0.15474,0.063398,-0.428804,0.218693,2.592081,0.091018,-1.848894,0.52974,-0.169403,0.880225,-0.009784
1.03055191,1782822615,3.46018958,9.908919776,13.36910936,-0.472595,0.513947,0.10297,0.09021,-0.635081,0.172596,1.598889,-0.017922,-2.200188,0.285692,-0.212027,3.006288,-0.099988
1.107205868,1782822615,2.522934149,10.41163701,12.93457116,-0.328791,0.54984,0.043227,0.093722,-0.706189,0.135801,0.83106,-0.064661,-1.716829,0.220304,-0.121369,3.141593,-0.204845
1.178560972,1782822615,2.105166355,10.18213005,12.28729641,-0.246442,0.569865,-0.008737,0.099003,-0.63526,0.124815,0.362085,-0.135996,-1.021598,0.161524,-0.0727,3.141593,-0.215263
1.249948978,1782822616,2.066075949,9.192693036,11.25876899,-0.214327,0.576191,-0.058611,0.099312,-0.497931,0.122087,0.125716,-0.200021,-0.783862,0.170056,-0.061191,2.98025,-0.133672
1.319623947,1782822616,2.200352675,7.455667642,9.656020317,-0.209833,0.573889,-0.108743,0.097865,-0.361634,0.126293,-0.012348,-0.285944,-0.766696,0.230911,-0.102017,2.628831,-0.036178
1.394629955,1782822616,2.567169128,6.329005534,8.896174662,-0.217172,0.567236,-0.17197,0.109405,-0.217832,0.137536,-0.124809,-0.41886,-0.933453,0.325806,-0.315669,2.273132,0.027093
1.472507954,1782822616,3.293714875,4.312894083,7.606608958,-0.233551,0.553646,-0.258435,0.107885,-0.054787,0.158921,-0.035089,-0.509477,-0.998961,0.466302,-0.612757,1.323679,-0.104505
1.550293922,1782822616,4.307207524,3.642065282,7.949272806,-0.25167,0.534158,-0.346884,0.099235,0.095244,0.180434,0.140411,-0.577259,-0.935852,0.52974,-0.770098,-0.455612,-0.187583
1.622791052,1782822616,5.275186582,4.68033558,9.955522162,-0.260407,0.509242,-0.419436,0.065444,0.200618,0.184615,0.359357,-0.58012,-0.598798,0.438759,-0.466014,-1.591732,-0.066792
