relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822690,28.80020454,15.63432853,44.43453307,-2.199341,-0.015159,0.431769,-0.001875,-0.065871,0.940086,-0.064084,0.013135,0.066192,0.044088,1.060467,3.141593,-2.14958
0.1110639572,1782822690,28.89315904,15.68630535,44.57946439,-2.203848,-0.019078,0.429962,0.016198,-0.061771,0.951653,-0.089414,-0.020147,-0.153994,0.07857,1.01914,3.141593,-2.171709
0.2072379589,1782822690,28.09301637,16.08490197,44.17791834,-2.198383,-0.025309,0.393223,0.10499,0.115267,0.906645,0.021065,-0.089793,-0.275704,0.419506,0.513535,2.923172,-2.348701
0.3003070354,1782822690,26.82835388,7.305758845,34.13411272,-2.178984,-0.026824,0.338022,0.185991,0.314147,0.858609,0.380016,-0.252031,-0.532839,0.493221,-0.165679,1.384717,-1.711198
0.3783910275,1782822690,24.62943045,4.037798389,28.66722884,-2.130035,-0.020392,0.244202,0.232184,0.54767,0.770854,1.003752,-0.351232,-0.25931,0.503649,-0.434909,-1.014714,-0.531399
0.5307660103,1782822690,22.72131652,5.880951017,28.60226753,-2.061516,-0.003368,0.187241,0.186288,0.665004,0.67571,1.550422,-0.299084,0.415109,0.345982,-0.245912,-2.150073,0.025079
0.6554560661,1782822690,16.72845969,5.699773955,22.42823364,-1.752586,0.100873,0.120443,0.025738,0.506225,0.504354,2.460495,-0.086022,1.197727,0.127741,0.251154,-2.337828,-0.089879
0.7541100979,1782822690,11.96452757,6.039239888,18.00376746,-1.406443,0.239316,0.158485,-0.047998,0.201871,0.444342,3.094069,0.111444,1.118453,0,0.634719,-2.347836,-0.35219
0.8271861076,1782822690,9.693353555,4.54174911,14.23510266,-1.180926,0.335811,0.213266,-0.056409,-0.026272,0.430804,3.229852,0.205644,0.36779,0.051763,0.807415,-1.887276,-0.54884
0.8970990181,1782822690,7.961798653,1.35901114,9.320809794,-0.940582,0.441226,0.269501,-0.03083,-0.291111,0.419516,2.988547,0.229136,-0.541789,0.232661,0.573381,-0.47554,-0.512636
0.9761681557,1782822691,6.951131631,2.302497201,9.253628832,-0.753808,0.523761,0.297933,0.01937,-0.506491,0.387729,2.557656,0.219783,-1.131699,0.280203,0.187081,1.190233,-0.256332
1.048005104,1782822691,6.180679008,6.949159027,13.12983803,-0.61519,0.585484,0.303583,0.073576,-0.631908,0.350185,1.836173,0.109162,-1.51568,0.228852,-0.102734,2.525721,-0.188695
1.12036705,1782822691,5.445432852,10.14512688,15.59055974,-0.485164,0.642434,0.292903,0.128335,-0.690138,0.317714,1.218731,-0.040164,-1.378955,0.183231,-0.29038,3.10454,-0.294791
1.199914932,1782822691,4.83121101,9.933318002,14.76452901,-0.392406,0.679855,0.268136,0.14152,-0.639152,0.319152,0.751735,-0.189687,-1.036944,0.149587,-0.310014,3.083173,-0.327858
1.300907135,1782822691,4.20421578,7.946772098,12.15098788,-0.326678,0.69977,0.221409,0.129274,-0.490535,0.339982,0.449076,-0.310819,-0.840505,0.164533,-0.283203,2.74361,-0.261651
1.386933088,1782822691,3.532828657,5.311035563,8.84386422,-0.285209,0.702421,0.142253,0.110713,-0.290459,0.371934,0.271536,-0.453829,-0.885701,0.263353,-0.275777,2.122722,-0.188377
1.458650112,1782822691,3.128854659,3.148362279,6.277216938,-0.264707,0.69422,0.061234,0.09444,-0.136891,0.393661,0.265229,-0.533375,-1.002937,0.377478,-0.214179,1.281086,-0.190819
1.528278112,1782822691,2.984018416,2.88622613,5.870244546,-0.247705,0.680168,-0.034176,0.078005,-0.00321,0.404769,0.373018,-0.583954,-1.132542,0.525572,-0.205002,0.0372,-0.283826
1.591977119,1782822691,3.032400972,3.317427751,6.349828723,-0.235574,0.667119,-0.101683,0.064527,0.055581,0.406982,0.447771,-0.609604,-0.996628,0.52974,-0.15081,-0.612238,-0.337052
1.656602144,1782822691,3.217069255,3.3623905,6.579459755,-0.213953,0.646399,-0.177129,0.043568,0.072601,0.394476,0.506877,-0.596553,-0.734368,0.502308,-0.002301,-0.837542,-0.371181
1.736206055,1782822691,3.208910883,1.995239163,5.204150047,-0.189807,0.627903,-0.206365,0.016129,0.024436,0.372447,0.498068,-0.569161,-0.311964,0.410594,0.275453,-0.312474,-0.368579
1.808088064,1782822691,2.95129921,0.8294772826,3.780776493,-0.164429,0.609585,-0.196049,-0.003523,-0.045445,0.345394,0.432473,-0.524762,0.486781,0.240373,0.389237,0.237245,-0.209511
1.882652998,1782822691,2.418737982,0.5678798363,2.986617818,-0.140123,0.586902,-0.137497,-0.003776,-0.109951,0.313778,0.363049,-0.495283,0.909997,0.121751,0.349211,0.527494,-0.139458
1.956120968,1782822692,1.954803599,0.5895264331,2.544330032,-0.125544,0.561918,-0.047554,0.016584,-0.126743,0.287479,0.260366,-0.486771,1.171574,0.033229,0.243813,0.708564,-0.130296
2.03115201,1782822692,1.771798789,0.7904863669,2.562285156,-0.118838,0.538467,0.032133,0.039077,-0.125832,0.273401,0.165866,-0.504607,1.122961,0.008511,0.077338,0.869265,-0.167807
2.107624054,1782822692,1.768835483,1.170910356,2.939745839,-0.115366,0.509071,0.108161,0.058967,-0.106983,0.265208,0.027406,-0.521608,0.85695,0.029241,-0.112117,1.046352,-0.234387
2.180722952,1782822692,1.864033434,1.496119932,3.360153366,-0.114419,0.478483,0.160413,0.074403,-0.074767,0.258419,-0.08297,-0.572235,0.6154,0.055533,-0.379066,1.1154,-0.278339
2.285385132,1782822692,1.894834894,1.624602094,3.519436988,-0.114477,0.437417,0.194757,0.078836,-0.017629,0.250001,-0.154492,-0.633804,0.288538,0.112866,-0.653244,0.990804,-0.297984
2.369668961,1782822692,1.753572536,1.162907933,2.916480469,-0.113773,0.404898,0.195434,0.051185,0.043419,0.239424,-0.160489,-0.669946,-0.013168,0.17015,-0.571946,0.695439,-0.25028
2.464856148,1782822692,1.423451916,0.6597681079,2.083220024,-0.109605,0.368244,0.170256,-0.007836,0.107987,0.223676,-0.092733,-0.670486,-0.293377,0.244517,-0.164336,0.14536,-0.117246
2.558408976,1782822692,1.06688577,1.32490228,2.39178805,-0.10153,0.338558,0.127931,-0.04296,0.145549,0.200649,0.032142,-0.581662,-0.61976,0.331831,0.19486,-0.427841,-0.052591
2.630815029,1782822692,0.687030522,2.234539572,2.921570094,-0.082753,0.308,0.055772,-0.093587,0.152902,0.184903,0.131756,-0.463786,-0.74573,0.35949,0.663596,-0.708248,-0.0153
2.70499897,1782822692,0.5435834422,2.393662334,2.937245776,-0.061088,0.291872,-0.000967,-0.100568,0.109941,0.176522,0.186391,-0.336115,-0.712798,0.367031,0.855645,-0.559282,-0.04025
2.776754141,1782822692,0.5151253926,1.941005397,2.45613079,-0.035421,0.28424,-0.04526,-0.080159,0.034294,0.167465,0.166392,-0.242217,-0.514594,0.355157,0.819559,-0.031423,-0.083523
2.847061157,1782822692,0.5253917595,1.612267129,2.137658889,-0.012742,0.282146,-0.066312,-0.037646,-0.033681,0.157191,0.121761,-0.203851,-0.282847,0.331673,0.533973,0.466356,-0.097889
2.9246521,1782822693,0.519338365,1.41257905,1.931917415,0.007098,0.281319,-0.070097,0.012535,-0.079045,0.143346,0.049144,-0.182063,0.06066,0.279936,0.202345,0.761456,-0.090436
2.997375011,1782822693,0.4867757481,1.190689647,1.677465395,0.024288,0.278817,-0.054589,0.061204,-0.095053,0.130505,-0.014874,-0.206304,0.359785,0.218701,-0.109192,0.832347,-0.087544
3.070143938,1782822693,0.4304982575,0.9484004486,1.378898706,0.035041,0.271133,-0.023125,0.077846,-0.077286,0.126817,-0.069841,-0.225986,0.481845,0.175468,-0.227062,0.761584,-0.094567
3.154149055,1782822693,0.3916716682,0.8220406671,1.213712335,0.041826,0.258546,0.01222,0.077532,-0.049301,0.122937,-0.108932,-0.258103,0.467994,0.162038,-0.306362,0.675571,-0.09604
