relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835239,9.244301864,10.25774743,19.5020493,-1.058392,0.028279,0.397443,0.010661,-0.011772,0.692873,-0.003687,-0.008195,-0.010084,0.120667,0.653691,2.643201,-1.642656
0.07131195068,1782835239,9.257188698,10.29140444,19.54859313,-1.058678,0.028391,0.397896,0.008366,-0.012468,0.694743,0.002646,-0.008657,0.019951,0.118494,0.661622,2.645452,-1.647676
0.1431729794,1782835239,9.195113169,8.629763581,17.82487675,-1.055486,0.029373,0.397928,0.03141,0.060149,0.672997,0.02977,0.006784,0.036513,0.148622,0.530153,2.289042,-1.699442
0.2131741047,1782835239,8.944881646,3.375747021,12.32062867,-1.044649,0.032466,0.393398,0.060816,0.191121,0.617254,0.166914,-0.028031,-0.015608,0.188422,0.214131,1.135329,-1.29842
0.2825670242,1782835239,8.469065658,0.8203993584,9.289465017,-1.027236,0.037265,0.378059,0.077941,0.306202,0.551353,0.339112,-0.054811,-0.130668,0.200661,0.121985,-0.150648,-0.616584
0.356762886,1782835239,7.786105367,1.557681848,9.343787215,-1.000301,0.045234,0.352885,0.073816,0.376149,0.484013,0.550153,-0.071277,-0.160335,0.223088,0.098257,-1.005882,-0.196332
0.4421010017,1782835239,6.983698806,2.745914922,9.729613728,-0.960809,0.057376,0.321962,0.064534,0.383027,0.428182,0.86624,-0.07672,-0.20556,0.213808,0.035712,-1.51192,-0.039986
0.5398631096,1782835239,5.602724871,2.740717861,8.343442732,-0.877446,0.082307,0.267684,0.059034,0.290691,0.365317,1.161689,-0.080379,-0.288919,0.211168,-0.081649,-1.511092,-0.068797
0.6208450794,1782835239,4.223080743,1.613678445,5.836759188,-0.774523,0.111624,0.207271,0.048896,0.123216,0.328652,1.264577,-0.096232,-0.561386,0.292261,-0.150134,-0.830718,-0.21652
0.6904919147,1782835239,3.377401351,1.410068301,4.787469652,-0.702727,0.13063,0.160848,0.039303,-0.021898,0.307139,1.176383,-0.107472,-0.845181,0.359306,-0.159267,0.231241,-0.200554
0.8091340065,1782835240,2.528921838,2.238894371,4.767816209,-0.621924,0.150209,0.101807,0.034359,-0.110363,0.283312,1.031999,-0.102173,-0.925849,0.352928,-0.106577,0.983652,-0.119928
0.9207069874,1782835240,1.693293142,3.120428598,4.81372174,-0.522506,0.171022,0.034567,0.029222,-0.157905,0.243316,0.76326,-0.064207,-0.613515,0.299014,0.042627,1.487184,-0.113144
1.028043985,1782835240,1.19591415,2.402002999,3.597917148,-0.436943,0.184616,0.010517,0.024497,-0.116278,0.195279,0.538699,-0.035322,-0.001895,0.237043,0.165859,1.3344,-0.17882
