relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822840,27.21335425,16.93445693,44.14781118,-2.112305,0.016582,0.422979,-0.024871,-0.074655,1.143897,-0.003517,0.089743,0.382969,0,1.168759,3.141593,-2.387227
0.07610702515,1782822840,27.71542679,17.47447297,45.18989976,-2.118488,0.015556,0.444712,-0.000955,-0.073097,1.145522,-0.078858,0.083996,0.219137,0,1.145738,3.141593,-2.508416
0.148952961,1782822840,27.97779691,19.10654589,47.0843428,-2.124748,0.012919,0.454298,0.038407,-0.00099,1.128719,-0.091484,0.078312,0.092425,0.159413,1.122047,3.141593,-2.779177
0.221763134,1782822840,27.70440558,17.91503613,45.61944171,-2.123166,0.012532,0.447463,0.116239,0.143837,1.0745,0.019746,-0.003234,-0.140639,0.506498,0.690846,2.595269,-2.852533
0.3045010567,1782822840,26.76447264,9.263680344,36.02815298,-2.111548,0.017136,0.410191,0.195213,0.32248,1.032405,0.313219,-0.126559,-0.36351,0.52974,0.164745,1.226798,-2.219293
0.3891999722,1782822840,25.5147076,4.1332461,29.6479537,-2.089269,0.027365,0.363822,0.223327,0.471343,0.968572,0.822298,-0.221964,-0.072789,0.469366,-0.130651,-0.248353,-1.360681
0.4714460373,1782822840,22.91602503,4.435075129,27.35110016,-2.000375,0.072742,0.313653,0.18382,0.61396,0.8186,1.291868,-0.165569,0.580431,0.391175,0.02107,-1.669374,-0.342991
0.5495700836,1782822840,20.47311977,5.102077765,25.57519753,-1.870388,0.143462,0.307143,0.103264,0.595774,0.687245,1.795643,-0.030104,1.266213,0.285806,0.254048,-2.037238,-0.265232
0.6196880341,1782822840,18.33813581,5.444291634,23.78242745,-1.723623,0.224991,0.322388,0.040158,0.473591,0.597568,2.347892,0.137335,1.480358,0.150159,0.518628,-2.190102,-0.391526
0.6902339458,1782822840,15.74767234,6.307156897,22.05482924,-1.499204,0.351404,0.364641,0.001781,0.254019,0.523991,2.808825,0.293484,1.242343,0.028298,0.820928,-2.292548,-0.607824
0.7598869801,1782822840,14.24171233,5.747322228,19.98903456,-1.323747,0.448916,0.404061,0.017245,0.064293,0.478401,3.016166,0.391223,0.727366,0,1.029338,-1.987047,-0.859901
0.8260159492,1782822840,13.05620101,3.398672241,16.45487326,-1.152747,0.542091,0.436985,0.045329,-0.124492,0.434275,3.020514,0.456128,0.036863,0.027441,1.158998,-0.982604,-1.040363
0.8976500034,1782822841,12.10298003,0.8511692465,12.95414928,-0.992835,0.627664,0.460636,0.109088,-0.303931,0.388764,2.704258,0.406555,-0.71734,0.169677,0.396639,0.190951,-0.60785
0.9667520523,1782822841,11.31242914,2.608936863,13.921366,-0.847974,0.70008,0.473299,0.18453,-0.433213,0.337174,2.30729,0.266142,-1.053708,0.288421,-0.307528,1.243714,-0.368337
1.032806158,1782822841,10.53035118,6.538945419,17.0692966,-0.721433,0.758742,0.472068,0.23937,-0.516007,0.308385,1.744983,-0.028764,-1.267184,0.309877,-0.803433,2.197064,-0.32575
1.100525141,1782822841,9.736402526,8.273774232,18.01017676,-0.615156,0.802374,0.455766,0.241461,-0.547032,0.318582,1.353586,-0.24173,-1.202218,0.264501,-0.854133,2.588094,-0.382613
