relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822568,26.98434509,17.75671632,44.74106142,-2.11599,-0.066849,0.375855,-0.03028,-0.045501,1.322112,0.054965,0.002446,0.100576,0.00862,1.166141,3.141593,-2.554698
0.07116913795,1782822568,27.15283673,17.76437522,44.91721195,-2.11474,-0.064399,0.389221,-0.029965,-0.055947,1.318102,0.027747,0.02324,0.192037,0,1.147213,3.141593,-2.564892
0.1495189667,1782822568,27.22447882,18.92071685,46.14519567,-2.11214,-0.061052,0.402368,0.011299,0.007746,1.287048,0.055683,0.023955,0.229919,0.150742,1.101831,3.067569,-2.840682
0.2246701717,1782822568,27.03991723,18.23514145,45.27505869,-2.10283,-0.053428,0.411381,0.075366,0.14693,1.2352,0.121287,-0.015719,0.124348,0.500804,0.885224,2.437956,-2.999974
0.2911579609,1782822568,26.42859346,10.78597373,37.21456719,-2.086715,-0.03989,0.398903,0.154884,0.309023,1.200103,0.349965,-0.103161,-0.087205,0.52974,0.451123,1.218412,-2.508324
0.3578391075,1782822568,25.38667269,5.472870781,30.85954347,-2.061836,-0.020426,0.371677,0.200022,0.436828,1.141062,0.613933,-0.163366,-0.063783,0.483394,0.194192,0.109,-1.756867
0.4273080826,1782822569,24.04802058,3.683825774,27.73184636,-2.014703,0.015558,0.351851,0.19523,0.50915,1.050493,1.064599,-0.185029,0.506516,0.400672,0.018918,-0.892735,-1.131862
0.5179719925,1782822569,22.5442664,3.720274111,26.26454051,-1.937055,0.0748,0.353915,0.153162,0.505743,0.95915,1.400102,-0.161452,1.018513,0.328196,0.055968,-1.311817,-0.958724
0.5916330814,1782822569,20.56643338,4.239789354,24.80622273,-1.789349,0.186834,0.390196,0.108627,0.388581,0.844786,2.017802,-0.057524,1.416209,0.197717,-0.019872,-1.545514,-1.208247
0.6659550667,1782822569,19.12175948,4.920119457,24.04187894,-1.632284,0.3034,0.445569,0.067064,0.246053,0.763133,2.431626,0.04805,1.37377,0.08713,0.074655,-1.619363,-1.488722
0.7395739555,1782822569,18.28049376,4.880587332,23.1610811,-1.489134,0.406976,0.50369,0.046305,0.101686,0.693841,2.624449,0.14464,1.082334,0.005058,0.294216,-1.257221,-1.79253
0.807543993,1782822569,17.69815262,5.356265044,23.05441767,-1.324333,0.524028,0.567255,0.030786,-0.072434,0.610095,2.684972,0.305781,0.414472,0.031281,0.957883,-0.152295,-2.098987
0.9008100033,1782822569,17.29399244,4.284581348,21.57857379,-1.16782,0.632219,0.613674,0.056907,-0.228892,0.509835,2.568397,0.43167,-0.08717,0,1.035779,0.793629,-1.606828
1.047842026,1782822569,16.71950032,2.992510967,19.71201129,-1.004955,0.740096,0.642382,0.148942,-0.331338,0.375824,2.128395,0.548766,-0.636105,0.009305,0.64209,1.204613,-1.062202
1.201622963,1782822569,15.3559392,4.028775357,19.38471456,-0.785081,0.870545,0.635243,0.358343,-0.363264,0.219519,1.532152,0.26275,-0.991885,0.180542,-0.940498,1.607062,-0.485424
1.282782078,1782822569,12.28655601,8.50152277,20.78807878,-0.601085,0.942949,0.533533,0.480288,-0.316832,0.1745,1.055732,-0.482405,-1.195166,0.280702,-2.158529,1.733173,-0.224612
1.357540131,1782822569,10.21754753,9.357843889,19.57539142,-0.524976,0.952296,0.443979,0.462668,-0.283872,0.183881,0.885283,-0.835308,-1.230609,0.292974,-2.356251,1.711116,-0.140248
1.427361965,1782822570,8.153565324,7.560307569,15.71387289,-0.458979,0.942766,0.338472,0.323564,-0.226576,0.213142,0.759513,-1.004773,-1.205308,0.316068,-1.984703,1.618849,-0.039996
1.503056049,1782822570,6.631042151,4.637864791,11.26890694,-0.41094,0.919394,0.246073,0.17967,-0.165728,0.231431,0.694649,-1.000301,-1.18899,0.349438,-1.220885,1.387235,-0.042597
1.581175089,1782822570,5.262185796,2.691846842,7.954032638,-0.363068,0.880988,0.143119,0.025298,-0.091868,0.236554,0.654507,-0.859438,-1.179689,0.425151,0.192043,0.912437,-0.12203
1.655183077,1782822570,4.355392128,3.016632008,7.372024136,-0.322315,0.840663,0.054053,-0.071122,-0.02584,0.221009,0.658089,-0.671598,-1.030152,0.384941,1.197916,0.262026,-0.176567
1.705646038,1782822570,3.880508573,2.997591669,6.878100241,-0.291448,0.809673,-0.002176,-0.08565,0.002257,0.201275,0.654132,-0.565304,-0.786517,0.327797,1.37752,-0.014081,-0.159133
1.778681993,1782822570,3.596830599,2.249463118,5.846293717,-0.267646,0.787846,-0.029415,-0.0524,-0.002019,0.182739,0.638636,-0.515949,-0.409546,0.285217,1.190821,0.052663,-0.123076
1.846258163,1782822570,3.295793,1.358190466,4.653983466,-0.237462,0.761075,-0.038103,0.025516,-0.046236,0.160238,0.582925,-0.529718,-0.080254,0.282088,0.593208,0.444618,-0.11346
1.91142416,1782822570,3.090594891,1.155778822,4.246373712,-0.218033,0.741576,-0.030145,0.092438,-0.081441,0.142237,0.520921,-0.586658,0.132362,0.247504,-0.07089,0.724213,-0.11699
2.001087189,1782822570,2.803792583,1.355166616,4.158959199,-0.194473,0.709904,-0.009581,0.13067,-0.091643,0.132859,0.441879,-0.671059,0.287801,0.196245,-0.53089,0.820741,-0.120771
2.080087185,1782822570,2.480837967,1.47600757,3.956845537,-0.1731,0.665638,0.020406,0.121985,-0.071589,0.128732,0.31786,-0.797286,0.388325,0.157808,-0.720966,0.830269,-0.133549
2.144155979,1782822570,2.212449737,1.472671452,3.685121189,-0.158972,0.620771,0.046466,0.086669,-0.040841,0.132199,0.226429,-0.89673,0.349146,0.156529,-0.737829,0.814332,-0.14188
2.225378036,1782822570,2.022257231,1.449798177,3.472055409,-0.150707,0.58655,0.060329,0.05066,-0.017454,0.135741,0.167311,-0.948853,0.203807,0.179861,-0.662949,0.817627,-0.135215
2.306794167,1782822570,1.706119442,1.156170431,2.862289873,-0.13907,0.531275,0.066149,-0.015006,0.023975,0.141188,0.101518,-0.94442,-0.063256,0.23423,-0.332997,0.697094,-0.103472
2.405445099,1782822571,1.351761862,1.0683414,2.420103261,-0.126344,0.472669,0.046594,-0.090139,0.071922,0.13701,0.107926,-0.84711,-0.429209,0.303414,0.289448,0.243608,-0.06794
