relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835155,9.050366655,10.19037584,19.24074249,-1.031534,0.027982,0.398558,0.009852,-0.006322,0.741043,-0.009612,-0.000798,-0.004906,0.127293,0.699283,2.544624,-1.750495
0.1202850342,1782835155,9.067289477,10.17411907,19.24140855,-1.03204,0.028246,0.399074,0.012128,-0.005811,0.74333,-0.004735,-0.001031,0.008009,0.127208,0.682113,2.535961,-1.765198
0.2405409813,1782835155,8.85387962,5.491935347,14.34581497,-1.023667,0.031269,0.39634,0.052078,0.134769,0.6814,0.111674,-0.014792,-0.038716,0.18281,0.350397,1.577249,-1.59601
0.3195269108,1782835155,7.899114021,1.560776761,9.459890782,-0.99262,0.040354,0.360869,0.096682,0.36899,0.556034,0.508693,-0.086417,-0.310213,0.230433,0.036957,-0.969251,-0.298278
0.4035279751,1782835155,6.851417244,4.673504148,11.52492139,-0.954816,0.051003,0.311514,0.10431,0.483724,0.467024,0.917398,-0.10723,-0.336351,0.199344,-0.119029,-2.062748,0.083825
0.478192091,1782835155,5.641439275,6.277597715,11.91903699,-0.896994,0.067357,0.249361,0.074524,0.492678,0.380973,1.301338,-0.082398,-0.348556,0.164754,-0.117794,-2.444028,0.137879
0.561109066,1782835155,4.254415024,5.560070029,9.814485053,-0.803702,0.093654,0.173935,0.050459,0.359912,0.324278,1.543966,-0.070476,-0.43085,0.184248,-0.091737,-2.281765,0.075694
0.6746749878,1782835155,3.051780013,3.935601542,6.987381555,-0.691862,0.124355,0.093847,0.026689,0.142726,0.288828,1.564258,-0.054667,-0.862727,0.354492,-0.029427,-1.631272,-0.130543
0.7695288658,1782835156,2.113535453,3.668983706,5.782519159,-0.551607,0.161374,-0.027442,0.017237,-0.138348,0.254418,1.154838,-0.036754,-1.570804,0.52974,0.051719,0.925171,-0.064209
0.8409330845,1782835156,1.939194234,7.582572573,9.521766807,-0.455773,0.186475,-0.13761,0.019943,-0.329515,0.220459,0.638802,-0.022079,-1.573527,0.396084,0.06963,2.450585,0.059431
0.9118459225,1782835156,2.149125466,8.824678347,10.97380381,-0.40489,0.200316,-0.211503,0.029211,-0.382897,0.198366,0.256858,-0.012061,-1.316949,0.292958,0.08384,2.821069,0.031225
0.9816958904,1782835156,2.448239192,7.813252788,10.26149198,-0.378433,0.208867,-0.266428,0.038611,-0.331692,0.17948,-0.011766,0.004759,-0.714119,0.236009,0.111587,2.691118,-0.041019
1.04935503,1782835156,2.823447113,6.458185422,9.281632536,-0.37532,0.211882,-0.304211,0.047654,-0.199237,0.165053,-0.123684,-0.012128,-0.328351,0.249102,0.119816,2.410388,-0.115504
1.121295929,1782835156,3.068315529,5.03434025,8.102655779,-0.384743,0.20993,-0.322262,0.061877,-0.068302,0.151345,-0.149872,-0.04237,-0.21425,0.236637,0.041275,2.10717,-0.180279
1.195046902,1782835156,3.257147133,2.367489324,5.624636458,-0.397394,0.205124,-0.334051,0.070319,0.062782,0.143933,-0.071414,-0.090817,-0.155447,0.322783,-0.225415,1.114974,-0.177825
1.264236927,1782835156,3.412718118,2.165458774,5.578176893,-0.406079,0.196405,-0.344137,0.076402,0.202928,0.1387,0.061589,-0.131537,-0.082965,0.425981,-0.358091,-0.470836,-0.03074
1.340816021,1782835156,3.459707167,3.00244478,6.462151947,-0.401024,0.185854,-0.349873,0.064035,0.293264,0.127068,0.262168,-0.159372,0.032435,0.321876,-0.270384,-1.372859,0.092487
1.412625074,1782835156,3.288524033,3.138335803,6.426859836,-0.380791,0.176176,-0.342713,0.036987,0.290974,0.110742,0.478281,-0.174525,0.353452,0.284074,-0.10152,-1.519569,0.109358
1.503006935,1782835156,2.812635337,2.180864446,4.993499783,-0.344134,0.166357,-0.315109,0.02351,0.22213,0.101298,0.616115,-0.171483,0.633216,0.273597,-0.00287,-1.19543,0.05701
1.583426952,1782835156,1.832203071,0.8241317878,2.656334859,-0.269187,0.153224,-0.247355,0.008392,0.072168,0.089781,0.815058,-0.171163,0.71321,0.217414,0.036105,-0.591319,-0.021945
1.646553993,1782835156,1.143492785,0.3997639225,1.543256707,-0.206864,0.143637,-0.1868,0.008627,-0.040785,0.081033,0.851877,-0.159892,0.682791,0.194417,-0.014219,-0.138,-0.050379
1.722966909,1782835156,0.6904465332,0.3820164052,1.072462938,-0.157011,0.135474,-0.133906,0.015473,-0.113307,0.071271,0.816142,-0.139092,0.647079,0.181946,-0.039785,0.215301,-0.055096
1.810348034,1782835157,0.3446793527,0.597498118,0.9421774707,-0.106309,0.125716,-0.076154,0.019153,-0.159666,0.054648,0.716635,-0.136846,0.586161,0.171262,-0.06392,0.545585,-0.049423
1.877940893,1782835157,0.1593196009,1.110878436,1.270198037,-0.066777,0.115497,-0.029611,0.02348,-0.175697,0.036586,0.526414,-0.14875,0.428781,0.183584,-0.120806,0.870701,-0.033664
1.946470022,1782835157,0.08874829657,1.501146203,1.589894499,-0.038639,0.104366,0.001887,0.022,-0.167284,0.021137,0.356837,-0.169979,0.279907,0.197982,-0.168633,1.03949,-0.014175
