relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782834982,8.223548876,10.23460301,18.45815188,-0.951943,0.031528,0.403158,0.011484,-0.013039,0.660929,-0.011264,0.005666,-0.002712,0.113959,0.644205,2.677571,-1.587561
0.07536101341,1782834982,8.229165314,10.23846634,18.46763165,-0.952849,0.032441,0.402521,0.009498,-0.010423,0.66617,-0.008373,0.014025,-0.007067,0.116424,0.678628,2.661867,-1.599015
0.1455299854,1782834982,8.120018914,7.853802424,15.97382134,-0.949929,0.035038,0.399026,0.031132,0.083112,0.645516,0.032468,0.015496,0.010996,0.155132,0.543744,2.166368,-1.61998
0.2859120369,1782834983,7.852862506,3.01361787,10.86648038,-0.941232,0.03845,0.390322,0.061175,0.200943,0.601107,0.145739,-0.002303,-0.099531,0.191589,0.297903,1.053715,-1.203118
0.3761479855,1782834983,6.448409577,3.129596751,9.578006327,-0.892638,0.054184,0.328856,0.090645,0.446111,0.460633,0.665923,-0.074827,-0.299675,0.233894,0.030609,-1.606689,0.012094
0.4537470341,1782834983,5.167173377,6.277336211,11.44450959,-0.83259,0.072421,0.26154,0.076314,0.529314,0.363429,1.171048,-0.046859,-0.296987,0.163258,-0.053124,-2.444608,0.178533
0.5214400291,1782834983,3.96630475,6.710265025,10.67656977,-0.755736,0.094182,0.192431,0.047121,0.484449,0.293204,1.442979,-0.016667,-0.278727,0.153248,-0.006885,-2.539128,0.16792
0.5944509506,1782834983,3.229957038,6.370789744,9.600746782,-0.687438,0.11334,0.142076,0.033416,0.370252,0.26524,1.721057,0.005337,-0.433374,0.174996,0.029376,-2.459629,0.117966
0.6722979546,1782834983,2.206693867,4.943026783,7.149720649,-0.564047,0.146932,0.057242,0.02667,0.150927,0.236589,1.734817,0.016136,-0.911934,0.347684,0.046337,-1.930195,-0.079908
0.7412850857,1782834983,1.731364966,3.413710758,5.145075724,-0.470074,0.171257,-0.017073,0.030395,-0.026032,0.215814,1.579892,0.004885,-1.333036,0.52974,-0.022273,-0.768049,-0.130655
0.8103160858,1782834983,1.554542699,4.263488479,5.818031178,-0.38109,0.194236,-0.099855,0.036881,-0.185456,0.194947,1.160916,-0.000461,-1.624758,0.52974,-0.035716,1.206563,-0.013187
0.8823440075,1782834983,1.62325342,6.326935686,7.950189106,-0.304377,0.213397,-0.177269,0.044509,-0.296636,0.166651,0.77639,-0.000934,-1.438058,0.41624,-0.013625,2.142453,0.063936
0.994713068,1782834983,1.863746236,6.10891869,7.972664927,-0.236943,0.230312,-0.244519,0.048425,-0.313683,0.133462,0.45085,0.01348,-0.859048,0.278674,0.062138,2.308084,0.03484
1.069312096,1782834983,1.849178868,4.225745896,6.074924764,-0.210283,0.235917,-0.257924,0.052005,-0.172021,0.109904,0.150256,-0.001836,0.131823,0.255261,0.118506,1.884497,-0.093763
1.142121077,1782834983,1.627523042,2.714305249,4.341828292,-0.213018,0.232889,-0.234746,0.061249,-0.068883,0.106666,0.073803,-0.024491,0.380889,0.234635,0.105537,1.462468,-0.117553
1.212970018,1782834984,1.342419852,1.430571201,2.772991054,-0.219153,0.226635,-0.201126,0.070213,0.02559,0.098812,0.045554,-0.066401,0.504564,0.214065,0.006724,0.982907,-0.078623
1.284986019,1782834984,1.022592322,0.7193253062,1.741917628,-0.22305,0.215598,-0.158762,0.081856,0.115279,0.090477,0.051998,-0.0937,0.50973,0.226945,-0.140298,0.429013,-0.023437
1.353910923,1782834984,0.7630091641,0.6638690812,1.426878245,-0.219688,0.201644,-0.118239,0.08638,0.171985,0.077943,0.139485,-0.145604,0.499395,0.237506,-0.302004,-0.092583,0.00023
1.430860043,1782834984,0.587782172,0.8574377394,1.445219911,-0.209746,0.187861,-0.087631,0.07325,0.187582,0.061231,0.256675,-0.202745,0.438969,0.240462,-0.34691,-0.398371,0.013115
1.508476019,1782834984,0.4497378397,0.8747398632,1.324477703,-0.193164,0.172717,-0.061136,0.052725,0.174605,0.046025,0.358262,-0.23587,0.392741,0.232541,-0.306322,-0.489611,0.020847
1.589441061,1782834984,0.32055887,0.6760690762,0.9966279462,-0.166095,0.153933,-0.034704,0.022937,0.131068,0.030913,0.444745,-0.255362,0.332115,0.22194,-0.206066,-0.374933,0.021389
1.658233881,1782834984,0.209283129,0.5173696055,0.7266527345,-0.128734,0.13241,-0.011341,-0.008105,0.065502,0.016202,0.49407,-0.255659,0.213113,0.223466,-0.092023,-0.097428,0.006215
1.731507063,1782834984,0.1496956011,0.5641783761,0.7138739772,-0.098731,0.117467,1e-05,-0.022258,0.019623,0.004952,0.498254,-0.239988,0.112533,0.234207,-0.025522,0.122307,-0.00623
1.808768988,1782834984,0.1043310907,0.7325615696,0.8368926603,-0.068761,0.103859,0.005481,-0.029951,-0.014185,-0.007721,0.465337,-0.208151,0.002123,0.25045,0.047045,0.32099,-0.007857
1.879626989,1782834984,0.07188364282,0.8747985833,0.9466822261,-0.036937,0.090862,0.005655,-0.029912,-0.038872,-0.026885,0.430705,-0.184625,-0.046919,0.256436,0.062296,0.461869,0.000773
1.943104029,1782834984,0.05076203397,1.096485898,1.147247932,-0.008745,0.08059,-0.000428,-0.02914,-0.04958,-0.046278,0.347737,-0.138746,-0.118858,0.267258,0.118904,0.606444,0.017465
2.018850088,1782834984,0.04557878454,1.155212983,1.200791768,0.011786,0.07391,-0.00869,-0.022816,-0.045527,-0.061126,0.295738,-0.121115,-0.13608,0.274552,0.096175,0.625483,0.030763
2.115768909,1782834984,0.04892723013,1.157055882,1.205983112,0.029112,0.068882,-0.018628,-0.016304,-0.033398,-0.07457,0.236561,-0.106886,-0.12604,0.278706,0.064364,0.611828,0.042536
2.202257872,1782834985,0.06630379056,1.066115163,1.132418953,0.049585,0.062417,-0.033615,-0.005314,-0.013261,-0.079984,0.188094,-0.119595,-0.073863,0.280753,-0.048183,0.522836,0.047049
2.274959087,1782834985,0.08222395774,1.00081969,1.083043647,0.063878,0.05711,-0.042434,-0.002487,0.006879,-0.076871,0.142753,-0.118347,-0.038519,0.282078,-0.081769,0.443074,0.046249
2.349997044,1782834985,0.09164476184,0.9162885109,1.007933273,0.074445,0.052035,-0.046117,-0.004707,0.022026,-0.067715,0.120978,-0.132539,0.006659,0.277844,-0.10662,0.362374,0.040409
2.419472933,1782834985,0.0944174502,0.8306357656,0.9250532158,0.082954,0.047597,-0.045665,-0.004887,0.029685,-0.057534,0.115226,-0.137995,0.058717,0.268095,-0.123992,0.308898,0.033083
2.494495869,1782834985,0.09350843401,0.7545883799,0.8480968139,0.091331,0.043017,-0.042676,-0.00915,0.032402,-0.044133,0.104806,-0.135253,0.106569,0.256242,-0.101809,0.29486,0.026101
2.564527035,1782834985,0.08998847454,0.7153257088,0.8053141834,0.102292,0.037078,-0.03606,-0.015736,0.030433,-0.030067,0.090084,-0.118832,0.124291,0.248332,-0.044997,0.310111,0.021079
2.645243883,1782834985,0.08822815802,0.7382447956,0.8264729536,0.110103,0.034019,-0.030425,-0.017002,0.027444,-0.024783,0.073267,-0.098154,0.104694,0.249432,-0.006411,0.34005,0.020161
