relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835055,7.880720552,9.812351954,17.69307251,-0.918737,0.030082,0.401597,0.022,-0.01431,0.655815,-0.016787,-0.002781,0.011571,0.110507,0.536536,2.62731,-1.581014
0.07983207703,1782835055,7.871454832,9.740976979,17.61243181,-0.91844,0.029492,0.401144,0.020623,-0.011035,0.656491,-0.013444,-0.008366,-0.023534,0.114096,0.544728,2.614093,-1.574988
0.1505789757,1782835056,7.715908908,7.206673491,14.9225824,-0.913901,0.029946,0.396074,0.040235,0.081098,0.629929,0.044798,-0.016013,-0.003447,0.149805,0.36457,2.100191,-1.561584
0.2202219963,1782835056,7.356238416,2.002314173,9.358552588,-0.901409,0.032087,0.384247,0.064797,0.219248,0.570355,0.183655,-0.039777,-0.119234,0.187728,0.158993,0.778426,-1.009292
0.2954301834,1782835056,6.811337981,0.9950111577,7.806349139,-0.88215,0.036722,0.361455,0.075796,0.326779,0.511218,0.478832,-0.082239,-0.211113,0.216887,0.052066,-0.614956,-0.379117
0.3686599731,1782835056,6.122075658,2.595391305,8.717466964,-0.852693,0.04437,0.330635,0.070533,0.383067,0.452366,0.788214,-0.086343,-0.278122,0.221384,0.016844,-1.449154,-0.070367
0.4389710426,1782835056,5.165253504,3.170736064,8.335989568,-0.801586,0.058597,0.288519,0.0608,0.363211,0.388981,0.989669,-0.077539,-0.266586,0.213142,-0.022373,-1.648011,0.000368
0.5230669975,1782835056,4.198236641,2.624603839,6.82284048,-0.733133,0.077254,0.245288,0.053559,0.262315,0.343847,1.175739,-0.07843,-0.366085,0.222419,-0.090344,-1.454797,-0.072838
0.5977959633,1782835056,3.269175876,1.676669342,4.945845218,-0.653787,0.097849,0.199214,0.049938,0.123472,0.316376,1.237841,-0.101236,-0.585445,0.300515,-0.194941,-0.834384,-0.198439
0.7149040699,1782835056,2.40797727,1.396797098,3.804774368,-0.571661,0.117224,0.146368,0.044955,-0.014751,0.290188,1.127679,-0.116304,-0.799156,0.355883,-0.236453,0.203476,-0.181542
0.7880501747,1782835056,1.478177015,3.054482601,4.532659616,-0.462799,0.140039,0.06695,0.026358,-0.15624,0.254068,0.872052,-0.100908,-0.868533,0.324777,-0.049586,1.411271,-0.074411
0.8576190472,1782835056,1.104372966,4.198312129,5.302685095,-0.409259,0.149765,0.027032,0.017431,-0.200988,0.228814,0.625119,-0.069803,-0.664496,0.283145,0.085501,1.839729,-0.068469
0.9289181232,1782835056,0.8613302054,3.889480486,4.750810691,-0.361675,0.157583,-0.00444,0.018096,-0.168631,0.207502,0.478036,-0.020688,-0.372851,0.273035,0.165596,1.761389,-0.118685
0.9989480972,1782835056,0.7461495482,2.765128834,3.511278382,-0.332159,0.161915,-0.017887,0.021469,-0.098829,0.188008,0.425847,-0.018175,-0.157572,0.261972,0.193951,1.420408,-0.153817
1.083008051,1782835056,0.6700917189,1.437060781,2.1071525,-0.308689,0.164703,-0.023027,0.034603,-0.006456,0.170556,0.42311,-0.024324,-0.048203,0.263992,0.173856,0.833945,-0.12022
1.155919075,1782835057,0.584094523,0.8775741104,1.461668633,-0.279155,0.166202,-0.024267,0.049193,0.066827,0.15352,0.448762,-0.034579,-0.022002,0.287172,0.076676,0.210428,-0.05232
1.224584103,1782835057,0.5050811109,0.8340269543,1.339108065,-0.249397,0.165501,-0.021458,0.060387,0.111162,0.139598,0.509577,-0.054307,0.075843,0.276952,-0.040337,-0.255082,-0.017577
1.301903009,1782835057,0.4349241886,0.8131869305,1.248111119,-0.218813,0.163077,-0.014161,0.068539,0.109017,0.127384,0.606257,-0.09114,0.175414,0.247718,-0.161982,-0.415641,-0.023436
1.376121044,1782835057,0.3461441774,0.6397413302,0.9858855076,-0.177733,0.158201,0.00028,0.065945,0.069725,0.112146,0.66269,-0.116252,0.207237,0.224697,-0.206839,-0.300755,-0.040224
1.44896698,1782835057,0.2821793208,0.5000098955,0.7821892163,-0.139443,0.152309,0.015749,0.054598,0.019441,0.100812,0.688011,-0.141232,0.204384,0.21066,-0.20955,-0.09613,-0.05551
1.521090984,1782835057,0.2201149724,0.5645946312,0.7847096036,-0.089519,0.142423,0.035005,0.035529,-0.046009,0.08217,0.655619,-0.160085,0.121737,0.21596,-0.175201,0.251961,-0.063464
1.593532085,1782835057,0.1840158144,0.8353823255,1.01939814,-0.055165,0.133261,0.04498,0.020722,-0.078976,0.067564,0.558755,-0.172713,0.032894,0.22745,-0.134724,0.544969,-0.053903
1.666769028,1782835057,0.1621392833,1.01826256,1.180401843,-0.025478,0.123722,0.049755,0.009997,-0.095374,0.057084,0.500972,-0.188305,-0.015939,0.233122,-0.116667,0.677836,-0.041606
1.771999121,1782835057,0.1326869125,1.139637193,1.272324105,0.00287,0.111561,0.04954,-0.002509,-0.089054,0.049253,0.379841,-0.188879,-0.034237,0.23454,-0.064874,0.76429,-0.03463
1.886149168,1782835057,0.09558778433,1.223074207,1.318661992,0.0291,0.097055,0.040275,-0.01298,-0.063426,0.03719,0.247067,-0.161013,-0.114669,0.251428,0.016469,0.768162,-0.023869
1.959531069,1782835057,0.06217963887,1.237624972,1.29980461,0.046883,0.08402,0.019367,-0.022474,-0.023663,0.023054,0.142752,-0.127477,-0.202245,0.279908,0.11271,0.664335,-0.009775
2.029714108,1782835057,0.05363292623,1.136964557,1.190597484,0.056125,0.07564,-0.004675,-0.025633,0.011153,0.007746,0.141479,-0.124543,-0.226888,0.305887,0.129351,0.429578,0.005201
2.103944063,1782835057,0.06577824422,1.192773466,1.25855171,0.062157,0.070435,-0.02472,-0.017371,0.035534,0.002259,0.118093,-0.095415,-0.263955,0.330889,0.123874,0.286758,0.017979
2.178394079,1782835058,0.0868246693,1.120630112,1.207454781,0.06787,0.066326,-0.041984,-0.009623,0.045663,-0.003433,0.125976,-0.096823,-0.194683,0.328361,0.053797,0.197517,0.022662
2.2585361,1782835058,0.1064600929,0.9579447714,1.064404864,0.074862,0.062537,-0.052822,-0.002503,0.049395,-0.004689,0.127412,-0.091532,-0.059418,0.304576,0.000561,0.172526,0.022668
2.329246044,1782835058,0.1114474596,0.7274581763,0.8389056359,0.087534,0.057083,-0.051211,0.004671,0.04072,-0.003215,0.140829,-0.090836,0.118577,0.261734,-0.056257,0.197665,0.013229
2.406594038,1782835058,0.1022093735,0.5897944653,0.6920038389,0.095422,0.054213,-0.040691,0.009962,0.027729,-1.5e-05,0.120155,-0.085236,0.257199,0.222544,-0.082697,0.296119,0.0033
2.548820019,1782835058,0.08798915151,0.5357341889,0.6237233404,0.106515,0.050305,-0.019825,0.002107,0.0181,0.003172,0.095988,-0.077379,0.303067,0.199961,-0.037071,0.366764,-0.000288
2.682024956,1782835058,0.09496932418,0.7777597358,0.87272906,0.125817,0.042918,0.016521,-0.006799,0.011284,-0.008182,0.011826,-0.053457,0.087581,0.228109,0.034602,0.506102,0.009276
2.760826111,1782835058,0.1012622432,1.038594435,1.139856678,0.132051,0.040217,0.012956,-0.00374,0.018658,-0.022546,-0.021832,-0.047556,-0.134624,0.280276,0.025544,0.501824,0.023838
2.83031702,1782835058,0.1102648634,1.253696105,1.363960968,0.135268,0.038176,-0.008966,0.004724,0.029548,-0.029969,-0.021982,-0.061852,-0.290935,0.328752,-0.050292,0.411612,0.031042
2.95182395,1782835058,0.129585306,1.343941485,1.473526791,0.136347,0.037009,-0.029287,0.004192,0.039683,-0.032319,-0.025434,-0.060885,-0.331523,0.350481,-0.047522,0.33494,0.033601
3.080793142,1782835058,0.2186853743,1.246518749,1.465204124,0.139755,0.033843,-0.074,0.002316,0.056519,-0.037856,-0.035584,-0.045217,-0.192281,0.34457,-0.026056,0.238078,0.043288
3.177304983,1782835059,0.2478802393,0.8008787508,1.04875899,0.147073,0.030216,-0.08113,-0.002948,0.0568,-0.038959,-0.004353,-0.035058,0.124709,0.274579,0.011476,0.212517,0.040587
3.251537085,1782835059,0.2127280066,0.4142898338,0.6270178404,0.156337,0.0282,-0.057994,0.000622,0.048737,-0.039885,0.02519,-0.022145,0.416396,0.192031,0.003905,0.211908,0.024709
3.324141979,1782835059,0.1774968107,0.2794878839,0.4569846946,0.165567,0.026012,-0.015054,0.001464,0.035626,-0.039193,0.006741,-0.009802,0.555353,0.137089,0.003087,0.30197,0.018935
3.394835949,1782835059,0.1866529468,0.3051839292,0.491836876,0.171396,0.024534,0.021387,0.00368,0.024025,-0.041455,-0.001291,-0.009997,0.508179,0.129231,-0.014761,0.370995,0.017951
3.466917992,1782835059,0.2260726867,0.4017931935,0.6278658802,0.175497,0.022936,0.051178,0.008153,0.019253,-0.044197,-0.035252,-0.007894,0.386459,0.141815,-0.039733,0.445863,0.017485
3.539818048,1782835059,0.2556759394,0.6490820814,0.9047580208,0.178017,0.021015,0.067756,0.007335,0.019979,-0.046317,-0.062156,-0.017165,0.077049,0.204439,-0.049086,0.477644,0.023996
3.617848158,1782835059,0.2372467584,0.9214357355,1.158682494,0.178432,0.01915,0.05921,0.007195,0.028821,-0.0469,-0.078701,-0.03025,-0.176296,0.268714,-0.069427,0.439866,0.032579
3.688613176,1782835059,0.2026726988,1.306367306,1.509040005,0.177844,0.017198,0.032429,0.004973,0.040658,-0.045161,-0.076612,-0.043598,-0.436283,0.345852,-0.069181,0.322833,0.034987
3.761959076,1782835059,0.2027021678,1.764892798,1.967594966,0.176831,0.015262,-0.007208,0.001844,0.052116,-0.042279,-0.056701,-0.043615,-0.644835,0.417315,-0.03672,0.14607,0.026266
3.831809044,1782835059,0.2664944339,1.778033716,2.04452815,0.173753,0.01249,-0.064418,-0.002636,0.053957,-0.038357,-0.055321,-0.047536,-0.542911,0.41918,-0.016136,0.140262,0.031324
3.903068066,1782835059,0.344026889,1.481522648,1.825549537,0.171667,0.010219,-0.096324,-0.011245,0.043161,-0.031463,-0.067455,-0.034094,-0.297163,0.372343,0.060225,0.299472,0.04265
3.978235006,1782835059,0.3759454303,0.9823368067,1.358282237,0.170486,0.007865,-0.106651,-0.012205,0.028866,-0.028203,-0.065566,-0.020928,0.120529,0.281234,0.05146,0.433095,0.034522
