relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822666,28.91212236,15.54025771,44.45238006,-2.206338,0.03888,0.42847,-0.012184,-0.074402,0.930542,0.035322,0.10779,0.504311,0,1.109717,3.141593,-2.106936
0.07831192017,1782822666,29.67274929,16.09714477,45.76989405,-2.213517,0.041741,0.46247,0.008047,-0.081157,0.93708,0.014434,0.087628,0.293384,0,1.050926,3.141593,-2.263425
0.1994490623,1782822666,29.91836508,17.73388392,47.65224901,-2.216148,0.04501,0.474583,0.070415,-0.007406,0.919354,0.003326,0.059392,0.101409,0.185453,0.855558,3.141593,-2.60545
0.3206350803,1782822667,28.60060647,8.443568791,37.04417526,-2.19485,0.051331,0.43254,0.23091,0.305779,0.844646,0.384987,-0.190362,-0.34969,0.444922,-0.468975,1.379308,-2.083647
0.3982551098,1782822667,26.91631098,4.040459906,30.95677089,-2.163561,0.057532,0.369629,0.29693,0.501627,0.792494,0.855886,-0.337417,-0.395004,0.467835,-0.781059,-0.553212,-0.967299
0.4729239941,1782822667,24.31686767,6.352870484,30.66973815,-2.098931,0.071497,0.272236,0.27071,0.683105,0.713105,1.432537,-0.359185,-0.093545,0.374144,-0.490242,-2.170762,-0.022097
0.5480630398,1782822667,21.48670882,7.251965588,28.73867441,-1.993344,0.100273,0.190922,0.16032,0.691103,0.608912,1.981726,-0.278527,0.432687,0.237543,-0.196028,-2.574765,0.140915
0.6199300289,1782822667,18.70435023,6.451939747,25.15628998,-1.860463,0.142016,0.136944,0.067305,0.571243,0.531584,2.364285,-0.202775,0.656193,0.18049,0.055637,-2.474273,0.032419
0.6948599815,1782822667,15.90667091,5.865415946,21.77208685,-1.701758,0.196985,0.09643,-0.000732,0.384072,0.492028,2.783746,-0.111781,0.370981,0.136086,0.339438,-2.357247,-0.091599
0.7721750736,1782822667,12.41251373,4.103273928,16.51578766,-1.4764,0.279906,0.048745,-0.022573,0.114742,0.457573,2.936063,-0.047708,-0.120657,0.194906,0.418654,-1.840762,-0.399643
0.8529760838,1782822667,9.882282207,2.742582157,12.62486436,-1.281021,0.353022,0.002798,-0.01281,-0.1101,0.436419,2.73257,0.007928,-1.074889,0.460566,0.332565,-0.575089,-0.424317
0.9234991074,1782822667,7.921953584,4.298716954,12.22067054,-1.099157,0.421496,-0.051946,0.004736,-0.303269,0.406479,2.219582,-0.012047,-1.64884,0.506761,0.107782,1.302629,-0.148965
0.9989380836,1782822667,6.720616817,6.947738893,13.66835571,-0.960796,0.472469,-0.104201,0.026535,-0.419834,0.382748,1.753034,-0.051138,-1.731801,0.425507,-0.02346,2.26533,-0.070046
1.073395967,1782822667,5.725389924,7.658934715,13.38432464,-0.833659,0.515841,-0.151857,0.034771,-0.443114,0.369075,1.264174,-0.134319,-1.188245,0.290509,0.058439,2.607061,-0.121646
1.142802,1782822667,5.120890108,6.554897452,11.67578756,-0.7508,0.538739,-0.17082,0.035386,-0.373473,0.377784,0.939582,-0.181272,-0.438604,0.249359,0.159465,2.41958,-0.230872
1.21294713,1782822667,4.749558999,4.94097387,9.690532869,-0.708614,0.544391,-0.164011,0.038091,-0.26603,0.386219,0.761088,-0.218289,-0.011009,0.245566,0.261225,2.038763,-0.336384
1.299637079,1782822668,4.418958945,3.540672387,7.959631332,-0.681174,0.54146,-0.146337,0.053478,-0.159599,0.39108,0.601525,-0.26615,0.239589,0.236715,0.293475,1.648216,-0.421413
1.382379055,1782822668,4.071429727,1.970508678,6.041938404,-0.656159,0.531626,-0.12291,0.076329,-0.047707,0.391249,0.529015,-0.334754,0.321877,0.23185,0.192647,1.101173,-0.4281
1.451802969,1782822668,3.637457444,0.6504957672,4.287953212,-0.623271,0.512273,-0.094406,0.109167,0.07395,0.382967,0.524689,-0.392956,0.365816,0.22644,-0.071049,0.200383,-0.30421
1.522035122,1782822668,3.387431306,0.7031011661,4.090532472,-0.601275,0.498667,-0.080513,0.124036,0.114508,0.375008,0.542647,-0.443725,0.376377,0.233805,-0.276362,-0.132789,-0.249889
1.592885971,1782822668,3.070925533,0.9365631767,4.00748871,-0.569533,0.480062,-0.065074,0.12901,0.13183,0.357489,0.617818,-0.527403,0.386138,0.228796,-0.489052,-0.358904,-0.212375
1.673640013,1782822668,2.613244173,1.007949249,3.621193422,-0.517476,0.451353,-0.047193,0.104474,0.112692,0.336391,0.696539,-0.608877,0.317581,0.227788,-0.550576,-0.383323,-0.197497
1.807162046,1782822668,2.211975988,0.918721276,3.130697264,-0.465411,0.423974,-0.036659,0.065897,0.072327,0.315348,0.736726,-0.659963,0.224905,0.239347,-0.50247,-0.2383,-0.191281
1.889768124,1782822668,1.638983927,0.9960032075,2.634987134,-0.378732,0.379204,-0.033835,-0.012613,0.006098,0.286832,0.706843,-0.690005,-0.023272,0.295437,-0.267165,0.101902,-0.203499
1.95984602,1782822668,1.308818912,1.22673857,2.535557481,-0.317979,0.348685,-0.043401,-0.061096,-0.043003,0.268289,0.626382,-0.645411,-0.20636,0.313172,0.036251,0.440738,-0.224516
2.033447981,1782822668,1.116361434,1.352017275,2.468378709,-0.276092,0.327926,-0.055782,-0.081841,-0.063366,0.252935,0.551466,-0.590047,-0.224568,0.301539,0.214798,0.591651,-0.215802
2.109117985,1782822668,0.9403782259,1.362846128,2.303224354,-0.232753,0.307467,-0.067856,-0.083345,-0.072568,0.227067,0.46821,-0.527542,-0.148564,0.286102,0.267928,0.661245,-0.187809
2.201805115,1782822668,0.7941215697,1.152792044,1.946913614,-0.195789,0.291682,-0.071013,-0.067382,-0.063354,0.202235,0.379366,-0.44676,0.031675,0.262095,0.244794,0.619021,-0.150808
2.274235964,1782822669,0.6464760206,0.9906870619,1.637163083,-0.157119,0.276863,-0.064516,-0.033207,-0.046865,0.174244,0.295022,-0.393466,0.128686,0.257354,0.109872,0.55074,-0.113973
2.38213706,1782822669,0.5644047864,0.9430558944,1.507460681,-0.136419,0.269649,-0.056369,-0.021954,-0.032559,0.157964,0.203282,-0.348812,0.168692,0.247056,0.116552,0.557048,-0.093821
2.470273972,1782822669,0.4672345415,0.8964138971,1.363648439,-0.108939,0.260706,-0.042834,-0.006586,-0.013451,0.134026,0.115765,-0.308151,0.159425,0.245377,0.092523,0.529844,-0.070852
2.658076048,1782822669,0.4214312492,0.9066595351,1.328090784,-0.093693,0.254906,-0.036099,0.003124,0.00164,0.124383,0.059829,-0.3075,0.11425,0.253523,0.035329,0.508937,-0.06046
2.793524027,1782822669,0.3638620842,1.040500794,1.404362878,-0.062028,0.237513,-0.045363,0.025514,0.033703,0.106904,-0.002414,-0.307316,-0.059541,0.299607,-0.129437,0.352339,-0.044278
2.861577034,1782822669,0.3834508806,1.228537084,1.611987965,-0.041943,0.22363,-0.071735,0.029917,0.052451,0.098481,-0.013961,-0.294895,-0.170464,0.340819,-0.179413,0.181417,-0.043128
2.938174963,1782822669,0.4078730428,1.26781328,1.675686323,-0.033238,0.217196,-0.085534,0.028715,0.056515,0.092677,-0.005315,-0.285205,-0.174055,0.349548,-0.176643,0.11438,-0.041106
3.012658119,1782822669,0.4313140494,1.097168941,1.52848299,-0.019899,0.207617,-0.099902,0.013754,0.050628,0.08204,-0.005962,-0.263667,-0.049044,0.326996,-0.061715,0.153203,-0.025004
3.083508968,1782822669,0.4145710573,0.8855857182,1.300156776,-0.005983,0.198487,-0.101371,-0.003115,0.034595,0.070424,-0.016515,-0.230343,0.121317,0.284622,0.076351,0.263682,-0.011455
3.157464027,1782822669,0.3466640879,0.691070357,1.037734445,0.007963,0.190259,-0.086576,-0.014383,0.019766,0.058448,-0.018704,-0.203672,0.279059,0.237673,0.150393,0.321725,-0.007796
3.233829975,1782822670,0.2742540075,0.5746845597,0.8489385672,0.018558,0.184578,-0.063219,-0.013563,0.011371,0.047353,-0.059993,-0.15474,0.415042,0.192136,0.205066,0.4043,-0.003403
3.303436041,1782822670,0.2046930483,0.5752862646,0.7799793129,0.028096,0.179528,-0.030391,-0.005098,0.006127,0.037828,-0.094204,-0.123747,0.415527,0.177172,0.201797,0.469724,-0.004942
3.376614094,1782822670,0.1732588109,0.6535546553,0.8268134662,0.034535,0.175019,-0.002616,0.007819,0.005418,0.029049,-0.132166,-0.111904,0.318566,0.18856,0.145402,0.52609,-0.009669
3.473784924,1782822670,0.1619877735,0.8220532644,0.9840410379,0.037648,0.171499,0.010266,0.019549,0.012196,0.026749,-0.155661,-0.116828,0.108492,0.232112,0.065864,0.528087,-0.008917
3.559745073,1782822670,0.1523411436,1.051103392,1.203444536,0.039018,0.165033,0.007056,0.027825,0.022859,0.032415,-0.174634,-0.142863,-0.113262,0.283793,-0.039461,0.494088,-0.006213
3.652044058,1782822670,0.1512369878,1.292745036,1.443982023,0.038117,0.158626,-0.011337,0.037333,0.031758,0.041261,-0.195504,-0.16755,-0.264928,0.325325,-0.156265,0.458088,-0.010868
3.717422009,1782822670,0.1717196872,1.422460198,1.594179885,0.035882,0.148472,-0.042185,0.037265,0.0421,0.04815,-0.183006,-0.19613,-0.310493,0.351945,-0.232607,0.359594,-0.019837
3.786802053,1782822670,0.2034629913,1.3823378,1.585800791,0.03406,0.138897,-0.065318,0.032977,0.048344,0.050789,-0.162936,-0.198321,-0.252229,0.352547,-0.231683,0.292036,-0.021952
3.861701012,1782822670,0.2337492693,1.223416187,1.457165456,0.033085,0.12624,-0.083148,0.017545,0.048943,0.050799,-0.155347,-0.188142,-0.1232,0.333651,-0.137474,0.301838,-0.013454
3.941264153,1782822670,0.2266512589,0.9053190669,1.131970326,0.033096,0.115076,-0.08566,-0.001702,0.045153,0.047943,-0.140982,-0.161923,0.104747,0.282167,0.001547,0.330355,-0.000298
4.019667149,1782822670,0.1631991378,0.6583536349,0.8215527727,0.034424,0.101063,-0.068098,-0.011468,0.035463,0.039462,-0.128877,-0.13119,0.289491,0.227739,0.064687,0.368119,0.002666
4.09899807,1782822670,0.107363872,0.5140140448,0.6213779168,0.035668,0.092028,-0.043495,-0.021145,0.032071,0.033022,-0.136733,-0.096201,0.409728,0.18283,0.144013,0.398628,0.010096
4.172734022,1782822670,0.0615490662,0.5122571132,0.5738061794,0.036229,0.083014,-0.011321,-0.004244,0.021752,0.024277,-0.13184,-0.077606,0.387137,0.175816,0.065939,0.445866,0.000114
4.241656065,1782822671,0.04833365952,0.6146328399,0.6629664994,0.034632,0.074464,0.015802,-0.003822,0.022501,0.017213,-0.155601,-0.055556,0.255736,0.191886,0.083964,0.489255,0.003172
4.316892147,1782822671,0.04329156566,0.8269582567,0.8702498224,0.032524,0.069782,0.022304,-8.4e-05,0.02668,0.01612,-0.171846,-0.052315,0.038429,0.240238,0.066075,0.495407,0.004614
4.395044088,1782822671,0.03594642722,1.029771741,1.065718168,0.028715,0.063641,0.016234,0.011845,0.038192,0.015925,-0.156946,-0.061243,-0.174647,0.294989,-0.024593,0.398688,0.00545
4.470288992,1782822671,0.03524769281,1.292973952,1.328221645,0.023273,0.057029,-0.008884,0.014634,0.050236,0.016941,-0.13834,-0.065675,-0.343418,0.348809,-0.061474,0.269277,0.002759
4.568840981,1782822671,0.05623278535,1.428903232,1.485136017,0.019093,0.051896,-0.034557,0.012885,0.051935,0.015914,-0.13492,-0.060408,-0.378623,0.369603,-0.052425,0.245121,0.002602
4.669358015,1782822671,0.1103628894,1.35067039,1.461033279,0.013547,0.04463,-0.067494,-0.00043,0.043561,0.013324,-0.114717,-0.036472,-0.256144,0.354385,0.063893,0.300876,0.013207
4.755234957,1782822671,0.1211097452,0.9104046733,1.031514418,0.009728,0.038537,-0.074239,-0.005202,0.02576,0.005472,-0.103067,0.011858,0.13443,0.26516,0.140871,0.432621,0.017345
