relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822640,28.51704199,16.13437463,44.65141662,-2.201348,0.037604,0.410735,0.001471,-0.050212,0.951628,-0.003762,0.062479,0.004271,0.084251,1.165359,3.141593,-2.199028
0.08685588837,1782822641,28.53554145,16.28843996,44.82398141,-2.205018,0.040241,0.406097,0.017512,-0.043071,0.957551,-0.012978,0.046038,-0.113071,0.11523,1.131043,3.141593,-2.237587
0.1905350685,1782822641,28.04839401,17.08810004,45.13649405,-2.201344,0.043158,0.384844,0.079776,0.082264,0.916853,0.087096,-0.016397,-0.216513,0.364671,0.837794,3.046008,-2.403786
0.2631709576,1782822641,26.86432399,7.810696599,34.67502059,-2.181792,0.050647,0.336549,0.178635,0.294732,0.857179,0.40031,-0.160912,-0.445696,0.488712,0.065589,1.435045,-1.832661
0.335723877,1782822641,25.60597793,3.584407689,29.19038562,-2.156124,0.058575,0.282514,0.215209,0.45654,0.803481,0.738054,-0.238664,-0.411844,0.500899,-0.16778,-0.143266,-1.013279
0.4057250023,1782822641,23.69287549,4.371162789,28.06403828,-2.097775,0.077605,0.217296,0.205607,0.576312,0.71557,1.2625,-0.249037,0.019508,0.437849,-0.202476,-1.533185,-0.249785
0.4742748737,1782822641,21.60952002,4.890738963,26.50025899,-2.010482,0.108166,0.175876,0.143573,0.580148,0.630115,1.62543,-0.196663,0.462067,0.338949,-0.034525,-1.933288,-0.0555
0.5465729237,1782822641,19.27475816,4.619440425,23.89419858,-1.88776,0.154374,0.155116,0.084179,0.487849,0.559859,2.094972,-0.116427,0.883155,0.255928,0.112427,-1.981734,-0.156651
0.6286370754,1782822641,16.34200155,3.904000464,20.24600202,-1.712195,0.222946,0.157867,0.033323,0.317777,0.510297,2.411155,-0.064833,0.919669,0.182259,0.306087,-1.828267,-0.368195
0.7059109211,1782822641,13.29879102,2.751796178,16.0505872,-1.493681,0.309245,0.184932,0.015261,0.092375,0.466606,2.707928,0.022193,0.541135,0.09937,0.432649,-1.453208,-0.595024
0.7832169533,1782822641,11.367089,1.369281016,12.73637002,-1.331801,0.37236,0.209725,0.017211,-0.068381,0.430358,2.716885,0.075596,0.11158,0.125225,0.510704,-0.694625,-0.684942
0.8785049915,1782822641,9.225615147,1.349181727,10.57479687,-1.12898,0.449182,0.232075,0.061169,-0.298476,0.353654,2.43671,0.129014,-0.607152,0.235167,0.121893,0.812304,-0.348498
0.952244997,1782822641,7.518422498,3.263297997,10.78172049,-0.947453,0.515008,0.231497,0.10283,-0.387924,0.302072,2.044135,0.10088,-1.028996,0.296804,-0.117041,1.529237,-0.173515
1.026546955,1782822641,6.381986815,5.301820248,11.68380706,-0.827159,0.555585,0.214144,0.132947,-0.427692,0.264845,1.636069,-0.013809,-1.19418,0.299033,-0.321807,2.070831,-0.125348
1.095974922,1782822642,5.318698841,5.496383526,10.81508237,-0.709031,0.59111,0.182892,0.145257,-0.409974,0.254604,1.377929,-0.116818,-1.067964,0.283821,-0.415158,2.12263,-0.113691
1.214539051,1782822642,4.58184033,4.966407889,9.548248218,-0.628762,0.609037,0.154352,0.136368,-0.351279,0.259059,1.116168,-0.228421,-0.793091,0.268103,-0.392195,2.019119,-0.13022
1.395205021,1782822642,3.611394449,2.513331486,6.124725935,-0.51439,0.614029,0.1027,0.092207,-0.195415,0.274012,0.886457,-0.366147,-0.453506,0.275981,-0.156169,1.300658,-0.188617
1.504667997,1782822642,2.785341723,1.016891567,3.80223329,-0.414486,0.585561,0.045681,0.046332,0.01749,0.28387,0.780395,-0.480663,-0.231781,0.300391,0.161456,-0.218,-0.202366
1.575672865,1782822642,2.352676552,1.874473774,4.227150326,-0.347269,0.558446,0.014264,0.037193,0.115151,0.27689,0.896298,-0.524185,-0.061194,0.242936,0.092175,-1.122842,-0.122574
1.649935007,1782822642,2.107188626,1.92120965,4.028398275,-0.300617,0.541535,0.003527,0.032557,0.110054,0.267315,0.934027,-0.535604,0.028956,0.223915,0.058193,-1.184035,-0.120437
1.727092028,1782822642,1.829805729,1.238658378,3.068464107,-0.241317,0.52118,0.003849,0.031454,0.027143,0.245774,0.949202,-0.541144,0.048724,0.235432,-0.04097,-0.811509,-0.155405
1.802311897,1782822642,1.611113334,0.9286354933,2.539748828,-0.190545,0.503143,0.008586,0.029275,-0.065327,0.225663,0.882302,-0.567697,-0.090975,0.285538,-0.176281,-0.240907,-0.155579
1.875828028,1782822642,1.362894858,1.340387361,2.703282219,-0.129356,0.47754,0.008528,0.017143,-0.172986,0.203991,0.741645,-0.587345,-0.184876,0.291465,-0.199552,0.662624,-0.109441
1.949039936,1782822642,1.194278127,2.348142525,3.542420652,-0.092521,0.456258,0.002936,0.005551,-0.220326,0.190205,0.522423,-0.612342,-0.215035,0.281075,-0.163787,1.235842,-0.063082
2.021286964,1782822642,1.022689223,2.788962165,3.811651388,-0.062511,0.429281,-0.003627,-0.009324,-0.220562,0.176737,0.263237,-0.616155,-0.06882,0.256339,-0.093246,1.456079,-0.054813
2.093771935,1782822643,0.8863136529,2.293785324,3.180098977,-0.047526,0.401142,-0.00606,-0.014656,-0.171177,0.166002,0.12189,-0.613003,0.037386,0.243858,-0.097899,1.297816,-0.072163
2.16445303,1782822643,0.7845034652,1.778647635,2.5631511,-0.044134,0.377108,-0.005405,-0.017654,-0.10694,0.15673,0.000931,-0.606354,0.078882,0.237859,-0.109445,1.092255,-0.088766
2.236732006,1782822643,0.695037581,1.427822963,2.122860544,-0.046208,0.353742,-0.005603,-0.021038,-0.044845,0.147951,-0.086449,-0.590277,0.058472,0.242628,-0.101324,0.906039,-0.089254
2.309887886,1782822643,0.6051383285,1.156151289,1.761289618,-0.050908,0.32837,-0.009299,-0.024299,0.013374,0.135624,-0.117585,-0.560261,-0.027172,0.264792,-0.063144,0.667989,-0.069331
2.386830091,1782822643,0.5336175065,0.9781967121,1.511814219,-0.054765,0.305581,-0.018522,-0.031143,0.060589,0.121117,-0.086288,-0.525718,-0.115997,0.294347,0.016511,0.331525,-0.040171
2.477247,1782822643,0.4874663776,0.9965850987,1.484051476,-0.055806,0.288466,-0.029837,-0.037041,0.087257,0.107232,-0.050681,-0.476331,-0.163813,0.312663,0.117221,0.070869,-0.015505
2.576906919,1782822643,0.4375466822,1.044753493,1.482300175,-0.049109,0.2663,-0.048006,-0.035262,0.097489,0.080787,0.012982,-0.3937,-0.130389,0.315014,0.184042,-0.135925,0.00826
2.645349979,1782822643,0.4094558977,0.9114514271,1.320907325,-0.038287,0.255534,-0.053815,-0.034481,0.081688,0.065907,0.053859,-0.349584,-0.027626,0.293073,0.205164,-0.101645,0.01047
2.723155975,1782822643,0.3785357858,0.7357625011,1.114298287,-0.025528,0.248652,-0.050826,-0.023798,0.052044,0.056906,0.066814,-0.312528,0.083252,0.265731,0.16107,0.060739,-0.000294
2.794954062,1782822643,0.3302010687,0.6194606348,0.9496617035,-0.006217,0.241389,-0.035044,-0.013274,0.012585,0.045262,0.065882,-0.278059,0.196344,0.232121,0.120274,0.256988,-0.012263
2.866308928,1782822643,0.301548848,0.6098571239,0.9114059719,0.008216,0.236905,-0.018322,-0.01176,-0.007265,0.03953,0.04074,-0.244793,0.247739,0.211601,0.153354,0.371985,-0.014731
2.938929081,1782822643,0.28419965,0.68331969,0.96751934,0.021265,0.232933,-0.001612,0.001363,-0.017823,0.033384,0.003241,-0.220942,0.213746,0.213986,0.115226,0.460231,-0.018166
3.009058952,1782822643,0.2775063333,0.7564777713,1.033984105,0.034083,0.228755,0.011938,0.009713,-0.018046,0.027378,-0.028351,-0.212123,0.13535,0.225963,0.075495,0.489809,-0.016512
3.078307867,1782822644,0.2713679985,0.8986534552,1.170021454,0.044802,0.224296,0.014821,0.024791,-0.015412,0.021737,-0.063037,-0.210279,0.013558,0.251756,-0.018977,0.514164,-0.010857
3.156899929,1782822644,0.2634044966,1.046337222,1.309741719,0.05231,0.219866,0.007052,0.025991,-0.005868,0.016131,-0.082902,-0.212721,-0.121631,0.284452,-0.041166,0.485297,3.7e-05
3.235709906,1782822644,0.2611027319,1.182326175,1.443428907,0.060211,0.214388,-0.010668,0.031063,0.004447,0.010473,-0.078742,-0.214107,-0.234016,0.31831,-0.090675,0.401042,0.007548
3.307357073,1782822644,0.2733855368,1.239973762,1.513359299,0.067281,0.207895,-0.033927,0.028569,0.015724,0.002934,-0.072471,-0.206002,-0.259722,0.337963,-0.08032,0.302013,0.010987
3.377865076,1782822644,0.2971426497,1.149988178,1.447130828,0.075161,0.200976,-0.05485,0.022135,0.023787,-0.007551,-0.056897,-0.177074,-0.177418,0.332353,-0.006831,0.212237,0.017658
3.454133987,1782822644,0.3094007577,0.9885838122,1.29798457,0.082189,0.194962,-0.064155,0.014839,0.024035,-0.020588,-0.050065,-0.150741,-0.048044,0.307404,0.070585,0.194816,0.026002
3.529560089,1782822644,0.3014918609,0.7420685281,1.043560389,0.089663,0.188667,-0.062458,0.013589,0.01297,-0.035189,-0.039992,-0.12886,0.148472,0.26034,0.099813,0.231687,0.025649
3.635597944,1782822644,0.2632640203,0.5631001701,0.8263641904,0.099014,0.180173,-0.043687,0.01265,-0.001324,-0.055784,-0.049481,-0.106347,0.304281,0.213834,0.122166,0.300675,0.022812
3.729269028,1782822644,0.2226221719,0.5174643503,0.7400865222,0.106921,0.170307,-0.00995,0.01929,-0.016666,-0.071236,-0.06853,-0.10936,0.341381,0.190019,0.060168,0.390397,0.01903
3.805936098,1782822644,0.2094106997,0.6681427394,0.8775534392,0.109484,0.159617,0.019674,0.029291,-0.025168,-0.081586,-0.115654,-0.110679,0.223153,0.202221,-0.024284,0.508011,0.023335
3.875053883,1782822644,0.2041060025,0.8457162073,1.04982221,0.108267,0.152182,0.029815,0.030432,-0.022998,-0.086264,-0.15204,-0.120211,0.076035,0.227434,-0.070803,0.567646,0.034913
3.948637009,1782822644,0.1904627035,1.034643002,1.225105706,0.104502,0.144785,0.029224,0.02814,-0.015772,-0.090196,-0.178584,-0.138074,-0.079372,0.259091,-0.111932,0.590283,0.048977
4.01839304,1782822644,0.1654837213,1.228639858,1.39412358,0.098107,0.135727,0.01588,0.029508,-0.000481,-0.092904,-0.20176,-0.148175,-0.22851,0.297162,-0.165921,0.56082,0.059485
4.088173866,1782822645,0.1456146077,1.317827994,1.463442602,0.089978,0.126294,-0.00734,0.019602,0.017425,-0.093539,-0.192676,-0.152637,-0.307335,0.330608,-0.136871,0.449887,0.060659
4.19226408,1782822645,0.1474613516,1.323340865,1.470802217,0.08286,0.118092,-0.0306,0.003259,0.032932,-0.097945,-0.173845,-0.145571,-0.31357,0.348005,-0.03788,0.32654,0.064829
4.365577936,1782822645,0.1692034765,1.106799991,1.276003467,0.071782,0.104245,-0.0607,-0.017212,0.042952,-0.103437,-0.143312,-0.093446,-0.125496,0.318791,0.148401,0.250287,0.076528
4.448553085,1782822645,0.1388791686,0.5862197115,0.72509888,0.067254,0.093424,-0.048775,-0.034032,0.039874,-0.12418,-0.089098,0.000122,0.292474,0.203324,0.34087,0.225167,0.076946
4.527786016,1782822645,0.1118707714,0.4149980634,0.5268688349,0.068563,0.091849,-0.011198,-0.027087,0.028858,-0.136565,-0.075454,0.055048,0.48988,0.134413,0.380891,0.288062,0.079195
4.604134083,1782822645,0.1542197936,0.3612247191,0.5154445128,0.070984,0.093474,0.039243,-0.002391,0.012886,-0.148856,-0.07388,0.091514,0.5566,0.100211,0.323362,0.388207,0.074395
4.688798904,1782822645,0.2110901283,0.4075332513,0.6186233796,0.072041,0.095704,0.070164,0.013119,0.008845,-0.158878,-0.068109,0.101195,0.375891,0.130662,0.268768,0.398595,0.075455
4.796380043,1782822645,0.2592203806,0.6170330757,0.8762534563,0.072184,0.09977,0.088251,0.038235,0.012063,-0.159152,-0.099638,0.100302,0.037916,0.204703,0.118331,0.422317,0.07514
4.868355036,1782822645,0.2252194654,0.9890004417,1.214219907,0.070258,0.10285,0.074969,0.065443,0.018391,-0.1559,-0.090227,0.044759,-0.307564,0.287773,-0.164069,0.356299,0.083665
4.938267946,1782822645,0.1634183569,1.440851253,1.60426961,0.067891,0.103877,0.041839,0.082594,0.023874,-0.14991,-0.06969,-0.02206,-0.525963,0.346091,-0.414482,0.254064,0.081961
5.011003017,1782822645,0.1325403177,1.686096693,1.818637011,0.065392,0.102267,0.002945,0.066391,0.033964,-0.148665,-0.050056,-0.055604,-0.595621,0.389578,-0.382405,0.127375,0.076997
5.083220005,1782822646,0.1516812028,1.66963869,1.821319893,0.062511,0.09749,-0.04263,0.045897,0.031656,-0.146909,-0.02777,-0.066726,-0.508525,0.397728,-0.26212,0.10897,0.084745
