relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782822743,28.29592496,16.05100978,44.34693474,-2.20001,0.002898,0.393568,-0.015431,-0.04936,0.995107,0.008641,0.056995,0.262866,0.059658,1.148561,3.141593,-2.196957
0.07513403893,1782822743,28.78317517,16.31685274,45.10002791,-2.204713,0.003963,0.416082,-0.012217,-0.052324,1.005881,-0.008093,0.059426,0.209045,0.046506,1.151243,3.141593,-2.258375
0.1484680176,1782822743,28.90802825,18.17693105,47.0849593,-2.205255,0.005724,0.425156,0.038355,0.035281,0.987606,0.004926,0.041719,0.107247,0.240067,1.042747,3.141593,-2.577534
0.2245330811,1782822743,28.81107773,18.27249445,47.08357217,-2.202789,0.006868,0.424991,0.070057,0.092455,0.96691,0.083897,-0.000532,-0.036544,0.378197,0.843954,3.029905,-2.636206
0.2995381355,1782822743,27.79355202,8.190609933,35.98416196,-2.183326,0.015492,0.39558,0.168775,0.335934,0.893245,0.335024,-0.087438,-0.202737,0.489286,0.173865,1.285593,-2.028207
0.3739471436,1782822743,26.56000854,3.275513727,29.83552227,-2.15395,0.026968,0.360359,0.203697,0.499458,0.818115,0.779777,-0.157548,0.004898,0.448576,-0.093311,-0.384376,-1.052073
0.4649910927,1782822743,24.61545996,4.360428809,28.97588877,-2.087121,0.053917,0.322431,0.183076,0.622551,0.709233,1.287951,-0.107181,0.540081,0.368557,-0.044078,-1.715224,-0.241143
0.5408711433,1782822743,22.13718657,5.286075013,27.42326158,-1.971344,0.104132,0.301505,0.102415,0.618465,0.593448,1.800136,0.022895,1.087646,0.267982,0.213106,-2.124356,-0.098127
0.63402915,1782822743,18.85345579,5.429040599,24.28249639,-1.780828,0.188918,0.302615,0.035483,0.486486,0.493953,2.33088,0.143437,1.317601,0.127394,0.474158,-2.237003,-0.194268
0.7126951218,1782822743,15.34988981,6.12381609,21.4737059,-1.522131,0.307084,0.331525,-0.006189,0.24097,0.440349,2.79743,0.257199,1.033935,0.044761,0.777972,-2.307363,-0.417871
0.7819969654,1782822743,13.4006412,5.577733142,18.97837434,-1.343616,0.388885,0.355026,0.002146,0.055689,0.412241,3.002104,0.354611,0.360604,0.02074,1.019556,-2.040984,-0.606895
0.8551270962,1782822744,11.46361417,1.892974116,13.35658829,-1.142861,0.48052,0.372944,0.033847,-0.167569,0.377148,2.852977,0.356017,-0.499302,0.149514,0.854228,-0.744902,-0.620359
0.9283270836,1782822744,9.852651221,1.853283146,11.70593437,-0.958741,0.562312,0.375474,0.098709,-0.377251,0.335594,2.409198,0.25265,-1.189559,0.316357,0.060633,0.881617,-0.267471
1.001240969,1782822744,8.609686865,5.597856889,14.20754375,-0.818118,0.621246,0.361169,0.164887,-0.505811,0.291058,1.93932,0.085294,-1.531881,0.331955,-0.478058,2.058062,-0.178205
1.067687988,1782822744,7.241405038,9.342725924,16.58413096,-0.677806,0.675961,0.32604,0.20567,-0.576561,0.272901,1.350013,-0.169718,-1.538054,0.273832,-0.73291,2.826112,-0.262336
1.135091066,1782822744,6.237598505,9.357015028,15.59461353,-0.583026,0.706486,0.287548,0.188396,-0.552805,0.285009,1.012241,-0.311702,-1.269625,0.23247,-0.650325,2.884052,-0.275524
