relative_time_s,absolute_time_s,state_cost,control_cost,total_cost,x_err,y_err,z_err,roll_err,pitch_err,yaw_err,vx_err,vy_err,vz_err,u_roll_rate,u_pitch_rate,u_yaw_rate,u_thrust
0,1782835371,9.211208825,10.44284305,19.65405188,-1.046587,0.013716,0.397353,0.010608,-0.01236,0.758744,-0.019527,0.000368,0.003428,0.126915,0.686673,2.578287,-1.778394
0.1306598186,1782835371,9.204249709,10.38294843,19.58719814,-1.046927,0.013753,0.396364,0.010435,-0.011644,0.762166,-0.00859,0.000987,-0.007696,0.128639,0.69042,2.561736,-1.782778
0.2085018158,1782835372,8.778223244,4.04136632,12.81958956,-1.035239,0.018188,0.384587,0.056998,0.177069,0.673834,0.119351,-0.013645,-0.093355,0.196459,0.35464,1.237964,-1.413181
0.273555994,1782835372,8.243036619,0.9765790767,9.219615696,-1.019652,0.023604,0.363133,0.083131,0.309171,0.611305,0.357396,-0.060622,-0.272105,0.21927,0.185024,-0.272835,-0.622184
0.346973896,1782835372,7.472163558,2.189523948,9.661687506,-0.994892,0.032112,0.328706,0.092221,0.394159,0.540769,0.611825,-0.092564,-0.314595,0.241693,0.044029,-1.256042,-0.160589
0.4218559265,1782835372,6.61548751,3.388583208,10.00407072,-0.956921,0.045164,0.290292,0.084602,0.400856,0.476679,0.94325,-0.101569,-0.272026,0.218298,-0.065497,-1.705056,-0.023178
0.4913468361,1782835372,5.553110289,3.348470254,8.901580543,-0.893415,0.065638,0.245092,0.08038,0.327583,0.421714,1.179017,-0.10894,-0.313053,0.213087,-0.189077,-1.689919,-0.053228
0.5660419464,1782835372,4.639685533,2.452763859,7.092449393,-0.826538,0.086105,0.205607,0.066563,0.215901,0.386421,1.294507,-0.134204,-0.418373,0.238717,-0.263055,-1.336584,-0.165079
0.6404438019,1782835372,3.622823524,1.721937009,5.344760533,-0.741268,0.110564,0.154016,0.053872,0.066787,0.355228,1.260101,-0.131005,-0.72434,0.359236,-0.288436,-0.535736,-0.247434
0.7101249695,1782835372,2.739020699,1.888664869,4.627685567,-0.656002,0.133096,0.094949,0.038157,-0.066152,0.326133,1.104475,-0.120624,-0.938409,0.382462,-0.190052,0.600115,-0.172149
0.7801659107,1782835372,2.144187928,3.002178533,5.146366461,-0.588313,0.149982,0.04394,0.01822,-0.148225,0.298737,0.924522,-0.082425,-0.921477,0.349343,0.048889,1.32853,-0.119963
0.8545877934,1782835372,1.708399304,3.470492858,5.178892162,-0.529886,0.164204,0.004511,0.010558,-0.170374,0.272727,0.734718,-0.027487,-0.615883,0.29911,0.207724,1.584806,-0.14514
0.9230217934,1782835372,1.416026715,3.004858599,4.420885314,-0.476954,0.177843,-0.020207,0.007118,-0.14082,0.247133,0.631254,0.013851,-0.306004,0.279494,0.318565,1.444203,-0.191007
0.9935820103,1782835372,1.245558126,2.053675226,3.299233353,-0.442166,0.186762,-0.023296,0.017178,-0.082241,0.226909,0.551874,0.031222,0.004939,0.249681,0.35463,1.122581,-0.21052
1.074074984,1782835372,1.10018694,1.189272872,2.289459812,-0.408969,0.194857,-0.013296,0.042793,-0.018623,0.206348,0.510881,0.036405,0.122353,0.233434,0.292953,0.729053,-0.164374
1.149454832,1782835372,0.9771696502,0.6502726624,1.627442313,-0.377806,0.200136,0.002576,0.071392,0.032204,0.185009,0.500622,0.016934,0.177351,0.223572,0.105841,0.356329,-0.110705
1.272779942,1782835373,0.8692206337,0.5550879775,1.424308611,-0.345627,0.20218,0.018957,0.095695,0.061567,0.166542,0.53034,-0.028954,0.176592,0.228394,-0.151634,0.05235,-0.087843
