label,group,pair_index,hnn_state_file,hnn_u_file,lqr_state_file,lqr_u_file,hnn_mse,lqr_mse,mse_improvement_pct,hnn_j_4s_u0_old,lqr_j_4s_u0_old,j_4s_u0_old_improvement_pct,hnn_j_4s_u0_new,lqr_j_4s_u0_new,j_4s_u0_new_improvement_pct,hnn_j_4s_no_u0,lqr_j_4s_no_u0,j_4s_no_u0_improvement_pct,hnn_j_full_u0_old,lqr_j_full_u0_old,j_full_u0_old_improvement_pct,hnn_j_4s_duration,lqr_j_4s_duration,hnn_full_duration,lqr_full_duration
no_suffix_1,no_suffix,1,state_data_20260701_164807.txt,u_data_20260701_164807.txt,state_data_20260630_231712.txt,u_data_20260630_231712.txt,0.1413860508230959,0.16305407536078845,13.288857999867757,9.180750562283366,11.370889536831097,19.26092912479467,9.000973656705415,11.20281694305481,19.65437173116024,12.443291365834902,14.577810480552388,14.642247665141852,9.380861683254025,12.228365519526552,23.286054311392338,3.999124050140381,3.991687059402466,6.39092493057251,9.446300029754639
with_suffix_1,with_suffix,1,state_data_20260701_200135_hnn.txt,u_data_20260701_200135_hnn.txt,state_data_20260701_200112_lqr.txt,u_data_20260701_200112_lqr.txt,0.06896803725245694,0.07674959305579432,10.138888681377704,5.121828851242064,5.911294076157004,13.35520132722241,5.182135159971016,5.936232035592219,12.703291769927796,7.831863244988696,8.6016400050518,8.949185964664984,5.319521719712238,6.217822798066267,14.447196511187151,3.9477200508117676,3.991973876953125,8.059595108032227,8.51097583770752
with_suffix_2,with_suffix,2,state_data_20260701_212618_hnn.txt,u_data_20260701_212618_hnn.txt,state_data_20260701_212557_lqr.txt,u_data_20260701_212557_lqr.txt,0.06143960031389163,0.14813553790807116,58.52473945042185,8.341692476110566,13.862069951107777,39.82361576927445,8.324512010041575,13.896048841234023,40.094395859202194,10.024740501781107,15.158642130787308,33.86781998487326,9.161343259941045,13.960355050937066,34.3760009934267,3.99058198928833,3.99685001373291,11.383234024047852,5.075757026672363
with_suffix_3,with_suffix,3,state_data_20260701_212711_hnn.txt,u_data_20260701_212711_hnn.txt,state_data_20260701_212647_lqr.txt,u_data_20260701_212647_lqr.txt,0.058459931856678575,0.12998720039371223,55.02639361443896,7.540539368601145,11.83241561761619,36.27218978536612,7.545350168230853,11.813260362682012,36.12813112909498,9.92775723869935,12.448644602071859,20.250295867173776,7.8928863672026575,12.166167997736363,35.1243023384914,3.9953160285949707,3.987082004547119,10.918323040008545,7.07912802696228
with_suffix_4,with_suffix,4,state_data_20260701_213428_hnn.txt,u_data_20260701_213428_hnn.txt,state_data_20260701_213412_lqr.txt,u_data_20260701_213412_lqr.txt,0.05487486816872941,0.07564832707016494,27.460566156562642,4.409704495752853,4.531936847003748,2.6971327133940153,4.422513772153215,4.601038416730868,3.880094630996348,7.204565085274163,6.722987962396312,-7.16314123380046,4.9318283930836655,4.629138489017177,-6.538795604941019,3.99277400970459,3.992750883102417,9.359310865402222,5.855515003204346
